model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,relabel,tag,subtag,assert,Insert,Delete,date
StackOverflow,2601978,28183518,8,4,2301.293210,0,100000,273.655954,98075,0,20977961,0,0,0,-1,-1,-1,2022-10-01.22:19:24
StackOverflow,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,4990.04,871.838,2022-10-01.22:21:30
wiki-edits-sh,4579815,6265043,8,4,280.785982,100000,0,1400.094932,99615,115837,76351362,11,11,10950,-1,-1,-1,2022-10-01.22:21:40
wiki-edits-sh,4579815,6265043,8,4,281.474444,0,100000,1273.683187,100511,0,43422211,0,0,0,-1,-1,-1,2022-10-01.22:21:50
wiki-edits-sh,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-01.22:24:58
DBLP,1824702,8344615,16,4,952.461573,100000,0,60.335067,114063,143355,925802,0,0,16678,-1,-1,-1,2022-10-01.22:25:16
DBLP,1824702,8344615,16,4,959.470879,0,100000,52.093786,112524,0,626810,0,0,0,-1,-1,-1,2022-10-01.22:25:34
DBLP,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,354.708,254.479,2022-10-01.22:26:09
Flickr,2302926,22838276,16,4,1282.655700,100000,0,193.812865,108036,126734,7616693,1,1,10923,-1,-1,-1,2022-10-01.22:26:47
Flickr,2302926,22838276,16,4,1292.046307,0,100000,110.010271,106901,0,6948086,0,0,0,-1,-1,-1,2022-10-01.22:27:24
Flickr,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2816.43,548.766,2022-10-01.22:28:34
StackOverflow,2601978,28183518,16,4,2359.372688,100000,0,599.488314,100875,175149,28340549,5,5,47358,-1,-1,-1,2022-10-01.22:29:44
StackOverflow,2601978,28183518,16,4,2306.674691,0,100000,238.711866,97482,0,18170079,0,0,0,-1,-1,-1,2022-10-01.22:30:51
StackOverflow,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5189.24,989.973,2022-10-01.22:32:56
wiki-edits-sh,4579815,6265043,16,4,280.115832,100000,0,1818.675037,98177,116626,92688601,46,53,13381,-1,-1,-1,2022-10-01.22:33:06
wiki-edits-sh,4579815,6265043,16,4,281.137804,0,100000,1237.446165,100489,0,46842346,0,0,0,-1,-1,-1,2022-10-01.22:33:16
wiki-edits-sh,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-01.22:36:24
DBLP,1824702,8344615,32,4,948.999862,100000,0,76.272509,114644,143746,939811,0,0,16615,-1,-1,-1,2022-10-01.22:36:42
DBLP,1824702,8344615,32,4,960.274000,0,100000,65.702864,113861,0,638724,0,0,0,-1,-1,-1,2022-10-01.22:37:00
DBLP,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,349.242,236.834,2022-10-01.22:37:35
Flickr,2302926,22838276,32,4,1284.160258,100000,0,234.932308,108510,125173,7141705,1,1,10778,-1,-1,-1,2022-10-01.22:38:14
Flickr,2302926,22838276,32,4,1302.267291,0,100000,118.940459,106414,0,6715595,0,0,0,-1,-1,-1,2022-10-01.22:38:51
Flickr,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2882.78,536.831,2022-10-01.22:40:01
StackOverflow,2601978,28183518,32,4,2346.584067,100000,0,638.840975,100819,174156,23848105,3,3,46725,-1,-1,-1,2022-10-01.22:41:12
StackOverflow,2601978,28183518,32,4,2316.469041,0,100000,258.772845,96424,0,16329151,0,0,0,-1,-1,-1,2022-10-01.22:42:20
StackOverflow,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5283.18,1016.66,2022-10-01.22:44:25
wiki-edits-sh,4579815,6265043,32,4,281.066635,100000,0,1588.345833,98367,115149,78335861,9,9,11535,-1,-1,-1,2022-10-01.22:44:36
wiki-edits-sh,4579815,6265043,32,4,281.495166,0,100000,1262.552822,100410,0,45917003,0,0,0,-1,-1,-1,2022-10-01.22:44:46
wiki-edits-sh,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-01.22:47:54
DBLP,1824702,8344615,64,4,953.880870,100000,0,112.186028,114748,143892,928408,0,0,16613,-1,-1,-1,2022-10-01.22:48:12
DBLP,1824702,8344615,64,4,958.962181,0,100000,80.150704,114621,0,643916,0,0,0,-1,-1,-1,2022-10-01.22:48:30
DBLP,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,346.537,233.564,2022-10-01.22:49:05
Flickr,2302926,22838276,64,4,1288.551871,100000,0,311.621390,108946,124619,7329103,1,1,10601,-1,-1,-1,2022-10-01.22:49:44
Flickr,2302926,22838276,64,4,1301.260101,0,100000,133.745208,107541,0,7039714,0,0,0,-1,-1,-1,2022-10-01.22:50:21
Flickr,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2787.13,526.606,2022-10-01.22:51:31
StackOverflow,2601978,28183518,64,4,2352.744980,100000,0,758.958266,100888,174330,20597873,8,8,46994,-1,-1,-1,2022-10-01.22:52:42
StackOverflow,2601978,28183518,64,4,2328.884596,0,100000,270.875472,95757,0,14646965,0,0,0,-1,-1,-1,2022-10-01.22:53:51
StackOverflow,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5227.8,943.696,2022-10-01.22:55:57
wiki-edits-sh,4579815,6265043,64,4,283.590225,100000,0,2280.819724,98396,118128,102175423,55,69,14684,-1,-1,-1,2022-10-01.22:56:08
wiki-edits-sh,-1,-1,64,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-01.22:59:08
wiki-edits-sh,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-01.23:02:16
DBLP,1824702,8344615,0,4,953.353009,100000,0,76.911480,118187,148070,1159137,0,0,16716,-1,-1,-1,2022-10-01.23:02:34
DBLP,1824702,8344615,0,4,962.568807,0,100000,52.759918,118187,0,656630,0,0,0,-1,-1,-1,2022-10-01.23:02:51
DBLP,-1,-1,0,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,823.974,155.668,2022-10-01.23:03:27
Flickr,2302926,22838276,0,4,1282.498184,100000,0,238.320773,110044,130351,10818444,1,1,11089,-1,-1,-1,2022-10-01.23:04:05
Flickr,2302926,22838276,0,4,1295.978967,0,100000,169.884460,110044,0,8642827,0,0,0,-1,-1,-1,2022-10-01.23:04:42
Flickr,-1,-1,0,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2783.19,368.969,2022-10-01.23:05:52
StackOverflow,2601978,28183518,0,4,2307.239713,100000,0,1594.809437,101477,176306,43483076,9,10,47318,-1,-1,-1,2022-10-01.23:07:03
StackOverflow,2601978,28183518,0,4,2311.181933,0,100000,850.557979,101477,0,24803420,0,0,0,-1,-1,-1,2022-10-01.23:08:12
StackOverflow,-1,-1,0,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,6832.19,856.335,2022-10-01.23:10:21
wiki-edits-sh,4579815,6265043,0,4,274.079169,100000,0,1789.451598,100867,116956,78568581,2,2,10631,-1,-1,-1,2022-10-01.23:10:31
wiki-edits-sh,4579815,6265043,0,4,276.005306,0,100000,1799.664192,100867,0,43642478,0,0,0,-1,-1,-1,2022-10-01.23:10:41
wiki-edits-sh,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-01.23:13:49
DBLP,1824702,8344615,1,4,948.624032,100000,0,80.486286,118187,148070,1159137,0,0,16716,-1,-1,-1,2022-10-01.23:14:07
DBLP,1824702,8344615,1,4,958.163466,0,100000,55.694692,118187,0,656630,0,0,0,-1,-1,-1,2022-10-01.23:14:25
DBLP,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,865.503,143.795,2022-10-01.23:15:00
Flickr,2302926,22838276,1,4,1282.781732,100000,0,242.898862,110044,130351,10818444,1,1,11089,-1,-1,-1,2022-10-01.23:15:38
Flickr,2302926,22838276,1,4,1296.243834,0,100000,173.964158,110044,0,8642827,0,0,0,-1,-1,-1,2022-10-01.23:16:16
Flickr,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2817.53,409.673,2022-10-01.23:17:25
StackOverflow,2601978,28183518,1,4,2307.048647,100000,0,1658.233906,101477,176306,43483076,9,10,47318,-1,-1,-1,2022-10-01.23:18:37
StackOverflow,2601978,28183518,1,4,2304.617904,0,100000,865.686495,101477,0,24803420,0,0,0,-1,-1,-1,2022-10-01.23:19:46
StackOverflow,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,6938.59,862.843,2022-10-01.23:21:53
wiki-edits-sh,4579815,6265043,1,4,281.369934,100000,0,1866.710087,100867,116956,78568581,2,2,10631,-1,-1,-1,2022-10-01.23:22:04
wiki-edits-sh,4579815,6265043,1,4,279.610628,0,100000,1811.732526,100867,0,43642478,0,0,0,-1,-1,-1,2022-10-01.23:22:15
wiki-edits-sh,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-01.23:25:23
DBLP,1824702,8344615,2,4,948.153757,100000,0,53.290947,116820,146454,1121851,0,0,16737,-1,-1,-1,2022-10-01.23:25:41
DBLP,1824702,8344615,2,4,960.463548,0,100000,38.104809,115272,0,646170,0,0,0,-1,-1,-1,2022-10-01.23:25:58
DBLP,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,560.764,153.534,2022-10-01.23:26:33
Flickr,2302926,22838276,2,4,1280.834638,100000,0,181.456472,108495,128470,10401214,1,1,11035,-1,-1,-1,2022-10-01.23:27:11
Flickr,2302926,22838276,2,4,1302.560666,0,100000,112.902975,108597,0,8491661,0,0,0,-1,-1,-1,2022-10-01.23:27:49
Flickr,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2305.62,489.397,2022-10-01.23:28:58
StackOverflow,2601978,28183518,2,4,2319.580608,100000,0,1009.561904,101426,176224,42389445,10,11,47337,-1,-1,-1,2022-10-01.23:30:09
StackOverflow,2601978,28183518,2,4,2310.947673,0,100000,537.194216,101233,0,24326713,0,0,0,-1,-1,-1,2022-10-01.23:31:18
StackOverflow,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,4915.54,785.982,2022-10-01.23:33:24
wiki-edits-sh,4579815,6265043,2,4,280.620817,100000,0,1515.383150,100732,117357,77388902,7,7,11186,-1,-1,-1,2022-10-01.23:33:34
wiki-edits-sh,4579815,6265043,2,4,276.211226,0,100000,1495.450892,100844,0,47433821,0,0,0,-1,-1,-1,2022-10-01.23:33:44
wiki-edits-sh,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-01.23:36:52
DBLP,1824702,8344615,4,4,947.676792,100000,0,39.133049,114949,144317,1028716,0,0,16780,-1,-1,-1,2022-10-01.23:37:10
DBLP,1824702,8344615,4,4,958.977156,0,100000,26.071684,111895,0,613420,0,0,0,-1,-1,-1,2022-10-01.23:37:27
DBLP,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,529.511,197.533,2022-10-01.23:38:03
Flickr,2302926,22838276,4,4,1281.405774,100000,0,154.846959,106563,126288,9411041,1,1,11041,-1,-1,-1,2022-10-01.23:38:41
Flickr,2302926,22838276,4,4,1298.096911,0,100000,87.197505,106671,0,8118407,0,0,0,-1,-1,-1,2022-10-01.23:39:18
Flickr,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2532.34,475.822,2022-10-01.23:40:27
StackOverflow,2601978,28183518,4,4,2414.180654,100000,0,709.443519,101326,176166,40294764,9,10,47415,-1,-1,-1,2022-10-01.23:41:37
StackOverflow,2601978,28183518,4,4,2315.948922,0,100000,357.610461,100897,0,23210897,0,0,0,-1,-1,-1,2022-10-01.23:42:44
StackOverflow,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,4788.63,818.935,2022-10-01.23:44:50
wiki-edits-sh,4579815,6265043,4,4,275.386237,100000,0,1734.067337,100530,118644,84951798,34,38,12806,-1,-1,-1,2022-10-01.23:45:00
wiki-edits-sh,4579815,6265043,4,4,279.588003,0,100000,1312.905508,100832,0,47478073,0,0,0,-1,-1,-1,2022-10-01.23:45:10
wiki-edits-sh,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-01.23:48:18
DBLP,1824702,8344615,8,4,949.215100,100000,0,48.950876,114271,143745,957817,0,0,16808,-1,-1,-1,2022-10-01.23:48:36
DBLP,1824702,8344615,8,4,957.526344,0,100000,40.783319,111674,0,613303,0,0,0,-1,-1,-1,2022-10-01.23:48:53
DBLP,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,393.662,228.862,2022-10-01.23:49:29
Flickr,2302926,22838276,8,4,1284.868287,100000,0,172.267087,108031,127581,8084793,1,1,11027,-1,-1,-1,2022-10-01.23:50:07
Flickr,2302926,22838276,8,4,1304.609813,0,100000,96.682103,106943,0,7418882,0,0,0,-1,-1,-1,2022-10-01.23:50:44
Flickr,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2711.26,477.638,2022-10-01.23:51:54
StackOverflow,2601978,28183518,8,4,2312.702585,100000,0,621.635851,101001,175389,35451699,11,11,47379,-1,-1,-1,2022-10-01.23:53:04
StackOverflow,-1,-1,8,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-01.23:56:04
StackOverflow,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5013,867.5,2022-10-01.23:58:08
wiki-edits-sh,4579815,6265043,8,4,278.168034,100000,0,1343.557894,99411,116409,73124641,25,25,11773,-1,-1,-1,2022-10-01.23:58:19
wiki-edits-sh,4579815,6265043,8,4,275.942549,0,100000,1248.643644,100522,0,47054724,0,0,0,-1,-1,-1,2022-10-01.23:58:28
wiki-edits-sh,-1,-1,8,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.00:01:36
DBLP,1824702,8344615,16,4,945.252189,100000,0,60.331806,113688,142637,909900,0,0,16687,-1,-1,-1,2022-10-02.00:01:54
DBLP,1824702,8344615,16,4,963.417624,0,100000,54.487959,113271,0,624496,0,0,0,-1,-1,-1,2022-10-02.00:02:12
DBLP,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,358.898,266.045,2022-10-02.00:02:47
Flickr,2302926,22838276,16,4,1281.328686,100000,0,193.306504,108090,127071,7490988,1,1,10915,-1,-1,-1,2022-10-02.00:03:25
Flickr,2302926,22838276,16,4,1295.590940,0,100000,107.803121,107068,0,6804580,0,0,0,-1,-1,-1,2022-10-02.00:04:02
Flickr,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2823.3,549.622,2022-10-02.00:05:12
StackOverflow,2601978,28183518,16,4,2343.261049,100000,0,588.982869,100908,174815,28196913,8,8,47029,-1,-1,-1,2022-10-02.00:06:23
StackOverflow,2601978,28183518,16,4,2312.309050,0,100000,238.880450,97101,0,17757176,0,0,0,-1,-1,-1,2022-10-02.00:07:31
StackOverflow,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5310.19,1003.15,2022-10-02.00:09:38
wiki-edits-sh,4579815,6265043,16,4,279.825513,100000,0,1466.208869,98345,115417,75079948,10,12,11746,-1,-1,-1,2022-10-02.00:09:48
wiki-edits-sh,4579815,6265043,16,4,280.455162,0,100000,1249.225854,100495,0,42840530,0,0,0,-1,-1,-1,2022-10-02.00:09:58
wiki-edits-sh,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.00:13:06
DBLP,1824702,8344615,32,4,950.455461,100000,0,81.980763,113647,142341,907439,0,0,16479,-1,-1,-1,2022-10-02.00:13:25
DBLP,1824702,8344615,32,4,956.005861,0,100000,68.344888,113935,0,641058,0,0,0,-1,-1,-1,2022-10-02.00:13:42
DBLP,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,352.114,247.857,2022-10-02.00:14:17
Flickr,2302926,22838276,32,4,1282.982525,100000,0,233.270842,108455,126669,7396460,1,1,10824,-1,-1,-1,2022-10-02.00:14:56
Flickr,2302926,22838276,32,4,1298.248621,0,100000,121.035575,106406,0,6623133,0,0,0,-1,-1,-1,2022-10-02.00:15:33
Flickr,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2828.88,541.613,2022-10-02.00:16:43
StackOverflow,2601978,28183518,32,4,2333.325227,100000,0,627.375035,100813,174293,22367713,10,10,46844,-1,-1,-1,2022-10-02.00:17:53
StackOverflow,2601978,28183518,32,4,2304.433402,0,100000,240.205500,96063,0,15016768,0,0,0,-1,-1,-1,2022-10-02.00:19:01
StackOverflow,-1,-1,32,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5358.68,1003.3,2022-10-02.00:21:08
wiki-edits-sh,4579815,6265043,32,4,280.656086,100000,0,1856.111521,97849,116083,85417731,35,41,13115,-1,-1,-1,2022-10-02.00:21:18
wiki-edits-sh,4579815,6265043,32,4,280.043088,0,100000,1260.613483,100347,0,51164165,0,0,0,-1,-1,-1,2022-10-02.00:21:28
wiki-edits-sh,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.00:24:36
DBLP,1824702,8344615,64,4,957.118792,100000,0,118.098369,115193,144288,942784,0,0,16557,-1,-1,-1,2022-10-02.00:24:55
DBLP,1824702,8344615,64,4,958.748994,0,100000,79.194495,114810,0,646178,0,0,0,-1,-1,-1,2022-10-02.00:25:13
DBLP,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,358,250.915,2022-10-02.00:25:48
Flickr,2302926,22838276,64,4,1287.607471,100000,0,310.084895,108994,123295,7098503,0,0,10401,-1,-1,-1,2022-10-02.00:26:27
Flickr,2302926,22838276,64,4,1298.809350,0,100000,130.915800,107643,0,6889770,0,0,0,-1,-1,-1,2022-10-02.00:27:04
Flickr,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2834.49,521.766,2022-10-02.00:28:14
StackOverflow,2601978,28183518,64,4,2344.866202,100000,0,759.627092,100895,174568,20451027,11,11,47121,-1,-1,-1,2022-10-02.00:29:24
StackOverflow,-1,-1,64,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.00:32:24
StackOverflow,-1,-1,64,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5292.31,906.767,2022-10-02.00:34:31
wiki-edits-sh,4579815,6265043,64,4,277.649574,100000,0,1611.729738,98491,115963,70052863,23,26,12228,-1,-1,-1,2022-10-02.00:34:41
wiki-edits-sh,-1,-1,64,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.00:37:42
wiki-edits-sh,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.00:40:49
DBLP,1824702,8344615,0,4,948.647758,100000,0,76.923451,118187,148070,1159137,0,0,16716,-1,-1,-1,2022-10-02.00:41:07
DBLP,1824702,8344615,0,4,962.528668,0,100000,52.766388,118187,0,656630,0,0,0,-1,-1,-1,2022-10-02.00:41:25
DBLP,-1,-1,0,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,867.689,150.405,2022-10-02.00:42:01
Flickr,2302926,22838276,0,4,1283.514441,100000,0,239.464461,110044,130351,10818444,1,1,11089,-1,-1,-1,2022-10-02.00:42:39
Flickr,2302926,22838276,0,4,1297.640147,0,100000,170.230952,110044,0,8642827,0,0,0,-1,-1,-1,2022-10-02.00:43:16
Flickr,-1,-1,0,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2789.6,390.833,2022-10-02.00:44:26
StackOverflow,2601978,28183518,0,4,2307.312153,100000,0,1583.098888,101477,176306,43483076,9,10,47318,-1,-1,-1,2022-10-02.00:45:38
StackOverflow,2601978,28183518,0,4,2307.784638,0,100000,848.165404,101477,0,24803420,0,0,0,-1,-1,-1,2022-10-02.00:46:45
StackOverflow,-1,-1,0,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,6907.83,856.384,2022-10-02.00:48:53
wiki-edits-sh,4579815,6265043,0,4,275.787578,100000,0,1788.510539,100867,116956,78568581,2,2,10631,-1,-1,-1,2022-10-02.00:49:04
wiki-edits-sh,4579815,6265043,0,4,276.296796,0,100000,1802.838484,100867,0,43642478,0,0,0,-1,-1,-1,2022-10-02.00:49:14
wiki-edits-sh,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.00:52:22
DBLP,1824702,8344615,1,4,952.747411,100000,0,78.534730,118187,148070,1159137,0,0,16716,-1,-1,-1,2022-10-02.00:52:40
DBLP,1824702,8344615,1,4,955.928158,0,100000,54.823622,118187,0,656630,0,0,0,-1,-1,-1,2022-10-02.00:52:57
DBLP,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,882.265,159.431,2022-10-02.00:53:32
Flickr,2302926,22838276,1,4,1285.465498,100000,0,240.912026,110044,130351,10818444,1,1,11089,-1,-1,-1,2022-10-02.00:54:11
Flickr,2302926,22838276,1,4,1303.011255,0,100000,173.505300,110044,0,8642827,0,0,0,-1,-1,-1,2022-10-02.00:54:48
Flickr,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2814.78,406.454,2022-10-02.00:55:57
StackOverflow,2601978,28183518,1,4,2304.606446,100000,0,1636.823963,101477,176306,43483076,9,10,47318,-1,-1,-1,2022-10-02.00:57:08
StackOverflow,2601978,28183518,1,4,2306.885750,0,100000,859.441895,101477,0,24803420,0,0,0,-1,-1,-1,2022-10-02.00:58:17
StackOverflow,-1,-1,1,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,6990.27,867.062,2022-10-02.01:00:25
wiki-edits-sh,4579815,6265043,1,4,277.716025,100000,0,1812.478611,100867,116956,78568581,2,2,10631,-1,-1,-1,2022-10-02.01:00:35
wiki-edits-sh,4579815,6265043,1,4,280.563340,0,100000,1809.204368,100867,0,43642478,0,0,0,-1,-1,-1,2022-10-02.01:00:46
wiki-edits-sh,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.01:03:53
DBLP,1824702,8344615,2,4,948.536355,100000,0,52.883194,116852,146440,1120807,0,0,16748,-1,-1,-1,2022-10-02.01:04:11
DBLP,1824702,8344615,2,4,956.679515,0,100000,35.878320,115349,0,646372,0,0,0,-1,-1,-1,2022-10-02.01:04:29
DBLP,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,627.386,165.065,2022-10-02.01:05:04
Flickr,2302926,22838276,2,4,1280.612477,100000,0,176.985903,108333,128279,10404003,1,1,11040,-1,-1,-1,2022-10-02.01:05:42
Flickr,2302926,22838276,2,4,1294.950164,0,100000,111.095866,108472,0,8479094,0,0,0,-1,-1,-1,2022-10-02.01:06:19
Flickr,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2273.48,476.047,2022-10-02.01:07:29
StackOverflow,2601978,28183518,2,4,2303.326297,100000,0,1035.900842,101416,176232,42415868,10,11,47333,-1,-1,-1,2022-10-02.01:08:39
StackOverflow,2601978,28183518,2,4,2315.109872,0,100000,548.117285,101227,0,24363545,0,0,0,-1,-1,-1,2022-10-02.01:09:48
StackOverflow,-1,-1,2,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,4925.54,784.741,2022-10-02.01:11:54
wiki-edits-sh,4579815,6265043,2,4,281.373373,100000,0,1525.912718,100722,117374,77416188,7,7,11209,-1,-1,-1,2022-10-02.01:12:04
wiki-edits-sh,4579815,6265043,2,4,281.958918,0,100000,1504.073158,100836,0,47444095,0,0,0,-1,-1,-1,2022-10-02.01:12:14
wiki-edits-sh,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.01:15:22
DBLP,1824702,8344615,4,4,945.304145,100000,0,38.328137,114784,144092,1029112,0,0,16755,-1,-1,-1,2022-10-02.01:15:40
DBLP,1824702,8344615,4,4,954.960111,0,100000,26.623716,111828,0,613139,0,0,0,-1,-1,-1,2022-10-02.01:15:58
DBLP,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,476.725,197.608,2022-10-02.01:16:33
Flickr,2302926,22838276,4,4,1281.061679,100000,0,151.979428,106726,126409,9428621,1,1,11038,-1,-1,-1,2022-10-02.01:17:11
Flickr,2302926,22838276,4,4,1319.505721,0,100000,86.491801,106437,0,8112204,0,0,0,-1,-1,-1,2022-10-02.01:17:48
Flickr,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2477.43,490.711,2022-10-02.01:18:58
StackOverflow,2601978,28183518,4,4,2298.209367,100000,0,677.497671,101302,176157,40171093,11,12,47439,-1,-1,-1,2022-10-02.01:20:08
StackOverflow,2601978,28183518,4,4,2309.155813,0,100000,350.208212,100890,0,23155640,0,0,0,-1,-1,-1,2022-10-02.01:21:16
StackOverflow,-1,-1,4,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,4722.26,796.033,2022-10-02.01:23:22
wiki-edits-sh,4579815,6265043,4,4,280.449384,100000,0,1377.036009,100571,117845,79240777,20,24,11926,-1,-1,-1,2022-10-02.01:23:32
wiki-edits-sh,4579815,6265043,4,4,279.048322,0,100000,1296.680574,100820,0,43140153,0,0,0,-1,-1,-1,2022-10-02.01:23:42
wiki-edits-sh,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-02.01:26:50
DBLP,1824702,8344615,8,4,944.005093,100000,0,49.668748,114453,144106,957017,0,0,16779,-1,-1,-1,2022-10-02.01:27:08
DBLP,1824702,8344615,8,4,955.600898,0,100000,40.205498,112035,0,614561,0,0,0,-1,-1,-1,2022-10-02.01:27:26
DBLP,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,388.535,234.51,2022-10-02.01:28:01
Flickr,2302926,22838276,8,4,1279.871330,100000,0,172.282029,107972,127533,8114830,1,1,10979,-1,-1,-1,2022-10-02.01:28:39
Flickr,2302926,22838276,8,4,1298.911793,0,100000,95.708165,106842,0,7488027,0,0,0,-1,-1,-1,2022-10-02.01:29:16
Flickr,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,2799.87,504.986,2022-10-02.01:30:26
StackOverflow,2601978,28183518,8,4,2304.284595,100000,0,612.845481,100963,175391,35019611,8,8,47433,-1,-1,-1,2022-10-02.01:31:37
StackOverflow,2601978,28183518,8,4,2310.775638,0,100000,275.818419,98033,0,20836571,0,0,0,-1,-1,-1,2022-10-02.01:32:44
StackOverflow,-1,-1,8,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,5035.73,858.317,2022-10-02.01:34:50
