I,T,t,l,w,Itime,Otime,Dtime,Mtime,tag#,subtag#,orepeat#,relabel#,maxtag#,morepeat#
10000000,3,21,1,4,598.281722,186.368641,281.883513,971.371598,161064,12254896,0,80532,0,0
10000000,3,22,1,4,325.448671,12.768493,142.791702,476.212648,5756332,19985024,0,356608,643,643
10000000,3,23,1,4,2964.616511,9.072964,86.322902,3505.732680,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,8,357.564673,99.882831,129.021353,617.606747,161064,12254896,0,80532,0,0
10000000,3,22,0,8,395.321570,6.469360,96.226752,617.122276,5756332,19985024,0,356608,643,643
10000000,3,23,0,8,3531.646275,4.959565,21.875438,2536.187604,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,8,404.079358,99.860249,155.987313,628.922126,161064,12254896,0,80532,0,0
10000000,3,22,1,8,436.646100,6.526112,129.572818,642.037334,5756332,19985024,0,356608,643,643
10000000,3,23,1,8,4852.506194,4.644331,84.435571,5818.507755,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,16,304.888676,49.498986,68.961390,507.383625,161064,12254896,0,80532,0,0
10000000,3,22,0,16,342.597361,3.337195,62.860925,514.032142,5756332,19985024,0,356608,643,643
10000000,3,23,0,16,3695.682430,2.668895,14.409185,2662.702220,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,16,329.637749,49.481795,79.222054,481.937210,161064,12254896,0,80532,0,0
10000000,3,22,1,16,361.056570,3.363065,76.082758,494.723115,5756332,19985024,0,356608,643,643
10000000,3,23,1,16,5727.852001,2.421045,51.611298,6918.202556,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,24,323.826295,35.139773,59.852264,487.780781,161064,12254896,0,80532,0,0
10000000,3,22,0,24,351.199131,2.275019,48.491141,490.045789,5756332,19985024,0,356608,643,643
10000000,3,23,0,24,7186.833730,1.959175,13.344768,2656.043910,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,24,320.389615,33.672599,54.319835,498.343368,161064,12254896,0,80532,0,0
10000000,3,22,1,24,359.264820,2.274269,55.029965,460.970148,5756332,19985024,0,356608,643,643
10000000,3,23,1,24,6110.900368,1.707694,37.481465,7226.120377,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,32,327.954212,24.993153,46.446593,490.802678,161064,12254896,0,80532,0,0
10000000,3,22,0,32,352.630301,1.817558,46.174502,441.472821,5756332,19985024,0,356608,643,643
10000000,3,23,0,32,3743.380623,1.620261,12.894348,2596.989954,99024410,19999976,0,357142,713076,713076
10000000,3,21,1,32,332.393823,24.935801,43.752846,495.817154,161064,12254896,0,80532,0,0
10000000,3,22,1,32,355.268254,1.808698,45.006590,437.640194,5756332,19985024,0,356608,643,643
10000000,3,23,1,32,6908.869643,1.340408,28.426201,8077.875253,99024410,19999976,0,357142,713076,713076
10000000,3,21,0,40,361.572396,21.915820,45.105754,499.491311,161064,12254896,0,80532,0,0
