model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,assert,date
ba-1m-8m,1000000,7999964,1,2,772.246582,0,100000,348.723568,22002,0,154233,0,-1,2021-08-11.17:06:41
baidu,2141301,17794839,1,2,1753.445295,0,100000,436.762542,98277,0,5967777,0,-1,2021-08-11.17:07:16
dbpedia,3966925,13820853,1,2,2250.723016,0,100000,999.664671,101470,0,1068529,0,-1,2021-08-11.17:07:50
er-1m-8m,1000000,8000000,1,2,986.317782,0,100000,514.226006,39822,0,438888,0,-1,2021-08-11.17:08:22
livej,4847571,68993773,1,2,5353.780052,0,100000,433.685313,112652,0,8099968,0,-1,2021-08-11.17:09:37
patent,6009555,16518948,1,2,3673.409696,0,100000,522.595527,106233,0,1473919,0,-1,2021-08-11.17:10:34
pokec,1632804,30622564,1,2,2218.074579,0,100000,413.271305,85728,0,3366974,0,-1,2021-08-11.17:11:14
rmat-1m-8m,999760,7810950,1,2,547.389128,0,100000,408.106694,99511,0,20165158,0,-1,2021-08-11.17:11:20
ssca2,1048577,157877986,1,2,1546.353312,0,100000,2074.428283,1597840,0,120966645,0,-1,2021-08-11.17:12:53
wiki-links,5710993,130160392,1,2,9151.726908,0,100000,1335.743667,190492,0,49921527,0,-1,2021-08-11.17:15:54
wikitalk,2394385,5021410,1,2,794.488838,0,100000,591.246074,100031,0,9616879,0,-1,2021-08-11.17:15:59
wiki_talk_en,2987536,24981163,1,2,1291.755899,0,100000,816.795765,99985,0,17345271,0,-1,2021-08-11.17:16:10
ba-1m-8m,1000000,7999964,1,3,925.272258,0,100000,45.018467,22053,0,154674,22053,-1,2021-08-11.17:16:20
baidu,2141301,17794839,1,3,1751.320604,0,100000,300.106896,98544,0,5974177,98544,-1,2021-08-11.17:16:52
dbpedia,3966925,13820853,1,3,1994.687209,0,100000,880.035970,100312,0,1192629,100312,-1,2021-08-11.17:18:00
er-1m-8m,1000000,8000000,1,3,1293.286815,0,100000,52.065066,39325,0,432752,39325,-1,2021-08-11.17:18:12
livej,4847571,68993773,1,3,5524.023165,0,100000,231.870962,113629,0,7981589,113629,-1,2021-08-11.17:19:35
patent,6009555,16518948,1,3,3770.920964,0,100000,101.557536,106511,0,1479876,106511,-1,2021-08-11.17:21:36
pokec,1632804,30622564,1,3,2590.218674,0,100000,152.353130,86459,0,3418191,86459,-1,2021-08-11.17:22:08
rmat-1m-8m,999760,7810950,1,3,539.875375,0,100000,449.558957,99803,0,20688984,99803,-1,2021-08-11.17:22:17
ssca2,1048577,157877986,1,3,2115.930646,0,100000,1281.632511,1590144,0,120560042,1590144,-1,2021-08-11.17:23:34
wiki-links,5710993,130160392,1,3,11366.007829,0,100000,1207.244868,188581,0,50544247,188581,-1,2021-08-11.17:26:19
wikitalk,2394385,5021410,1,3,618.083995,0,100000,425.347442,100549,0,11200012,100549,-1,2021-08-11.17:26:37
wiki_talk_en,2987536,24981163,1,3,893.833213,0,100000,30921.279797,101243,0,21120474,101243,-1,2021-08-11.17:27:16
ba-1m-8m,1000000,7999964,1,2,769.748139,100000,0,1916.571920,22191,112183,1878796,0,-1,2021-08-11.17:27:45
baidu,2141301,17794839,1,2,1875.703722,100000,0,440.917853,98764,119978,9970722,0,-1,2021-08-11.17:28:19
dbpedia,3966925,13820853,1,2,2167.529147,100000,0,388.912218,101617,117941,1907199,0,-1,2021-08-11.17:28:46
er-1m-8m,1000000,8000000,1,2,1009.061612,100000,0,621.712150,39287,54658,657301,0,-1,2021-08-11.17:29:17
livej,4847571,68993773,1,2,5057.333112,100000,0,623.910091,112430,139876,10807694,0,-1,2021-08-11.17:30:32
patent,6009555,16518948,1,2,3628.208877,100000,0,1379.128228,105543,154923,2362763,0,-1,2021-08-11.17:31:30
pokec,1632804,30622564,1,2,2090.168406,100000,0,606.439311,85421,125697,5993380,0,-1,2021-08-11.17:32:10
rmat-1m-8m,999760,7810950,1,2,535.383841,100000,0,357.175940,99537,119467,28161128,0,-1,2021-08-11.17:32:16
ssca2,1048577,157877986,1,2,1377.411531,100000,0,2414.481896,1588459,1649621,125361038,0,-1,2021-08-11.17:33:46
wiki-links,5710993,130160392,1,2,9745.162903,100000,0,1160.111531,187762,204512,54404943,0,-1,2021-08-11.17:36:46
wikitalk,2394385,5021410,1,2,780.972588,100000,0,341.819061,99915,105162,12871101,0,-1,2021-08-11.17:37:00
wiki_talk_en,2987536,24981163,1,2,1272.416621,100000,0,758.620820,101040,106834,25415700,0,-1,2021-08-11.17:37:10
ba-1m-8m,1000000,7999964,1,3,863.601900,100000,0,302.023314,22026,166967,1876431,361980,-1,2021-08-11.17:37:21
baidu,2141301,17794839,1,3,1797.454172,100000,0,279.211602,98654,133455,10356438,818247,-1,2021-08-11.17:37:55
dbpedia,3966925,13820853,1,3,1954.078174,100000,0,163.255866,100647,127615,1933924,1118789,-1,2021-08-11.17:39:09
er-1m-8m,1000000,8000000,1,3,1244.041696,100000,0,105.311493,40074,67504,672811,446107,-1,2021-08-11.17:39:22
livej,4847571,68993773,1,3,5624.382700,100000,0,484.913111,113639,159700,11414426,781654,-1,2021-08-11.17:40:50
patent,6009555,16518948,1,3,3832.579102,100000,0,269.319496,106887,183043,2421089,1000852,-1,2021-08-11.17:42:57
pokec,1632804,30622564,1,3,2439.024815,100000,0,273.018272,84984,146153,5937534,714387,-1,2021-08-11.17:43:32
rmat-1m-8m,999760,7810950,1,3,474.130955,100000,0,387.921459,99459,132316,28373869,638022,-1,2021-08-11.17:43:45
ssca2,1048577,157877986,1,3,2097.776239,100000,0,11276.610471,1591602,1681981,126018861,12052938,-1,2021-08-11.17:45:16
wiki-links,5710993,130160392,1,3,9876.810112,100000,0,5292.900570,184608,215226,54951746,755893,-1,2021-08-11.17:48:20
wikitalk,2394385,5021410,1,3,604.624384,100000,0,315.588147,100709,109503,14522816,1070253,-1,2021-08-11.17:48:25
wiki_talk_en,2987536,24981163,1,3,866.032663,100000,0,523.046671,101230,110676,25042076,954507,-1,2021-08-11.17:49:18
ba-1m-8m,1000000,7999964,1,2,775.837537,0,100000,362.725504,21960,0,154056,0,-1,2021-08-11.17:49:44
baidu,2141301,17794839,1,2,1768.299169,0,100000,510.540710,102888,0,10360723,0,-1,2021-08-11.17:50:20
dbpedia,3966925,13820853,1,2,2172.629767,0,100000,910.436865,101150,0,1006296,0,-1,2021-08-11.17:50:54
er-1m-8m,1000000,8000000,1,2,1004.889852,0,100000,509.700021,39083,0,430009,0,-1,2021-08-11.17:51:25
livej,4847571,68993773,1,2,5218.490927,0,100000,442.557940,114332,0,8951506,0,-1,2021-08-11.17:52:40
patent,6009555,16518948,1,2,3642.098513,0,100000,513.515699,105360,0,1468874,0,-1,2021-08-11.17:53:38
pokec,1632804,30622564,1,2,2259.099067,0,100000,418.579497,85927,0,3427155,0,-1,2021-08-11.17:54:20
rmat-1m-8m,999760,7810950,1,2,547.334807,0,100000,424.285081,100304,0,22452422,0,-1,2021-08-11.17:54:26
ssca2,1048577,157877986,1,2,1369.753758,0,100000,2017.644081,1587375,0,120162974,0,-1,2021-08-11.17:55:56
wiki-links,5710993,130160392,1,2,9040.306245,0,100000,1473.973950,186201,0,54788129,0,-1,2021-08-11.17:58:59
wikitalk,2394385,5021410,1,2,760.126475,0,100000,455.996460,100565,0,11070462,0,-1,2021-08-11.17:59:04
wiki_talk_en,2987536,24981163,1,2,1274.443901,0,100000,867.647459,101062,0,21010826,0,-1,2021-08-11.17:59:15
ba-1m-8m,1000000,7999964,1,3,860.359598,0,100000,44.362201,22173,0,155592,22173,-1,2021-08-11.17:59:25
baidu,2141301,17794839,1,3,1813.810232,0,100000,300.983114,98519,0,5986308,98519,-1,2021-08-11.17:59:58
dbpedia,3966925,13820853,1,3,1907.319009,0,100000,875.700647,100923,0,996553,100923,-1,2021-08-11.18:01:05
er-1m-8m,1000000,8000000,1,3,1307.157789,0,100000,53.629431,39444,0,434503,39444,-1,2021-08-11.18:01:18
livej,4847571,68993773,1,3,5466.604577,0,100000,236.856801,112122,0,8391723,112122,-1,2021-08-11.18:02:40
patent,6009555,16518948,1,3,3808.662311,0,100000,104.329983,108172,0,1525563,108172,-1,2021-08-11.18:04:43
pokec,1632804,30622564,1,3,2505.460081,0,100000,149.704614,85973,0,3431613,85973,-1,2021-08-11.18:05:15
rmat-1m-8m,999760,7810950,1,3,520.147053,0,100000,7845.187796,100713,0,22851974,100713,-1,2021-08-11.18:05:27
ssca2,1048577,157877986,1,3,2169.139293,0,100000,1265.130661,1594123,0,120559432,1594123,-1,2021-08-11.18:06:44
wiki-links,5710993,130160392,1,3,9874.561700,0,100000,1164.916218,189592,0,50851193,189592,-1,2021-08-11.18:09:30
wikitalk,2394385,5021410,1,3,601.301041,0,100000,416.571678,100605,0,11123862,100605,-1,2021-08-11.18:09:48
wiki_talk_en,2987536,24981163,1,3,914.132691,0,100000,32424.332849,100084,0,17350042,100084,-1,2021-08-11.18:10:28
ba-1m-8m,1000000,7999964,1,2,807.200752,100000,0,1784.102581,21880,111380,1848511,0,-1,2021-08-11.18:10:56
baidu,2141301,17794839,1,2,1727.254740,100000,0,522.626998,102977,123971,14395616,0,-1,2021-08-11.18:11:32
dbpedia,3966925,13820853,1,2,2223.155808,100000,0,411.424787,102028,118754,2049336,0,-1,2021-08-11.18:12:04
er-1m-8m,1000000,8000000,1,2,1050.482486,100000,0,690.730641,40020,55700,669826,0,-1,2021-08-11.18:12:36
livej,4847571,68993773,1,2,5073.728771,100000,0,663.038982,110996,139068,10627196,0,-1,2021-08-11.18:13:52
patent,6009555,16518948,1,2,3664.901755,100000,0,1311.256369,107856,158427,2445190,0,-1,2021-08-11.18:14:49
pokec,1632804,30622564,1,2,2196.852012,100000,0,605.957537,85870,125448,6038771,0,-1,2021-08-11.18:15:29
rmat-1m-8m,999760,7810950,1,2,579.172777,100000,0,385.693357,100362,120637,30977464,0,-1,2021-08-11.18:15:37
ssca2,1048577,157877986,1,2,1412.795705,100000,0,2425.525844,1586787,1647929,125098751,0,-1,2021-08-11.18:17:07
wiki-links,5710993,130160392,1,2,9065.760903,100000,0,1195.850388,183898,202903,58345538,0,-1,2021-08-11.18:20:10
wikitalk,2394385,5021410,1,2,797.651318,100000,0,357.219320,100575,105758,14247872,0,-1,2021-08-11.18:20:16
wiki_talk_en,2987536,24981163,1,2,1267.545223,100000,0,735.069171,100118,105965,21643882,0,-1,2021-08-11.18:20:26
ba-1m-8m,1000000,7999964,1,3,843.909779,100000,0,295.728874,21995,166658,1862568,359067,-1,2021-08-11.18:20:37
baidu,2141301,17794839,1,3,1807.698612,100000,0,271.089253,98424,131925,10006780,817156,-1,2021-08-11.18:21:12
dbpedia,3966925,13820853,1,3,1974.878776,100000,0,159.555270,100014,126747,1560962,1141356,-1,2021-08-11.18:22:25
er-1m-8m,1000000,8000000,1,3,1247.804602,100000,0,105.784977,39285,67071,666200,447109,-1,2021-08-11.18:22:39
livej,4847571,68993773,1,3,5457.942323,100000,0,497.268251,112387,159286,11424347,777870,-1,2021-08-11.18:23:50
patent,6009555,16518948,1,3,3818.582317,100000,0,270.719140,107548,182354,2414882,1010948,-1,2021-08-11.18:25:57
pokec,1632804,30622564,1,3,2726.928762,100000,0,276.539826,85137,145578,5876490,716910,-1,2021-08-11.18:26:33
rmat-1m-8m,999760,7810950,1,3,500.010988,100000,0,451.082762,100526,133623,30731036,633094,-1,2021-08-11.18:26:42
ssca2,1048577,157877986,1,3,1949.160016,100000,0,11264.046519,1592065,1684882,126417616,12013871,-1,2021-08-11.18:28:11
wiki-links,5710993,130160392,1,3,10123.884642,100000,0,5346.090947,188282,217710,54118580,775028,-1,2021-08-11.18:31:11
wikitalk,2394385,5021410,1,3,599.736906,100000,0,298.932674,100637,109402,14561464,1073198,-1,2021-08-11.18:31:38
wiki_talk_en,2987536,24981163,1,3,867.932502,100000,0,542.656912,101124,111210,25909419,947244,-1,2021-08-11.18:32:31
ba-1m-8m,1000000,7999964,1,2,779.790606,0,100000,343.199114,21934,0,153801,0,-1,2021-08-11.18:32:58
baidu,2141301,17794839,1,2,1763.306180,0,100000,439.215558,98502,0,5966167,0,-1,2021-08-11.18:33:33
dbpedia,3966925,13820853,1,2,2191.737222,0,100000,925.784414,101603,0,1053341,0,-1,2021-08-11.18:34:07
er-1m-8m,1000000,8000000,1,2,1029.981697,0,100000,518.324425,39678,0,437348,0,-1,2021-08-11.18:34:38
livej,4847571,68993773,1,2,5261.464935,0,100000,438.223608,113024,0,8607136,0,-1,2021-08-11.18:35:53
patent,6009555,16518948,1,2,3622.811535,0,100000,524.953970,106748,0,1476936,0,-1,2021-08-11.18:36:50
pokec,1632804,30622564,1,2,2432.106738,0,100000,448.161684,85610,0,3374243,0,-1,2021-08-11.18:37:30
rmat-1m-8m,999760,7810950,1,2,551.566248,0,100000,419.366624,100496,0,22750022,0,-1,2021-08-11.18:37:35
ssca2,1048577,157877986,1,2,1358.843821,0,100000,2062.175784,1593124,0,120621489,0,-1,2021-08-11.18:39:06
wiki-links,5710993,130160392,1,2,8295.298327,0,100000,1191.364144,186887,0,50014666,0,-1,2021-08-11.18:42:05
wikitalk,2394385,5021410,1,2,793.601289,0,100000,452.185633,100478,0,10924843,0,-1,2021-08-11.18:42:11
wiki_talk_en,2987536,24981163,1,2,1206.722703,0,100000,793.936983,100103,0,17122089,0,-1,2021-08-11.18:42:21
ba-1m-8m,1000000,7999964,1,3,833.739060,0,100000,44.403602,22045,0,154647,22045,-1,2021-08-11.18:42:31
baidu,2141301,17794839,1,3,1757.337652,0,100000,303.379017,98795,0,6055504,98795,-1,2021-08-11.18:43:03
dbpedia,3966925,13820853,1,3,1969.234841,0,100000,854.612353,101728,0,1129548,101728,-1,2021-08-11.18:44:11
er-1m-8m,1000000,8000000,1,3,1240.413981,0,100000,50.835614,40109,0,442271,40109,-1,2021-08-11.18:44:23
livej,4847571,68993773,1,3,5444.063048,0,100000,233.723740,112349,0,8244339,112349,-1,2021-08-11.18:45:26
patent,6009555,16518948,1,3,3777.142724,0,100000,102.480416,107023,0,1481605,107023,-1,2021-08-11.18:47:28
pokec,1632804,30622564,1,3,2722.261066,0,100000,153.142378,86426,0,3449286,86426,-1,2021-08-11.18:48:00
rmat-1m-8m,999760,7810950,1,3,544.874044,0,100000,478.155496,100555,0,22496665,100555,-1,2021-08-11.18:48:05
ssca2,1048577,157877986,1,3,2108.237322,0,100000,3905.540192,1589544,0,120430014,1589544,-1,2021-08-11.18:49:24
wiki-links,5710993,130160392,1,3,10231.501318,0,100000,1189.277094,186688,0,49802810,186688,-1,2021-08-11.18:52:10
wikitalk,2394385,5021410,1,3,611.026657,0,100000,426.936927,100744,0,11153578,100744,-1,2021-08-11.18:52:26
wiki_talk_en,2987536,24981163,1,3,859.142967,0,100000,31460.082362,99932,0,16852108,99932,-1,2021-08-11.18:53:05
ba-1m-8m,1000000,7999964,1,2,798.272936,100000,0,1855.189993,21914,111685,1853350,0,-1,2021-08-11.18:53:34
baidu,2141301,17794839,1,2,1705.520399,100000,0,436.218389,99302,120417,10005734,0,-1,2021-08-11.18:54:08
dbpedia,3966925,13820853,1,2,2166.153434,100000,0,405.026275,100896,117004,1794195,0,-1,2021-08-11.18:54:34
er-1m-8m,1000000,8000000,1,2,988.321752,100000,0,1156.779549,38852,54354,653536,0,-1,2021-08-11.18:55:06
livej,4847571,68993773,1,2,5126.599314,100000,0,657.285465,112540,139614,10984217,0,-1,2021-08-11.18:56:22
patent,6009555,16518948,1,2,3684.109411,100000,0,1216.304116,107404,158656,2523155,0,-1,2021-08-11.18:57:19
pokec,1632804,30622564,1,2,2343.651548,100000,0,697.766828,85378,124942,5889857,0,-1,2021-08-11.18:57:59
rmat-1m-8m,999760,7810950,1,2,535.075928,100000,0,361.206389,99652,119558,28281766,0,-1,2021-08-11.18:58:04
ssca2,1048577,157877986,1,2,1351.439229,100000,0,2426.385022,1588794,1650019,125127834,0,-1,2021-08-11.18:59:35
wiki-links,5710993,130160392,1,2,9647.964599,100000,0,1625.032347,184367,200720,53994743,0,-1,2021-08-11.19:02:37
wikitalk,2394385,5021410,1,2,782.993977,100000,0,356.344542,100682,105770,14360532,0,-1,2021-08-11.19:02:50
wiki_talk_en,2987536,24981163,1,2,1047.563607,100000,0,699.527695,100003,105651,21219819,0,-1,2021-08-11.19:03:03
ba-1m-8m,1000000,7999964,1,3,865.217045,100000,0,294.850185,22035,166453,1847929,359234,-1,2021-08-11.19:03:14
baidu,2141301,17794839,1,3,1660.215059,100000,0,269.946682,98368,132619,9944911,816602,-1,2021-08-11.19:03:49
dbpedia,3966925,13820853,1,3,1877.913123,100000,0,155.840944,100760,128409,1871053,1119108,-1,2021-08-11.19:05:03
er-1m-8m,1000000,8000000,1,3,1257.367075,100000,0,106.007570,39046,66440,658257,436563,-1,2021-08-11.19:05:20
livej,4847571,68993773,1,3,5399.370244,100000,0,471.447080,113018,158663,11130108,780340,-1,2021-08-11.19:06:48
patent,6009555,16518948,1,3,3840.241558,100000,0,267.660161,106839,182823,2377646,1028453,-1,2021-08-11.19:08:54
pokec,1632804,30622564,1,3,2608.921555,100000,0,275.933110,86702,147866,6071880,720984,-1,2021-08-11.19:09:29
rmat-1m-8m,999760,7810950,1,3,552.433127,100000,0,418.207703,99343,132847,28840640,632286,-1,2021-08-11.19:09:35
ssca2,1048577,157877986,1,3,2074.012999,100000,0,11173.072585,1591885,1680104,125958422,11937215,-1,2021-08-11.19:11:03
wiki-links,5710993,130160392,1,3,11119.011300,100000,0,5415.106407,184688,213412,54575985,761087,-1,2021-08-11.19:14:25
wikitalk,2394385,5021410,1,3,597.258322,100000,0,276.532606,100090,108721,13205299,1090277,-1,2021-08-11.19:14:51
wiki_talk_en,2987536,24981163,1,3,910.714008,100000,0,463.577643,99886,109786,21760790,925786,-1,2021-08-11.19:15:01
ba-1m-8m,1000000,7999964,1,2,814.629005,0,100000,365.682673,21981,0,154142,0,-1,2021-08-11.19:15:28
baidu,2141301,17794839,1,2,1740.730051,0,100000,439.080235,98907,0,6074833,0,-1,2021-08-11.19:16:03
dbpedia,3966925,13820853,1,2,2219.035088,0,100000,904.830771,101535,0,1076103,0,-1,2021-08-11.19:16:36
er-1m-8m,1000000,8000000,1,2,969.193926,0,100000,498.894667,40141,0,442820,0,-1,2021-08-11.19:17:07
livej,4847571,68993773,1,2,5188.211754,0,100000,444.837992,113637,0,8894713,0,-1,2021-08-11.19:18:23
patent,6009555,16518948,1,2,3637.854431,0,100000,511.096365,108296,0,1522817,0,-1,2021-08-11.19:19:20
pokec,1632804,30622564,1,2,2087.685892,0,100000,452.967811,86476,0,3449054,0,-1,2021-08-11.19:19:59
rmat-1m-8m,999760,7810950,1,2,657.322556,0,100000,421.985239,100622,0,22832767,0,-1,2021-08-11.19:20:06
ssca2,1048577,157877986,1,2,1424.176196,0,100000,2048.758524,1594704,0,120991959,0,-1,2021-08-11.19:21:37
wiki-links,5710993,130160392,1,2,9104.945704,0,100000,1314.432510,189656,0,50070048,0,-1,2021-08-11.19:24:38
wikitalk,2394385,5021410,1,2,779.741286,0,100000,509.723542,100580,0,11117476,0,-1,2021-08-11.19:24:44
wiki_talk_en,2987536,24981163,1,2,1300.985969,0,100000,816.828675,100059,0,17151068,0,-1,2021-08-11.19:24:54
ba-1m-8m,1000000,7999964,1,3,870.783699,0,100000,44.316901,21848,0,153216,21848,-1,2021-08-11.19:25:04
baidu,2141301,17794839,1,3,1773.693081,0,100000,297.109917,98403,0,5932823,98403,-1,2021-08-11.19:25:36
dbpedia,3966925,13820853,1,3,1971.534113,0,100000,861.534290,100961,0,981601,100961,-1,2021-08-11.19:26:44
er-1m-8m,1000000,8000000,1,3,1403.650335,0,100000,51.018585,39501,0,434555,39501,-1,2021-08-11.19:26:56
livej,4847571,68993773,1,3,5527.081585,0,100000,228.465360,111435,0,7746559,111435,-1,2021-08-11.19:28:18
patent,6009555,16518948,1,3,4067.576386,0,100000,103.893389,108336,0,1547674,108336,-1,2021-08-11.19:30:20
pokec,1632804,30622564,1,3,2685.656221,0,100000,152.434421,86049,0,3446411,86049,-1,2021-08-11.19:30:54
rmat-1m-8m,999760,7810950,1,3,502.493052,0,100000,476.397768,100534,0,22759595,100534,-1,2021-08-11.19:30:59
ssca2,1048577,157877986,1,3,2025.030913,0,100000,1250.572219,1591798,0,120512452,1591798,-1,2021-08-11.19:32:14
wiki-links,5710993,130160392,1,3,10535.037896,0,100000,1143.811702,187077,0,48967117,187077,-1,2021-08-11.19:34:58
wikitalk,2394385,5021410,1,3,616.006674,0,100000,428.271041,100684,0,11223360,100684,-1,2021-08-11.19:35:02
wiki_talk_en,2987536,24981163,1,3,888.035776,0,100000,874.633027,100116,0,17432354,100116,-1,2021-08-11.19:35:11
ba-1m-8m,1000000,7999964,1,2,766.055572,100000,0,1847.463997,22009,111393,1866965,0,-1,2021-08-11.19:35:39
baidu,2141301,17794839,1,2,1745.013643,100000,0,439.328748,98267,119209,10072152,0,-1,2021-08-11.19:36:14
dbpedia,3966925,13820853,1,2,2198.361087,100000,0,416.733328,101702,117743,1817887,0,-1,2021-08-11.19:36:42
er-1m-8m,1000000,8000000,1,2,1045.725469,100000,0,742.240751,39377,54823,659052,0,-1,2021-08-11.19:37:13
livej,4847571,68993773,1,2,5078.562308,100000,0,637.741785,112085,139914,10813408,0,-1,2021-08-11.19:38:28
patent,6009555,16518948,1,2,3685.476105,100000,0,1190.955470,107239,156967,2438637,0,-1,2021-08-11.19:39:25
pokec,1632804,30622564,1,2,2200.083134,100000,0,691.474357,85175,125376,5977422,0,-1,2021-08-11.19:40:05
rmat-1m-8m,999760,7810950,1,2,561.828308,100000,0,381.711838,100332,120307,30410243,0,-1,2021-08-11.19:40:11
ssca2,1048577,157877986,1,2,1428.383166,100000,0,2422.802007,1587745,1647682,124993276,0,-1,2021-08-11.19:41:43
wiki-links,5710993,130160392,1,2,9588.535952,100000,0,1146.223595,182176,198236,53639963,0,-1,2021-08-11.19:44:46
wikitalk,2394385,5021410,1,2,751.250418,100000,0,509.116296,99907,104951,12741842,0,-1,2021-08-11.19:44:52
wiki_talk_en,2987536,24981163,1,2,1356.432248,100000,0,826.264438,101167,106722,25547823,0,-1,2021-08-11.19:45:02
ba-1m-8m,1000000,7999964,1,3,890.534282,100000,0,295.571371,21866,167063,1869439,364729,-1,2021-08-11.19:45:13
baidu,2141301,17794839,1,3,1869.996947,100000,0,272.708309,98514,132353,9901839,815436,-1,2021-08-11.19:45:48
dbpedia,3966925,13820853,1,3,1914.545810,100000,0,163.039044,101054,128266,2012002,1138445,-1,2021-08-11.19:47:02
er-1m-8m,1000000,8000000,1,3,1195.490944,100000,0,101.376244,39914,67081,668461,432809,-1,2021-08-11.19:47:15
livej,4847571,68993773,1,3,5331.282212,100000,0,483.766710,113257,160379,11374268,777350,-1,2021-08-11.19:48:27
patent,6009555,16518948,1,3,3702.438049,100000,0,268.193915,107815,181755,2409337,1017668,-1,2021-08-11.19:50:32
pokec,1632804,30622564,1,3,2405.779682,100000,0,281.373773,86315,149170,6197572,723517,-1,2021-08-11.19:51:08
rmat-1m-8m,999760,7810950,1,3,558.354725,100000,0,468.703063,100438,133005,30260835,634026,-1,2021-08-11.19:51:14
ssca2,1048577,157877986,1,3,2101.818998,100000,0,11492.671351,1585156,1676243,125694193,11900602,-1,2021-08-11.19:52:43
wiki-links,5710993,130160392,1,3,9984.194815,100000,0,5325.153433,186921,214927,55259658,760457,-1,2021-08-11.19:56:01
wikitalk,2394385,5021410,1,3,624.960481,100000,0,318.388083,100667,109444,14766176,1056375,-1,2021-08-11.19:56:28
wiki_talk_en,2987536,24981163,1,3,898.557610,100000,0,434.986185,99967,109454,21271709,932079,-1,2021-08-11.19:57:22
ba-1m-8m,1000000,7999964,1,2,776.811957,0,100000,368.229697,22192,0,155606,0,-1,2021-08-11.19:57:49
baidu,2141301,17794839,1,2,1856.572197,0,100000,510.482109,103162,0,10419428,0,-1,2021-08-11.19:58:24
dbpedia,3966925,13820853,1,2,2216.743955,0,100000,928.704182,101288,0,1017070,0,-1,2021-08-11.19:58:58
er-1m-8m,1000000,8000000,1,2,1012.608547,0,100000,500.462162,39224,0,431623,0,-1,2021-08-11.19:59:29
livej,4847571,68993773,1,2,5341.325041,0,100000,431.563513,113474,0,8406168,0,-1,2021-08-11.20:00:44
patent,6009555,16518948,1,2,3677.374176,0,100000,550.044334,106824,0,1502703,0,-1,2021-08-11.20:01:41
pokec,1632804,30622564,1,2,2300.704221,0,100000,414.926301,86620,0,3516044,0,-1,2021-08-11.20:02:22
rmat-1m-8m,999760,7810950,1,2,549.548648,0,100000,456.438264,100394,0,22581696,0,-1,2021-08-11.20:02:28
ssca2,1048577,157877986,1,2,1392.690590,0,100000,2068.000570,1589244,0,120240439,0,-1,2021-08-11.20:03:58
wiki-links,5710993,130160392,1,2,9446.878456,0,100000,1304.902947,184033,0,49456197,0,-1,2021-08-11.20:07:01
wikitalk,2394385,5021410,1,2,806.157192,0,100000,432.231989,99979,0,9557731,0,-1,2021-08-11.20:07:06
wiki_talk_en,2987536,24981163,1,2,1275.743783,0,100000,805.007051,100088,0,17350732,0,-1,2021-08-11.20:07:17
ba-1m-8m,1000000,7999964,1,3,830.426258,0,100000,44.227280,22154,0,155455,22154,-1,2021-08-11.20:07:23
baidu,2141301,17794839,1,3,1809.171256,0,100000,299.752331,99271,0,6129567,99271,-1,2021-08-11.20:07:55
dbpedia,3966925,13820853,1,3,1905.635153,0,100000,801.202814,100661,0,1115902,100661,-1,2021-08-11.20:08:52
er-1m-8m,1000000,8000000,1,3,1268.511514,0,100000,51.011395,39531,0,435618,39531,-1,2021-08-11.20:09:06
livej,4847571,68993773,1,3,5523.830424,0,100000,231.822232,112495,0,8344656,112495,-1,2021-08-11.20:10:10
patent,6009555,16518948,1,3,3897.961399,0,100000,101.570087,105575,0,1456641,105575,-1,2021-08-11.20:12:12
pokec,1632804,30622564,1,3,2462.385962,0,100000,153.287230,87475,0,3523551,87475,-1,2021-08-11.20:12:45
rmat-1m-8m,999760,7810950,1,3,535.126619,0,100000,6914.002709,100551,0,22682866,100551,-1,2021-08-11.20:12:56
ssca2,1048577,157877986,1,3,2010.540872,0,100000,1255.470157,1594555,0,120837179,1594555,-1,2021-08-11.20:14:12
wiki-links,5710993,130160392,1,3,11729.955765,0,100000,1195.271962,188547,0,50742167,188547,-1,2021-08-11.20:17:01
wikitalk,2394385,5021410,1,3,613.628101,0,100000,426.023919,100561,0,11131394,100561,-1,2021-08-11.20:17:05
wiki_talk_en,2987536,24981163,1,3,890.960715,0,100000,43761.537658,100066,0,16992138,100066,-1,2021-08-11.20:17:57
ba-1m-8m,1000000,7999964,1,2,813.430283,100000,0,1827.013829,22129,112172,1861164,0,-1,2021-08-11.20:18:25
baidu,2141301,17794839,1,2,1775.670351,100000,0,441.170705,98862,119609,10042157,0,-1,2021-08-11.20:19:01
dbpedia,3966925,13820853,1,2,2183.744865,100000,0,379.502677,100697,116895,1680567,0,-1,2021-08-11.20:19:27
er-1m-8m,1000000,8000000,1,2,1065.038587,100000,0,628.963591,39433,54977,660770,0,-1,2021-08-11.20:19:58
livej,4847571,68993773,1,2,5322.456056,100000,0,599.637225,113472,141094,11321896,0,-1,2021-08-11.20:21:15
patent,6009555,16518948,1,2,3626.332590,100000,0,1164.890187,107330,157518,2458059,0,-1,2021-08-11.20:22:12
pokec,1632804,30622564,1,2,2295.862694,100000,0,718.724543,85806,126721,6060873,0,-1,2021-08-11.20:22:52
rmat-1m-8m,999760,7810950,1,2,552.314685,100000,0,378.228164,100581,120469,30568586,0,-1,2021-08-11.20:22:58
ssca2,1048577,157877986,1,2,1382.816754,100000,0,2414.740569,1582634,1643435,124626355,0,-1,2021-08-11.20:24:29
