model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,assert,date
ssca2,1048577,157877986,1,2,1209.937023,0,100000,1775.356083,1594581,0,241607960,0,-1,2021-09-13.17:03:32
wiki-links,5710993,130160392,1,2,9275.148329,0,100000,1108.654154,191260,0,103320056,0,-1,2021-09-13.17:05:55
wikitalk,2394385,5021410,1,2,533.074968,0,100000,372.052435,99940,0,18751886,0,-1,2021-09-13.17:05:59
wiki_talk_en,2987536,24981163,1,2,755.920589,0,100000,743.925306,101177,0,42506546,0,-1,2021-09-13.17:06:08
ba-1m-8m,1000000,7999964,1,3,754.312795,0,100000,35.106631,21996,0,154298,21996,-1,2021-09-13.17:06:14
baidu,2141301,17794839,1,3,1354.384466,0,100000,326.267771,102461,0,10255360,102461,-1,2021-09-13.17:06:39
dbpedia,3966925,13820853,1,3,1623.807374,0,100000,560.219811,100537,0,1046797,100537,-1,2021-09-13.17:06:56
er-1m-8m,1000000,8000000,1,3,1261.538795,0,100000,40.011478,38777,0,426053,38777,-1,2021-09-13.17:07:06
livej,4847571,68993773,1,3,4825.529002,0,100000,189.414809,112338,0,8154605,112338,-1,2021-09-13.17:07:57
patent,6009555,16518948,1,3,3583.256322,0,100000,85.034889,106519,0,1526256,106519,-1,2021-09-13.17:08:30
pokec,1632804,30622564,1,3,1894.487833,0,100000,119.601353,85764,0,3386814,85764,-1,2021-09-13.17:08:55
rmat-1m-8m,999760,7810950,1,3,397.319800,0,100000,393.461882,100625,0,22764942,100625,-1,2021-09-13.17:09:00
ssca2,1048577,157877986,1,3,2123.916176,0,100000,1063.815512,1586185,0,120181546,1586185,-1,2021-09-13.17:09:58
wiki-links,5710993,130160392,1,3,9854.134973,0,100000,993.846488,187318,0,50092777,187318,-1,2021-09-13.17:12:13
wikitalk,2394385,5021410,1,3,466.381824,0,100000,340.176013,100595,0,11074948,100595,-1,2021-09-13.17:12:17
wiki_talk_en,2987536,24981163,1,3,677.517122,0,100000,726.913418,101239,0,21296388,101239,-1,2021-09-13.17:12:24
ba-1m-8m,1000000,7999964,1,2,637.896064,100000,0,1249.682589,21967,112123,1892711,0,-1,2021-09-13.17:12:42
baidu,2141301,17794839,1,2,1351.082676,100000,0,389.070247,99186,120931,10183910,0,-1,2021-09-13.17:13:08
dbpedia,3966925,13820853,1,2,1629.886016,100000,0,332.818846,101127,117745,2353964,0,-1,2021-09-13.17:13:28
er-1m-8m,1000000,8000000,1,2,1090.967391,100000,0,345.019412,39271,55026,661645,0,-1,2021-09-13.17:13:46
livej,4847571,68993773,1,2,4744.477317,100000,0,511.151884,112793,140333,11742231,0,-1,2021-09-13.17:14:44
patent,6009555,16518948,1,2,3381.778870,100000,0,675.022647,107750,157891,2420020,0,-1,2021-09-13.17:15:25
pokec,1632804,30622564,1,2,1807.219958,100000,0,524.199781,85052,125857,5996753,0,-1,2021-09-13.17:15:54
rmat-1m-8m,999760,7810950,1,2,417.165341,100000,0,336.714957,99396,119345,28017660,0,-1,2021-09-13.17:15:59
ssca2,1048577,157877986,1,2,1217.421457,100000,0,2182.580972,1593120,1653526,125450118,0,-1,2021-09-13.17:17:04
wiki-links,5710993,130160392,1,2,9252.420349,100000,0,1018.268695,184988,200993,55034138,0,-1,2021-09-13.17:19:28
wikitalk,2394385,5021410,1,2,533.757824,100000,0,304.415355,100768,106080,14976257,0,-1,2021-09-13.17:19:32
wiki_talk_en,2987536,24981163,1,2,752.600998,100000,0,456.726126,101218,107064,25556037,0,-1,2021-09-13.17:19:40
ba-1m-8m,1000000,7999964,1,3,757.289438,100000,0,161.394354,-33101,166928,1858585,358253,-1,2021-09-13.17:19:46
baidu,2141301,17794839,1,3,1343.454113,100000,0,217.169202,85316,132760,10043764,814850,-1,2021-09-13.17:20:11
dbpedia,3966925,13820853,1,3,1624.383047,100000,0,128.462198,90971,127795,1601104,1117615,-1,2021-09-13.17:20:28
er-1m-8m,1000000,8000000,1,3,1251.276535,100000,0,87.349100,27626,66484,660444,445218,-1,2021-09-13.17:20:37
livej,4847571,68993773,1,3,4829.083717,100000,0,238.994379,92430,155949,10871499,763361,-1,2021-09-13.17:21:29
patent,6009555,16518948,1,3,3564.771496,100000,0,196.340029,81805,180678,2363316,996834,-1,2021-09-13.17:22:02
pokec,1632804,30622564,1,3,1888.005428,100000,0,197.108314,65168,148258,6096087,719435,-1,2021-09-13.17:22:27
rmat-1m-8m,999760,7810950,1,3,393.967689,100000,0,278.031829,87597,133661,30498195,635158,-1,2021-09-13.17:22:32
ssca2,1048577,157877986,1,3,2128.129724,100000,0,2361.179657,1536610,1687587,126496879,11907817,-1,2021-09-13.17:23:31
wiki-links,5710993,130160392,1,3,9834.020275,100000,0,784.814916,176261,218175,56715928,770998,-1,2021-09-13.17:25:46
wikitalk,2394385,5021410,1,3,463.051808,100000,0,223.967282,97141,109528,14863151,1083445,-1,2021-09-13.17:25:49
wiki_talk_en,2987536,24981163,1,3,676.015533,100000,0,299.201293,96273,109459,21672037,952624,-1,2021-09-13.17:25:57
ba-1m-8m,1000000,7999964,1,2,633.865416,0,100000,256.140416,21753,0,305004,0,-1,2021-09-13.17:26:12
baidu,2141301,17794839,1,2,1355.216994,0,100000,382.575693,98495,0,11921722,0,-1,2021-09-13.17:26:39
dbpedia,3966925,13820853,1,2,1634.098687,0,100000,832.757463,100727,0,1932204,0,-1,2021-09-13.17:26:59
er-1m-8m,1000000,8000000,1,2,1089.568382,0,100000,388.821749,38837,0,852034,0,-1,2021-09-13.17:27:17
livej,4847571,68993773,1,2,4765.825255,0,100000,364.233466,114226,0,17041184,0,-1,2021-09-13.17:28:15
patent,6009555,16518948,1,2,3410.795566,0,100000,379.200430,108323,0,3016236,0,-1,2021-09-13.17:28:56
pokec,1632804,30622564,1,2,1799.123119,0,100000,347.819685,85940,0,6757088,0,-1,2021-09-13.17:29:24
rmat-1m-8m,999760,7810950,1,2,419.973916,0,100000,376.684658,100586,0,45307452,0,-1,2021-09-13.17:29:30
ssca2,1048577,157877986,1,2,1208.567373,0,100000,1770.051552,1589999,0,240748064,0,-1,2021-09-13.17:30:34
wiki-links,5710993,130160392,1,2,9322.581622,0,100000,1069.675925,185532,0,95999282,0,-1,2021-09-13.17:32:58
wikitalk,2394385,5021410,1,2,533.180391,0,100000,388.861933,100595,0,22077036,0,-1,2021-09-13.17:33:02
wiki_talk_en,2987536,24981163,1,2,753.236615,0,100000,700.030428,100087,0,34394546,0,-1,2021-09-13.17:33:11
ba-1m-8m,1000000,7999964,1,3,755.901474,0,100000,35.084312,21855,0,153308,21855,-1,2021-09-13.17:33:17
baidu,2141301,17794839,1,3,1344.366779,0,100000,243.971793,98211,0,6016869,98211,-1,2021-09-13.17:33:42
dbpedia,3966925,13820853,1,3,1629.297031,0,100000,559.041658,100353,0,871314,100353,-1,2021-09-13.17:33:59
er-1m-8m,1000000,8000000,1,3,1257.280508,0,100000,40.047957,39563,0,435735,39563,-1,2021-09-13.17:34:08
livej,4847571,68993773,1,3,4852.324805,0,100000,187.368740,111750,0,8128553,111750,-1,2021-09-13.17:35:00
patent,6009555,16518948,1,3,3583.193002,0,100000,83.932958,106169,0,1464624,106169,-1,2021-09-13.17:35:33
pokec,1632804,30622564,1,3,1881.275361,0,100000,118.955633,86020,0,3337678,86020,-1,2021-09-13.17:35:58
rmat-1m-8m,999760,7810950,1,3,396.993355,0,100000,393.046919,100454,0,22650431,100454,-1,2021-09-13.17:36:03
ssca2,1048577,157877986,1,3,2174.465491,0,100000,1072.228286,1591803,0,120571950,1591803,-1,2021-09-13.17:37:00
wiki-links,5710993,130160392,1,3,9828.649207,0,100000,1014.025055,187186,0,50527014,187186,-1,2021-09-13.17:39:16
wikitalk,2394385,5021410,1,3,467.911362,0,100000,343.290988,100588,0,11229299,100588,-1,2021-09-13.17:39:19
wiki_talk_en,2987536,24981163,1,3,679.303390,0,100000,726.349302,101041,0,21264732,101041,-1,2021-09-13.17:39:27
ba-1m-8m,1000000,7999964,1,2,642.301658,100000,0,1253.944467,22091,111730,1891078,0,-1,2021-09-13.17:39:44
baidu,2141301,17794839,1,2,1351.033337,100000,0,386.008729,98327,119348,9881672,0,-1,2021-09-13.17:40:10
dbpedia,3966925,13820853,1,2,1630.860931,100000,0,317.971396,100924,117237,1707032,0,-1,2021-09-13.17:40:30
er-1m-8m,1000000,8000000,1,2,1088.889738,100000,0,342.241616,39986,55500,667356,0,-1,2021-09-13.17:40:49
livej,4847571,68993773,1,2,4738.539160,100000,0,509.954297,114050,142068,11450583,0,-1,2021-09-13.17:41:46
patent,6009555,16518948,1,2,3378.710774,100000,0,673.555864,106082,156370,2376473,0,-1,2021-09-13.17:42:27
pokec,1632804,30622564,1,2,1803.314461,100000,0,530.118475,86885,127823,6225575,0,-1,2021-09-13.17:42:56
rmat-1m-8m,999760,7810950,1,2,415.275879,100000,0,359.017000,100620,120671,30697618,0,-1,2021-09-13.17:43:02
ssca2,1048577,157877986,1,2,1219.310644,100000,0,2184.554304,1590943,1652317,125514446,0,-1,2021-09-13.17:44:07
wiki-links,5710993,130160392,1,2,9267.630990,100000,0,1110.294685,187392,203987,60751009,0,-1,2021-09-13.17:46:30
wikitalk,2394385,5021410,1,2,532.434578,100000,0,287.081619,99829,105404,13223160,0,-1,2021-09-13.17:46:34
wiki_talk_en,2987536,24981163,1,2,752.715609,100000,0,409.497470,100005,105829,21725424,0,-1,2021-09-13.17:46:42
ba-1m-8m,1000000,7999964,1,3,752.983627,100000,0,162.548784,-32758,166863,1870343,363933,-1,2021-09-13.17:46:49
baidu,2141301,17794839,1,3,1352.452448,100000,0,215.997779,85983,133473,10251848,815572,-1,2021-09-13.17:47:14
dbpedia,3966925,13820853,1,3,1623.865821,100000,0,131.663784,90602,127176,1759731,1124313,-1,2021-09-13.17:47:30
er-1m-8m,1000000,8000000,1,3,1244.254038,100000,0,87.349669,27787,65703,653223,449041,-1,2021-09-13.17:47:39
livej,4847571,68993773,1,3,4843.300730,100000,0,245.327223,93307,157948,11015067,770560,-1,2021-09-13.17:48:31
patent,6009555,16518948,1,3,3579.909870,100000,0,196.017473,82982,183921,2445827,1010713,-1,2021-09-13.17:49:04
pokec,1632804,30622564,1,3,1893.781372,100000,0,196.793054,65172,147350,6040429,714890,-1,2021-09-13.17:49:29
rmat-1m-8m,999760,7810950,1,3,393.364969,100000,0,279.247866,87216,133938,31076267,632496,-1,2021-09-13.17:49:34
ssca2,1048577,157877986,1,3,2134.299175,100000,0,2357.927790,1532471,1683615,126312559,11894158,-1,2021-09-13.17:50:33
wiki-links,5710993,130160392,1,3,9817.893462,100000,0,768.173496,177277,218481,56319855,774362,-1,2021-09-13.17:52:48
wikitalk,2394385,5021410,1,3,461.947227,100000,0,218.538478,97262,109414,14379406,1071590,-1,2021-09-13.17:52:52
wiki_talk_en,2987536,24981163,1,3,674.749587,100000,0,296.928466,96103,109735,21416446,960757,-1,2021-09-13.17:52:59
ba-1m-8m,1000000,7999964,1,2,637.155366,0,100000,258.475806,22092,0,309768,0,-1,2021-09-13.17:53:15
baidu,2141301,17794839,1,2,1357.752750,0,100000,385.163535,98859,0,12241192,0,-1,2021-09-13.17:53:41
dbpedia,3966925,13820853,1,2,1634.557157,0,100000,848.340126,101324,0,2204602,0,-1,2021-09-13.17:54:01
er-1m-8m,1000000,8000000,1,2,1098.297905,0,100000,387.931550,39223,0,860868,0,-1,2021-09-13.17:54:20
livej,4847571,68993773,1,2,4754.079632,0,100000,356.906313,112501,0,16640228,0,-1,2021-09-13.17:55:17
patent,6009555,16518948,1,2,3402.293900,0,100000,370.364644,105888,0,2929876,0,-1,2021-09-13.17:55:58
pokec,1632804,30622564,1,2,1792.620371,0,100000,342.181883,85142,0,6693694,0,-1,2021-09-13.17:56:26
rmat-1m-8m,999760,7810950,1,2,420.824647,0,100000,353.765299,99305,0,40996680,0,-1,2021-09-13.17:56:32
ssca2,1048577,157877986,1,2,1209.193565,0,100000,1778.644328,1595367,0,241803886,0,-1,2021-09-13.17:57:36
wiki-links,5710993,130160392,1,2,9227.568732,0,100000,1087.819691,189323,0,100011334,0,-1,2021-09-13.17:59:59
wikitalk,2394385,5021410,1,2,532.734274,0,100000,374.662452,100005,0,19262592,0,-1,2021-09-13.18:00:04
wiki_talk_en,2987536,24981163,1,2,753.662104,0,100000,701.412210,99959,0,34384918,0,-1,2021-09-13.18:00:12
ba-1m-8m,1000000,7999964,1,3,751.049064,0,100000,34.957040,22001,0,154320,22001,-1,2021-09-13.18:00:19
baidu,2141301,17794839,1,3,1345.001478,0,100000,333.592197,102618,0,10600923,102618,-1,2021-09-13.18:00:43
dbpedia,3966925,13820853,1,3,1627.181132,0,100000,567.825921,101201,0,930031,101201,-1,2021-09-13.18:01:01
er-1m-8m,1000000,8000000,1,3,1262.444838,0,100000,39.952787,39861,0,438694,39861,-1,2021-09-13.18:01:10
livej,4847571,68993773,1,3,4841.285935,0,100000,184.322112,113294,0,8054886,113294,-1,2021-09-13.18:02:01
patent,6009555,16518948,1,3,3582.605723,0,100000,84.558641,106596,0,1463633,106596,-1,2021-09-13.18:02:35
pokec,1632804,30622564,1,3,1880.085284,0,100000,121.256503,86185,0,3495804,86185,-1,2021-09-13.18:02:59
rmat-1m-8m,999760,7810950,1,3,398.605008,0,100000,393.657457,100484,0,22678933,100484,-1,2021-09-13.18:03:04
ssca2,1048577,157877986,1,3,2155.832200,0,100000,1073.225952,1592973,0,120660956,1592973,-1,2021-09-13.18:04:02
wiki-links,5710993,130160392,1,3,9974.752851,0,100000,1038.411794,189563,0,50911407,189563,-1,2021-09-13.18:06:24
wikitalk,2394385,5021410,1,3,476.209749,0,100000,359.004347,100653,0,11163769,100653,-1,2021-09-13.18:06:28
wiki_talk_en,2987536,24981163,1,3,702.977377,0,100000,662.423292,100025,0,17119619,100025,-1,2021-09-13.18:06:35
ba-1m-8m,1000000,7999964,1,2,673.663897,100000,0,1247.054117,22131,111912,1829447,0,-1,2021-09-13.18:06:53
baidu,2141301,17794839,1,2,1455.506117,100000,0,410.118124,98574,119840,10240050,0,-1,2021-09-13.18:07:20
dbpedia,3966925,13820853,1,2,1637.569699,100000,0,326.176308,101427,117267,1716232,0,-1,2021-09-13.18:07:40
er-1m-8m,1000000,8000000,1,2,1091.004898,100000,0,345.447460,38909,54427,653978,0,-1,2021-09-13.18:07:59
livej,4847571,68993773,1,2,4787.562950,100000,0,513.201179,113548,141446,10980748,0,-1,2021-09-13.18:08:56
patent,6009555,16518948,1,2,3410.339120,100000,0,682.764931,107778,158247,2423472,0,-1,2021-09-13.18:09:38
pokec,1632804,30622564,1,2,1807.826483,100000,0,531.650538,85701,126978,6052885,0,-1,2021-09-13.18:10:07
rmat-1m-8m,999760,7810950,1,2,418.794762,100000,0,366.299889,100295,120535,30767267,0,-1,2021-09-13.18:10:12
ssca2,1048577,157877986,1,2,1228.476007,100000,0,2179.922983,1589758,1650537,125187099,0,-1,2021-09-13.18:11:16
wiki-links,5710993,130160392,1,2,9325.688354,100000,0,1032.098359,183820,201094,54623530,0,-1,2021-09-13.18:13:40
wikitalk,2394385,5021410,1,2,536.837366,100000,0,302.484545,100581,105803,14481521,0,-1,2021-09-13.18:13:45
wiki_talk_en,2987536,24981163,1,2,753.786770,100000,0,411.913010,99822,105781,21820855,0,-1,2021-09-13.18:13:53
ba-1m-8m,1000000,7999964,1,3,764.517391,100000,0,161.387475,-32911,166337,1849483,360415,-1,2021-09-13.18:13:59
baidu,2141301,17794839,1,3,1341.857859,100000,0,213.725104,86449,132971,9965565,810727,-1,2021-09-13.18:14:24
dbpedia,3966925,13820853,1,3,1636.319979,100000,0,137.004312,90490,128523,1791433,1155578,-1,2021-09-13.18:14:41
er-1m-8m,1000000,8000000,1,3,1265.951680,100000,0,89.190974,28884,67702,675545,453939,-1,2021-09-13.18:14:50
livej,4847571,68993773,1,3,4862.545602,100000,0,245.165192,94749,158113,11016164,767960,-1,2021-09-13.18:15:42
patent,6009555,16518948,1,3,3588.463535,100000,0,196.574588,80640,180894,2398692,996230,-1,2021-09-13.18:16:15
pokec,1632804,30622564,1,3,1886.658833,100000,0,199.468069,66066,148383,6137556,725808,-1,2021-09-13.18:16:40
rmat-1m-8m,999760,7810950,1,3,395.616034,100000,0,278.622246,87551,133700,30289673,639624,-1,2021-09-13.18:16:45
ssca2,1048577,157877986,1,3,2149.555684,100000,0,2361.573299,1531319,1684494,126171489,11917445,-1,2021-09-13.18:17:44
wiki-links,5710993,130160392,1,3,10027.490588,100000,0,795.533395,176437,218109,56903486,777050,-1,2021-09-13.18:19:59
wikitalk,2394385,5021410,1,3,465.764624,100000,0,221.941025,97171,109261,14341409,1090824,-1,2021-09-13.18:20:03
wiki_talk_en,2987536,24981163,1,3,681.944553,100000,0,341.049240,97373,110829,25568290,950680,-1,2021-09-13.18:20:10
ba-1m-8m,1000000,7999964,1,2,675.462444,0,100000,259.183772,21932,0,307544,0,-1,2021-09-13.18:20:26
baidu,2141301,17794839,1,2,1361.937443,0,100000,380.190810,98288,0,11827684,0,-1,2021-09-13.18:20:52
dbpedia,3966925,13820853,1,2,1639.598630,0,100000,835.929325,101239,0,2051830,0,-1,2021-09-13.18:21:13
er-1m-8m,1000000,8000000,1,2,1104.963170,0,100000,393.053233,38975,0,857128,0,-1,2021-09-13.18:21:31
livej,4847571,68993773,1,2,4813.290871,0,100000,357.872177,113378,0,16094856,0,-1,2021-09-13.18:22:29
patent,6009555,16518948,1,2,3421.618547,0,100000,375.993110,108504,0,3036592,0,-1,2021-09-13.18:23:10
pokec,1632804,30622564,1,2,1789.824590,0,100000,346.834056,86591,0,6881968,0,-1,2021-09-13.18:23:38
rmat-1m-8m,999760,7810950,1,2,422.630365,0,100000,369.657071,100555,0,45680708,0,-1,2021-09-13.18:23:43
ssca2,1048577,157877986,1,2,1221.816760,0,100000,1770.874098,1588261,0,240792680,0,-1,2021-09-13.18:24:48
wiki-links,5710993,130160392,1,2,9257.815728,0,100000,1085.822076,188231,0,99893574,0,-1,2021-09-13.18:27:11
wikitalk,2394385,5021410,1,2,535.323400,0,100000,392.451746,100487,0,22433886,0,-1,2021-09-13.18:27:15
wiki_talk_en,2987536,24981163,1,2,757.086128,0,100000,751.368582,101073,0,42467246,0,-1,2021-09-13.18:27:24
ba-1m-8m,1000000,7999964,1,3,755.267199,0,100000,35.437021,21950,0,153921,21950,-1,2021-09-13.18:27:30
baidu,2141301,17794839,1,3,1345.418553,0,100000,243.602265,98418,0,5962402,98418,-1,2021-09-13.18:27:55
dbpedia,3966925,13820853,1,3,1630.565061,0,100000,560.964827,100730,0,1091197,100730,-1,2021-09-13.18:28:12
er-1m-8m,1000000,8000000,1,3,1271.809177,0,100000,40.432988,39071,0,429205,39071,-1,2021-09-13.18:28:21
livej,4847571,68993773,1,3,4857.997370,0,100000,182.662057,110181,0,7767943,110181,-1,2021-09-13.18:29:13
patent,6009555,16518948,1,3,3531.785727,0,100000,85.029598,106700,0,1490661,106700,-1,2021-09-13.18:29:46
pokec,1632804,30622564,1,3,1883.989399,0,100000,119.948959,85941,0,3406414,85941,-1,2021-09-13.18:30:11
rmat-1m-8m,999760,7810950,1,3,398.557898,0,100000,397.157994,100607,0,22839494,100607,-1,2021-09-13.18:30:16
ssca2,1048577,157877986,1,3,2137.434204,0,100000,1067.248822,1592758,0,120609425,1592758,-1,2021-09-13.18:31:13
wiki-links,5710993,130160392,1,3,9902.697679,0,100000,1025.160600,191189,0,51781773,191189,-1,2021-09-13.18:33:28
wikitalk,2394385,5021410,1,3,467.760705,0,100000,348.100085,100931,0,11234293,100931,-1,2021-09-13.18:33:32
wiki_talk_en,2987536,24981163,1,3,682.236074,0,100000,653.794826,99973,0,17125359,99973,-1,2021-09-13.18:33:39
ba-1m-8m,1000000,7999964,1,2,640.689969,100000,0,1218.475299,21963,111469,1831433,0,-1,2021-09-13.18:33:56
baidu,2141301,17794839,1,2,1355.095622,100000,0,388.483873,98196,119004,9878992,0,-1,2021-09-13.18:34:23
dbpedia,3966925,13820853,1,2,1632.993477,100000,0,318.613796,100536,116671,1887114,0,-1,2021-09-13.18:34:43
er-1m-8m,1000000,8000000,1,2,1099.456723,100000,0,347.458593,39652,55654,670427,0,-1,2021-09-13.18:35:01
livej,4847571,68993773,1,2,4767.082904,100000,0,517.707740,115211,142904,11518714,0,-1,2021-09-13.18:35:59
patent,6009555,16518948,1,2,3405.500407,100000,0,687.087049,108145,159856,2503289,0,-1,2021-09-13.18:36:40
pokec,1632804,30622564,1,2,1795.876764,100000,0,524.681663,86680,126124,6136069,0,-1,2021-09-13.18:37:09
rmat-1m-8m,999760,7810950,1,2,417.629370,100000,0,358.361137,100612,120346,30840966,0,-1,2021-09-13.18:37:14
ssca2,1048577,157877986,1,2,1232.940726,100000,0,2201.750902,1598180,1660184,126064370,0,-1,2021-09-13.18:38:19
wiki-links,5710993,130160392,1,2,9271.041114,100000,0,1041.419676,187332,203740,55717604,0,-1,2021-09-13.18:40:42
wikitalk,2394385,5021410,1,2,532.768374,100000,0,300.128467,100470,105652,14075010,0,-1,2021-09-13.18:40:46
wiki_talk_en,2987536,24981163,1,2,751.976106,100000,0,405.566736,99954,105610,21152248,0,-1,2021-09-13.18:40:54
ba-1m-8m,1000000,7999964,1,3,760.426877,100000,0,162.511339,-33054,166883,1855189,364900,-1,2021-09-13.18:41:01
baidu,2141301,17794839,1,3,1340.742857,100000,0,212.619216,85271,132908,10042248,813701,-1,2021-09-13.18:41:26
dbpedia,3966925,13820853,1,3,1641.329510,100000,0,129.332659,90117,126843,1526159,1111085,-1,2021-09-13.18:41:42
er-1m-8m,1000000,8000000,1,3,1262.120912,100000,0,87.400336,27804,66190,656904,444441,-1,2021-09-13.18:41:51
livej,4847571,68993773,1,3,4863.674693,100000,0,250.439301,94691,159304,11602007,779420,-1,2021-09-13.18:42:43
patent,6009555,16518948,1,3,3587.738764,100000,0,205.052958,82969,183169,2444849,1042023,-1,2021-09-13.18:43:17
pokec,1632804,30622564,1,3,1889.850223,100000,0,198.038261,64734,147523,6018096,723755,-1,2021-09-13.18:43:42
rmat-1m-8m,999760,7810950,1,3,395.702911,100000,0,263.353548,86444,133404,29062006,634982,-1,2021-09-13.18:43:47
ssca2,1048577,157877986,1,3,2183.405579,100000,0,2382.719888,1535966,1688417,126647135,12025131,-1,2021-09-13.18:44:45
wiki-links,5710993,130160392,1,3,9898.456883,100000,0,876.034794,174020,217893,63548162,764132,-1,2021-09-13.18:47:01
wikitalk,2394385,5021410,1,3,464.329332,100000,0,220.785163,97116,109564,14762910,1062277,-1,2021-09-13.18:47:04
wiki_talk_en,2987536,24981163,1,3,686.425161,100000,0,295.891917,96336,109287,21334244,955602,-1,2021-09-13.18:47:11
ba-1m-8m,1000000,7999964,1,2,641.534832,0,100000,261.825040,22264,0,312236,0,-1,2021-09-13.18:47:27
baidu,2141301,17794839,1,2,1359.510208,0,100000,383.994603,99199,0,12295474,0,-1,2021-09-13.18:47:53
dbpedia,3966925,13820853,1,2,1636.201068,0,100000,832.837646,101261,0,2312286,0,-1,2021-09-13.18:48:14
er-1m-8m,1000000,8000000,1,2,1095.002571,0,100000,380.070736,39404,0,865428,0,-1,2021-09-13.18:48:32
livej,4847571,68993773,1,2,4761.543463,0,100000,366.243732,113329,0,17540198,0,-1,2021-09-13.18:49:30
patent,6009555,16518948,1,2,3418.462038,0,100000,376.265345,108040,0,3063598,0,-1,2021-09-13.18:50:11
pokec,1632804,30622564,1,2,1795.062474,0,100000,344.131275,85439,0,6749060,0,-1,2021-09-13.18:50:39
rmat-1m-8m,999760,7810950,1,2,420.458750,0,100000,366.795659,100306,0,45236474,0,-1,2021-09-13.18:50:44
ssca2,1048577,157877986,1,2,1214.638494,0,100000,1780.559481,1593651,0,241599052,0,-1,2021-09-13.18:51:49
wiki-links,5710993,130160392,1,2,9267.924894,0,100000,1080.736306,186547,0,96941482,0,-1,2021-09-13.18:54:12
wikitalk,2394385,5021410,1,2,536.279031,0,100000,390.145981,100506,0,22134460,0,-1,2021-09-13.18:54:17
wiki_talk_en,2987536,24981163,1,2,757.484476,0,100000,703.869023,100070,0,34510820,0,-1,2021-09-13.18:54:25
ba-1m-8m,1000000,7999964,1,3,758.954200,0,100000,35.360071,22056,0,154609,22056,-1,2021-09-13.18:54:31
baidu,2141301,17794839,1,3,1344.858991,0,100000,240.377677,98398,0,5959040,98398,-1,2021-09-13.18:54:56
dbpedia,3966925,13820853,1,3,1632.651960,0,100000,555.157439,101053,0,1035968,101053,-1,2021-09-13.18:55:13
er-1m-8m,1000000,8000000,1,3,1268.329427,0,100000,40.338429,39562,0,435124,39562,-1,2021-09-13.18:55:22
livej,4847571,68993773,1,3,4883.277133,0,100000,191.606244,113230,0,8328807,113230,-1,2021-09-13.18:56:14
patent,6009555,16518948,1,3,3594.916267,0,100000,84.095584,106332,0,1464282,106332,-1,2021-09-13.18:56:47
pokec,1632804,30622564,1,3,1895.294747,0,100000,116.310310,84666,0,3221564,84666,-1,2021-09-13.18:57:12
rmat-1m-8m,999760,7810950,1,3,398.399932,0,100000,395.572494,100531,0,22762567,100531,-1,2021-09-13.18:57:17
ssca2,1048577,157877986,1,3,2212.620337,0,100000,1072.706905,1597123,0,120942131,1597123,-1,2021-09-13.18:58:14
wiki-links,5710993,130160392,1,3,9890.341754,0,100000,1001.761765,183847,0,49810492,183847,-1,2021-09-13.19:00:30
wikitalk,2394385,5021410,1,3,467.887170,0,100000,311.879072,99817,0,9393007,99817,-1,2021-09-13.19:00:33
wiki_talk_en,2987536,24981163,1,3,683.949666,0,100000,725.288056,101173,0,20907074,101173,-1,2021-09-13.19:00:41
ba-1m-8m,1000000,7999964,1,2,644.211900,100000,0,1228.305828,21845,111730,1854020,0,-1,2021-09-13.19:00:58
baidu,2141301,17794839,1,2,1351.596695,100000,0,384.913985,98713,119606,9895867,0,-1,2021-09-13.19:01:24
dbpedia,3966925,13820853,1,2,1637.935730,100000,0,326.571624,100608,116845,1893198,0,-1,2021-09-13.19:01:44
er-1m-8m,1000000,8000000,1,2,1088.372874,100000,0,345.953409,38954,54900,660167,0,-1,2021-09-13.19:02:03
livej,4847571,68993773,1,2,4768.342664,100000,0,513.287045,113002,140967,11388660,0,-1,2021-09-13.19:03:01
patent,6009555,16518948,1,2,3406.515518,100000,0,674.667916,106128,156041,2386315,0,-1,2021-09-13.19:03:42
pokec,1632804,30622564,1,2,1785.741450,100000,0,518.154467,85445,125143,6003415,0,-1,2021-09-13.19:04:10
rmat-1m-8m,999760,7810950,1,2,415.340264,100000,0,361.447577,100392,120213,30386479,0,-1,2021-09-13.19:04:16
ssca2,1048577,157877986,1,2,1227.197791,100000,0,2186.827202,1594555,1654427,125589805,0,-1,2021-09-13.19:05:20
wiki-links,5710993,130160392,1,2,9261.968174,100000,0,1108.278653,185721,201163,59884717,0,-1,2021-09-13.19:07:44
wikitalk,2394385,5021410,1,2,533.828543,100000,0,287.384782,99990,105292,13005935,0,-1,2021-09-13.19:07:48
wiki_talk_en,2987536,24981163,1,2,751.393524,100000,0,450.244200,101087,106646,24753365,0,-1,2021-09-13.19:07:56
ba-1m-8m,1000000,7999964,1,3,760.309082,100000,0,161.794494,-32990,166640,1863942,361674,-1,2021-09-13.19:08:02
baidu,2141301,17794839,1,3,1343.669386,100000,0,266.192426,90336,138249,14926527,821864,-1,2021-09-13.19:08:27
dbpedia,3966925,13820853,1,3,1627.903496,100000,0,128.103230,90819,127334,1617490,1107565,-1,2021-09-13.19:08:44
er-1m-8m,1000000,8000000,1,3,1249.004752,100000,0,85.542657,28002,66781,665049,429889,-1,2021-09-13.19:08:53
livej,4847571,68993773,1,3,4873.077542,100000,0,258.464637,93514,161063,12092431,783477,-1,2021-09-13.19:09:45
