model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,batch-repeat,assert,date
patent,6009555,16518948,1,3,3373.673888,100000,0,223.958415,104796,181450,2462594,995628,-1,-1,2021-09-29.23:06:31
pokec,1632804,30622564,1,3,2264.991368,100000,0,237.898240,85519,146326,5960912,724698,-1,-1,2021-09-29.23:07:02
rmat-1m-8m,999760,7810950,1,3,487.768576,100000,0,322.917707,100560,133815,30950325,636254,-1,-1,2021-09-29.23:07:06
ssca2,1048577,157877986,1,3,1330.603836,100000,0,2600.509964,1595586,1685798,126358688,12043681,-1,-1,2021-09-29.23:08:20
wiki-links,5710993,130160392,1,3,10784.214341,100000,0,828.741346,181827,209217,51591069,756606,-1,-1,2021-09-29.23:11:02
wikitalk,2394385,5021410,1,3,584.512293,100000,0,264.163376,100621,109369,14648071,1057390,-1,-1,2021-09-29.23:11:06
wiki_talk_en,2987536,24981163,1,3,857.044749,100000,0,368.582483,99919,109818,21966432,951563,-1,-1,2021-09-29.23:11:14
ba-1m-8m,1000000,7999964,1,13,874.298599,100000,0,265.735770,22125,155959,1687261,104218,4,-1,2021-09-29.23:11:20
baidu,2141301,17794839,1,13,1560.828331,100000,0,266.479855,98756,122934,8003161,112563,5,-1,2021-09-29.23:11:50
dbpedia,3966925,13820853,1,13,1801.109692,100000,0,164.914993,101617,124841,1579737,115393,3,-1,2021-09-29.23:12:10
er-1m-8m,1000000,8000000,1,13,991.183290,100000,0,132.934520,39776,62715,632232,53680,4,-1,2021-09-29.23:12:21
livej,4847571,68993773,1,13,5198.037090,100000,0,387.616360,114865,155102,10832189,138403,4,-1,2021-09-29.23:13:22
patent,6009555,16518948,1,13,3451.166983,100000,0,275.676585,105468,171479,2224980,147830,3,-1,2021-09-29.23:14:00
pokec,1632804,30622564,1,13,2146.733861,100000,0,284.944896,85860,132731,5112841,114350,4,-1,2021-09-29.23:14:31
rmat-1m-8m,999760,7810950,1,13,526.354215,100000,0,309.061825,99400,117977,23325129,109623,10,-1,2021-09-29.23:14:36
ssca2,1048577,157877986,1,13,1396.367235,100000,0,2159.935017,1592830,1596635,120982006,2365628,6,-1,2021-09-29.23:15:49
wiki-links,5710993,130160392,1,13,10448.015129,100000,0,1224.670053,187555,209447,52638954,199741,4,-1,2021-09-29.23:18:31
wikitalk,2394385,5021410,1,13,606.133014,100000,0,238.789875,100562,105466,12558064,103273,8,-1,2021-09-29.23:18:35
wiki_talk_en,2987536,24981163,1,13,852.092566,100000,0,350.338975,100085,105305,18915820,102968,9,-1,2021-09-29.23:18:43
ba-1m-8m,1000000,7999964,1,2,747.327980,100000,0,1604.475034,22161,111905,1852921,0,-1,-1,2021-09-29.23:19:00
baidu,2141301,17794839,1,2,1583.486147,100000,0,431.557586,98413,119236,9909885,0,-1,-1,2021-09-29.23:19:33
dbpedia,3966925,13820853,1,2,2102.221356,100000,0,378.839725,101326,117938,1968875,0,-1,-1,2021-09-29.23:19:56
er-1m-8m,1000000,8000000,1,2,944.728057,100000,0,363.214711,39713,55209,664054,0,-1,-1,2021-09-29.23:20:18
livej,4847571,68993773,1,2,5033.139168,100000,0,599.260140,113200,141206,11080568,0,-1,-1,2021-09-29.23:21:26
patent,6009555,16518948,1,2,3539.194633,100000,0,771.932057,107493,157291,2422316,0,-1,-1,2021-09-29.23:22:12
pokec,1632804,30622564,1,2,1925.068742,100000,0,599.770338,86355,126004,6023262,0,-1,-1,2021-09-29.23:22:47
rmat-1m-8m,999760,7810950,1,2,509.162087,100000,0,378.443621,100902,120930,30644744,0,-1,-1,2021-09-29.23:22:52
ssca2,1048577,157877986,1,2,1256.363973,100000,0,2450.344675,1590347,1652368,125452073,0,-1,-1,2021-09-29.23:24:14
wiki-links,5710993,130160392,1,2,8848.348624,100000,0,1127.507055,187069,203071,52869643,0,-1,-1,2021-09-29.23:27:03
wikitalk,2394385,5021410,1,2,737.759914,100000,0,353.734513,100650,105797,14852082,0,-1,-1,2021-09-29.23:27:19
wiki_talk_en,2987536,24981163,1,2,1241.183432,100000,0,473.684557,100063,105666,20705469,0,-1,-1,2021-09-29.23:27:28
ba-1m-8m,1000000,7999964,1,3,707.325168,0,100000,45.200507,21798,0,152908,21798,-1,-1,2021-09-29.23:27:33
baidu,2141301,17794839,1,3,1572.334838,0,100000,283.957499,98619,0,5940440,98619,-1,-1,2021-09-29.23:28:05
dbpedia,3966925,13820853,1,3,1936.094537,0,100000,6870.226421,101104,0,964087,101104,-1,-1,2021-09-29.23:28:31
er-1m-8m,1000000,8000000,1,3,994.389812,0,100000,50.930305,39406,0,433412,39406,-1,-1,2021-09-29.23:28:42
livej,4847571,68993773,1,3,5157.540848,0,100000,12813.883297,111170,0,8181656,111170,-1,-1,2021-09-29.23:29:57
patent,6009555,16518948,1,3,3621.442952,0,100000,104.538940,107670,0,1561514,107670,-1,-1,2021-09-29.23:30:35
pokec,1632804,30622564,1,3,2189.556568,0,100000,148.780764,85966,0,3401105,85966,-1,-1,2021-09-29.23:31:06
rmat-1m-8m,999760,7810950,1,3,538.181575,0,100000,472.353206,100604,0,22777999,100604,-1,-1,2021-09-29.23:31:11
ssca2,1048577,157877986,1,3,1321.737948,0,100000,1252.726291,1598323,0,121071610,1598323,-1,-1,2021-09-29.23:32:23
wiki-links,5710993,130160392,1,3,10417.437688,0,100000,1422.099241,185218,0,56302942,185218,-1,-1,2021-09-29.23:35:06
wikitalk,2394385,5021410,1,3,607.626349,0,100000,395.444005,100638,0,11071142,100638,-1,-1,2021-09-29.23:35:10
wiki_talk_en,2987536,24981163,1,3,1055.395095,0,100000,780.774102,100057,0,17288901,100057,-1,-1,2021-09-29.23:35:18
ba-1m-8m,1000000,7999964,1,2,847.887929,0,100000,554.646569,21922,0,307530,0,-1,-1,2021-09-29.23:35:34
baidu,2141301,17794839,1,2,1584.051776,0,100000,467.887444,99019,0,12222172,0,-1,-1,2021-09-29.23:36:07
dbpedia,3966925,13820853,1,2,2090.152887,0,100000,1085.743702,100512,0,1727496,0,-1,-1,2021-09-29.23:36:44
er-1m-8m,1000000,8000000,1,2,947.608222,0,100000,457.508754,39383,0,867666,0,-1,-1,2021-09-29.23:37:05
livej,4847571,68993773,1,2,4985.346122,0,100000,18286.678385,113240,0,16405044,0,-1,-1,2021-09-29.23:38:30
patent,6009555,16518948,1,2,3528.932032,0,100000,454.426791,105926,0,2894296,0,-1,-1,2021-09-29.23:39:18
pokec,1632804,30622564,1,2,1921.116310,0,100000,425.665417,87091,0,6946386,0,-1,-1,2021-09-29.23:39:52
rmat-1m-8m,999760,7810950,1,2,503.987617,0,100000,440.572102,100513,0,45561770,0,-1,-1,2021-09-29.23:39:57
ssca2,1048577,157877986,1,2,1374.314762,0,100000,2122.636855,1591667,0,241023968,0,-1,-1,2021-09-29.23:41:19
wiki-links,5710993,130160392,1,2,9152.788416,0,100000,1362.325308,186177,0,108199472,0,-1,-1,2021-09-29.23:44:07
wikitalk,2394385,5021410,1,2,793.455743,0,100000,494.056265,100658,0,22228578,0,-1,-1,2021-09-29.23:44:12
wiki_talk_en,2987536,24981163,1,2,1201.824877,0,100000,880.798307,100098,0,33881036,0,-1,-1,2021-09-29.23:44:21
ba-1m-8m,1000000,7999964,1,3,780.740785,100000,0,183.326342,21762,167297,1854535,357965,-1,-1,2021-09-29.23:44:26
baidu,2141301,17794839,1,3,1551.415664,100000,0,326.580836,102972,137062,14634718,823410,-1,-1,2021-09-29.23:44:57
dbpedia,3966925,13820853,1,3,1888.112743,100000,0,149.089934,101401,127671,1804802,1113214,-1,-1,2021-09-29.23:45:16
er-1m-8m,1000000,8000000,1,3,1040.916031,100000,0,93.037852,39088,66097,656754,444603,-1,-1,2021-09-29.23:45:27
livej,4847571,68993773,1,3,5771.293853,100000,0,310.782461,115471,162298,11786877,780691,-1,-1,2021-09-29.23:46:30
patent,6009555,16518948,1,3,3513.943927,100000,0,225.141592,106796,182230,2419145,1014071,-1,-1,2021-09-29.23:47:08
pokec,1632804,30622564,1,3,2248.291359,100000,0,246.149968,86864,147954,6076740,729597,-1,-1,2021-09-29.23:47:39
rmat-1m-8m,999760,7810950,1,3,505.552197,100000,0,320.736308,100678,133658,30739613,632650,-1,-1,2021-09-29.23:47:43
ssca2,1048577,157877986,1,3,1366.700894,100000,0,2601.556420,1597087,1686438,126543398,11970662,-1,-1,2021-09-29.23:48:57
wiki-links,5710993,130160392,1,3,10164.333405,100000,0,942.468549,188397,220419,57719033,777285,-1,-1,2021-09-29.23:51:40
wikitalk,2394385,5021410,1,3,601.944975,100000,0,245.936901,100000,108774,12678549,1095800,-1,-1,2021-09-29.23:51:44
wiki_talk_en,2987536,24981163,1,3,850.782896,100000,0,359.544322,99944,109344,21391491,951207,-1,-1,2021-09-29.23:51:52
ba-1m-8m,1000000,7999964,1,13,680.692122,100000,0,265.838635,21682,156954,1703093,104575,4,-1,2021-09-29.23:51:57
baidu,2141301,17794839,1,13,1563.600157,100000,0,263.754080,98302,122933,7960908,112263,5,[0m,,2021-09-29.23:52:27
dbpedia,3966925,13820853,1,13,1876.639599,100000,0,166.019389,100917,124856,1566966,115147,3,[0m,,2021-09-29.23:52:46
er-1m-8m,1000000,8000000,1,13,1050.963546,100000,0,132.791516,39438,62785,630848,52328,4,-1,2021-09-29.23:52:57
livej,4847571,68993773,1,13,5466.250258,100000,0,375.341101,114335,154192,10792204,137581,5,-1,2021-09-29.23:53:58
patent,6009555,16518948,1,13,3391.442566,100000,0,358.158334,106556,173618,2289290,149808,4,[0m,,2021-09-29.23:54:36
pokec,1632804,30622564,1,13,2146.497511,100000,0,275.597400,86274,133454,5172560,114862,4,-1,2021-09-29.23:55:07
rmat-1m-8m,999760,7810950,1,13,510.930338,100000,0,330.560307,100693,119284,25907960,110965,10,-1,2021-09-29.23:55:11
ssca2,1048577,157877986,1,13,1426.852705,100000,0,2152.030872,1590253,1592889,120678604,2359145,5,-1,2021-09-29.23:56:25
wiki-links,5710993,130160392,1,13,10642.494587,100000,0,1125.693859,186055,208580,51417116,198623,5,-1,2021-09-29.23:59:08
wikitalk,2394385,5021410,1,13,619.529335,100000,0,212.510750,99946,104734,10795885,102612,8,-1,2021-09-29.23:59:12
wiki_talk_en,2987536,24981163,1,13,867.712252,100000,0,410.736886,101114,106399,23177749,104010,9,-1,2021-09-29.23:59:19
ba-1m-8m,1000000,7999964,1,2,741.456623,100000,0,1632.271561,22146,111402,1842987,0,-1,-1,2021-09-29.23:59:36
baidu,2141301,17794839,1,2,1572.667550,100000,0,431.853133,98554,119464,10024352,0,-1,-1,2021-09-30.00:00:09
dbpedia,3966925,13820853,1,2,2077.307477,100000,0,363.240220,101668,117694,1760004,0,-1,-1,2021-09-30.00:00:44
er-1m-8m,1000000,8000000,1,2,939.636726,100000,0,554.135437,39467,54878,660562,0,-1,-1,2021-09-30.00:01:06
livej,4847571,68993773,1,2,5009.961979,100000,0,601.225022,114206,141751,11583824,0,-1,-1,2021-09-30.00:02:14
patent,6009555,16518948,1,2,3504.123262,100000,0,762.922910,106543,156382,2385453,0,-1,-1,2021-09-30.00:03:00
pokec,1632804,30622564,1,2,1917.566337,100000,0,611.526840,86984,126885,6133517,0,-1,-1,2021-09-30.00:03:36
rmat-1m-8m,999760,7810950,1,2,496.822617,100000,0,352.972038,99654,119440,28207210,0,-1,-1,2021-09-30.00:03:40
ssca2,1048577,157877986,1,2,1241.455299,100000,0,2461.873787,1589903,1650283,125331951,0,-1,-1,2021-09-30.00:05:02
wiki-links,5710993,130160392,1,2,8603.256250,100000,0,1139.366112,187346,204087,54514531,0,-1,-1,2021-09-30.00:07:51
wikitalk,2394385,5021410,1,2,739.852169,100000,0,345.181508,100540,105548,14243729,0,-1,-1,2021-09-30.00:08:06
wiki_talk_en,2987536,24981163,1,2,1297.369343,100000,0,546.435481,101185,106925,25413953,0,-1,-1,2021-09-30.00:08:21
ba-1m-8m,1000000,7999964,1,3,644.271603,0,100000,45.345346,22096,0,155040,22096,-1,-1,2021-09-30.00:08:26
baidu,2141301,17794839,1,3,1559.541277,0,100000,288.032911,98923,0,5982528,98923,-1,-1,2021-09-30.00:08:57
dbpedia,3966925,13820853,1,3,1840.230042,0,100000,660.080125,101015,0,963554,101015,-1,-1,2021-09-30.00:09:17
er-1m-8m,1000000,8000000,1,3,991.412752,0,100000,68.318031,40110,0,442136,40110,-1,-1,2021-09-30.00:09:28
livej,4847571,68993773,1,3,5582.212626,0,100000,11187.423912,110998,0,8164245,110998,-1,-1,2021-09-30.00:10:41
patent,6009555,16518948,1,3,3716.629654,0,100000,104.457798,108049,0,1561458,108049,-1,-1,2021-09-30.00:11:19
pokec,1632804,30622564,1,3,2170.313274,0,100000,148.887855,86323,0,3440755,86323,-1,-1,2021-09-30.00:11:50
rmat-1m-8m,999760,7810950,1,3,531.463824,0,100000,468.293527,100736,0,22897064,100736,-1,-1,2021-09-30.00:11:55
ssca2,1048577,157877986,1,3,1370.116261,0,100000,1242.642887,1600230,0,121206335,1600230,-1,-1,2021-09-30.00:13:08
wiki-links,5710993,130160392,1,3,10373.753797,0,100000,1156.091315,186954,0,49260126,186954,-1,-1,2021-09-30.00:15:50
wikitalk,2394385,5021410,1,3,587.112629,0,100000,398.494769,100641,0,11040500,100641,-1,-1,2021-09-30.00:15:54
wiki_talk_en,2987536,24981163,1,3,1134.989914,0,100000,760.017105,99986,0,16970405,99986,-1,-1,2021-09-30.00:16:02
ba-1m-8m,1000000,7999964,1,2,757.437173,0,100000,2539.692725,22069,0,309752,0,-1,-1,2021-09-30.00:16:20
baidu,2141301,17794839,1,2,1580.350127,0,100000,460.885058,98905,0,12240628,0,-1,-1,2021-09-30.00:16:53
dbpedia,3966925,13820853,1,2,2070.559101,0,100000,1058.694314,101041,0,2101382,0,-1,-1,2021-09-30.00:17:30
er-1m-8m,1000000,8000000,1,2,947.725133,0,100000,455.865943,39370,0,867770,0,-1,-1,2021-09-30.00:17:51
livej,4847571,68993773,1,2,4994.327980,0,100000,13016.660015,114683,0,17579104,0,-1,-1,2021-09-30.00:19:12
patent,6009555,16518948,1,2,3620.166080,0,100000,453.158799,107246,0,3040222,0,-1,-1,2021-09-30.00:19:59
pokec,1632804,30622564,1,2,1864.368562,0,100000,425.703656,86778,0,6892158,0,-1,-1,2021-09-30.00:20:33
rmat-1m-8m,999760,7810950,1,2,509.795817,0,100000,420.355651,99562,0,40616598,0,-1,-1,2021-09-30.00:20:38
ssca2,1048577,157877986,1,2,1271.582039,0,100000,2120.199254,1592672,0,241201530,0,-1,-1,2021-09-30.00:22:00
wiki-links,5710993,130160392,1,2,8749.774073,0,100000,1297.027102,186422,0,100356590,0,-1,-1,2021-09-30.00:24:47
wikitalk,2394385,5021410,1,2,716.728479,0,100000,31459.713651,100592,0,22287886,0,-1,-1,2021-09-30.00:25:23
wiki_talk_en,2987536,24981163,1,2,1257.777632,0,100000,919.945281,101136,0,42277362,0,-1,-1,2021-09-30.00:25:33
ba-1m-8m,1000000,7999964,1,3,727.499502,100000,0,182.510409,22170,166720,1842861,355669,-1,-1,2021-09-30.00:25:38
baidu,2141301,17794839,1,3,1620.337343,100000,0,257.996704,98221,132235,9980877,812019,-1,-1,2021-09-30.00:26:09
dbpedia,3966925,13820853,1,3,1860.330611,100000,0,143.031490,100578,126677,1665101,1119391,-1,-1,2021-09-30.00:26:28
er-1m-8m,1000000,8000000,1,3,1074.295277,100000,0,91.322586,39457,66465,661960,431981,-1,-1,2021-09-30.00:26:40
livej,4847571,68993773,1,3,5006.686675,100000,0,300.140708,114097,159848,11432724,781378,-1,-1,2021-09-30.00:27:40
patent,6009555,16518948,1,3,3455.548492,100000,0,228.018947,105959,182064,2463419,1025424,-1,-1,2021-09-30.00:28:18
pokec,1632804,30622564,1,3,2106.361531,100000,0,239.383922,86326,148178,6097258,718047,-1,-1,2021-09-30.00:28:49
rmat-1m-8m,999760,7810950,1,3,495.826754,100000,0,302.560686,99334,132489,28409952,636175,-1,-1,2021-09-30.00:28:53
ssca2,1048577,157877986,1,3,1339.640792,100000,0,2561.673436,1587215,1679533,125979355,11943780,-1,-1,2021-09-30.00:30:07
wiki-links,5710993,130160392,1,3,11526.711999,100000,0,868.402889,180936,209054,54339137,744915,-1,-1,2021-09-30.00:32:50
wikitalk,2394385,5021410,1,3,683.929550,100000,0,253.576714,99966,108425,12665539,1079073,-1,-1,2021-09-30.00:32:54
wiki_talk_en,2987536,24981163,1,3,863.246696,100000,0,365.600403,100002,109544,21611152,942387,-1,-1,2021-09-30.00:33:02
ba-1m-8m,1000000,7999964,1,13,693.295701,100000,0,265.715354,22017,155818,1702351,103946,4,-1,2021-09-30.00:33:07
baidu,2141301,17794839,1,13,1567.548770,100000,0,262.043678,98308,123032,7989665,112404,5,[0m,,2021-09-30.00:33:39
dbpedia,3966925,13820853,1,13,1879.352766,100000,0,169.306626,101254,124965,1562275,115391,3,-1,2021-09-30.00:33:58
er-1m-8m,1000000,8000000,1,13,1047.433010,100000,0,132.796280,39366,62301,627037,52068,4,-1,2021-09-30.00:34:09
livej,4847571,68993773,1,13,5532.035017,100000,0,391.980667,112102,151992,9767570,135522,4,-1,2021-09-30.00:35:10
patent,6009555,16518948,1,13,3362.122759,100000,0,275.242859,107733,173965,2252530,150266,4,-1,2021-09-30.00:35:48
pokec,1632804,30622564,1,13,2301.874312,100000,0,289.722300,86259,133344,5238936,115019,4,[0m,,2021-09-30.00:36:19
rmat-1m-8m,999760,7810950,1,13,521.330706,100000,0,309.309921,99520,118148,23389816,109762,9,-1,2021-09-30.00:36:23
ssca2,1048577,157877986,1,13,1348.782626,100000,0,2079.425340,1593154,1596747,120841112,2383670,5,-1,2021-09-30.00:37:37
wiki-links,5710993,130160392,1,13,10176.795849,100000,0,1148.713717,190131,212842,53690768,202770,5,-1,2021-09-30.00:40:19
wikitalk,2394385,5021410,1,13,599.306850,100000,0,214.191486,99941,104794,11021478,102620,9,-1,2021-09-30.00:40:22
wiki_talk_en,2987536,24981163,1,13,1120.591240,100000,0,419.700931,101309,106376,22890329,104088,11,-1,2021-09-30.00:40:31
ba-1m-8m,1000000,7999964,1,2,862.858395,100000,0,1400.326428,21704,111058,1837969,0,-1,-1,2021-09-30.00:40:51
baidu,2141301,17794839,1,2,1577.761875,100000,0,432.080886,98267,119009,9728877,0,-1,-1,2021-09-30.00:41:24
dbpedia,3966925,13820853,1,2,2072.915490,100000,0,374.200870,100967,117715,1783148,0,-1,-1,2021-09-30.00:41:46
er-1m-8m,1000000,8000000,1,2,995.006040,100000,0,374.827096,39392,54918,659382,0,-1,-1,2021-09-30.00:42:09
livej,4847571,68993773,1,2,5103.516366,100000,0,600.462208,113996,142518,11476563,0,-1,-1,2021-09-30.00:43:18
patent,6009555,16518948,1,2,3494.278866,100000,0,767.198862,106270,157382,2426678,0,-1,-1,2021-09-30.00:44:04
pokec,1632804,30622564,1,2,1898.142784,100000,0,610.287726,86388,127444,6179927,0,-1,-1,2021-09-30.00:44:39
rmat-1m-8m,999760,7810950,1,2,527.419550,100000,0,358.840513,99366,119100,28084946,0,-1,-1,2021-09-30.00:44:44
ssca2,1048577,157877986,1,2,1297.302448,100000,0,2453.123154,1601191,1661684,126179824,0,-1,-1,2021-09-30.00:46:06
wiki-links,5710993,130160392,1,2,8657.488708,100000,0,1166.976345,188856,205060,56412653,0,-1,-1,2021-09-30.00:48:55
wikitalk,2394385,5021410,1,2,741.971576,100000,0,345.858123,100462,105544,14436275,0,-1,-1,2021-09-30.00:49:11
wiki_talk_en,2987536,24981163,1,2,1184.260021,100000,0,543.890419,101312,107323,25663168,0,-1,-1,2021-09-30.00:49:20
ba-1m-8m,1000000,7999964,1,3,642.737752,0,100000,45.086045,21763,0,152620,21763,-1,-1,2021-09-30.00:49:25
baidu,2141301,17794839,1,3,1600.804657,0,100000,282.015455,98525,0,5940656,98525,-1,-1,2021-09-30.00:49:56
dbpedia,3966925,13820853,1,3,1803.430163,0,100000,659.069290,101304,0,1030102,101304,-1,-1,2021-09-30.00:50:15
er-1m-8m,1000000,8000000,1,3,1030.669229,0,100000,52.150114,39641,0,435626,39641,-1,-1,2021-09-30.00:50:27
livej,4847571,68993773,1,3,5077.494505,0,100000,37485.249435,113210,0,8242489,113210,-1,-1,2021-09-30.00:52:05
patent,6009555,16518948,1,3,3579.257047,0,100000,103.376030,106996,0,1510934,106996,-1,-1,2021-09-30.00:52:43
pokec,1632804,30622564,1,3,2019.886192,0,100000,149.602646,85888,0,3451540,85888,-1,-1,2021-09-30.00:53:15
rmat-1m-8m,999760,7810950,1,3,528.884882,0,100000,471.952159,100567,0,22788325,100567,-1,-1,2021-09-30.00:53:19
ssca2,1048577,157877986,1,3,1306.157336,0,100000,1233.190188,1589700,0,120514835,1589700,-1,-1,2021-09-30.00:54:32
wiki-links,5710993,130160392,1,3,10147.747483,0,100000,1113.663738,181194,0,46425859,181194,-1,-1,2021-09-30.00:57:14
wikitalk,2394385,5021410,1,3,707.233476,0,100000,407.302486,100614,0,11067762,100614,-1,-1,2021-09-30.00:57:19
wiki_talk_en,2987536,24981163,1,3,854.411721,0,100000,768.135969,100170,0,17200363,100170,-1,-1,2021-09-30.00:57:27
ba-1m-8m,1000000,7999964,1,2,741.099270,0,100000,2242.225530,21952,0,307824,0,-1,-1,2021-09-30.00:57:44
baidu,2141301,17794839,1,2,1592.134809,0,100000,460.606753,99076,0,12176458,0,-1,-1,2021-09-30.00:58:17
dbpedia,3966925,13820853,1,2,2076.500926,0,100000,1074.099335,100772,0,2257104,0,-1,-1,2021-09-30.00:58:53
er-1m-8m,1000000,8000000,1,2,974.256817,0,100000,547.181270,39807,0,877478,0,-1,-1,2021-09-30.00:59:14
livej,4847571,68993773,1,2,4981.764988,0,100000,8657.249239,112741,0,17502396,0,-1,-1,2021-09-30.01:00:32
patent,6009555,16518948,1,2,3529.487722,0,100000,449.819291,106317,0,2929356,0,-1,-1,2021-09-30.01:01:18
pokec,1632804,30622564,1,2,1890.913035,0,100000,421.050986,86487,0,6847104,0,-1,-1,2021-09-30.01:01:52
rmat-1m-8m,999760,7810950,1,2,500.422204,0,100000,436.642437,100451,0,45150696,0,-1,-1,2021-09-30.01:01:57
ssca2,1048577,157877986,1,2,1303.910379,0,100000,2140.434857,1587065,0,240462220,0,-1,-1,2021-09-30.01:03:19
wiki-links,5710993,130160392,1,2,8744.754298,0,100000,1337.936667,188174,0,99559172,0,-1,-1,2021-09-30.01:06:08
wikitalk,2394385,5021410,1,2,798.708136,0,100000,500.232430,100528,0,22082010,0,-1,-1,2021-09-30.01:06:13
wiki_talk_en,2987536,24981163,1,2,1244.949494,0,100000,825.692513,100073,0,34153868,0,-1,-1,2021-09-30.01:06:23
ba-1m-8m,1000000,7999964,1,3,651.109167,100000,0,185.197014,21777,167185,1887143,359632,-1,-1,2021-09-30.01:06:28
baidu,2141301,17794839,1,3,1649.831719,100000,0,259.534439,98621,132754,10060070,810090,-1,-1,2021-09-30.01:06:59
dbpedia,3966925,13820853,1,3,1876.509539,100000,0,148.201714,101014,127989,1808684,1133459,-1,-1,2021-09-30.01:07:18
er-1m-8m,1000000,8000000,1,3,1052.579793,100000,0,92.039272,39394,67310,668432,436995,-1,-1,2021-09-30.01:07:30
livej,4847571,68993773,1,3,5279.039686,100000,0,303.661638,114103,159906,11294355,776863,-1,-1,2021-09-30.01:08:31
patent,6009555,16518948,1,3,3459.700335,100000,0,226.889243,108113,183198,2412234,1029072,-1,-1,2021-09-30.01:09:09
pokec,1632804,30622564,1,3,2018.205582,100000,0,234.991721,84877,147179,6028037,714637,-1,-1,2021-09-30.01:09:39
rmat-1m-8m,999760,7810950,1,3,523.576640,100000,0,321.582597,100597,134150,31381540,631511,-1,-1,2021-09-30.01:09:44
ssca2,1048577,157877986,1,3,1346.942890,100000,0,2598.663512,1594251,1688146,126524041,11962716,-1,-1,2021-09-30.01:10:58
wiki-links,5710993,130160392,1,3,10781.936155,100000,0,970.503750,188648,218463,58658960,773417,-1,-1,2021-09-30.01:13:40
wikitalk,2394385,5021410,1,3,578.839629,100000,0,262.912001,100611,109372,14428616,1066350,-1,-1,2021-09-30.01:13:44
wiki_talk_en,2987536,24981163,1,3,855.403685,100000,0,426.638673,101090,110919,26269887,936477,-1,-1,2021-09-30.01:13:52
ba-1m-8m,1000000,7999964,1,13,724.231576,100000,0,266.518973,21941,155886,1717409,103914,4,-1,2021-09-30.01:13:57
baidu,2141301,17794839,1,13,1674.551804,100000,0,266.960656,98786,123360,8283507,112754,5,-1,2021-09-30.01:14:28
dbpedia,3966925,13820853,1,13,1850.035443,100000,0,166.330843,100432,124769,1546255,114963,3,[0m,,2021-09-30.01:14:47
er-1m-8m,1000000,8000000,1,13,1064.117061,100000,0,138.991644,38983,62075,623826,53076,4,-1,2021-09-30.01:14:58
livej,4847571,68993773,1,13,5145.489562,100000,0,378.373238,113421,153283,10931476,136662,4,-1,2021-09-30.01:16:00
patent,6009555,16518948,1,13,3410.728064,100000,0,273.382419,106646,171791,2222597,148501,4,-1,2021-09-30.01:16:38
pokec,1632804,30622564,1,13,2216.745527,100000,0,272.747013,85105,132515,5102610,113758,4,[0m,,2021-09-30.01:17:07
rmat-1m-8m,999760,7810950,1,13,529.346401,100000,0,301.566235,99632,118102,23394797,109854,11,-1,2021-09-30.01:17:12
ssca2,1048577,157877986,1,13,1341.297597,100000,0,2124.646323,1592236,1595545,120764144,2363299,5,-1,2021-09-30.01:18:25
wiki-links,5710993,130160392,1,13,10740.570282,100000,0,1164.334303,188370,211397,54213987,201602,5,-1,2021-09-30.01:21:09
wikitalk,2394385,5021410,1,13,578.870263,100000,0,238.098633,100637,105399,12871326,103247,9,-1,2021-09-30.01:21:13
wiki_talk_en,2987536,24981163,1,13,867.399118,100000,0,351.134608,100033,105109,19094183,102844,9,[0m,,2021-09-30.01:21:20
ba-1m-8m,1000000,7999964,1,2,745.032654,100000,0,1526.014188,21791,111625,1826870,0,-1,-1,2021-09-30.01:21:37
baidu,2141301,17794839,1,2,1620.293967,100000,0,427.447166,98212,118950,9625927,0,-1,-1,2021-09-30.01:22:10
dbpedia,3966925,13820853,1,2,2063.656885,100000,0,369.464422,101223,117401,1948478,0,-1,-1,2021-09-30.01:22:43
er-1m-8m,1000000,8000000,1,2,991.388624,100000,0,363.592331,39839,55273,664547,0,-1,-1,2021-09-30.01:23:05
livej,4847571,68993773,1,2,4992.807048,100000,0,588.857496,111772,139549,11055236,0,-1,-1,2021-09-30.01:24:13
patent,6009555,16518948,1,2,3516.176223,100000,0,777.012220,107336,158399,2481835,0,-1,-1,2021-09-30.01:24:59
pokec,1632804,30622564,1,2,1905.659981,100000,0,600.616444,85453,125089,5948061,0,-1,-1,2021-09-30.01:25:34
rmat-1m-8m,999760,7810950,1,2,502.235802,100000,0,380.948876,100448,120531,30939682,0,-1,-1,2021-09-30.01:25:41
ssca2,1048577,157877986,1,2,1314.168433,100000,0,2434.111369,1593070,1653291,125501457,0,-1,-1,2021-09-30.01:27:03
wiki-links,5710993,130160392,1,2,8680.267437,100000,0,1197.463775,189870,206466,56895910,0,-1,-1,2021-09-30.01:29:51
wikitalk,2394385,5021410,1,2,714.345895,100000,0,650.174847,100735,105849,14597377,0,-1,-1,2021-09-30.01:29:56
wiki_talk_en,2987536,24981163,1,2,1240.765347,100000,0,540.460990,101047,106756,25267400,0,-1,-1,2021-09-30.01:30:06
ba-1m-8m,1000000,7999964,1,3,704.400095,0,100000,45.084718,21776,0,152721,21776,-1,-1,2021-09-30.01:30:11
baidu,2141301,17794839,1,3,1541.271949,0,100000,290.804363,99429,0,6318219,99429,-1,-1,2021-09-30.01:30:43
dbpedia,3966925,13820853,1,3,1814.612560,0,100000,78422.565955,101349,0,988331,101349,-1,-1,2021-09-30.01:32:20
