model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,assert,date
er-1m-8m,1000000,8000000,1,2,1081.743469,0,100000,372.952797,39521,0,869544,0,-1,2021-09-16.01:25:35
livej,4847571,68993773,1,2,4695.328383,0,100000,353.179379,111434,0,16733508,0,-1,2021-09-16.01:26:32
patent,6009555,16518948,1,2,3350.530862,0,100000,362.643984,107348,0,3099498,0,-1,2021-09-16.01:27:13
pokec,1632804,30622564,1,2,1770.540389,0,100000,335.576102,85524,0,6685464,0,-1,2021-09-16.01:27:41
rmat-1m-8m,999760,7810950,1,2,416.187787,0,100000,369.276290,100341,0,45457174,0,-1,2021-09-16.01:27:47
roadNetCA,1971281,5533214,1,2,607.104483,0,100000,179.725784,61216,0,192282,0,-1,2021-09-16.01:27:53
ssca2,1048577,157877986,1,2,1204.026867,0,100000,1780.721758,1590095,0,240968336,0,-1,2021-09-16.01:28:57
wiki-links,5710993,130160392,1,2,9269.948989,0,100000,1079.196288,185241,0,98920748,0,-1,2021-09-16.01:31:19
wikitalk,2394385,5021410,1,2,532.902693,0,100000,376.577643,100695,0,21983070,0,-1,2021-09-16.01:31:24
wiki_talk_en,2987536,24981163,1,2,753.130049,0,100000,674.443901,99931,0,34721982,0,-1,2021-09-16.01:31:32
ba-1m-8m,1000000,7999964,1,3,757.117459,0,100000,34.045683,22021,0,154412,22021,-1,2021-09-16.01:31:38
baidu,2141301,17794839,1,3,1330.997971,0,100000,240.519875,98692,0,6053214,98692,-1,2021-09-16.01:32:03
dbpedia,3966925,13820853,1,3,1608.544773,0,100000,558.779464,101059,0,1028581,101059,-1,2021-09-16.01:32:20
er-1m-8m,1000000,8000000,1,3,1259.358197,0,100000,39.210968,39841,0,438643,39841,-1,2021-09-16.01:32:29
livej,4847571,68993773,1,3,4826.620795,0,100000,187.393735,112070,0,8209229,112070,-1,2021-09-16.01:33:20
patent,6009555,16518948,1,3,3523.338878,0,100000,82.728197,105817,0,1459539,105817,-1,2021-09-16.01:33:53
pokec,1632804,30622564,1,3,1864.907487,0,100000,116.902005,85641,0,3387111,85641,-1,2021-09-16.01:34:18
rmat-1m-8m,999760,7810950,1,3,392.074692,0,100000,392.807368,100491,0,22795286,100491,-1,2021-09-16.01:34:23
roadNetCA,1971281,5533214,1,3,580.522375,0,100000,21.700424,61017,0,95564,61017,-1,2021-09-16.01:34:27
ssca2,1048577,157877986,1,3,2188.472974,0,100000,1074.773229,1590094,0,120325914,1590094,-1,2021-09-16.01:35:24
wiki-links,5710993,130160392,1,3,9890.650636,0,100000,1014.065821,186563,0,49718790,186563,-1,2021-09-16.01:37:39
wikitalk,2394385,5021410,1,3,460.768507,0,100000,335.796146,100593,0,11151787,100593,-1,2021-09-16.01:37:42
wiki_talk_en,2987536,24981163,1,3,674.943635,0,100000,712.822067,101115,0,21010736,101115,-1,2021-09-16.01:37:50
ba-1m-8m,1000000,7999964,1,2,629.185283,100000,0,1208.734600,21749,112143,1867055,0,-1,2021-09-16.01:38:07
baidu,2141301,17794839,1,2,1330.479303,100000,0,381.480278,98962,119892,9991421,0,-1,2021-09-16.01:38:33
dbpedia,3966925,13820853,1,2,1616.389503,100000,0,338.325094,101838,117942,2650154,0,-1,2021-09-16.01:38:53
er-1m-8m,1000000,8000000,1,2,1079.792536,100000,0,337.215977,40067,55961,673768,0,-1,2021-09-16.01:39:11
livej,4847571,68993773,1,2,4720.918330,100000,0,507.506308,113963,141372,11615663,0,-1,2021-09-16.01:40:08
patent,6009555,16518948,1,2,3344.054055,100000,0,654.464357,106038,155292,2349947,0,-1,2021-09-16.01:40:49
pokec,1632804,30622564,1,2,1793.735627,100000,0,522.105805,86378,126956,6121308,0,-1,2021-09-16.01:41:17
rmat-1m-8m,999760,7810950,1,2,416.088263,100000,0,349.687100,100769,120189,30391685,0,-1,2021-09-16.01:41:23
roadNetCA,1971281,5533214,1,2,590.185318,100000,0,445.244306,60802,202478,613685,0,-1,2021-09-16.01:41:29
ssca2,1048577,157877986,1,2,1222.365877,100000,0,2159.027978,1587235,1649611,125219746,0,-1,2021-09-16.01:42:34
wiki-links,5710993,130160392,1,2,9298.501963,100000,0,1039.656517,184444,200425,56186759,0,-1,2021-09-16.01:44:56
wikitalk,2394385,5021410,1,2,528.407108,100000,0,305.099806,100530,105815,15267646,0,-1,2021-09-16.01:45:00
wiki_talk_en,2987536,24981163,1,2,744.801916,100000,0,449.017324,101100,106850,25426559,0,-1,2021-09-16.01:45:08
ba-1m-8m,1000000,7999964,1,3,754.307947,100000,0,162.822752,-33353,166379,1844710,293604,-1,2021-09-16.01:45:15
baidu,2141301,17794839,1,3,1319.778039,100000,0,210.259493,85910,133616,10233960,667060,[0m,,2021-09-16.01:45:39
dbpedia,3966925,13820853,1,3,1609.667229,100000,0,127.937105,91004,128030,1638601,918439,-1,2021-09-16.01:45:55
er-1m-8m,1000000,8000000,1,3,1250.664621,100000,0,85.445612,28371,66773,664524,399841,-1,2021-09-16.01:46:05
livej,4847571,68993773,1,3,4825.193465,100000,0,250.187302,93921,160066,11481703,698631,-1,2021-09-16.01:46:56
patent,6009555,16518948,1,3,3518.537443,100000,0,199.074279,82096,182992,2410916,948112,-1,2021-09-16.01:47:29
pokec,1632804,30622564,1,3,1854.816823,100000,0,195.219188,65760,148961,6151406,642262,-1,2021-09-16.01:47:54
rmat-1m-8m,999760,7810950,1,3,388.911445,100000,0,262.166120,86337,132916,28606609,517348,[0m,,2021-09-16.01:47:59
roadNetCA,1971281,5533214,1,3,573.955734,100000,0,100.423461,12351,254724,624824,810156,-1,2021-09-16.01:48:02
ssca2,1048577,157877986,1,3,2177.530680,100000,0,2413.832740,1533277,1682881,126205408,11898213,[0m,,2021-09-16.01:49:01
wiki-links,5710993,130160392,1,3,9879.673918,100000,0,787.750018,173476,218568,57024416,668290,[0m,,2021-09-16.01:51:14
wikitalk,2394385,5021410,1,3,457.435958,100000,0,222.734394,97104,109292,15017896,802078,[0m,,2021-09-16.01:51:17
wiki_talk_en,2987536,24981163,1,3,674.271490,100000,0,283.348602,96275,109597,21576515,667409,[0m,,2021-09-16.01:51:24
ba-1m-8m,1000000,7999964,1,2,636.441476,0,100000,250.396407,22141,0,310514,0,-1,2021-09-16.01:51:39
baidu,2141301,17794839,1,2,1347.703610,0,100000,427.778009,102997,0,20940540,0,-1,2021-09-16.01:52:05
dbpedia,3966925,13820853,1,2,1618.896385,0,100000,778.863175,101067,0,1835624,0,-1,2021-09-16.01:52:25
er-1m-8m,1000000,8000000,1,2,1077.811435,0,100000,381.251354,39004,0,856726,0,-1,2021-09-16.01:52:43
livej,4847571,68993773,1,2,4725.925267,0,100000,350.976787,112123,0,16616792,0,-1,2021-09-16.01:53:40
patent,6009555,16518948,1,2,3362.854916,0,100000,367.152725,107993,0,3022232,0,-1,2021-09-16.01:54:21
pokec,1632804,30622564,1,2,1774.617199,0,100000,331.965356,85150,0,6702398,0,-1,2021-09-16.01:54:49
rmat-1m-8m,999760,7810950,1,2,415.786726,0,100000,367.120380,100347,0,45216308,0,-1,2021-09-16.01:54:55
roadNetCA,1971281,5533214,1,2,609.120334,0,100000,179.993284,60875,0,189472,0,-1,2021-09-16.01:55:01
ssca2,1048577,157877986,1,2,1203.223167,0,100000,1779.919955,1593159,0,241046050,0,-1,2021-09-16.01:56:04
wiki-links,5710993,130160392,1,2,9242.931038,0,100000,1168.736496,186584,0,110122832,0,-1,2021-09-16.01:58:27
wikitalk,2394385,5021410,1,2,532.460133,0,100000,376.857850,100594,0,22022116,0,-1,2021-09-16.01:58:31
wiki_talk_en,2987536,24981163,1,2,752.183499,0,100000,674.775789,99996,0,34115816,0,-1,2021-09-16.01:58:40
ba-1m-8m,1000000,7999964,1,3,752.165493,0,100000,34.132237,21911,0,153664,21911,-1,2021-09-16.01:58:46
baidu,2141301,17794839,1,3,1324.970426,0,100000,322.178920,103001,0,10412588,103001,-1,2021-09-16.01:59:11
dbpedia,3966925,13820853,1,3,1609.092694,0,100000,571.918519,101790,0,1007400,101790,-1,2021-09-16.01:59:28
er-1m-8m,1000000,8000000,1,3,1258.880592,0,100000,38.912844,39074,0,429582,39074,-1,2021-09-16.01:59:37
livej,4847571,68993773,1,3,4830.674143,0,100000,188.673663,113470,0,8499470,113470,-1,2021-09-16.02:00:28
patent,6009555,16518948,1,3,3522.073822,0,100000,83.402174,107454,0,1501270,107454,-1,2021-09-16.02:01:01
pokec,1632804,30622564,1,3,1868.209397,0,100000,115.348449,84460,0,3279916,84460,-1,2021-09-16.02:01:26
rmat-1m-8m,999760,7810950,1,3,392.477936,0,100000,387.625817,100451,0,22594237,100451,-1,2021-09-16.02:01:31
roadNetCA,1971281,5533214,1,3,580.288527,0,100000,21.562590,60924,0,95037,60924,-1,2021-09-16.02:01:35
ssca2,1048577,157877986,1,3,2157.874349,0,100000,1075.252989,1590115,0,120354217,1590115,-1,2021-09-16.02:02:32
wiki-links,5710993,130160392,1,3,9921.388536,0,100000,1002.260201,189337,0,50112103,189337,-1,2021-09-16.02:04:48
wikitalk,2394385,5021410,1,3,462.758176,0,100000,335.085957,100622,0,11122089,100622,-1,2021-09-16.02:04:51
wiki_talk_en,2987536,24981163,1,3,677.163440,0,100000,707.684153,101049,0,20834009,101049,-1,2021-09-16.02:04:59
ba-1m-8m,1000000,7999964,1,2,635.435021,100000,0,1201.719435,21837,111983,1851722,0,-1,2021-09-16.02:05:16
baidu,2141301,17794839,1,2,1330.214998,100000,0,383.412297,98669,119948,10195091,0,-1,2021-09-16.02:05:42
dbpedia,3966925,13820853,1,2,1609.695549,100000,0,326.222586,100686,117231,1639314,0,-1,2021-09-16.02:06:01
er-1m-8m,1000000,8000000,1,2,1077.074353,100000,0,331.805208,39139,54599,656613,0,-1,2021-09-16.02:06:20
livej,4847571,68993773,1,2,4705.712853,100000,0,500.700025,111945,139551,10968962,0,-1,2021-09-16.02:07:17
patent,6009555,16518948,1,2,3344.701118,100000,0,660.567323,106249,155566,2377817,0,-1,2021-09-16.02:07:57
pokec,1632804,30622564,1,2,1773.717342,100000,0,516.667928,86556,125849,6043525,0,-1,2021-09-16.02:08:26
rmat-1m-8m,999760,7810950,1,2,414.183588,100000,0,351.586860,100441,119801,29984045,0,-1,2021-09-16.02:08:32
roadNetCA,1971281,5533214,1,2,600.930488,100000,0,453.308990,61686,205412,622498,0,-1,2021-09-16.02:08:38
ssca2,1048577,157877986,1,2,1216.988939,100000,0,2172.315485,1594795,1654963,125754208,0,-1,2021-09-16.02:09:42
wiki-links,5710993,130160392,1,2,9242.423582,100000,0,1060.085547,187667,205105,58065367,0,-1,2021-09-16.02:12:05
wikitalk,2394385,5021410,1,2,528.561221,100000,0,275.165046,100040,105058,12541693,0,-1,2021-09-16.02:12:09
wiki_talk_en,2987536,24981163,1,2,744.957808,100000,0,403.366898,100159,105754,21680037,0,-1,2021-09-16.02:12:17
ba-1m-8m,1000000,7999964,1,3,755.314643,100000,0,164.547628,-33099,166915,1857523,298060,-1,2021-09-16.02:12:23
baidu,2141301,17794839,1,3,1321.165040,100000,0,210.037727,85227,132836,10262088,663725,[0m,,2021-09-16.02:12:47
dbpedia,3966925,13820853,1,3,1610.335817,100000,0,124.657384,91460,128084,1735912,907377,-1,2021-09-16.02:13:04
er-1m-8m,1000000,8000000,1,3,1246.884267,100000,0,87.120573,27982,67006,666220,412995,-1,2021-09-16.02:13:13
livej,4847571,68993773,1,3,4817.045048,100000,0,241.328282,94129,158849,10876969,686019,-1,2021-09-16.02:14:04
patent,6009555,16518948,1,3,3516.393130,100000,0,197.764895,82358,183113,2443122,919792,-1,2021-09-16.02:14:38
pokec,1632804,30622564,1,3,1858.039639,100000,0,193.538533,64947,147316,5947106,643042,[0m,,2021-09-16.02:15:02
rmat-1m-8m,999760,7810950,1,3,389.210383,100000,0,280.470056,87553,133840,31061890,509952,[0m,,2021-09-16.02:15:07
roadNetCA,1971281,5533214,1,3,574.186122,100000,0,103.841427,13116,256632,630313,860428,-1,2021-09-16.02:15:11
ssca2,1048577,157877986,1,3,2168.413130,100000,0,2404.230885,1527622,1679965,125902054,11781652,[0m,,2021-09-16.02:16:09
wiki-links,5710993,130160392,1,3,9855.924425,100000,0,807.125528,167560,209678,58781488,648942,-1,2021-09-16.02:18:24
wikitalk,2394385,5021410,1,3,458.028944,100000,0,219.109787,97278,109267,14634703,791549,[0m,,2021-09-16.02:18:27
wiki_talk_en,2987536,24981163,1,3,672.898095,100000,0,287.957238,96185,109849,21671965,679644,[0m,,2021-09-16.02:18:34
ba-1m-8m,1000000,7999964,1,2,633.605800,0,100000,248.408913,21702,0,304368,0,-1,2021-09-16.02:18:49
baidu,2141301,17794839,1,2,1344.336491,0,100000,375.869910,98693,0,12185008,0,-1,2021-09-16.02:19:15
dbpedia,3966925,13820853,1,2,1616.168205,0,100000,780.272787,101027,0,2123698,0,-1,2021-09-16.02:19:35
er-1m-8m,1000000,8000000,1,2,1088.805350,0,100000,378.443094,38981,0,855970,0,-1,2021-09-16.02:19:53
livej,4847571,68993773,1,2,4717.841308,0,100000,355.910409,112920,0,16675214,0,-1,2021-09-16.02:20:50
patent,6009555,16518948,1,2,3358.902476,0,100000,360.565660,105224,0,2900158,0,-1,2021-09-16.02:21:31
pokec,1632804,30622564,1,2,1762.863257,0,100000,338.906218,85912,0,6742890,0,-1,2021-09-16.02:21:59
rmat-1m-8m,999760,7810950,1,2,418.168053,0,100000,365.357274,100370,0,45010992,0,-1,2021-09-16.02:22:04
roadNetCA,1971281,5533214,1,2,606.098088,0,100000,178.787043,61442,0,192558,0,-1,2021-09-16.02:22:10
ssca2,1048577,157877986,1,2,1204.265703,0,100000,1775.715617,1587453,0,240530836,0,-1,2021-09-16.02:23:14
wiki-links,5710993,130160392,1,2,9304.089300,0,100000,1100.563261,188972,0,101928116,0,-1,2021-09-16.02:25:37
wikitalk,2394385,5021410,1,2,530.015467,0,100000,378.740230,100562,0,22132236,0,-1,2021-09-16.02:25:41
wiki_talk_en,2987536,24981163,1,2,748.106293,0,100000,721.033742,101250,0,42072844,0,-1,2021-09-16.02:25:50
ba-1m-8m,1000000,7999964,1,3,753.411002,0,100000,34.229417,21738,0,152447,21738,-1,2021-09-16.02:25:56
baidu,2141301,17794839,1,3,1321.955865,0,100000,237.238493,98512,0,5957621,98512,-1,2021-09-16.02:26:21
dbpedia,3966925,13820853,1,3,1606.417506,0,100000,553.675377,101127,0,940305,101127,-1,2021-09-16.02:26:38
er-1m-8m,1000000,8000000,1,3,1258.079185,0,100000,39.016904,39446,0,434241,39446,-1,2021-09-16.02:26:47
livej,4847571,68993773,1,3,4812.597479,0,100000,193.909342,114431,0,8704674,114431,-1,2021-09-16.02:27:38
patent,6009555,16518948,1,3,3529.390594,0,100000,83.972572,107679,0,1484403,107679,-1,2021-09-16.02:28:11
pokec,1632804,30622564,1,3,1857.306323,0,100000,117.924331,85794,0,3422359,85794,-1,2021-09-16.02:28:36
rmat-1m-8m,999760,7810950,1,3,393.658854,0,100000,387.882202,100566,0,22638317,100566,-1,2021-09-16.02:28:41
roadNetCA,1971281,5533214,1,3,579.717264,0,100000,21.791614,61865,0,97504,61865,-1,2021-09-16.02:28:45
ssca2,1048577,157877986,1,3,2163.033093,0,100000,1075.308157,1587398,0,120078834,1587398,-1,2021-09-16.02:29:42
wiki-links,5710993,130160392,1,3,9880.351995,0,100000,978.742270,189158,0,49965876,189158,-1,2021-09-16.02:31:57
wikitalk,2394385,5021410,1,3,462.600533,0,100000,335.134877,100615,0,11158987,100615,-1,2021-09-16.02:32:00
wiki_talk_en,2987536,24981163,1,3,678.620795,0,100000,643.474376,99979,0,17478560,99979,-1,2021-09-16.02:32:08
ba-1m-8m,1000000,7999964,1,2,632.025395,100000,0,1205.258574,21970,112120,1858530,0,-1,2021-09-16.02:32:25
baidu,2141301,17794839,1,2,1339.055094,100000,0,439.769000,102702,123911,14476216,0,-1,2021-09-16.02:32:51
dbpedia,3966925,13820853,1,2,1614.405004,100000,0,326.334014,101482,117975,1819795,0,-1,2021-09-16.02:33:10
er-1m-8m,1000000,8000000,1,2,1083.155834,100000,0,337.899543,39932,55612,668944,0,-1,2021-09-16.02:33:29
livej,4847571,68993773,1,2,4720.040035,100000,0,509.981161,114274,141169,11646703,0,-1,2021-09-16.02:34:26
patent,6009555,16518948,1,2,3351.033603,100000,0,661.619470,104776,155300,2387589,0,-1,2021-09-16.02:35:06
pokec,1632804,30622564,1,2,1759.700458,100000,0,514.063704,85800,124853,6006871,0,-1,2021-09-16.02:35:35
rmat-1m-8m,999760,7810950,1,2,414.141567,100000,0,354.740009,100424,120340,30539685,0,-1,2021-09-16.02:35:40
roadNetCA,1971281,5533214,1,2,597.420864,100000,0,451.922093,61466,203518,616397,0,-1,2021-09-16.02:35:47
ssca2,1048577,157877986,1,2,1215.860697,100000,0,2167.258596,1591642,1652805,125515427,0,-1,2021-09-16.02:36:51
wiki-links,5710993,130160392,1,2,9274.604916,100000,0,1039.542651,188902,204986,55551407,0,-1,2021-09-16.02:39:14
wikitalk,2394385,5021410,1,2,529.722374,100000,0,276.917571,100095,105396,12879741,0,-1,2021-09-16.02:39:18
wiki_talk_en,2987536,24981163,1,2,745.074047,100000,0,393.838022,100157,105904,21175568,0,-1,2021-09-16.02:39:26
ba-1m-8m,1000000,7999964,1,3,754.343036,100000,0,165.195719,-33350,167151,1849544,298387,-1,2021-09-16.02:39:32
baidu,2141301,17794839,1,3,1324.212539,100000,0,206.918567,85158,131668,9826411,662326,[0m,,2021-09-16.02:39:57
dbpedia,3966925,13820853,1,3,1610.152862,100000,0,127.296357,90733,126931,1702507,936548,-1,2021-09-16.02:40:13
er-1m-8m,1000000,8000000,1,3,1246.434465,100000,0,84.637710,27752,66386,659248,397985,-1,2021-09-16.02:40:22
livej,4847571,68993773,1,3,4822.015363,100000,0,245.940851,95108,159589,11439794,694383,[0m,,2021-09-16.02:41:13
patent,6009555,16518948,1,3,3518.679225,100000,0,195.517814,81601,183321,2427840,910529,-1,2021-09-16.02:41:46
pokec,1632804,30622564,1,3,1866.083517,100000,0,196.139605,65346,148746,6083904,638242,-1,2021-09-16.02:42:10
rmat-1m-8m,999760,7810950,1,3,392.294556,100000,0,284.099326,87735,133048,30833252,508184,[0m,,2021-09-16.02:42:15
roadNetCA,1971281,5533214,1,3,571.885041,100000,0,99.572918,12911,254738,624253,806947,-1,2021-09-16.02:42:19
ssca2,1048577,157877986,1,3,2174.306512,100000,0,2412.425577,1531561,1682599,126152407,11864241,[0m,,2021-09-16.02:43:17
wiki-links,5710993,130160392,1,3,9911.087777,100000,0,894.951446,174167,221173,65702938,669387,-1,2021-09-16.02:45:32
wikitalk,2394385,5021410,1,3,456.975398,100000,0,220.071693,97224,109389,14683371,796083,[0m,,2021-09-16.02:45:35
wiki_talk_en,2987536,24981163,1,3,671.334250,100000,0,282.892514,96147,109657,21541979,664444,[0m,,2021-09-16.02:45:42
ba-1m-8m,1000000,7999964,1,2,632.013170,0,100000,249.216736,21912,0,307426,0,-1,2021-09-16.02:45:57
baidu,2141301,17794839,1,2,1343.726071,0,100000,373.081277,98578,0,11977618,0,-1,2021-09-16.02:46:23
dbpedia,3966925,13820853,1,2,1616.490538,0,100000,781.161851,100978,0,2000114,0,-1,2021-09-16.02:46:43
er-1m-8m,1000000,8000000,1,2,1129.240042,0,100000,383.501178,39475,0,869390,0,-1,2021-09-16.02:47:01
livej,4847571,68993773,1,2,4714.649470,0,100000,360.077517,114610,0,17573546,0,-1,2021-09-16.02:47:58
patent,6009555,16518948,1,2,3367.209141,0,100000,368.425637,108694,0,3057246,0,-1,2021-09-16.02:48:39
pokec,1632804,30622564,1,2,1768.009086,0,100000,342.405432,86322,0,6983818,0,-1,2021-09-16.02:49:07
rmat-1m-8m,999760,7810950,1,2,418.197356,0,100000,370.765867,100571,0,45521836,0,-1,2021-09-16.02:49:13
roadNetCA,1971281,5533214,1,2,603.115042,0,100000,179.566317,61165,0,192222,0,-1,2021-09-16.02:49:19
ssca2,1048577,157877986,1,2,1209.592157,0,100000,1776.141788,1584870,0,240147654,0,-1,2021-09-16.02:50:22
wiki-links,5710993,130160392,1,2,9253.554574,0,100000,1165.348310,188857,0,110115982,0,-1,2021-09-16.02:52:45
wikitalk,2394385,5021410,1,2,532.315684,0,100000,382.090089,100454,0,22248470,0,-1,2021-09-16.02:52:49
wiki_talk_en,2987536,24981163,1,2,750.817472,0,100000,724.842466,101235,0,42298804,0,-1,2021-09-16.02:52:58
ba-1m-8m,1000000,7999964,1,3,752.906441,0,100000,34.368836,21861,0,153353,21861,-1,2021-09-16.02:53:04
baidu,2141301,17794839,1,3,1324.492754,0,100000,320.871924,102900,0,10358002,102900,-1,2021-09-16.02:53:29
dbpedia,3966925,13820853,1,3,1609.478941,0,100000,553.484644,100861,0,1062459,100861,-1,2021-09-16.02:53:46
er-1m-8m,1000000,8000000,1,3,1256.171592,0,100000,39.050208,39076,0,429802,39076,-1,2021-09-16.02:53:55
livej,4847571,68993773,1,3,4807.046780,0,100000,190.048282,114428,0,8672633,114428,-1,2021-09-16.02:54:46
patent,6009555,16518948,1,3,3530.661110,0,100000,84.208845,107506,0,1534866,107506,-1,2021-09-16.02:55:19
pokec,1632804,30622564,1,3,1874.215465,0,100000,116.917374,85510,0,3377706,85510,-1,2021-09-16.02:55:44
rmat-1m-8m,999760,7810950,1,3,392.644197,0,100000,392.952221,100719,0,22875787,100719,-1,2021-09-16.02:55:49
roadNetCA,1971281,5533214,1,3,580.890489,0,100000,21.703095,61373,0,96249,61373,-1,2021-09-16.02:55:53
ssca2,1048577,157877986,1,3,2163.142258,0,100000,1075.164063,1590391,0,120476422,1590391,-1,2021-09-16.02:56:50
wiki-links,5710993,130160392,1,3,9922.977875,0,100000,987.281460,186525,0,49010197,186525,-1,2021-09-16.02:59:05
wikitalk,2394385,5021410,1,3,463.352196,0,100000,334.684192,100533,0,11089195,100533,-1,2021-09-16.02:59:09
wiki_talk_en,2987536,24981163,1,3,676.926991,0,100000,634.553673,100023,0,17080805,100023,-1,2021-09-16.02:59:16
ba-1m-8m,1000000,7999964,1,2,630.532872,100000,0,1211.104022,21976,111825,1864955,0,-1,2021-09-16.02:59:33
baidu,2141301,17794839,1,2,1340.338795,100000,0,384.406379,98539,119689,9903946,0,-1,2021-09-16.03:00:00
dbpedia,3966925,13820853,1,2,1616.454718,100000,0,310.790640,100655,116102,1470164,0,-1,2021-09-16.03:00:19
er-1m-8m,1000000,8000000,1,2,1079.891651,100000,0,335.511331,39626,55376,665742,0,-1,2021-09-16.03:00:37
livej,4847571,68993773,1,2,4689.857389,100000,0,510.742398,113769,141661,11360686,0,-1,2021-09-16.03:01:35
patent,6009555,16518948,1,2,3365.104256,100000,0,673.437251,107611,157026,2392477,0,-1,2021-09-16.03:02:15
pokec,1632804,30622564,1,2,1763.446286,100000,0,519.855048,86360,126624,6055431,0,-1,2021-09-16.03:02:44
rmat-1m-8m,999760,7810950,1,2,412.045551,100000,0,354.161512,100373,120517,30712166,0,-1,2021-09-16.03:02:49
roadNetCA,1971281,5533214,1,2,593.332394,100000,0,453.452897,60955,205842,625247,0,-1,2021-09-16.03:02:56
ssca2,1048577,157877986,1,2,1218.231148,100000,0,2168.975647,1591406,1652049,125342436,0,-1,2021-09-16.03:04:00
wiki-links,5710993,130160392,1,2,9265.878511,100000,0,1040.991687,186971,203700,55149178,0,-1,2021-09-16.03:06:22
wikitalk,2394385,5021410,1,2,530.897320,100000,0,293.422047,100629,105801,14435037,0,-1,2021-09-16.03:06:26
wiki_talk_en,2987536,24981163,1,2,747.429589,100000,0,406.514225,100056,105903,21729000,0,-1,2021-09-16.03:06:35
ba-1m-8m,1000000,7999964,1,3,758.874627,100000,0,164.258940,-32486,166433,1864851,295164,-1,2021-09-16.03:06:41
baidu,2141301,17794839,1,3,1322.477236,100000,0,212.612128,85676,133611,10341358,669947,[0m,,2021-09-16.03:07:05
dbpedia,3966925,13820853,1,3,1609.821725,100000,0,128.326453,90860,127628,1860832,924211,-1,2021-09-16.03:07:22
er-1m-8m,1000000,8000000,1,3,1244.149336,100000,0,87.068083,27679,66580,662440,411620,-1,2021-09-16.03:07:31
livej,4847571,68993773,1,3,4807.717709,100000,0,240.474454,93262,157383,10814374,686549,-1,2021-09-16.03:08:22
patent,6009555,16518948,1,3,3513.578463,100000,0,191.161717,80714,179804,2357457,899588,-1,2021-09-16.03:08:55
pokec,1632804,30622564,1,3,1860.200479,100000,0,194.300337,64402,147494,6038690,640207,-1,2021-09-16.03:09:20
rmat-1m-8m,999760,7810950,1,3,389.208835,100000,0,264.859544,86359,133275,29066280,513924,[0m,,2021-09-16.03:09:25
roadNetCA,1971281,5533214,1,3,573.849334,100000,0,101.691067,12635,255138,626320,823226,-1,2021-09-16.03:09:29
ssca2,1048577,157877986,1,3,2169.519842,100000,0,2408.440010,1528245,1683725,126369701,11820014,[0m,,2021-09-16.03:10:27
wiki-links,5710993,130160392,1,3,9911.145065,100000,0,799.107611,174144,217810,58720778,665427,[0m,,2021-09-16.03:12:41
wikitalk,2394385,5021410,1,3,459.142015,100000,0,211.487147,97297,109111,14056809,787724,[0m,,2021-09-16.03:12:43
wiki_talk_en,2987536,24981163,1,3,670.671214,100000,0,287.906313,96292,109648,21493186,699073,[0m,,2021-09-16.03:12:50
ba-1m-8m,1000000,7999964,1,2,626.073474,0,100000,249.672680,21948,0,307914,0,-1,2021-09-16.03:13:06
baidu,2141301,17794839,1,2,1355.385405,0,100000,373.013130,98713,0,12002608,0,-1,2021-09-16.03:13:32
dbpedia,3966925,13820853,1,2,1610.571985,0,100000,783.568334,100992,0,2209702,0,-1,2021-09-16.03:13:52
er-1m-8m,1000000,8000000,1,2,1081.211002,0,100000,379.458460,39427,0,867586,0,-1,2021-09-16.03:14:10
livej,4847571,68993773,1,2,4708.669399,0,100000,362.891304,115443,0,17353192,0,-1,2021-09-16.03:15:07
patent,6009555,16518948,1,2,3354.667634,0,100000,360.109302,105641,0,2906130,0,-1,2021-09-16.03:15:47
pokec,1632804,30622564,1,2,1781.786604,0,100000,343.108160,86914,0,6949808,0,-1,2021-09-16.03:16:15
rmat-1m-8m,999760,7810950,1,2,418.000686,0,100000,366.257560,100270,0,45327946,0,-1,2021-09-16.03:16:21
roadNetCA,1971281,5533214,1,2,605.013261,0,100000,180.834273,61781,0,194664,0,-1,2021-09-16.03:16:27
ssca2,1048577,157877986,1,2,1212.910121,0,100000,1789.565705,1595482,0,241699874,0,-1,2021-09-16.03:17:31
wiki-links,5710993,130160392,1,2,9202.558272,0,100000,1091.315390,189509,0,99933538,0,-1,2021-09-16.03:19:54
wikitalk,2394385,5021410,1,2,529.708150,0,100000,362.902342,100198,0,18965574,0,-1,2021-09-16.03:19:58
wiki_talk_en,2987536,24981163,1,2,750.167289,0,100000,672.310610,100156,0,34287074,0,-1,2021-09-16.03:20:06
ba-1m-8m,1000000,7999964,1,3,753.201151,0,100000,34.118821,22115,0,155150,22115,-1,2021-09-16.03:20:13
baidu,2141301,17794839,1,3,1327.837451,0,100000,316.047632,102433,0,10145843,102433,-1,2021-09-16.03:20:37
dbpedia,3966925,13820853,1,3,1612.333467,0,100000,557.410022,101398,0,1090848,101398,-1,2021-09-16.03:20:54
er-1m-8m,1000000,8000000,1,3,1264.202721,0,100000,39.143798,39538,0,435136,39538,-1,2021-09-16.03:21:03
livej,4847571,68993773,1,3,4801.362491,0,100000,189.617870,112557,0,8325686,112557,-1,2021-09-16.03:21:55
patent,6009555,16518948,1,3,3527.864067,0,100000,83.909556,107771,0,1486167,107771,-1,2021-09-16.03:22:28
pokec,1632804,30622564,1,3,1878.177622,0,100000,118.147664,86042,0,3351666,86042,-1,2021-09-16.03:22:52
