I,T,t,l,w,Itime,Otime,Dtime,Mtime,tag#,subtag#,orepeat#,relabel#,maxtag#,morepeat#
10000000,2,21,0,32,217.658041,24.611096,48.176157,500.310918,124698,11745772,0,62349,0,0
10000000,2,22,0,32,432.669877,1.441602,54.367466,424.919621,6334264,19990904,0,356818,3780,0
10000000,2,23,0,32,3509.037611,2.250417,12.316084,4391.887885,99024410,19999976,0,357142,713076,0
10000000,2,20,1,32,306.367254,37.440423,68.767290,525.563271,0,10000000,0,0,0,0
10000000,2,21,1,32,303.852695,24.569554,48.221339,472.871069,124870,11748180,0,62435,0,0
10000000,2,22,1,32,418.035113,1.441323,44.286638,428.530617,6285979,19990484,0,356803,3780,0
10000000,2,23,1,32,5794.664719,2.210396,33.043581,7108.512221,99024410,19999976,0,357142,713076,0
10000000,2,20,0,40,221.419865,36.810125,65.154123,534.715799,0,10000000,0,0,0,0
10000000,2,21,0,40,313.135288,23.275579,47.665986,518.827080,125488,11756832,0,62744,0,0
10000000,2,22,0,40,469.769295,1.475334,43.975996,428.168972,6319945,19990876,0,356817,3780,0
10000000,2,23,0,40,3717.770983,1.380890,11.437365,4583.135130,99024410,19999976,0,357142,713076,0
10000000,2,20,1,40,317.612073,36.724961,64.229814,540.599225,0,10000000,0,0,0,0
10000000,2,21,1,40,317.333131,21.552504,44.285469,496.370228,124600,11744400,0,62300,0,0
10000000,2,22,1,40,457.744945,1.241924,39.976352,427.695053,6307099,19990708,0,356811,2485,0
10000000,2,23,1,40,6477.208566,1.636151,25.907342,7685.343080,99024410,19999976,0,357142,713076,0
10000000,2,20,0,48,220.545646,36.240020,63.046721,549.566914,0,10000000,0,0,0,0
10000000,2,21,0,48,300.411267,19.435462,47.277229,519.890378,125510,11757140,0,62755,0,0
10000000,2,22,0,48,481.134498,1.210753,41.035168,416.613773,6304612,19990848,0,356816,2485,0
10000000,2,23,0,48,3721.501731,1.287086,11.107362,4729.738271,99024410,19999976,0,357142,713076,0
10000000,2,20,1,48,315.190058,36.215159,61.608570,544.279375,0,10000000,0,0,0,0
10000000,2,21,1,48,321.772204,19.710594,42.176907,500.990939,125522,11757308,0,62761,0,0
10000000,2,22,1,48,475.795678,1.066556,38.908596,413.737559,6249747,19990484,0,356803,3780,0
10000000,2,23,1,48,6550.886011,1.109438,26.226036,7979.637126,99024410,19999976,0,357142,713076,0
10000000,2,20,0,56,220.137020,36.572195,61.764827,546.425329,0,10000000,0,0,0,0
10000000,2,21,0,56,316.023065,18.267502,46.710634,530.261719,125150,11752100,0,62575,0,0
10000000,2,22,0,56,492.127056,1.017314,41.621034,399.506783,6308916,19990736,0,356812,2485,0
10000000,2,23,0,56,3865.058008,1.539297,10.219863,4722.706436,99024410,19999976,0,357142,713076,0
10000000,2,20,1,56,318.988633,36.414858,59.730818,546.080565,0,10000000,0,0,0,0
10000000,2,21,1,56,314.458177,20.900786,41.094411,473.650956,125682,11759548,0,62841,0,0
10000000,2,22,1,56,493.206253,1.060576,38.324561,404.563651,6279417,19990736,0,356812,2485,0
10000000,2,23,1,56,6463.181992,0.998434,21.890358,8113.987072,99024410,19999976,0,357142,713076,0
10000000,2,20,0,64,219.726212,36.870568,60.526873,548.085501,0,10000000,0,0,0,0
10000000,2,21,0,64,312.102005,18.620197,46.125919,532.818110,125408,11755712,0,62704,0,0
10000000,2,22,0,64,502.598761,1.007194,41.828903,391.659553,6302234,19990764,0,356813,3780,0
10000000,2,23,0,64,3873.298603,1.382830,9.786574,4916.142447,99024410,19999976,0,357142,713076,0
10000000,2,20,1,64,317.977050,36.997733,58.630881,544.841631,0,10000000,0,0,0,0
10000000,2,21,1,64,318.982183,21.821526,40.577118,508.206154,125586,11758204,0,62793,0,0
10000000,2,22,1,64,511.396142,1.032844,36.891459,396.150217,6283314,19990540,0,356805,2485,0
10000000,2,23,1,64,6795.157129,1.349818,19.113138,8235.226579,99024410,19999976,0,357142,713076,0
10000000,2,20,0,128,197.811633,37.855881,63.645578,371.304851,0,10000000,0,0,0,0
10000000,2,21,0,128,267.918231,20.834233,48.252141,358.201804,125520,11757280,0,62760,0,0
10000000,2,22,0,128,315.574856,1.496385,42.869798,312.830608,6308266,19991240,0,356830,2485,0
10000000,2,23,0,128,4442.796729,2.091751,9.680299,6060.661025,99024410,19999976,0,357142,713076,0
10000000,2,20,1,128,252.786805,37.182822,62.086651,424.123571,0,10000000,0,0,0,0
10000000,2,21,1,128,248.748760,24.472450,40.880762,307.274927,124756,11746584,0,62378,0,0
10000000,2,22,1,128,286.877893,1.523506,33.601666,283.313068,6307314,19991212,0,356829,2485,0
10000000,2,23,1,128,6943.381263,2.060780,12.910860,10587.716255,99024410,19999976,0,357142,713076,0
10000000,2,20,3,0,1577.809850,674.065873,276.384958,3246.362324,0,10000000,0,0,0,0
10000000,2,21,3,0,1668.678219,592.465177,263.174386,3106.376497,124940,11749160,0,62470,0,0
10000000,2,22,3,0,388.401393,35.136494,148.898143,703.810123,6308305,19990820,0,356815,3780,0
10000000,2,23,3,0,959.230833,35.368533,36.093004,1298.483345,99024410,19999976,0,357142,713076,0
10000000,2,20,0,0,1653.802184,671.731492,721.800672,3283.157671,0,10000000,0,0,0,0
10000000,2,21,0,0,1776.242952,592.819363,750.787589,3210.002321,125196,11752744,0,62598,0,0
10000000,2,22,0,0,429.286305,35.085960,322.368442,761.959803,6267571,19990512,0,356804,2485,0
10000000,2,23,0,0,1119.356794,35.323390,131.897417,1450.177981,99024410,19999976,0,357142,713076,0
10000000,2,20,1,0,1794.633650,675.630132,1176.531231,3351.827389,0,10000000,0,0,0,0
10000000,2,21,1,0,1951.027719,594.479415,1184.344600,3278.863497,124626,11744764,0,62313,0,0
10000000,2,22,1,0,565.153714,34.822719,483.494465,880.938701,6292266,19990764,0,356813,2485,0
10000000,2,23,1,0,1581.893600,35.215886,276.674311,1865.663109,99024410,19999976,0,357142,713076,0
10000000,2,20,0,1,1836.285136,808.630647,838.027411,3296.350867,0,10000000,0,0,0,0
10000000,2,21,0,1,1959.893134,687.813700,810.687846,3227.330767,124926,11748964,0,62463,0,0
10000000,2,22,0,1,434.725441,35.343652,350.250870,767.943955,6306821,19990708,0,356811,3780,0
10000000,2,23,0,1,1128.075153,34.850761,133.929515,1436.512620,99024410,19999976,0,357142,713076,0
10000000,2,20,1,1,2261.108981,810.964378,1170.561965,3357.445508,0,10000000,0,0,0,0
10000000,2,21,1,1,2392.447973,688.370376,1175.171354,3288.111793,125934,11763076,0,62967,0,0
10000000,2,22,1,1,579.970657,35.284819,476.603567,903.394315,6308468,19990764,0,356813,3780,0
10000000,2,23,1,1,1600.392815,34.813278,275.214758,1903.745923,99024410,19999976,0,357142,713076,0
10000000,2,20,0,2,901.284253,411.016294,426.525076,1778.940183,0,10000000,0,0,0,0
10000000,2,21,0,2,1007.772589,350.337875,415.280829,1727.581128,124594,11744316,0,62297,0,0
10000000,2,22,0,2,375.757426,17.698507,203.489629,584.384839,6317198,19990680,0,356810,2485,0
10000000,2,23,0,2,1628.631059,18.115815,67.444333,2119.709664,99024410,19999976,0,357142,713076,0
10000000,2,20,1,2,1118.897927,410.752634,595.807734,1816.882060,0,10000000,0,0,0,0
10000000,2,21,1,2,1170.737284,349.749769,594.714257,1756.987293,125432,11756048,0,62716,0,0
10000000,2,22,1,2,448.460398,17.889505,255.892812,639.503268,6321194,19990848,0,356816,2485,0
10000000,2,23,1,2,2247.901221,17.448916,229.991899,2655.844233,99024410,19999976,0,357142,713076,0
10000000,2,20,0,4,471.117119,210.249293,224.749201,930.749322,0,10000000,0,0,0,0
10000000,2,21,0,4,506.196941,176.067782,217.124691,899.202345,125244,11753416,0,62622,0,0
10000000,2,22,0,4,272.156956,9.135826,110.599884,371.524474,6284595,19990456,0,356802,2485,0
10000000,2,23,0,4,1794.752121,9.471161,34.102238,2358.727476,99024410,19999976,0,357142,713076,0
10000000,2,20,1,4,576.155093,209.963231,305.546424,947.980589,0,10000000,0,0,0,0
10000000,2,21,1,4,603.584662,175.989138,304.895515,912.041322,126166,11766324,0,63083,0,0
10000000,2,22,1,4,329.498272,9.060312,133.453425,409.532501,6334414,19991324,0,356833,3780,0
10000000,2,23,1,4,2670.778432,9.657249,84.438110,2991.934423,99024410,19999976,0,357142,713076,0
10000000,2,20,0,8,291.585869,112.200663,135.349237,575.967345,0,10000000,0,0,0,0
10000000,2,21,0,8,307.357782,91.675453,124.898244,558.128111,124830,11747620,0,62415,0,0
10000000,2,22,0,8,385.680617,4.647861,82.145360,600.819632,6329735,19991100,0,356825,3780,0
10000000,2,23,0,8,2549.646543,5.828612,23.717708,3508.019484,99024410,19999976,0,357142,713076,0
10000000,2,20,1,8,341.710981,112.203453,172.338391,587.496525,0,10000000,0,0,0,0
10000000,2,21,1,8,361.341352,91.691925,166.322029,575.430332,124930,11749020,0,62465,0,0
10000000,2,22,1,8,441.626252,4.467704,110.831014,627.531080,6310857,19990540,0,356805,2485,0
10000000,2,23,1,8,4534.675424,4.641552,78.666489,5554.471447,99024410,19999976,0,357142,713076,0
10000000,2,20,0,16,230.676979,58.585179,82.850881,494.954573,0,10000000,0,0,0,0
10000000,2,21,0,16,230.954881,46.047105,65.463077,466.881477,124450,11742300,0,62225,0,0
10000000,2,22,0,16,338.031212,2.478938,55.687843,498.578611,6279292,19990680,0,356810,2485,0
10000000,2,23,0,16,3316.172990,4.119009,14.392904,4106.553890,99024410,19999976,0,357142,713076,0
10000000,2,20,1,16,301.058409,58.434883,99.183739,514.878738,0,10000000,0,0,0,0
10000000,2,21,1,16,308.575085,46.042256,84.623158,460.959130,125412,11755768,0,62706,0,0
10000000,2,22,1,16,390.656644,2.310190,66.496952,515.432692,6334543,19990652,0,356809,3780,0
10000000,2,23,1,16,5455.024441,2.573161,65.680976,6761.924090,99024410,19999976,0,357142,713076,0
10000000,2,20,0,24,220.882104,43.933124,71.014999,531.579482,0,10000000,0,0,0,0
10000000,2,21,0,24,266.165927,34.643712,51.672080,496.358104,125332,11754648,0,62666,0,0
10000000,2,22,0,24,417.102970,1.763066,51.948132,448.757482,6315895,19991184,0,356828,2485,0
10000000,2,23,0,24,3392.600306,1.886752,12.875478,4158.758836,99024410,19999976,0,357142,713076,0
10000000,2,20,1,24,308.699341,43.954895,78.642489,525.511469,0,10000000,0,0,0,0
10000000,2,21,1,24,307.947078,31.825590,59.255399,474.972748,125118,11751652,0,62559,0,0
10000000,2,22,1,24,399.632293,1.633000,51.033332,548.511006,6285006,19990820,0,356815,2485,0
10000000,2,23,1,24,5524.926005,1.932294,33.082094,6673.341985,99024410,19999976,0,357142,713076,0
10000000,2,20,0,32,217.733898,37.488145,66.841237,531.055259,0,10000000,0,0,0,0
10000000,2,21,0,32,267.546867,27.131686,48.217690,490.680150,125044,11750616,0,62522,0,0
10000000,2,22,0,32,420.504227,1.419952,44.793222,417.645324,6296655,19990652,0,356809,3780,0
10000000,2,23,0,32,3537.848694,1.589429,12.113685,4419.359794,99024410,19999976,0,357142,713076,0
10000000,2,20,1,32,305.177038,37.428172,68.836035,526.123736,0,10000000,0,0,0,0
10000000,2,21,1,32,309.061507,24.588867,48.073384,469.779794,125220,11753080,0,62610,0,0
10000000,2,22,1,32,415.815335,1.483525,42.803095,426.301879,6292620,19990624,0,356808,2485,0
10000000,2,23,1,32,6021.108117,2.204445,29.602953,7047.968509,99024410,19999976,0,357142,713076,0
10000000,2,20,0,40,222.045514,36.761083,65.202206,546.509270,0,10000000,0,0,0,0
10000000,2,21,0,40,300.183282,22.744646,47.210616,518.900823,125994,11763916,0,62997,0,0
10000000,2,22,0,40,464.575858,1.220373,41.481708,424.257870,6301085,19991184,0,356828,3780,0
10000000,2,23,0,40,3628.179002,1.737965,11.869534,4566.402072,99024410,19999976,0,357142,713076,0
10000000,2,20,1,40,313.824554,36.846798,64.281126,541.916131,0,10000000,0,0,0,0
10000000,2,21,1,40,319.158595,21.601406,44.268109,494.840630,124946,11749244,0,62473,0,0
10000000,2,22,1,40,455.619210,1.397361,40.365140,433.651867,6294345,19990876,0,356817,3780,0
10000000,2,23,1,40,6272.272938,1.673912,28.105608,7622.355092,99024410,19999976,0,357142,713076,0
10000000,2,20,0,48,215.855326,36.278632,62.910968,541.777305,0,10000000,0,0,0,0
10000000,2,21,0,48,309.190993,19.381291,46.994667,492.677216,125086,11751204,0,62543,0,0
10000000,2,22,0,48,486.213397,1.178511,40.794759,516.872436,6334817,19990904,0,356818,3780,0
10000000,2,23,0,48,3799.726221,1.267725,10.939384,4774.055616,99024410,19999976,0,357142,713076,0
10000000,2,20,1,48,313.523881,36.288943,61.554869,537.527301,0,10000000,0,0,0,0
10000000,2,21,1,48,314.543305,19.789867,42.031083,501.061890,125432,11756048,0,62716,0,0
10000000,2,22,1,48,476.371280,1.124378,38.962309,414.858663,6298831,19990652,0,356809,3780,0
10000000,2,23,1,48,6556.494063,1.621970,23.819253,7821.027619,99024410,19999976,0,357142,713076,0
10000000,2,20,0,56,221.523062,36.455560,61.726956,546.314802,0,10000000,0,0,0,0
10000000,2,21,0,56,305.229941,18.385037,46.724986,527.182783,125646,11759044,0,62823,0,0
10000000,2,22,0,56,495.537890,1.056666,41.176025,399.118662,6321807,19990932,0,356819,3780,0
10000000,2,23,0,56,3881.530179,1.283765,10.653462,4764.667702,99024410,19999976,0,357142,713076,0
10000000,2,20,1,56,322.204097,36.469131,59.779822,544.071235,0,10000000,0,0,0,0
10000000,2,21,1,56,323.742314,21.188668,41.435466,508.456951,124526,11743364,0,62263,0,0
10000000,2,22,1,56,499.169748,1.270955,38.382434,404.057135,6292162,19990624,0,356808,2485,0
10000000,2,23,1,56,6626.971382,1.490914,20.136713,8046.203615,99024410,19999976,0,357142,713076,0
10000000,2,20,0,64,219.799278,37.052526,60.467192,549.993762,0,10000000,0,0,0,0
10000000,2,21,0,64,311.301945,18.363165,46.128559,532.254082,124970,11749580,0,62485,0,0
10000000,2,22,0,64,505.049653,1.039165,42.270312,494.575539,6277948,19990540,0,356805,2485,0
10000000,2,23,0,64,3855.398739,1.228153,10.992436,4883.628503,99024410,19999976,0,357142,713076,0
10000000,2,20,1,64,318.219395,37.210823,58.679954,545.541918,0,10000000,0,0,0,0
10000000,2,21,1,64,321.020626,22.273976,40.706105,509.862783,125020,11750280,0,62510,0,0
10000000,2,22,1,64,517.565997,1.000573,37.054447,397.106744,6301904,19990820,0,356815,2485,0
10000000,2,23,1,64,6844.681154,1.420222,20.241958,8280.540119,99024410,19999976,0,357142,713076,0
10000000,2,20,0,128,198.715665,37.240834,65.131313,373.293252,0,10000000,0,0,0,0
10000000,2,21,0,128,260.626198,21.282383,48.457061,313.059521,124956,11749384,0,62478,0,0
10000000,2,22,0,128,315.556429,1.674643,42.430689,411.011977,6274010,19990932,0,356819,2485,0
10000000,2,23,0,128,4431.840799,2.048289,9.622677,6017.708767,99024410,19999976,0,357142,713076,0
10000000,2,20,1,128,252.781768,37.251715,59.410096,402.568972,0,10000000,0,0,0,0
10000000,2,21,1,128,260.392849,23.858184,40.924385,333.124721,124784,11746976,0,62392,0,0
10000000,2,22,1,128,290.340666,1.568068,33.439269,391.370966,6299706,19990820,0,356815,3780,0
10000000,2,23,1,128,6993.671096,1.428702,14.022208,8600.691192,99024410,19999976,0,357142,713076,0
10000000,2,20,3,0,1572.555300,674.645236,261.188893,3249.066718,0,10000000,0,0,0,0
10000000,2,21,3,0,1676.673784,594.879488,252.944746,3118.801992,125252,11753528,0,62626,0,0
10000000,2,22,3,0,391.473850,34.880293,146.842156,697.665684,6294246,19990652,0,356809,3780,0
10000000,2,23,3,0,960.951118,35.231748,36.532764,1305.733724,99024410,19999976,0,357142,713076,0
10000000,2,20,0,0,1664.828271,670.432124,723.804098,3284.145369,0,10000000,0,0,0,0
10000000,2,21,0,0,1791.255671,594.383617,754.197425,3216.477287,125314,11754396,0,62657,0,0
10000000,2,22,0,0,427.388467,34.934904,322.896398,751.498138,6348552,19990932,0,356819,3780,0
10000000,2,23,0,0,1124.813331,35.263789,132.332566,1349.914359,99024410,19999976,0,357142,713076,0
10000000,2,20,1,0,1800.026762,674.211558,1179.703411,3343.235852,0,10000000,0,0,0,0
10000000,2,21,1,0,1952.800235,654.690182,1185.741383,3272.662353,124700,11745800,0,62350,0,0
10000000,2,22,1,0,566.031608,34.849881,484.502943,885.985428,6327253,19990932,0,356819,3780,0
10000000,2,23,1,0,1579.322435,35.170635,277.144805,1819.216965,99024410,19999976,0,357142,713076,0
10000000,2,20,0,1,1824.874481,808.385135,832.774592,3291.326333,0,10000000,0,0,0,0
10000000,2,21,0,1,1934.771294,689.206697,807.088918,3212.166971,125184,11752576,0,62592,0,0
10000000,2,22,0,1,432.599153,35.209147,349.112105,763.159874,6324086,19991072,0,356824,3780,0
10000000,2,23,0,1,1136.461377,34.598350,134.149235,1440.839592,99024410,19999976,0,357142,713076,0
10000000,2,20,1,1,2300.285510,808.642145,1170.979373,3355.237264,0,10000000,0,0,0,0
10000000,2,21,1,1,2374.235236,688.729227,1177.997239,3287.743128,125038,11750532,0,62519,0,0
10000000,2,22,1,1,580.051377,35.283070,476.352171,899.946644,6283178,19990792,0,356814,2485,0
10000000,2,23,1,1,1603.952724,34.679243,275.647600,1892.476932,99024410,19999976,0,357142,713076,0
10000000,2,20,0,2,906.364643,410.740596,426.887237,1779.081267,0,10000000,0,0,0,0
10000000,2,21,0,2,1008.702799,349.884298,413.571249,1727.766092,125202,11752828,0,62601,0,0
10000000,2,22,0,2,376.207379,17.704638,203.455840,584.745239,6327265,19991212,0,356829,3780,0
10000000,2,23,0,2,1526.779008,18.334525,66.765574,2154.052022,99024410,19999976,0,357142,713076,0
10000000,2,20,1,2,1110.416048,411.014468,595.754457,1817.947371,0,10000000,0,0,0,0
10000000,2,21,1,2,1184.530871,349.609956,597.254471,1755.104467,124888,11748432,0,62444,0,0
10000000,2,22,1,2,448.344006,17.806242,256.201437,640.870924,6328761,19991268,0,356831,2485,0
10000000,2,23,1,2,2238.398719,17.453516,231.171382,2672.485007,99024410,19999976,0,357142,713076,0
10000000,2,20,0,4,464.541739,210.133650,223.665947,930.217857,0,10000000,0,0,0,0
10000000,2,21,0,4,517.983126,176.014891,217.339932,901.493322,124810,11747340,0,62405,0,0
10000000,2,22,0,4,274.341524,8.820822,110.710479,373.693501,6311531,19990904,0,356818,3780,0
10000000,2,23,0,4,1755.113157,9.717342,34.027025,2365.525940,99024410,19999976,0,357142,713076,0
10000000,2,20,1,4,579.836787,210.104348,305.101067,948.372703,0,10000000,0,0,0,0
10000000,2,21,1,4,618.664770,175.095021,305.126167,912.391264,125132,11751848,0,62566,0,0
10000000,2,22,1,4,325.767043,8.928766,134.186337,410.550508,6301220,19991016,0,356822,2485,0
10000000,2,23,1,4,2741.301701,10.872951,91.561420,2985.364672,99024410,19999976,0,357142,713076,0
10000000,2,20,0,8,292.370665,112.216035,135.573087,575.753171,0,10000000,0,0,0,0
10000000,2,21,0,8,308.061804,91.968587,125.073893,558.564964,125440,11756160,0,62720,0,0
10000000,2,22,0,8,376.454210,4.511365,80.047471,593.675677,6274019,19990652,0,356809,2485,0
10000000,2,23,0,8,2610.179988,5.703317,22.429073,3550.569915,99024410,19999976,0,357142,713076,0
10000000,2,20,1,8,339.079030,111.944773,171.534407,586.754077,0,10000000,0,0,0,0
10000000,2,21,1,8,360.411465,91.597262,165.937704,577.380801,125636,11758904,0,62818,0,0
10000000,2,22,1,8,438.398725,4.596269,111.891071,625.798540,6289640,19991128,0,356826,2485,0
10000000,2,23,1,8,4502.726364,5.204385,73.108929,5549.302396,99024410,19999976,0,357142,713076,0
10000000,2,20,0,16,228.004334,58.479125,82.814780,523.738605,0,10000000,0,0,0,0
10000000,2,21,0,16,225.069147,46.054086,65.224818,484.926023,125262,11753668,0,62631,0,0
10000000,2,22,0,16,351.828153,2.478698,56.037939,507.057322,6317245,19990932,0,356819,3780,0
10000000,2,23,0,16,3080.038158,2.659515,16.511236,4342.895025,99024410,19999976,0,357142,713076,0
10000000,2,20,1,16,304.791343,58.319758,99.196240,490.269765,0,10000000,0,0,0,0
10000000,2,21,1,16,313.375876,46.051727,84.548656,447.563473,125354,11754956,0,62677,0,0
10000000,2,22,1,16,393.328312,2.309281,67.460245,519.326934,6271777,19990232,0,356794,3780,0
10000000,2,23,1,16,5387.577136,3.432979,48.605306,6891.791808,99024410,19999976,0,357142,713076,0
10000000,2,20,0,24,222.751767,43.934125,71.052771,509.805572,0,10000000,0,0,0,0
10000000,2,21,0,24,259.837775,33.974182,51.305624,468.402297,125388,11755432,0,62694,0,0
10000000,2,22,0,24,431.538578,1.546416,52.051938,467.944726,6294237,19990792,0,356814,2485,0
10000000,2,23,0,24,3421.620017,1.937083,12.636649,4204.827401,99024410,19999976,0,357142,713076,0
10000000,2,20,1,24,306.626843,43.978687,78.689262,505.905503,0,10000000,0,0,0,0
10000000,2,21,1,24,309.804521,31.955545,59.514510,474.772612,125262,11753668,0,62631,0,0
10000000,2,22,1,24,395.798630,1.569238,50.485489,455.643223,6311053,19990932,0,356819,2485,0
10000000,2,23,1,24,5349.298258,1.985596,32.418585,6697.141461,99024410,19999976,0,357142,713076,0
10000000,2,20,0,32,218.365646,37.469144,66.877329,530.832443,0,10000000,0,0,0,0
10000000,2,21,0,32,256.178216,26.516349,48.129937,476.801690,125888,11762432,0,62944,0,0
10000000,2,22,0,32,436.641199,1.698304,39.634628,434.991188,6265685,19990624,0,356808,2485,0
10000000,2,23,0,32,3479.756249,1.521656,12.261221,4405.409608,99024410,19999976,0,357142,713076,0
10000000,2,20,1,32,303.944607,37.389182,68.773981,512.856703,0,10000000,0,0,0,0
10000000,2,21,1,32,308.743316,24.615777,47.872825,471.912869,124948,11749272,0,62474,0,0
10000000,2,22,1,32,413.934196,1.358449,42.914940,428.181843,6313727,19990904,0,356818,2485,0
10000000,2,23,1,32,6342.282978,2.651825,35.413026,7576.261326,99024410,19999976,0,357142,713076,0
10000000,2,20,0,40,219.286947,36.886399,65.135614,533.470868,0,10000000,0,0,0,0
10000000,2,21,0,40,295.602026,22.822270,47.184845,511.416602,124708,11745912,0,62354,0,0
10000000,2,22,0,40,468.690019,1.381170,40.310207,425.615762,6317808,19990848,0,356816,3780,0
10000000,2,23,0,40,3718.984170,1.351798,11.614284,4600.921635,99024410,19999976,0,357142,713076,0
10000000,2,20,1,40,310.624046,36.844297,64.316919,541.204303,0,10000000,0,0,0,0
10000000,2,21,1,40,313.278392,21.476281,44.146174,495.769003,125806,11761284,0,62903,0,0
10000000,2,22,1,40,453.594785,1.340448,39.835677,423.067561,6285333,19990764,0,356813,2485,0
10000000,2,23,1,40,6355.550465,1.732945,25.492165,7470.327144,99024410,19999976,0,357142,713076,0
10000000,2,20,0,48,228.354550,36.303043,62.985251,541.455214,0,10000000,0,0,0,0
10000000,2,21,0,48,306.836232,19.322688,46.823950,526.083407,124882,11748348,0,62441,0,0
10000000,2,22,0,48,483.452269,1.140649,41.000088,412.317056,6287883,19990876,0,356817,2485,0
10000000,2,23,0,48,3800.019934,1.512106,11.627724,4767.939497,99024410,19999976,0,357142,713076,0
10000000,2,20,1,48,316.528963,36.391908,61.753577,537.387107,0,10000000,0,0,0,0
10000000,2,21,1,48,316.240260,19.805199,42.071844,501.251651,125538,11757532,0,62769,0,0
10000000,2,22,1,48,476.495938,1.259325,39.666169,417.029370,6282633,19990680,0,356810,2485,0
10000000,2,23,1,48,6607.169785,1.990126,26.511920,7820.832612,99024410,19999976,0,357142,713076,0
10000000,2,20,0,56,223.400625,36.672680,61.765978,548.160194,0,10000000,0,0,0,0
10000000,2,21,0,56,311.768436,18.390767,46.404731,526.230594,125524,11757336,0,62762,0,0
10000000,2,22,0,56,497.784641,1.091058,40.600850,401.774538,6347765,19991128,0,356826,2485,0
10000000,2,23,0,56,3840.538192,1.543596,10.329358,4821.823654,99024410,19999976,0,357142,713076,0
10000000,2,20,1,56,318.365592,36.691291,59.635486,545.981651,0,10000000,0,0,0,0
10000000,2,21,1,56,317.801618,20.759870,41.126033,474.901039,125332,11754648,0,62666,0,0
10000000,2,22,1,56,497.292579,1.025104,38.862675,406.775985,6303464,19990512,0,356804,2485,0
10000000,2,23,1,56,6754.087506,1.361159,22.548758,8012.120478,99024410,19999976,0,357142,713076,0
10000000,2,20,0,64,221.440570,37.033246,60.343946,549.709243,0,10000000,0,0,0,0
10000000,2,21,0,64,307.777694,18.620467,46.185453,533.125913,124948,11749272,0,62474,0,0
10000000,2,22,0,64,505.048276,1.035825,41.459817,390.504320,6289470,19990792,0,356814,2485,0
10000000,2,23,0,64,3876.019061,1.244874,9.506352,4880.612223,99024410,19999976,0,357142,713076,0
10000000,2,20,1,64,317.327738,37.010774,58.354349,545.328142,0,10000000,0,0,0,0
10000000,2,21,1,64,318.205396,22.135250,40.752807,508.815720,124980,11749720,0,62490,0,0
10000000,2,22,1,64,512.527151,1.071237,36.831216,542.553092,6328057,19990848,0,356816,3780,0
10000000,2,23,1,64,6833.653287,1.107708,19.098998,8277.328646,99024410,19999976,0,357142,713076,0
10000000,2,20,0,128,198.751618,37.351269,63.564736,373.849128,0,10000000,0,0,0,0
10000000,2,21,0,128,267.926326,21.276463,48.338545,353.263665,125114,11751596,0,62557,0,0
10000000,2,22,0,128,312.279368,1.504075,44.157304,310.317304,6308314,19990792,0,356814,3780,0
10000000,2,23,0,128,4427.681449,1.863881,9.714631,6058.587145,99024410,19999976,0,357142,713076,0
10000000,2,20,1,128,253.048241,37.452154,59.338143,429.560243,0,10000000,0,0,0,0
10000000,2,21,1,128,248.914872,24.733432,40.382951,311.083937,124740,11746360,0,62370,0,0
10000000,2,22,1,128,288.737407,1.478894,33.181359,426.316543,6266640,19990260,0,356795,2485,0
10000000,2,23,1,128,6969.431655,1.763316,13.139740,8655.967423,99024410,19999976,0,357142,713076,0
10000000,2,20,3,0,1563.884040,671.219531,259.875777,3236.923985,0,10000000,0,0,0,0
10000000,2,21,3,0,1665.330189,593.071802,252.162802,3104.782426,124914,11748796,0,62457,0,0
10000000,2,22,3,0,387.783512,35.037720,150.862800,696.942326,6306183,19990820,0,356815,3780,0
10000000,2,23,3,0,950.996139,35.211996,36.497193,1300.162418,99024410,19999976,0,357142,713076,0
10000000,2,20,0,0,1680.398303,671.191099,724.034770,3283.321847,0,10000000,0,0,0,0
10000000,2,21,0,0,1772.850062,593.625306,753.691455,3226.762704,125486,11756804,0,62743,0,0
10000000,2,22,0,0,426.102583,34.860282,322.881688,750.863483,6309442,19991044,0,356823,3780,0
10000000,2,23,0,0,1154.001581,35.214227,132.267914,1432.197872,99024410,19999976,0,357142,713076,0
10000000,2,20,1,0,1801.878669,673.323661,1183.579423,3342.895540,0,10000000,0,0,0,0
10000000,2,21,1,0,1947.496053,594.142439,1184.549775,3274.665042,124570,11743980,0,62285,0,0
10000000,2,22,1,0,566.630505,34.962526,485.181645,888.190817,6288619,19990568,0,356806,3780,0
10000000,2,23,1,0,1577.333784,35.104492,276.991179,1816.463703,99024410,19999976,0,357142,713076,0
10000000,2,20,0,1,1813.874420,808.633709,832.216460,3289.700044,0,10000000,0,0,0,0
10000000,2,21,0,1,1958.141684,687.950656,811.399158,3214.705603,125044,11750616,0,62522,0,0
10000000,2,22,0,1,433.200912,35.386414,350.218143,761.189541,6307839,19990736,0,356812,2485,0
10000000,2,23,0,1,1182.654214,34.537967,133.385713,1438.219614,99024410,19999976,0,357142,713076,0
10000000,2,20,1,1,2279.349800,808.849608,1173.155032,3356.199228,0,10000000,0,0,0,0
10000000,2,21,1,1,2335.288606,689.102176,1173.560550,3286.373430,125294,11754116,0,62647,0,0
10000000,2,22,1,1,579.709744,35.293170,476.484489,900.813355,6306409,19990904,0,356818,3780,0
