model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,relabel,tag,subtag,assert,Insert,Delete,date
roadNetCA,1971281,2766607,16,4,825.350151,100000,0,68.045217,48189,247196,535467,111,115,143765,-1,-1,-1,2022-10-07.21:31:16
roadNetCA,1971281,2766607,16,4,836.539941,0,100000,32.558605,59244,0,94554,0,0,0,-1,-1,-1,2022-10-07.21:31:20
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,424.838,141.585,2022-10-07.21:31:28
baidu,2141301,17014946,16,4,1534.487549,100000,0,116.561057,97695,131294,6391689,9,10,21054,-1,-1,-1,2022-10-07.21:31:59
baidu,2141301,17014946,16,4,1541.647676,0,100000,79.422914,93474,0,3626788,0,0,0,-1,-1,-1,2022-10-07.21:32:29
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1045.83,577.083,2022-10-07.21:33:26
dbpedia,3966925,12610982,16,4,1995.914357,100000,0,82.314308,97651,123526,1355392,9,10,15759,-1,-1,-1,2022-10-07.21:33:47
dbpedia,3966925,12610982,16,4,1982.126664,0,100000,437.348158,100563,0,961661,0,0,0,-1,-1,-1,2022-10-07.21:34:07
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,881.261,388.167,2022-10-07.21:34:51
livej,4847571,42851237,16,4,5019.067499,100000,0,160.614325,110887,156209,5892592,13,13,27777,-1,-1,-1,2022-10-07.21:35:57
livej,4847571,42851237,16,4,4983.056763,0,100000,72.127501,103883,0,4265632,0,0,0,-1,-1,-1,2022-10-07.21:37:00
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,546.47,506.08,2022-10-07.21:39:25
roadNetCA,1971281,2766607,16,4,820.922047,100000,0,66.126795,48602,249567,543454,124,133,146287,-1,-1,-1,2022-10-07.21:39:30
roadNetCA,1971281,2766607,16,4,822.094427,0,100000,30.682245,59556,0,96055,0,0,0,-1,-1,-1,2022-10-07.21:39:34
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,405.26,151.424,2022-10-07.21:39:41
baidu,2141301,17014946,16,4,1540.165735,100000,0,123.938263,97370,131597,6225271,9,10,21562,-1,-1,-1,2022-10-07.21:40:12
baidu,2141301,17014946,16,4,1541.244081,0,100000,78.435942,92841,0,2922676,0,0,0,-1,-1,-1,2022-10-07.21:40:42
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,929.49,589.013,2022-10-07.21:41:40
dbpedia,3966925,12610982,16,4,2010.201570,100000,0,82.837311,98222,126357,1440121,7,7,17206,-1,-1,-1,2022-10-07.21:42:00
dbpedia,3966925,12610982,16,4,1972.370099,0,100000,435.985227,100637,0,1042946,0,0,0,-1,-1,-1,2022-10-07.21:42:20
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,917.76,437.127,2022-10-07.21:43:04
livej,4847571,42851237,16,4,5008.185587,100000,0,161.316114,110797,156409,5927236,5,5,27819,-1,-1,-1,2022-10-07.21:44:10
livej,4847571,42851237,16,4,4961.633407,0,100000,81.770906,103900,0,4174146,0,0,0,-1,-1,-1,2022-10-07.21:45:13
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,531.703,500.773,2022-10-07.21:47:39
roadNetCA,1971281,2766607,16,4,840.949812,100000,0,72.240694,48214,249830,535398,136,140,146506,-1,-1,-1,2022-10-07.21:47:43
roadNetCA,1971281,2766607,16,4,846.367656,0,100000,35.425099,59345,0,95097,0,0,0,-1,-1,-1,2022-10-07.21:47:47
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,440.523,153.156,2022-10-07.21:47:55
baidu,2141301,17014946,16,4,1534.621407,100000,0,130.475658,98039,131553,6757704,9,9,21146,-1,-1,-1,2022-10-07.21:48:26
baidu,2141301,17014946,16,4,1538.792336,0,100000,78.555570,92854,0,3103156,0,0,0,-1,-1,-1,2022-10-07.21:48:56
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,980.948,590.718,2022-10-07.21:49:53
dbpedia,3966925,12610982,16,4,2003.017698,100000,0,79.475936,98090,124866,1369359,10,10,16407,-1,-1,-1,2022-10-07.21:50:14
dbpedia,3966925,12610982,16,4,1982.625483,0,100000,447.139478,100782,0,1026171,0,0,0,-1,-1,-1,2022-10-07.21:50:34
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,919.128,397.984,2022-10-07.21:51:17
livej,4847571,42851237,16,4,5029.181987,100000,0,173.429189,115138,161035,6859702,7,7,28243,-1,-1,-1,2022-10-07.21:52:24
livej,4847571,42851237,16,4,5019.604374,0,100000,78.007310,104103,0,4600878,0,0,0,-1,-1,-1,2022-10-07.21:53:27
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,537.04,504.866,2022-10-07.21:55:52
roadNetCA,1971281,2766607,16,4,835.294203,100000,0,66.565252,48599,251249,544907,137,146,147910,-1,-1,-1,2022-10-07.21:55:56
roadNetCA,1971281,2766607,16,4,833.141118,0,100000,33.201608,58875,0,93462,0,0,0,-1,-1,-1,2022-10-07.21:56:00
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,403.095,149.257,2022-10-07.21:56:08
baidu,2141301,17014946,16,4,1525.470946,100000,0,131.681089,98210,132261,6606082,5,5,21250,-1,-1,-1,2022-10-07.21:56:39
baidu,2141301,17014946,16,4,1514.850512,0,100000,80.504202,92735,0,2715543,0,0,0,-1,-1,-1,2022-10-07.21:57:09
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,848.429,579.438,2022-10-07.21:58:06
dbpedia,3966925,12610982,16,4,1999.107376,100000,0,81.357954,98901,125420,1488739,12,13,16476,-1,-1,-1,2022-10-07.21:58:27
dbpedia,3966925,12610982,16,4,1965.518009,0,100000,446.257778,100887,0,1081270,0,0,0,-1,-1,-1,2022-10-07.21:58:47
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,890.624,435.905,2022-10-07.21:59:31
livej,4847571,42851237,16,4,5007.490296,100000,0,161.626292,111853,158413,6137243,19,19,28810,-1,-1,-1,2022-10-07.22:00:37
livej,4847571,42851237,16,4,4957.343693,0,100000,72.669682,104556,0,4747238,0,0,0,-1,-1,-1,2022-10-07.22:01:40
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,548.084,529.458,2022-10-07.22:04:05
roadNetCA,1971281,2766607,16,4,817.537157,100000,0,70.523578,47645,247771,533236,122,128,144700,-1,-1,-1,2022-10-07.22:04:10
roadNetCA,1971281,2766607,16,4,816.246864,0,100000,32.659959,59548,0,95678,0,0,0,-1,-1,-1,2022-10-07.22:04:14
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,343.991,139.156,2022-10-07.22:04:21
baidu,2141301,17014946,16,4,1533.130411,100000,0,139.045145,97566,131262,6738990,10,10,21142,-1,-1,-1,2022-10-07.22:04:52
baidu,2141301,17014946,16,4,1517.206051,0,100000,77.045597,93563,0,3212912,0,0,0,-1,-1,-1,2022-10-07.22:05:22
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,984.253,560.152,2022-10-07.22:06:19
dbpedia,3966925,12610982,16,4,1987.789277,100000,0,100.450569,98384,125535,1277581,8,9,16602,-1,-1,-1,2022-10-07.22:06:40
dbpedia,3966925,12610982,16,4,1959.246056,0,100000,426.901322,101488,0,986878,0,0,0,-1,-1,-1,2022-10-07.22:07:00
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,955.89,431.444,2022-10-07.22:07:44
livej,4847571,42851237,16,4,5006.551282,100000,0,162.576105,112220,157872,6268500,11,11,27998,-1,-1,-1,2022-10-07.22:08:53
livej,4847571,42851237,16,4,4964.954238,0,100000,75.781121,103112,0,3707875,0,0,0,-1,-1,-1,2022-10-07.22:09:56
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,677.592,547.675,2022-10-07.22:12:22
roadNetCA,1971281,2766607,16,4,818.471626,100000,0,66.377664,48670,248973,538249,122,126,147025,-1,-1,-1,2022-10-07.22:12:26
roadNetCA,1971281,2766607,16,4,822.483818,0,100000,31.329208,59788,0,95782,0,0,0,-1,-1,-1,2022-10-07.22:12:30
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,447.101,151.35,2022-10-07.22:12:38
baidu,2141301,17014946,16,4,1529.300262,100000,0,125.732682,98585,133064,6859391,9,10,21861,-1,-1,-1,2022-10-07.22:13:09
baidu,2141301,17014946,16,4,1528.419013,0,100000,223.523742,97514,0,7867145,0,0,0,-1,-1,-1,2022-10-07.22:13:39
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,913.956,555.083,2022-10-07.22:14:36
dbpedia,3966925,12610982,16,4,2002.499607,100000,0,103.878107,98195,124226,1370415,6,7,15979,-1,-1,-1,2022-10-07.22:14:57
dbpedia,3966925,12610982,16,4,1969.516883,0,100000,444.799604,100759,0,1108411,0,0,0,-1,-1,-1,2022-10-07.22:15:17
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,761.129,425.907,2022-10-07.22:16:00
livej,4847571,42851237,16,4,4978.839696,100000,0,165.873771,112953,158996,6215954,15,16,28316,-1,-1,-1,2022-10-07.22:17:06
livej,4847571,42851237,16,4,4969.756488,0,100000,78.318605,102935,0,3828949,0,0,0,-1,-1,-1,2022-10-07.22:18:09
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,534.383,515.686,2022-10-07.22:20:34
roadNetCA,1971281,2766607,16,4,839.072338,100000,0,67.163202,48592,248001,538461,120,128,144554,-1,-1,-1,2022-10-07.22:20:39
roadNetCA,1971281,2766607,16,4,834.354417,0,100000,32.331707,59808,0,95977,0,0,0,-1,-1,-1,2022-10-07.22:20:43
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,434.909,146.468,2022-10-07.22:20:50
baidu,2141301,17014946,16,4,1527.493700,100000,0,124.266439,97387,130520,6267630,4,4,20515,-1,-1,-1,2022-10-07.22:21:21
baidu,2141301,17014946,16,4,1520.718515,0,100000,79.955120,93493,0,3580445,0,0,0,-1,-1,-1,2022-10-07.22:21:51
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1047.85,575.452,2022-10-07.22:22:49
dbpedia,3966925,12610982,16,4,1969.582931,100000,0,106.160536,98282,125044,1361017,8,8,16423,-1,-1,-1,2022-10-07.22:23:09
dbpedia,3966925,12610982,16,4,1960.991709,0,100000,431.154495,100540,0,1129851,0,0,0,-1,-1,-1,2022-10-07.22:23:29
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,644.393,414.837,2022-10-07.22:24:12
livej,4847571,42851237,16,4,4972.781708,100000,0,164.579423,112060,157810,6493741,12,12,27988,-1,-1,-1,2022-10-07.22:25:18
livej,4847571,42851237,16,4,4919.327916,0,100000,73.776820,101556,0,3591233,0,0,0,-1,-1,-1,2022-10-07.22:26:21
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,535.757,492.555,2022-10-07.22:28:46
roadNetCA,1971281,2766607,16,4,830.468111,100000,0,72.211534,49510,249165,533754,125,135,145778,-1,-1,-1,2022-10-07.22:28:51
roadNetCA,1971281,2766607,16,4,836.140822,0,100000,30.149346,59653,0,95877,0,0,0,-1,-1,-1,2022-10-07.22:28:55
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,451.827,151.848,2022-10-07.22:29:02
baidu,2141301,17014946,16,4,1545.392488,100000,0,291.896497,102716,136184,11319292,10,10,20875,-1,-1,-1,2022-10-07.22:29:34
baidu,2141301,17014946,16,4,1542.153030,0,100000,84.127352,93490,0,3038965,0,0,0,-1,-1,-1,2022-10-07.22:30:03
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1012.93,573.244,2022-10-07.22:31:01
dbpedia,3966925,12610982,16,4,1991.887750,100000,0,104.840387,97993,124649,1275386,7,7,16324,-1,-1,-1,2022-10-07.22:31:21
dbpedia,3966925,12610982,16,4,1960.976604,0,100000,437.412617,101318,0,1060011,0,0,0,-1,-1,-1,2022-10-07.22:31:41
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,802.628,419.836,2022-10-07.22:32:25
livej,4847571,42851237,16,4,4987.627567,100000,0,174.354569,112239,157645,6490957,11,11,27958,-1,-1,-1,2022-10-07.22:33:31
livej,4847571,42851237,16,4,4966.975776,0,100000,80.790369,105169,0,4298262,0,0,0,-1,-1,-1,2022-10-07.22:34:34
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,569.003,546.441,2022-10-07.22:36:59
roadNetCA,1971281,2766607,16,4,837.129837,100000,0,70.531737,48794,248977,536588,114,119,145554,-1,-1,-1,2022-10-07.22:37:04
roadNetCA,1971281,2766607,16,4,836.342022,0,100000,34.091258,59716,0,95933,0,0,0,-1,-1,-1,2022-10-07.22:37:08
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,429.841,143.002,2022-10-07.22:37:15
baidu,2141301,17014946,16,4,1535.655220,100000,0,278.903206,102233,136504,11457990,9,9,21519,-1,-1,-1,2022-10-07.22:37:47
baidu,2141301,17014946,16,4,1526.198815,0,100000,73.014282,92711,0,3332297,0,0,0,-1,-1,-1,2022-10-07.22:38:17
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1183.74,606.575,2022-10-07.22:39:14
dbpedia,3966925,12610982,16,4,1997.936934,100000,0,75.709346,98133,125232,1291461,11,11,16560,-1,-1,-1,2022-10-07.22:39:35
dbpedia,3966925,12610982,16,4,1971.952275,0,100000,431.471711,100967,0,967303,0,0,0,-1,-1,-1,2022-10-07.22:39:55
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,901.166,416.665,2022-10-07.22:40:38
livej,4847571,42851237,16,4,4978.265197,100000,0,163.741996,111515,157938,6507946,16,17,28592,-1,-1,-1,2022-10-07.22:41:45
livej,4847571,42851237,16,4,4957.289296,0,100000,72.285027,102565,0,4397293,0,0,0,-1,-1,-1,2022-10-07.22:42:48
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,537.058,547.813,2022-10-07.22:45:13
roadNetCA,1971281,2766607,16,4,820.520122,100000,0,69.896384,48266,249370,536224,132,134,147074,-1,-1,-1,2022-10-07.22:45:18
roadNetCA,1971281,2766607,16,4,819.567121,0,100000,31.827509,58838,0,94258,0,0,0,-1,-1,-1,2022-10-07.22:45:22
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,395.526,151.754,2022-10-07.22:45:29
baidu,2141301,17014946,16,4,1531.699451,100000,0,122.421196,97930,131888,6468488,12,15,21359,-1,-1,-1,2022-10-07.22:46:00
baidu,2141301,17014946,16,4,1527.152611,0,100000,74.100223,92965,0,3288400,0,0,0,-1,-1,-1,2022-10-07.22:46:30
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1073.23,619.311,2022-10-07.22:47:27
dbpedia,3966925,12610982,16,4,2001.254279,100000,0,81.464767,98456,125866,1491194,23,27,17114,-1,-1,-1,2022-10-07.22:47:48
dbpedia,3966925,12610982,16,4,1975.468255,0,100000,442.824920,100948,0,1084803,0,0,0,-1,-1,-1,2022-10-07.22:48:08
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,820.444,417.569,2022-10-07.22:48:51
livej,4847571,42851237,16,4,5008.383043,100000,0,166.202013,111845,157472,6176438,11,11,27943,-1,-1,-1,2022-10-07.22:49:58
livej,4847571,42851237,16,4,4971.467251,0,100000,68.090606,101804,0,3719293,0,0,0,-1,-1,-1,2022-10-07.22:51:01
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,577.751,545.099,2022-10-07.22:53:27
roadNetCA,1971281,2766607,16,4,832.344655,100000,0,69.480229,47821,248491,540631,137,141,145583,-1,-1,-1,2022-10-07.22:53:31
roadNetCA,1971281,2766607,16,4,842.204132,0,100000,32.347827,59081,0,94566,0,0,0,-1,-1,-1,2022-10-07.22:53:36
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,430.812,147.233,2022-10-07.22:53:43
baidu,-1,-1,16,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-07.23:03:43
baidu,2141301,17014946,16,4,1546.445786,0,100000,82.859198,93280,0,3084278,0,0,0,-1,-1,-1,2022-10-07.23:04:14
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,928.178,625.577,2022-10-07.23:05:12
dbpedia,3966925,12610982,16,4,2004.717704,100000,0,73.433501,98357,125227,1350024,12,12,16660,-1,-1,-1,2022-10-07.23:05:33
dbpedia,3966925,12610982,16,4,1970.152845,0,100000,434.397568,100649,0,919372,0,0,0,-1,-1,-1,2022-10-07.23:05:53
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,813.273,422.284,2022-10-07.23:06:36
livej,4847571,42851237,16,4,5000.815942,100000,0,174.473690,113057,158913,6417117,4,4,28054,-1,-1,-1,2022-10-07.23:07:42
livej,4847571,42851237,16,4,4957.913042,0,100000,87.245989,101741,0,3741799,0,0,0,-1,-1,-1,2022-10-07.23:08:45
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,544.067,536.135,2022-10-07.23:11:11
roadNetCA,1971281,2766607,16,4,832.650520,100000,0,68.065548,48580,250610,541130,148,152,147608,-1,-1,-1,2022-10-07.23:11:15
roadNetCA,1971281,2766607,16,4,841.724124,0,100000,32.247550,59107,0,94761,0,0,0,-1,-1,-1,2022-10-07.23:11:20
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,429.078,150.303,2022-10-07.23:11:27
baidu,-1,-1,16,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-07.23:21:27
baidu,2141301,17014946,16,4,1538.157957,0,100000,80.864113,93186,0,2840283,0,0,0,-1,-1,-1,2022-10-07.23:21:57
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,1009.48,578.292,2022-10-07.23:22:55
dbpedia,3966925,12610982,16,4,1996.605542,100000,0,77.997718,98323,124151,1306442,11,12,15793,-1,-1,-1,2022-10-07.23:23:16
dbpedia,3966925,12610982,16,4,1969.760058,0,100000,440.054310,101155,0,1045393,0,0,0,-1,-1,-1,2022-10-07.23:23:35
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,603.9,374.841,2022-10-07.23:24:19
livej,4847571,42851237,16,4,4982.826066,100000,0,152.635485,109571,155218,5726104,7,7,27823,-1,-1,-1,2022-10-07.23:25:25
livej,4847571,42851237,16,4,4966.471208,0,100000,77.548375,103819,0,4818309,0,0,0,-1,-1,-1,2022-10-07.23:26:28
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,514.161,509.71,2022-10-07.23:28:54
roadNetCA,1971281,2766607,16,4,831.013070,100000,0,67.681026,48622,249486,536339,138,144,145975,-1,-1,-1,2022-10-07.23:28:59
roadNetCA,1971281,2766607,16,4,840.417579,0,100000,34.691183,59264,0,94669,0,0,0,-1,-1,-1,2022-10-07.23:29:03
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,372.307,145.699,2022-10-07.23:29:10
baidu,2141301,17014946,16,4,1537.190394,100000,0,125.040683,97813,131688,6420557,7,7,21171,-1,-1,-1,2022-10-07.23:29:41
baidu,2141301,17014946,16,4,1527.802089,0,100000,85.289768,93230,0,3000526,0,0,0,-1,-1,-1,2022-10-07.23:30:11
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,973.905,605.142,2022-10-07.23:31:10
dbpedia,3966925,12610982,16,4,1999.186159,100000,0,81.258834,97858,125103,1305914,2,2,16729,-1,-1,-1,2022-10-07.23:31:31
dbpedia,3966925,12610982,16,4,1967.283922,0,100000,437.618626,100541,0,1132466,0,0,0,-1,-1,-1,2022-10-07.23:31:51
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,670.578,410.773,2022-10-07.23:32:34
livej,4847571,42851237,16,4,5004.188381,100000,0,162.572140,110786,156451,6197192,6,6,28022,-1,-1,-1,2022-10-07.23:33:41
livej,4847571,42851237,16,4,4981.868246,0,100000,82.140774,105485,0,4804758,0,0,0,-1,-1,-1,2022-10-07.23:34:44
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,496.43,518.764,2022-10-07.23:37:10
roadNetCA,1971281,2766607,16,4,837.363781,100000,0,71.955000,48414,247408,531055,98,101,144520,-1,-1,-1,2022-10-07.23:37:14
roadNetCA,1971281,2766607,16,4,848.177683,0,100000,33.423678,59533,0,95676,0,0,0,-1,-1,-1,2022-10-07.23:37:18
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,424.692,142.941,2022-10-07.23:37:26
baidu,2141301,17014946,16,4,1551.449742,100000,0,133.005610,98487,132784,6787637,8,8,21601,-1,-1,-1,2022-10-07.23:37:57
baidu,2141301,17014946,16,4,1539.449108,0,100000,78.774815,93721,0,3329217,0,0,0,-1,-1,-1,2022-10-07.23:38:27
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,953.615,598.754,2022-10-07.23:39:24
dbpedia,3966925,12610982,16,4,1988.650427,100000,0,105.918963,98822,125979,1510261,16,17,16761,-1,-1,-1,2022-10-07.23:39:45
dbpedia,3966925,12610982,16,4,1966.088292,0,100000,455.301553,100716,0,986410,0,0,0,-1,-1,-1,2022-10-07.23:40:05
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,541.112,380.506,2022-10-07.23:40:48
livej,4847571,42851237,16,4,4985.763226,100000,0,171.879348,113388,158933,6697903,9,9,27892,-1,-1,-1,2022-10-07.23:41:54
livej,4847571,42851237,16,4,4986.032512,0,100000,76.367287,101847,0,3858523,0,0,0,-1,-1,-1,2022-10-07.23:42:57
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,536.208,512.297,2022-10-07.23:45:23
roadNetCA,1971281,2766607,16,4,827.970144,100000,0,70.961626,50216,247940,532820,110,115,144975,-1,-1,-1,2022-10-07.23:45:27
roadNetCA,1971281,2766607,16,4,825.868787,0,100000,31.378728,58220,0,92565,0,0,0,-1,-1,-1,2022-10-07.23:45:31
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,407.676,153.038,2022-10-07.23:45:39
baidu,-1,-1,16,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2022-10-07.23:55:39
baidu,2141301,17014946,16,4,1533.480373,0,100000,183.684875,97742,0,7458343,0,0,0,-1,-1,-1,2022-10-07.23:56:09
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,964.187,537.727,2022-10-07.23:57:06
dbpedia,3966925,12610982,16,4,2003.966680,100000,0,77.553986,97863,124871,1342013,15,15,16695,-1,-1,-1,2022-10-07.23:57:27
dbpedia,3966925,12610982,16,4,1978.802987,0,100000,447.719932,100624,0,1032149,0,0,0,-1,-1,-1,2022-10-07.23:57:47
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,744.43,432.943,2022-10-07.23:58:30
livej,4847571,42851237,16,4,5012.532837,100000,0,154.859543,109813,155066,5962222,11,11,27578,-1,-1,-1,2022-10-07.23:59:37
livej,4847571,42851237,16,4,4965.531090,0,100000,83.374938,102907,0,4059784,0,0,0,-1,-1,-1,2022-10-08.00:00:41
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,500.833,503.088,2022-10-08.00:03:06
roadNetCA,1971281,2766607,16,4,836.235395,100000,0,72.605079,49215,249708,537547,126,130,146042,-1,-1,-1,2022-10-08.00:03:11
roadNetCA,1971281,2766607,16,4,848.303127,0,100000,37.989653,59488,0,95020,0,0,0,-1,-1,-1,2022-10-08.00:03:15
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,391.011,151.41,2022-10-08.00:03:22
baidu,2141301,17014946,16,4,1544.588088,100000,0,127.986085,97925,131538,6263104,4,4,21004,-1,-1,-1,2022-10-08.00:03:53
baidu,2141301,17014946,16,4,1547.663871,0,100000,80.041719,93202,0,3128505,0,0,0,-1,-1,-1,2022-10-08.00:04:23
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,858.067,566.716,2022-10-08.00:05:20
dbpedia,3966925,12610982,16,4,1995.246858,100000,0,84.369672,98546,125172,1567624,9,10,16491,-1,-1,-1,2022-10-08.00:05:41
dbpedia,3966925,12610982,16,4,1970.129580,0,100000,435.569009,101577,0,1124473,0,0,0,-1,-1,-1,2022-10-08.00:06:01
dbpedia,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,830.163,442.44,2022-10-08.00:06:45
livej,4847571,42851237,16,4,4974.951493,100000,0,162.297562,112351,158880,6123665,24,26,29037,-1,-1,-1,2022-10-08.00:07:51
livej,4847571,42851237,16,4,4964.537631,0,100000,80.839630,102998,0,3925552,0,0,0,-1,-1,-1,2022-10-08.00:08:54
livej,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,582.085,537.688,2022-10-08.00:11:20
roadNetCA,1971281,2766607,16,4,831.415658,100000,0,71.300372,47921,250324,543033,123,133,146511,-1,-1,-1,2022-10-08.00:11:25
roadNetCA,1971281,2766607,16,4,838.605508,0,100000,32.348529,58542,0,93499,0,0,0,-1,-1,-1,2022-10-08.00:11:29
roadNetCA,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,420.255,154.973,2022-10-08.00:11:36
baidu,2141301,17014946,16,4,1550.001669,100000,0,123.227295,97291,130658,6122008,10,10,20802,-1,-1,-1,2022-10-08.00:12:07
baidu,2141301,17014946,16,4,1533.888997,0,100000,75.786364,93100,0,3560609,0,0,0,-1,-1,-1,2022-10-08.00:12:37
baidu,-1,-1,16,41,-1,100000,100000,-1,-1,-1,-1,-1,-1,-1,-1,818.596,550.614,2022-10-08.00:13:34
dbpedia,3966925,12610982,16,4,1989.253475,100000,0,82.630858,97821,124163,1423482,9,10,16134,-1,-1,-1,2022-10-08.00:13:55
