model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,assert,date
ssca2,1048577,157877986,1,2,1041.922826,100000,0,2150.650781,1589590,1649116,125204580,0,-1,2021-08-20.18:47:52
wiki-links,5710993,130160392,1,2,9681.244895,100000,0,992.130776,182443,198961,51998890,0,-1,2021-08-20.18:50:16
wikitalk,2394385,5021410,1,2,557.553355,100000,0,296.450096,100620,105880,14189646,0,-1,2021-08-20.18:50:20
wiki_talk_en,2987536,24981163,1,2,784.498832,100000,0,402.893771,99967,105608,21302239,0,-1,2021-08-20.18:50:28
ba-1m-8m,1000000,7999964,1,3,746.147977,100000,0,259.497433,21735,167163,1875789,352640,-1,2021-08-20.18:50:35
baidu,2141301,17794839,1,3,1321.880230,100000,0,219.749599,98503,132609,10156864,815733,-1,2021-08-20.18:51:00
dbpedia,3966925,13820853,1,3,1617.400327,100000,0,138.924242,101491,127241,2126043,1122999,-1,2021-08-20.18:51:16
er-1m-8m,1000000,8000000,1,3,1088.447581,100000,0,96.172024,38881,65743,651755,421754,-1,2021-08-20.18:51:25
livej,4847571,68993773,1,3,4864.542573,100000,0,464.925718,115019,161395,12054126,786815,-1,2021-08-20.18:52:17
patent,6009555,16518948,1,3,3542.311754,100000,0,240.048956,105999,182579,2415296,1004695,-1,2021-08-20.18:52:50
pokec,1632804,30622564,1,3,1855.689103,100000,0,228.468428,86182,148362,6227110,730245,-1,2021-08-20.18:53:15
rmat-1m-8m,999760,7810950,1,3,391.507040,100000,0,381.174036,100674,133771,30889189,636194,-1,2021-08-20.18:53:20
ssca2,1048577,157877986,1,3,1965.082567,100000,0,11029.885724,1593060,1679805,125867711,12005358,-1,2021-08-20.18:54:27
wiki-links,5710993,130160392,1,3,9905.026603,100000,0,4652.403099,183616,213441,57415135,758825,-1,2021-08-20.18:56:46
wikitalk,2394385,5021410,1,3,462.895093,100000,0,228.192624,99944,109016,13130896,1073275,-1,2021-08-20.18:56:49
wiki_talk_en,2987536,24981163,1,3,674.492938,100000,0,352.093148,99960,109555,21423818,933990,-1,2021-08-20.18:56:57
ba-1m-8m,1000000,7999964,1,2,652.133248,0,100000,251.268426,22025,0,154520,0,-1,2021-08-20.18:57:12
baidu,2141301,17794839,1,2,1386.791636,0,100000,367.978927,98777,0,5900889,0,-1,2021-08-20.18:57:39
dbpedia,3966925,13820853,1,2,1684.752519,0,100000,781.248895,100947,0,934575,0,-1,2021-08-20.18:57:59
er-1m-8m,1000000,8000000,1,2,970.247287,0,100000,378.931411,39345,0,432953,0,-1,2021-08-20.18:58:17
livej,4847571,68993773,1,2,4881.775502,0,100000,349.257845,112363,0,8047681,0,-1,2021-08-20.18:59:14
patent,6009555,16518948,1,2,3500.033578,0,100000,366.629431,107094,0,1466345,0,-1,2021-08-20.18:59:55
pokec,1632804,30622564,1,2,1820.602148,0,100000,341.271446,85541,0,3421540,0,-1,2021-08-20.19:00:23
rmat-1m-8m,999760,7810950,1,2,433.999468,0,100000,347.048342,99610,0,20524898,0,-1,2021-08-20.19:00:29
ssca2,1048577,157877986,1,2,1029.010567,0,100000,1703.233458,1588562,0,120276296,0,-1,2021-08-20.19:01:32
wiki-links,5710993,130160392,1,2,9950.128226,0,100000,1106.816693,190899,0,52254312,0,-1,2021-08-20.19:03:56
wikitalk,2394385,5021410,1,2,567.992696,0,100000,382.136975,100498,0,11266810,0,-1,2021-08-20.19:04:01
wiki_talk_en,2987536,24981163,1,2,789.533427,0,100000,722.214681,101188,0,21306032,0,-1,2021-08-20.19:04:10
ba-1m-8m,1000000,7999964,1,3,744.096632,0,100000,36.707339,21929,0,307614,21929,-1,2021-08-20.19:04:16
baidu,2141301,17794839,1,3,1333.670687,0,100000,236.564768,98590,0,12007080,98590,-1,2021-08-20.19:04:41
dbpedia,3966925,13820853,1,3,1616.056015,0,100000,564.318176,101091,0,1963518,101091,-1,2021-08-20.19:04:57
er-1m-8m,1000000,8000000,1,3,1096.914307,0,100000,41.436534,39621,0,872134,39621,-1,2021-08-20.19:05:07
livej,4847571,68993773,1,3,4859.924449,0,100000,183.130729,112746,0,17784120,112746,-1,2021-08-20.19:05:58
patent,6009555,16518948,1,3,3567.174027,0,100000,83.368588,106574,0,2980330,106574,-1,2021-08-20.19:06:31
pokec,1632804,30622564,1,3,1871.322619,0,100000,112.545148,86161,0,6675272,86161,-1,2021-08-20.19:06:56
rmat-1m-8m,999760,7810950,1,3,394.091439,0,100000,342.806979,100302,0,45325368,100302,-1,2021-08-20.19:07:01
ssca2,1048577,157877986,1,3,1934.768186,0,100000,1051.237534,1586008,0,240071488,1586008,-1,2021-08-20.19:07:58
wiki-links,5710993,130160392,1,3,9978.208743,0,100000,1050.844078,188806,0,111981850,188806,-1,2021-08-20.19:10:13
wikitalk,2394385,5021410,1,3,465.784512,0,100000,298.906890,99865,0,18730618,99865,-1,2021-08-20.19:10:16
wiki_talk_en,2987536,24981163,1,3,677.296940,0,100000,622.836445,100135,0,34792478,100135,-1,2021-08-20.19:10:25
ba-1m-8m,1000000,7999964,1,2,661.950231,100000,0,1205.001033,21762,111423,1841813,0,-1,2021-08-20.19:10:41
baidu,2141301,17794839,1,2,1388.973239,100000,0,384.985356,99140,120238,9992222,0,-1,2021-08-20.19:11:08
dbpedia,3966925,13820853,1,2,1684.335988,100000,0,337.158325,101410,118615,1988309,0,-1,2021-08-20.19:11:27
er-1m-8m,1000000,8000000,1,2,946.406862,100000,0,330.616645,39282,54975,660530,0,-1,2021-08-20.19:11:46
livej,4847571,68993773,1,2,4887.842972,100000,0,505.346239,112398,140312,11139308,0,-1,2021-08-20.19:12:43
patent,6009555,16518948,1,2,3490.178222,100000,0,671.360764,106677,157206,2420380,0,-1,2021-08-20.19:13:24
pokec,1632804,30622564,1,2,1816.409622,100000,0,522.602859,86353,126778,6083587,0,-1,2021-08-20.19:13:53
rmat-1m-8m,999760,7810950,1,2,431.325658,100000,0,363.442622,100673,120509,31045726,0,-1,2021-08-20.19:13:58
ssca2,1048577,157877986,1,2,1042.228449,100000,0,2155.874978,1596648,1656308,125590615,0,-1,2021-08-20.19:15:02
wiki-links,5710993,130160392,1,2,9654.238550,100000,0,1011.422818,187348,203796,54655085,0,-1,2021-08-20.19:17:26
wikitalk,2394385,5021410,1,2,554.497405,100000,0,281.289124,100064,105171,12967287,0,-1,2021-08-20.19:17:30
wiki_talk_en,2987536,24981163,1,2,782.755253,100000,0,400.250698,99984,105577,21316099,0,-1,2021-08-20.19:17:38
ba-1m-8m,1000000,7999964,1,3,748.644122,100000,0,258.895081,22092,166919,1835556,364403,-1,2021-08-20.19:17:45
baidu,2141301,17794839,1,3,1324.203433,100000,0,216.876662,98401,132150,9985465,818352,-1,2021-08-20.19:18:09
dbpedia,3966925,13820853,1,3,1616.422950,100000,0,139.439435,101180,128327,1845002,1135651,-1,2021-08-20.19:18:26
er-1m-8m,1000000,8000000,1,3,1085.809523,100000,0,98.300431,39726,67349,670808,437829,-1,2021-08-20.19:18:35
livej,4847571,68993773,1,3,4856.223241,100000,0,407.976538,111318,157220,10719130,772775,-1,2021-08-20.19:19:27
patent,6009555,16518948,1,3,3538.117755,100000,0,244.813421,106600,182141,2467054,1031823,-1,2021-08-20.19:20:00
pokec,1632804,30622564,1,3,1851.279403,100000,0,226.586150,85682,147468,6075511,710677,-1,2021-08-20.19:20:25
rmat-1m-8m,999760,7810950,1,3,389.233798,100000,0,384.894929,100530,133461,30689226,634100,-1,2021-08-20.19:20:30
ssca2,1048577,157877986,1,3,1945.165542,100000,0,11088.175805,1591797,1682202,126075769,11983812,-1,2021-08-20.19:21:37
wiki-links,5710993,130160392,1,3,10030.639905,100000,0,4709.853103,188317,219656,57824788,768027,-1,2021-08-20.19:23:56
wikitalk,2394385,5021410,1,3,463.109892,100000,0,251.931146,100807,109595,14771591,1054742,-1,2021-08-20.19:23:59
wiki_talk_en,2987536,24981163,1,3,674.656339,100000,0,419.945016,101196,110774,25353170,949156,-1,2021-08-20.19:24:07
ba-1m-8m,1000000,7999964,1,2,657.661748,0,100000,249.709627,22190,0,155622,0,-1,2021-08-20.19:24:22
baidu,2141301,17794839,1,2,1392.879870,0,100000,422.911276,103244,0,10475937,0,-1,2021-08-20.19:24:49
dbpedia,3966925,13820853,1,2,1688.213639,0,100000,788.098766,101615,0,1113369,0,-1,2021-08-20.19:25:09
er-1m-8m,1000000,8000000,1,2,955.674928,0,100000,388.358602,39792,0,437727,0,-1,2021-08-20.19:25:27
livej,4847571,68993773,1,2,4877.646916,0,100000,363.009632,114568,0,9322268,0,-1,2021-08-20.19:26:24
patent,6009555,16518948,1,2,3497.071479,0,100000,367.626291,106893,0,1478163,0,-1,2021-08-20.19:27:05
pokec,1632804,30622564,1,2,1840.841190,0,100000,338.811396,86181,0,3474998,0,-1,2021-08-20.19:27:34
rmat-1m-8m,999760,7810950,1,2,433.447424,0,100000,364.965884,100595,0,22867455,0,-1,2021-08-20.19:27:39
ssca2,1048577,157877986,1,2,1025.783710,0,100000,1705.217784,1595768,0,120879120,0,-1,2021-08-20.19:28:42
wiki-links,5710993,130160392,1,2,9699.823657,0,100000,1093.714505,187805,0,52401539,0,-1,2021-08-20.19:31:06
wikitalk,2394385,5021410,1,2,558.658355,0,100000,375.645846,100521,0,10963159,0,-1,2021-08-20.19:31:10
wiki_talk_en,2987536,24981163,1,2,786.592973,0,100000,671.596594,100107,0,17163586,0,-1,2021-08-20.19:31:19
ba-1m-8m,1000000,7999964,1,3,739.403494,0,100000,36.332005,21946,0,307732,21946,-1,2021-08-20.19:31:26
baidu,2141301,17794839,1,3,1330.579374,0,100000,230.953858,98204,0,11853034,98204,-1,2021-08-20.19:31:50
dbpedia,3966925,13820853,1,3,1617.323071,0,100000,556.738284,100383,0,2048802,100383,-1,2021-08-20.19:32:07
er-1m-8m,1000000,8000000,1,3,1101.552632,0,100000,41.429850,39752,0,875126,39752,-1,2021-08-20.19:32:16
livej,4847571,68993773,1,3,4843.577949,0,100000,174.511814,111746,0,16524894,111746,-1,2021-08-20.19:33:08
patent,6009555,16518948,1,3,3565.959182,0,100000,84.106107,108230,0,3051756,108230,-1,2021-08-20.19:33:41
pokec,1632804,30622564,1,3,1860.342252,0,100000,114.456888,86182,0,6895964,86182,-1,2021-08-20.19:34:06
rmat-1m-8m,999760,7810950,1,3,394.604751,0,100000,319.726561,99487,0,40593294,99487,-1,2021-08-20.19:34:10
ssca2,1048577,157877986,1,3,2075.742867,0,100000,1118.638830,1594831,0,241260324,1594831,-1,2021-08-20.19:35:10
wiki-links,5710993,130160392,1,3,10602.234418,0,100000,1100.482447,187917,0,110139508,187917,-1,2021-08-20.19:37:40
wikitalk,2394385,5021410,1,3,475.828732,0,100000,318.235615,99868,0,18760186,99868,-1,2021-08-20.19:37:44
wiki_talk_en,2987536,24981163,1,3,730.228249,0,100000,691.246392,100041,0,34370596,100041,-1,2021-08-20.19:37:52
ba-1m-8m,1000000,7999964,1,2,728.719835,100000,0,1281.887719,21877,111435,1832791,0,-1,2021-08-20.19:38:10
baidu,2141301,17794839,1,2,1492.692209,100000,0,410.489341,98765,119837,9991250,0,-1,2021-08-20.19:38:38
dbpedia,3966925,13820853,1,2,1728.893198,100000,0,345.745075,101765,118661,1725796,0,-1,2021-08-20.19:38:59
er-1m-8m,1000000,8000000,1,2,983.975762,100000,0,375.297551,39327,54992,661056,0,-1,2021-08-20.19:39:19
livej,4847571,68993773,1,2,4861.718068,100000,0,506.168728,112964,141037,11139151,0,-1,2021-08-20.19:40:16
patent,6009555,16518948,1,2,3482.507719,100000,0,672.164483,107681,157887,2464217,0,-1,2021-08-20.19:40:57
pokec,1632804,30622564,1,2,1812.523937,100000,0,523.431625,86641,127177,6066121,0,-1,2021-08-20.19:41:25
rmat-1m-8m,999760,7810950,1,2,429.856742,100000,0,355.338575,100556,120628,30577140,0,-1,2021-08-20.19:41:31
ssca2,1048577,157877986,1,2,1037.758460,100000,0,2159.142142,1589495,1651239,125472185,0,-1,2021-08-20.19:42:35
wiki-links,5710993,130160392,1,2,9680.423723,100000,0,1019.806958,186382,202938,55550821,0,-1,2021-08-20.19:44:58
wikitalk,2394385,5021410,1,2,555.313437,100000,0,298.719074,100714,105929,14323605,0,-1,2021-08-20.19:45:02
wiki_talk_en,2987536,24981163,1,2,784.809116,100000,0,452.440855,101119,106748,24962844,0,-1,2021-08-20.19:45:11
ba-1m-8m,1000000,7999964,1,3,747.605575,100000,0,257.794227,22250,166843,1856536,367802,-1,2021-08-20.19:45:18
baidu,2141301,17794839,1,3,1326.682340,100000,0,218.562839,98894,132738,10262628,810343,-1,2021-08-20.19:45:42
dbpedia,3966925,13820853,1,3,1616.529003,100000,0,133.702296,100681,127784,1756372,1100111,-1,2021-08-20.19:45:59
er-1m-8m,1000000,8000000,1,3,1083.489862,100000,0,98.147869,39213,66039,656951,447264,-1,2021-08-20.19:46:08
livej,4847571,68993773,1,3,4833.527552,100000,0,424.719276,112005,157677,11291298,765644,-1,2021-08-20.19:47:00
patent,6009555,16518948,1,3,3530.203277,100000,0,250.177862,106494,183089,2548334,1013109,-1,2021-08-20.19:47:33
pokec,1632804,30622564,1,3,1857.627952,100000,0,228.815418,85843,147292,6099394,705153,-1,2021-08-20.19:47:58
rmat-1m-8m,999760,7810950,1,3,388.837539,100000,0,338.921324,99329,133310,28869967,633462,-1,2021-08-20.19:48:03
ssca2,1048577,157877986,1,3,1937.242347,100000,0,11089.409544,1588584,1677357,125610311,11907990,-1,2021-08-20.19:49:10
wiki-links,5710993,130160392,1,3,9872.473855,100000,0,5671.851860,189294,222829,61862050,771781,-1,2021-08-20.19:51:29
wikitalk,2394385,5021410,1,3,462.377951,100000,0,252.429590,100647,109362,15020370,1046952,-1,2021-08-20.19:51:33
wiki_talk_en,2987536,24981163,1,3,675.044555,100000,0,421.240720,101098,110658,25499943,940714,-1,2021-08-20.19:51:41
ba-1m-8m,1000000,7999964,1,2,655.700838,0,100000,249.496597,21759,0,152563,0,-1,2021-08-20.19:51:56
baidu,2141301,17794839,1,2,1390.719811,0,100000,373.449097,98871,0,6104403,0,-1,2021-08-20.19:52:23
dbpedia,3966925,13820853,1,2,1684.700963,0,100000,780.651566,100909,0,1104642,0,-1,2021-08-20.19:52:43
er-1m-8m,1000000,8000000,1,2,961.188358,0,100000,378.621032,39471,0,434037,0,-1,2021-08-20.19:53:01
livej,4847571,68993773,1,2,4879.015660,0,100000,354.694727,113947,0,8605638,0,-1,2021-08-20.19:53:58
patent,6009555,16518948,1,2,3494.585947,0,100000,366.367853,106813,0,1509822,0,-1,2021-08-20.19:54:39
pokec,1632804,30622564,1,2,1841.501638,0,100000,338.267442,86886,0,3480460,0,-1,2021-08-20.19:55:07
rmat-1m-8m,999760,7810950,1,2,433.712771,0,100000,363.191053,100334,0,22634445,0,-1,2021-08-20.19:55:13
ssca2,1048577,157877986,1,2,1027.266655,0,100000,1695.429334,1586525,0,120174873,0,-1,2021-08-20.19:56:16
wiki-links,5710993,130160392,1,2,9680.132819,0,100000,1164.832641,189719,0,55246919,0,-1,2021-08-20.19:58:40
wikitalk,2394385,5021410,1,2,559.896639,0,100000,377.692303,100563,0,11186884,0,-1,2021-08-20.19:58:44
wiki_talk_en,2987536,24981163,1,2,784.856973,0,100000,717.770717,101153,0,20858025,0,-1,2021-08-20.19:58:53
ba-1m-8m,1000000,7999964,1,3,738.677041,0,100000,36.487488,22033,0,309040,22033,-1,2021-08-20.19:58:59
baidu,2141301,17794839,1,3,1334.875805,0,100000,228.676122,98373,0,11628566,98373,-1,2021-08-20.19:59:24
dbpedia,3966925,13820853,1,3,1618.224317,0,100000,559.929433,101427,0,1931664,101427,-1,2021-08-20.19:59:41
er-1m-8m,1000000,8000000,1,3,1090.772317,0,100000,41.810707,39325,0,865826,39325,-1,2021-08-20.19:59:50
livej,4847571,68993773,1,3,4833.763934,0,100000,177.982130,112553,0,17349144,112553,-1,2021-08-20.20:00:41
patent,6009555,16518948,1,3,3561.245731,0,100000,82.801850,107294,0,3070162,107294,-1,2021-08-20.20:01:14
pokec,1632804,30622564,1,3,1877.167093,0,100000,111.851994,85661,0,6629914,85661,-1,2021-08-20.20:01:39
rmat-1m-8m,999760,7810950,1,3,393.492402,0,100000,342.548575,100452,0,45382696,100452,-1,2021-08-20.20:01:44
ssca2,1048577,157877986,1,3,1923.769267,0,100000,1056.790243,1588497,0,240495622,1588497,-1,2021-08-20.20:02:41
wiki-links,5710993,130160392,1,3,9986.992002,0,100000,1062.579101,187906,0,112858038,187906,-1,2021-08-20.20:04:56
wikitalk,2394385,5021410,1,3,465.556814,0,100000,326.784506,100686,0,22288820,100686,-1,2021-08-20.20:04:59
wiki_talk_en,2987536,24981163,1,3,676.582186,0,100000,620.797081,100074,0,34507636,100074,-1,2021-08-20.20:05:08
ba-1m-8m,1000000,7999964,1,2,655.012576,100000,0,1199.919223,21872,111927,1855714,0,-1,2021-08-20.20:05:24
baidu,2141301,17794839,1,2,1390.005432,100000,0,384.466768,97929,118604,10305688,0,-1,2021-08-20.20:05:51
dbpedia,3966925,13820853,1,2,1684.286572,100000,0,322.321036,101455,117477,1716299,0,-1,2021-08-20.20:06:10
er-1m-8m,1000000,8000000,1,2,957.384431,100000,0,330.266259,39450,55029,662420,0,-1,2021-08-20.20:06:29
livej,4847571,68993773,1,2,4878.848680,100000,0,509.678805,113367,141519,11564701,0,-1,2021-08-20.20:07:26
patent,6009555,16518948,1,2,3479.477816,100000,0,668.313038,106523,156737,2418942,0,-1,2021-08-20.20:08:07
pokec,1632804,30622564,1,2,1835.747241,100000,0,512.651095,85760,124831,5918122,0,-1,2021-08-20.20:08:36
rmat-1m-8m,999760,7810950,1,2,431.030008,100000,0,336.346592,99466,119755,28329309,0,-1,2021-08-20.20:08:41
ssca2,1048577,157877986,1,2,1049.772517,100000,0,2149.666001,1590433,1650531,125350881,0,-1,2021-08-20.20:09:45
wiki-links,5710993,130160392,1,2,9687.205006,100000,0,1040.384979,189025,205329,56369676,0,-1,2021-08-20.20:12:08
wikitalk,2394385,5021410,1,2,555.738998,100000,0,301.860397,100588,105888,14233043,0,-1,2021-08-20.20:12:12
wiki_talk_en,2987536,24981163,1,2,783.578107,100000,0,400.113511,100117,105714,21237479,0,-1,2021-08-20.20:12:21
ba-1m-8m,1000000,7999964,1,3,745.045922,100000,0,257.860347,21919,166109,1868451,365305,-1,2021-08-20.20:12:28
baidu,2141301,17794839,1,3,1328.748319,100000,0,220.000156,99370,133839,10314937,818863,-1,2021-08-20.20:12:52
dbpedia,3966925,13820853,1,3,1616.204645,100000,0,133.572410,101244,127874,1734597,1123854,-1,2021-08-20.20:13:09
er-1m-8m,1000000,8000000,1,3,1081.944918,100000,0,96.886222,38904,66416,658510,425618,-1,2021-08-20.20:13:18
livej,4847571,68993773,1,3,4821.697225,100000,0,377.994040,110247,155786,10616787,766907,-1,2021-08-20.20:14:10
patent,6009555,16518948,1,3,3549.300106,100000,0,252.614103,105556,182860,2508814,1046757,-1,2021-08-20.20:14:43
pokec,1632804,30622564,1,3,1859.682742,100000,0,229.523863,86696,148403,6094435,731986,-1,2021-08-20.20:15:08
rmat-1m-8m,999760,7810950,1,3,387.644890,100000,0,351.363460,99721,132911,28623631,639011,-1,2021-08-20.20:15:13
ssca2,1048577,157877986,1,3,1939.506690,100000,0,11216.360586,1597440,1687990,126541295,12048241,-1,2021-08-20.20:16:20
wiki-links,5710993,130160392,1,3,9907.276314,100000,0,4599.930416,186447,216675,57331414,764597,-1,2021-08-20.20:18:38
wikitalk,2394385,5021410,1,3,462.446258,100000,0,230.172427,99934,108855,12957342,1088878,-1,2021-08-20.20:18:42
wiki_talk_en,2987536,24981163,1,3,674.926447,100000,0,361.472275,100140,109879,21875962,945248,-1,2021-08-20.20:18:50
ba-1m-8m,1000000,7999964,1,2,661.986123,0,100000,250.733775,21902,0,153645,0,-1,2021-08-20.20:19:05
baidu,2141301,17794839,1,2,1400.620794,0,100000,426.146706,103464,0,10492075,0,-1,2021-08-20.20:19:32
dbpedia,3966925,13820853,1,2,1679.093741,0,100000,781.122743,100416,0,1054693,0,-1,2021-08-20.20:19:52
er-1m-8m,1000000,8000000,1,2,956.288428,0,100000,378.878343,39574,0,435420,0,-1,2021-08-20.20:20:10
livej,4847571,68993773,1,2,4888.614793,0,100000,356.606111,113522,0,8724745,0,-1,2021-08-20.20:21:07
patent,6009555,16518948,1,2,3489.117274,0,100000,360.886168,104699,0,1412142,0,-1,2021-08-20.20:21:48
pokec,1632804,30622564,1,2,1843.109127,0,100000,335.529095,84706,0,3325572,0,-1,2021-08-20.20:22:16
rmat-1m-8m,999760,7810950,1,2,433.736332,0,100000,362.635742,100577,0,22832036,0,-1,2021-08-20.20:22:22
ssca2,1048577,157877986,1,2,1024.604403,0,100000,1701.597150,1591559,0,120447289,0,-1,2021-08-20.20:23:25
wiki-links,5710993,130160392,1,2,9706.671459,0,100000,1069.359599,187784,0,49685010,0,-1,2021-08-20.20:25:49
wikitalk,2394385,5021410,1,2,559.438409,0,100000,361.145457,99961,0,9501568,0,-1,2021-08-20.20:25:53
wiki_talk_en,2987536,24981163,1,2,786.550592,0,100000,674.065529,100111,0,17224158,0,-1,2021-08-20.20:26:02
ba-1m-8m,1000000,7999964,1,3,743.515827,0,100000,36.269050,21955,0,308122,21955,-1,2021-08-20.20:26:08
baidu,2141301,17794839,1,3,1328.897390,0,100000,233.522152,98709,0,12220742,98709,-1,2021-08-20.20:26:33
dbpedia,3966925,13820853,1,3,1618.430292,0,100000,561.655006,101293,0,2368090,101293,-1,2021-08-20.20:26:50
er-1m-8m,1000000,8000000,1,3,1092.086749,0,100000,42.290262,40298,0,888448,40298,-1,2021-08-20.20:26:59
livej,4847571,68993773,1,3,4836.308759,0,100000,177.036934,114328,0,17211870,114328,-1,2021-08-20.20:27:51
patent,6009555,16518948,1,3,3548.854472,0,100000,81.989420,106841,0,2934418,106841,-1,2021-08-20.20:28:24
pokec,1632804,30622564,1,3,1868.708949,0,100000,116.111718,86797,0,6951710,86797,-1,2021-08-20.20:28:49
rmat-1m-8m,999760,7810950,1,3,393.030198,0,100000,345.556630,100430,0,45801532,100430,-1,2021-08-20.20:28:54
ssca2,1048577,157877986,1,3,1957.324836,0,100000,1054.968870,1592329,0,241200994,1592329,-1,2021-08-20.20:29:50
wiki-links,5710993,130160392,1,3,9950.697793,0,100000,957.606014,187698,0,102100378,187698,-1,2021-08-20.20:32:05
wikitalk,2394385,5021410,1,3,467.460555,0,100000,326.650996,100578,0,22176520,100578,-1,2021-08-20.20:32:08
wiki_talk_en,2987536,24981163,1,3,678.099794,0,100000,683.374948,101169,0,42319300,101169,-1,2021-08-20.20:32:17
ba-1m-8m,1000000,7999964,1,2,660.384333,100000,0,1208.029673,22130,111964,1866303,0,-1,2021-08-20.20:32:33
baidu,2141301,17794839,1,2,1391.464248,100000,0,381.231605,98382,119366,9994539,0,-1,2021-08-20.20:33:00
dbpedia,3966925,13820853,1,2,1682.937494,100000,0,325.358424,101606,117995,1668870,0,-1,2021-08-20.20:33:19
er-1m-8m,1000000,8000000,1,2,957.260744,100000,0,335.696003,38753,54917,661449,0,-1,2021-08-20.20:33:38
livej,4847571,68993773,1,2,4877.383823,100000,0,507.604558,113839,141639,11270489,0,-1,2021-08-20.20:34:35
patent,6009555,16518948,1,2,3480.850672,100000,0,668.384690,106896,157611,2467100,0,-1,2021-08-20.20:35:16
pokec,1632804,30622564,1,2,1828.485222,100000,0,520.138080,85235,126410,6014005,0,-1,2021-08-20.20:35:45
rmat-1m-8m,999760,7810950,1,2,430.722787,100000,0,354.548580,100563,120377,30895153,0,-1,2021-08-20.20:35:50
ssca2,1048577,157877986,1,2,1037.675547,100000,0,2149.202671,1591889,1652624,125407462,0,-1,2021-08-20.20:36:54
wiki-links,5710993,130160392,1,2,9622.538559,100000,0,1013.112378,187636,203110,54944369,0,-1,2021-08-20.20:39:17
wikitalk,2394385,5021410,1,2,558.308924,100000,0,294.028381,100662,105849,14248891,0,-1,2021-08-20.20:39:22
wiki_talk_en,2987536,24981163,1,2,780.886289,100000,0,457.291932,101279,106867,25779907,0,-1,2021-08-20.20:39:30
ba-1m-8m,1000000,7999964,1,3,743.739193,100000,0,259.277941,21897,167092,1886359,358621,-1,2021-08-20.20:39:37
baidu,2141301,17794839,1,3,1345.306914,100000,0,214.493998,98294,132662,9977861,815735,-1,2021-08-20.20:40:02
dbpedia,3966925,13820853,1,3,1617.550169,100000,0,136.269798,100670,128129,1783004,1110313,-1,2021-08-20.20:40:18
er-1m-8m,1000000,8000000,1,3,1082.621640,100000,0,97.498536,39677,66456,661614,443162,-1,2021-08-20.20:40:28
livej,4847571,68993773,1,3,4847.664520,100000,0,434.104944,113915,159706,11523078,773246,-1,2021-08-20.20:41:19
patent,6009555,16518948,1,3,3536.247270,100000,0,239.112861,107054,182572,2474168,999806,-1,2021-08-20.20:41:52
pokec,1632804,30622564,1,3,1877.626929,100000,0,228.429626,85997,147821,6061879,727612,-1,2021-08-20.20:42:17
rmat-1m-8m,999760,7810950,1,3,392.787403,100000,0,381.334740,100692,134180,31088497,638656,-1,2021-08-20.20:42:22
ssca2,1048577,157877986,1,3,1932.492501,100000,0,11119.538065,1592167,1682981,126224298,11908720,-1,2021-08-20.20:43:29
wiki-links,5710993,130160392,1,3,9890.589309,100000,0,5124.081162,186410,218171,65334581,763331,-1,2021-08-20.20:45:48
wikitalk,2394385,5021410,1,3,464.187005,100000,0,234.134901,100053,108909,13002865,1099461,-1,2021-08-20.20:45:51
wiki_talk_en,2987536,24981163,1,3,675.254352,100000,0,350.752322,99986,109309,21297817,957105,-1,2021-08-20.20:45:59
ba-1m-8m,1000000,7999964,1,2,654.501715,0,100000,247.728128,21787,0,152783,0,-1,2021-08-20.20:46:14
baidu,2141301,17794839,1,2,1386.652787,0,100000,420.613137,102899,0,10391341,0,-1,2021-08-20.20:46:41
dbpedia,3966925,13820853,1,2,1684.758599,0,100000,780.502922,101650,0,1113374,0,-1,2021-08-20.20:47:01
er-1m-8m,1000000,8000000,1,2,955.335287,0,100000,378.076381,39020,0,429104,0,-1,2021-08-20.20:47:19
livej,4847571,68993773,1,2,4890.109540,0,100000,354.997387,113255,0,8744703,0,-1,2021-08-20.20:48:16
patent,6009555,16518948,1,2,3482.855078,0,100000,362.463921,106084,0,1472067,0,-1,2021-08-20.20:48:57
pokec,1632804,30622564,1,2,1842.745472,0,100000,337.928182,85961,0,3420846,0,-1,2021-08-20.20:49:26
rmat-1m-8m,999760,7810950,1,2,435.143171,0,100000,361.359210,100481,0,22671274,0,-1,2021-08-20.20:49:31
ssca2,1048577,157877986,1,2,1025.956100,0,100000,1702.989004,1593685,0,120565694,0,-1,2021-08-20.20:50:34
wiki-links,5710993,130160392,1,2,9634.434389,0,100000,1040.003495,183295,0,47404569,0,-1,2021-08-20.20:52:58
wikitalk,2394385,5021410,1,2,558.634422,0,100000,375.279541,100569,0,10886532,0,-1,2021-08-20.20:53:02
wiki_talk_en,2987536,24981163,1,2,786.212841,0,100000,671.467666,100115,0,17099860,0,-1,2021-08-20.20:53:11
ba-1m-8m,1000000,7999964,1,3,744.017105,0,100000,36.521577,22161,0,310870,22161,-1,2021-08-20.20:53:17
baidu,2141301,17794839,1,3,1333.524930,0,100000,234.717067,98626,0,12185042,98626,-1,2021-08-20.20:53:42
dbpedia,3966925,13820853,1,3,1617.035377,0,100000,555.089161,101263,0,2107650,101263,-1,2021-08-20.20:53:59
er-1m-8m,1000000,8000000,1,3,1094.496387,0,100000,41.345160,39692,0,872158,39692,-1,2021-08-20.20:54:08
livej,4847571,68993773,1,3,4835.231058,0,100000,176.802053,113416,0,16595140,113416,-1,2021-08-20.20:55:00
