model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,assert,date
livej,4847571,68993773,1,3,5372.448901,100000,0,494.411999,113526,159452,11317193,773354,-1,2021-08-19.04:27:11
patent,6009555,16518948,1,3,3738.955719,100000,0,270.115599,106714,181625,2357904,1017553,-1,2021-08-19.04:27:58
pokec,1632804,30622564,1,3,2149.175673,100000,0,293.422753,85958,147611,5981557,716294,-1,2021-08-19.04:28:29
rmat-1m-8m,999760,7810950,1,3,501.452599,100000,0,386.870799,99587,133317,29150240,630392,-1,2021-08-19.04:28:34
ssca2,1048577,157877986,1,3,2175.368434,100000,0,11044.663289,1591908,1681618,125957068,11964774,-1,2021-08-19.04:29:58
wiki-links,5710993,130160392,1,3,9854.566176,100000,0,5106.049414,186306,215045,54482378,768064,-1,2021-08-19.04:32:46
wikitalk,2394385,5021410,1,3,640.834759,100000,0,298.542740,100620,109176,14522416,1075698,-1,2021-08-19.04:32:50
wiki_talk_en,2987536,24981163,1,3,881.314175,100000,0,437.761564,99986,109748,21671657,942259,-1,2021-08-19.04:32:59
ba-1m-8m,1000000,7999964,1,2,761.978799,0,100000,433.304163,22008,0,154411,0,-1,2021-08-19.04:33:15
baidu,2141301,17794839,1,2,1632.000210,0,100000,437.753181,99271,0,6198661,0,-1,2021-08-19.04:33:48
dbpedia,3966925,13820853,1,2,2195.956649,0,100000,932.392490,101145,0,1031358,0,-1,2021-08-19.04:34:11
er-1m-8m,1000000,8000000,1,2,965.162079,0,100000,462.888170,39533,0,435167,0,-1,2021-08-19.04:34:32
livej,4847571,68993773,1,2,5035.736317,0,100000,439.412707,110808,0,8099802,0,-1,2021-08-19.04:35:40
patent,6009555,16518948,1,2,3616.195842,0,100000,443.859622,106586,0,1486728,0,-1,2021-08-19.04:36:44
pokec,1632804,30622564,1,2,1980.013500,0,100000,410.241463,85865,0,3457060,0,-1,2021-08-19.04:37:19
rmat-1m-8m,999760,7810950,1,2,569.538706,0,100000,402.551081,99167,0,20007581,0,-1,2021-08-19.04:37:24
ssca2,1048577,157877986,1,2,1386.169583,0,100000,2037.030424,1590639,0,120504439,0,-1,2021-08-19.04:38:45
wiki-links,5710993,130160392,1,2,9287.986212,0,100000,1236.115543,186949,0,51013160,0,-1,2021-08-19.04:41:39
wikitalk,2394385,5021410,1,2,750.654756,0,100000,856.945040,100603,0,11034664,0,-1,2021-08-19.04:41:44
wiki_talk_en,2987536,24981163,1,2,1079.234310,0,100000,782.993357,100041,0,17248435,0,-1,2021-08-19.04:42:31
ba-1m-8m,1000000,7999964,1,3,924.603562,0,100000,44.290835,22098,0,155006,22098,-1,2021-08-19.04:42:40
baidu,2141301,17794839,1,3,1734.467875,0,100000,294.973625,98845,0,6008849,98845,-1,2021-08-19.04:43:12
dbpedia,3966925,13820853,1,3,1947.522730,0,100000,807.650325,101276,0,1051167,101276,-1,2021-08-19.04:43:33
er-1m-8m,1000000,8000000,1,3,1238.349877,0,100000,51.591732,39520,0,434956,39520,-1,2021-08-19.04:43:44
livej,4847571,68993773,1,3,5161.860708,0,100000,233.373746,114756,0,8848340,114756,-1,2021-08-19.04:44:59
patent,6009555,16518948,1,3,3783.166190,0,100000,99.373335,106485,0,1464205,106485,-1,2021-08-19.04:45:56
pokec,1632804,30622564,1,3,2341.650329,0,100000,147.682793,86055,0,3474856,86055,-1,2021-08-19.04:46:28
rmat-1m-8m,999760,7810950,1,3,546.021021,0,100000,469.421799,100285,0,22624293,100285,-1,2021-08-19.04:46:32
ssca2,1048577,157877986,1,3,2111.543873,0,100000,1228.516776,1585627,0,120028223,1585627,-1,2021-08-19.04:47:47
wiki-links,5710993,130160392,1,3,9830.656638,0,100000,1168.287313,190373,0,50218243,190373,-1,2021-08-19.04:50:34
wikitalk,2394385,5021410,1,3,636.634517,0,100000,2199.087505,100565,0,11017318,100565,-1,2021-08-19.04:50:40
wiki_talk_en,2987536,24981163,1,3,915.800531,0,100000,922.082968,101219,0,21352842,101219,-1,2021-08-19.04:50:58
ba-1m-8m,1000000,7999964,1,2,789.743386,100000,0,2715.309933,22235,111908,1886551,0,-1,2021-08-19.04:51:18
baidu,2141301,17794839,1,2,1631.726804,100000,0,443.363594,98167,119977,10467177,0,-1,2021-08-19.04:51:50
dbpedia,3966925,13820853,1,2,2208.824837,100000,0,563.158389,100729,116799,1641585,0,-1,2021-08-19.04:52:13
er-1m-8m,1000000,8000000,1,2,1016.106637,100000,0,1108.127456,40348,56200,676514,0,-1,2021-08-19.04:52:35
livej,4847571,68993773,1,2,5055.745686,100000,0,989.818409,111893,140218,11069446,0,-1,2021-08-19.04:53:44
patent,6009555,16518948,1,2,3728.085198,100000,0,1003.493852,106413,156209,2398508,0,-1,2021-08-19.04:54:31
pokec,1632804,30622564,1,2,1933.769854,100000,0,605.290492,86803,127601,6161973,0,-1,2021-08-19.04:55:06
rmat-1m-8m,999760,7810950,1,2,544.447116,100000,0,468.921573,100560,120725,30719842,0,-1,2021-08-19.04:55:11
ssca2,1048577,157877986,1,2,1348.666891,100000,0,2396.707230,1592051,1653274,125565814,0,-1,2021-08-19.04:56:33
wiki-links,5710993,130160392,1,2,9653.933540,100000,0,1182.042375,192948,209705,57470898,0,-1,2021-08-19.04:59:28
wikitalk,2394385,5021410,1,2,773.294353,100000,0,505.085110,100045,105360,12998767,0,-1,2021-08-19.04:59:32
wiki_talk_en,2987536,24981163,1,2,1092.170992,100000,0,715.743955,99930,105728,21362916,0,-1,2021-08-19.04:59:42
ba-1m-8m,1000000,7999964,1,3,940.123507,100000,0,295.291593,21986,167170,1855839,353434,-1,2021-08-19.04:59:48
baidu,2141301,17794839,1,3,1576.626787,100000,0,270.902086,98701,132458,10538482,813766,-1,2021-08-19.05:00:19
dbpedia,3966925,13820853,1,3,1930.617488,100000,0,144.069832,101013,127286,1823405,1095895,-1,2021-08-19.05:00:40
er-1m-8m,1000000,8000000,1,3,1184.029356,100000,0,105.301517,38895,65602,651310,427806,-1,2021-08-19.05:00:51
livej,4847571,68993773,1,3,5334.766224,100000,0,514.400671,115316,160663,12055773,783584,-1,2021-08-19.05:02:10
patent,6009555,16518948,1,3,3823.525113,100000,0,269.816634,107434,184073,2475335,1023794,-1,2021-08-19.05:03:07
pokec,1632804,30622564,1,3,2193.388757,100000,0,272.607269,86904,149189,6237926,724044,-1,2021-08-19.05:03:39
rmat-1m-8m,999760,7810950,1,3,515.946950,100000,0,420.983137,100661,133916,30601631,638363,-1,2021-08-19.05:03:44
ssca2,1048577,157877986,1,3,2139.697127,100000,0,11141.206849,1595997,1686665,126458257,12047335,-1,2021-08-19.05:05:08
wiki-links,5710993,130160392,1,3,10054.725334,100000,0,5217.876810,182679,211265,54034478,757585,-1,2021-08-19.05:07:55
wikitalk,2394385,5021410,1,3,642.076782,100000,0,298.827396,100636,109569,14871605,1047782,-1,2021-08-19.05:08:00
wiki_talk_en,2987536,24981163,1,3,890.660005,100000,0,523.209130,101129,110503,25106145,942671,-1,2021-08-19.05:08:08
ba-1m-8m,1000000,7999964,1,2,772.233466,0,100000,327.084562,22001,0,154223,0,-1,2021-08-19.05:08:24
baidu,2141301,17794839,1,2,1709.727604,0,100000,437.430882,98259,0,5979730,0,-1,2021-08-19.05:08:57
dbpedia,3966925,13820853,1,2,2174.760378,0,100000,1541.294142,100589,0,945394,0,-1,2021-08-19.05:09:24
er-1m-8m,1000000,8000000,1,2,956.236594,0,100000,487.448648,39708,0,438078,0,-1,2021-08-19.05:09:45
livej,4847571,68993773,1,2,5172.736705,0,100000,438.117332,113219,0,8412357,0,-1,2021-08-19.05:10:53
patent,6009555,16518948,1,2,3745.100076,0,100000,446.576579,105699,0,1454086,0,-1,2021-08-19.05:11:54
pokec,1632804,30622564,1,2,2051.132723,0,100000,411.195523,86407,0,3482855,0,-1,2021-08-19.05:12:28
rmat-1m-8m,999760,7810950,1,2,559.521642,0,100000,424.774004,100623,0,22932329,0,-1,2021-08-19.05:12:33
ssca2,1048577,157877986,1,2,1373.183204,0,100000,2038.356825,1591016,0,120408970,0,-1,2021-08-19.05:13:55
wiki-links,5710993,130160392,1,2,9085.154901,0,100000,1225.456946,190860,0,49714753,0,-1,2021-08-19.05:16:55
wikitalk,2394385,5021410,1,2,797.815532,0,100000,453.782637,100497,0,10927615,0,-1,2021-08-19.05:17:00
wiki_talk_en,2987536,24981163,1,2,1081.386666,0,100000,794.343674,100022,0,17241240,0,-1,2021-08-19.05:17:46
ba-1m-8m,1000000,7999964,1,3,879.736320,0,100000,44.250332,22099,0,155057,22099,-1,2021-08-19.05:17:52
baidu,2141301,17794839,1,3,1603.390411,0,100000,293.573856,98062,0,5934900,98062,-1,2021-08-19.05:18:24
dbpedia,3966925,13820853,1,3,1947.757108,0,100000,815.557533,101087,0,1013213,101087,-1,2021-08-19.05:18:45
er-1m-8m,1000000,8000000,1,3,1167.888427,0,100000,51.682910,39553,0,434868,39553,-1,2021-08-19.05:18:57
livej,4847571,68993773,1,3,5481.556144,0,100000,117404.478983,113745,0,8740806,113745,-1,2021-08-19.05:21:58
patent,6009555,16518948,1,3,3811.947044,0,100000,67458.413201,106047,0,1521057,106047,-1,2021-08-19.05:23:50
pokec,1632804,30622564,1,3,2248.765783,0,100000,145.440131,85437,0,3394960,85437,-1,2021-08-19.05:24:22
rmat-1m-8m,999760,7810950,1,3,515.397320,0,100000,468.355129,100624,0,22639838,100624,-1,2021-08-19.05:24:30
ssca2,1048577,157877986,1,3,2185.312618,0,100000,1238.416249,1588236,0,120265030,1588236,-1,2021-08-19.05:25:45
wiki-links,5710993,130160392,1,3,9811.729820,0,100000,9749.489529,187548,0,50018518,187548,-1,2021-08-19.05:28:54
wikitalk,2394385,5021410,1,3,649.734400,0,100000,422.794583,100727,0,11113514,100727,-1,2021-08-19.05:28:59
wiki_talk_en,2987536,24981163,1,3,881.108146,0,100000,914.328195,101179,0,21124064,101179,-1,2021-08-19.05:29:14
ba-1m-8m,1000000,7999964,1,2,785.078405,100000,0,2681.988519,21975,111000,1843702,0,-1,2021-08-19.05:29:33
baidu,2141301,17794839,1,2,1630.236125,100000,0,497.634867,102675,124389,14538338,0,-1,2021-08-19.05:30:06
dbpedia,3966925,13820853,1,2,2189.466588,100000,0,623.931952,100639,116757,1672047,0,-1,2021-08-19.05:30:30
er-1m-8m,1000000,8000000,1,2,991.482443,100000,0,1141.303188,39236,54830,659339,0,-1,2021-08-19.05:30:54
livej,4847571,68993773,1,2,4980.791776,100000,0,996.631973,110912,139273,11072675,0,-1,2021-08-19.05:32:02
patent,6009555,16518948,1,2,3599.001691,100000,0,1000.109477,108119,158212,2503477,0,-1,2021-08-19.05:33:07
pokec,1632804,30622564,1,2,1951.434861,100000,0,601.671179,85792,126623,6049917,0,-1,2021-08-19.05:33:41
rmat-1m-8m,999760,7810950,1,2,561.236195,100000,0,465.069911,100460,120435,30479236,0,-1,2021-08-19.05:33:46
ssca2,1048577,157877986,1,2,1412.464866,100000,0,2390.691209,1587859,1648274,125126312,0,-1,2021-08-19.05:35:08
wiki-links,5710993,130160392,1,2,8992.910868,100000,0,1169.460780,192075,209156,58345443,0,-1,2021-08-19.05:38:03
wikitalk,2394385,5021410,1,2,746.698788,100000,0,508.628676,100539,105756,14688714,0,-1,2021-08-19.05:38:08
wiki_talk_en,2987536,24981163,1,2,1081.172386,100000,0,744.914606,101222,106708,24948830,0,-1,2021-08-19.05:38:35
ba-1m-8m,1000000,7999964,1,3,934.354755,100000,0,300.060236,21904,167557,1886886,367515,-1,2021-08-19.05:38:41
baidu,2141301,17794839,1,3,1688.764713,100000,0,258.364028,98650,132486,10010310,815778,-1,2021-08-19.05:39:13
dbpedia,3966925,13820853,1,3,1939.365609,100000,0,152.882728,101580,128227,1829141,1115105,-1,2021-08-19.05:39:33
er-1m-8m,1000000,8000000,1,3,1211.563407,100000,0,108.601570,39580,66793,663682,446123,-1,2021-08-19.05:39:45
livej,4847571,68993773,1,3,5318.258066,100000,0,501.035526,113721,159291,11720741,776044,-1,2021-08-19.05:40:59
patent,6009555,16518948,1,3,3702.684948,100000,0,260.764676,106537,180974,2386626,1005696,-1,2021-08-19.05:41:40
pokec,1632804,30622564,1,3,2229.636942,100000,0,264.791334,86029,148434,6113603,718162,-1,2021-08-19.05:42:12
rmat-1m-8m,999760,7810950,1,3,525.632766,100000,0,433.850114,100570,134746,31615752,637111,-1,2021-08-19.05:42:17
ssca2,1048577,157877986,1,3,2179.497153,100000,0,10989.438669,1587459,1674374,125597341,11892991,-1,2021-08-19.05:43:42
wiki-links,5710993,130160392,1,3,10719.061854,100000,0,7013.442776,184403,216118,57072654,759116,-1,2021-08-19.05:46:33
wikitalk,2394385,5021410,1,3,631.634842,100000,0,298.893163,100564,108983,14522396,1101843,-1,2021-08-19.05:46:37
wiki_talk_en,2987536,24981163,1,3,915.533477,100000,0,414.949313,99960,109571,21025535,937664,-1,2021-08-19.05:46:46
ba-1m-8m,1000000,7999964,1,2,820.374962,0,100000,329.134310,22068,0,154798,0,-1,2021-08-19.05:47:02
baidu,2141301,17794839,1,2,1627.652584,0,100000,434.902730,98935,0,6011315,0,-1,2021-08-19.05:47:35
dbpedia,3966925,13820853,1,2,2180.240519,0,100000,927.523318,100593,0,941157,0,-1,2021-08-19.05:47:59
er-1m-8m,1000000,8000000,1,2,964.021098,0,100000,450.548709,39251,0,431167,0,-1,2021-08-19.05:48:21
livej,4847571,68993773,1,2,4993.157075,0,100000,534.641529,110975,0,7985976,0,-1,2021-08-19.05:49:29
patent,6009555,16518948,1,2,3685.993843,0,100000,448.810425,107004,0,1485787,0,-1,2021-08-19.05:50:32
pokec,1632804,30622564,1,2,1962.317528,0,100000,414.394828,86765,0,3498900,0,-1,2021-08-19.05:51:07
rmat-1m-8m,999760,7810950,1,2,601.686172,0,100000,427.045756,100739,0,23033869,0,-1,2021-08-19.05:51:12
ssca2,1048577,157877986,1,2,1381.811308,0,100000,2041.738738,1596722,0,120964614,0,-1,2021-08-19.05:52:33
wiki-links,5710993,130160392,1,2,9268.440093,0,100000,1220.445359,185414,0,48929709,0,-1,2021-08-19.05:55:27
wikitalk,2394385,5021410,1,2,778.848095,0,100000,454.869148,100609,0,11100581,0,-1,2021-08-19.05:55:32
wiki_talk_en,2987536,24981163,1,2,1102.724948,0,100000,838.964025,101302,0,21383327,0,-1,2021-08-19.05:56:18
ba-1m-8m,1000000,7999964,1,3,890.289785,0,100000,44.067441,21939,0,153821,21939,-1,2021-08-19.05:56:26
baidu,2141301,17794839,1,3,1612.577991,0,100000,293.416974,98740,0,5952586,98740,-1,2021-08-19.05:56:59
dbpedia,3966925,13820853,1,3,1923.857254,0,100000,2290.859422,101157,0,956903,101157,-1,2021-08-19.05:57:21
er-1m-8m,1000000,8000000,1,3,1287.316789,0,100000,51.046176,38599,0,423191,38599,-1,2021-08-19.05:57:33
livej,4847571,68993773,1,3,5440.530051,0,100000,98095.200272,113307,0,8853843,113307,-1,2021-08-19.06:00:27
patent,6009555,16518948,1,3,3886.380551,0,100000,99.418803,106393,0,1462306,106393,-1,2021-08-19.06:01:25
pokec,1632804,30622564,1,3,2371.194146,0,100000,146.973593,86352,0,3426053,86352,-1,2021-08-19.06:01:57
rmat-1m-8m,999760,7810950,1,3,518.618348,0,100000,475.180135,100514,0,22697146,100514,-1,2021-08-19.06:02:01
ssca2,1048577,157877986,1,3,2178.064136,0,100000,1230.522168,1586132,0,120016692,1586132,-1,2021-08-19.06:03:16
wiki-links,5710993,130160392,1,3,10265.999819,0,100000,1346.513315,189934,0,57193016,189934,-1,2021-08-19.06:06:01
wikitalk,2394385,5021410,1,3,623.516837,0,100000,31946.608911,100634,0,11016795,100634,-1,2021-08-19.06:06:37
wiki_talk_en,2987536,24981163,1,3,863.687974,0,100000,840.602632,100224,0,17335950,100224,-1,2021-08-19.06:06:46
ba-1m-8m,1000000,7999964,1,2,772.821105,100000,0,2487.231414,21960,111393,1842174,0,-1,2021-08-19.06:07:04
baidu,2141301,17794839,1,2,1640.888796,100000,0,426.175448,98254,118998,9725972,0,-1,2021-08-19.06:07:37
dbpedia,3966925,13820853,1,2,2209.242186,100000,0,565.229603,100752,117436,1725377,0,-1,2021-08-19.06:08:01
er-1m-8m,1000000,8000000,1,2,969.554139,100000,0,1165.282507,39764,55678,670829,0,-1,2021-08-19.06:08:23
livej,4847571,68993773,1,2,5473.893128,100000,0,1156.924712,114948,142902,11536401,0,-1,2021-08-19.06:09:33
patent,6009555,16518948,1,2,3733.775464,100000,0,1235.908771,106337,156170,2382609,0,-1,2021-08-19.06:10:25
pokec,1632804,30622564,1,2,1944.513031,100000,0,594.979482,85913,125304,5962201,0,-1,2021-08-19.06:11:02
rmat-1m-8m,999760,7810950,1,2,551.502108,100000,0,430.845185,100401,120615,30790151,0,-1,2021-08-19.06:11:07
ssca2,1048577,157877986,1,2,1356.580933,100000,0,2401.556136,1596155,1656015,125777948,0,-1,2021-08-19.06:12:28
wiki-links,5710993,130160392,1,2,8861.246847,100000,0,1130.762140,186686,203128,54701650,0,-1,2021-08-19.06:15:26
wikitalk,2394385,5021410,1,2,799.257088,100000,0,550.076206,100705,105775,14181692,0,-1,2021-08-19.06:15:31
wiki_talk_en,2987536,24981163,1,2,1090.080636,100000,0,714.914918,100109,105876,21512268,0,-1,2021-08-19.06:15:54
ba-1m-8m,1000000,7999964,1,3,938.539203,100000,0,298.447482,21928,165938,1834126,360773,-1,2021-08-19.06:16:00
baidu,2141301,17794839,1,3,1716.566656,100000,0,259.461586,98918,132554,10062797,813723,-1,2021-08-19.06:16:32
dbpedia,3966925,13820853,1,3,1972.956860,100000,0,147.631039,101252,128186,1638589,1136130,-1,2021-08-19.06:16:53
er-1m-8m,1000000,8000000,1,3,1163.431276,100000,0,106.876179,40178,67559,672655,443365,-1,2021-08-19.06:17:05
livej,4847571,68993773,1,3,5427.281785,100000,0,466.171556,111877,158373,10819765,776722,-1,2021-08-19.06:18:20
patent,6009555,16518948,1,3,3705.146187,100000,0,266.643169,106627,182657,2446562,999853,-1,2021-08-19.06:19:17
pokec,1632804,30622564,1,3,2189.612535,100000,0,260.592465,86390,145945,5908308,724207,-1,2021-08-19.06:19:49
rmat-1m-8m,999760,7810950,1,3,505.680587,100000,0,439.218056,100913,134432,31031338,637830,-1,2021-08-19.06:19:54
ssca2,1048577,157877986,1,3,2219.128337,100000,0,11085.154261,1593526,1681844,125946345,11999430,-1,2021-08-19.06:21:19
wiki-links,5710993,130160392,1,3,9733.375376,100000,0,5405.228132,188174,217245,56386473,769900,-1,2021-08-19.06:24:07
wikitalk,2394385,5021410,1,3,635.893695,100000,0,298.944249,100653,109341,14429180,1096801,-1,2021-08-19.06:24:11
wiki_talk_en,2987536,24981163,1,3,906.123122,100000,0,434.868595,100265,109830,21445098,961456,-1,2021-08-19.06:24:20
ba-1m-8m,1000000,7999964,1,2,777.212991,0,100000,330.506221,22094,0,154981,0,-1,2021-08-19.06:24:36
baidu,2141301,17794839,1,2,1639.501271,0,100000,497.398498,103511,0,10542909,0,-1,2021-08-19.06:25:10
dbpedia,3966925,13820853,1,2,2203.793517,0,100000,924.145935,100662,0,1001714,0,-1,2021-08-19.06:25:33
er-1m-8m,1000000,8000000,1,2,976.071241,0,100000,466.592530,39424,0,433615,0,-1,2021-08-19.06:25:54
livej,4847571,68993773,1,2,5111.428685,0,100000,435.532742,112426,0,8181308,0,-1,2021-08-19.06:27:01
patent,6009555,16518948,1,2,3603.171479,0,100000,435.677479,103799,0,1432372,0,-1,2021-08-19.06:28:04
pokec,1632804,30622564,1,2,1940.115252,0,100000,402.240436,85691,0,3392901,0,-1,2021-08-19.06:28:40
rmat-1m-8m,999760,7810950,1,2,556.202613,0,100000,427.257471,100792,0,22914095,0,-1,2021-08-19.06:28:46
ssca2,1048577,157877986,1,2,1415.709990,0,100000,2035.103587,1592947,0,120527125,0,-1,2021-08-19.06:30:06
wiki-links,5710993,130160392,1,2,9046.071215,0,100000,1265.595868,191585,0,52603938,0,-1,2021-08-19.06:32:58
wikitalk,2394385,5021410,1,2,762.791426,0,100000,1211.824700,100592,0,11231700,0,-1,2021-08-19.06:33:04
wiki_talk_en,2987536,24981163,1,2,1118.070859,0,100000,795.311517,99948,0,17327238,0,-1,2021-08-19.06:33:50
ba-1m-8m,1000000,7999964,1,3,920.464039,0,100000,44.310248,22126,0,155229,22126,-1,2021-08-19.06:33:59
baidu,2141301,17794839,1,3,1626.461823,0,100000,388.332834,101934,0,10282210,101934,-1,2021-08-19.06:34:32
dbpedia,3966925,13820853,1,3,1921.606464,0,100000,2753.484200,100943,0,1078427,100943,-1,2021-08-19.06:34:55
er-1m-8m,1000000,8000000,1,3,1290.671167,0,100000,51.964628,39796,0,437964,39796,-1,2021-08-19.06:35:07
livej,4847571,68993773,1,3,5356.466474,0,100000,177513.570224,112888,0,8415176,112888,-1,2021-08-19.06:39:08
patent,6009555,16518948,1,3,3862.007470,0,100000,99.578669,106848,0,1468941,106848,-1,2021-08-19.06:40:05
pokec,1632804,30622564,1,3,2263.234259,0,100000,146.633633,85355,0,3419143,85355,-1,2021-08-19.06:40:37
rmat-1m-8m,999760,7810950,1,3,509.203456,0,100000,469.630409,100448,0,22624697,100448,-1,2021-08-19.06:40:42
ssca2,1048577,157877986,1,3,2160.954045,0,100000,1235.569148,1591623,0,120493019,1591623,-1,2021-08-19.06:41:57
wiki-links,5710993,130160392,1,3,10058.181426,0,100000,1162.557234,186205,0,49129542,186205,-1,2021-08-19.06:44:40
wikitalk,2394385,5021410,1,3,656.683718,0,100000,425.107485,100533,0,11065904,100533,-1,2021-08-19.06:44:44
wiki_talk_en,2987536,24981163,1,3,897.428687,0,100000,926.230879,101317,0,21236681,101317,-1,2021-08-19.06:45:00
ba-1m-8m,1000000,7999964,1,2,792.562933,100000,0,2798.400953,21938,111286,1862486,0,-1,2021-08-19.06:45:20
baidu,2141301,17794839,1,2,1608.586433,100000,0,431.850172,99364,120211,10011472,0,-1,2021-08-19.06:45:53
dbpedia,3966925,13820853,1,2,2196.168027,100000,0,557.799374,101284,118127,1860552,0,-1,2021-08-19.06:46:16
er-1m-8m,1000000,8000000,1,2,969.624097,100000,0,1128.356675,39562,55172,664034,0,-1,2021-08-19.06:46:39
livej,4847571,68993773,1,2,5156.785917,100000,0,1039.774104,112746,140430,11569917,0,-1,2021-08-19.06:47:48
patent,6009555,16518948,1,2,3588.297301,100000,0,990.790070,106003,155030,2379320,0,-1,2021-08-19.06:48:50
pokec,1632804,30622564,1,2,2018.174991,100000,0,747.600957,86807,127527,6151029,0,-1,2021-08-19.06:49:25
rmat-1m-8m,999760,7810950,1,2,532.338194,100000,0,439.735981,99548,119111,27932623,0,-1,2021-08-19.06:49:32
ssca2,1048577,157877986,1,2,1365.314255,100000,0,2395.703808,1592517,1652105,125343604,0,-1,2021-08-19.06:50:54
wiki-links,5710993,130160392,1,2,9132.058138,100000,0,1111.895214,185066,202079,53526071,0,-1,2021-08-19.06:53:47
wikitalk,2394385,5021410,1,2,784.719682,100000,0,605.016598,99851,105082,12914210,0,-1,2021-08-19.06:53:52
wiki_talk_en,2987536,24981163,1,2,1081.934195,100000,0,730.233679,101233,106881,25904618,0,-1,2021-08-19.06:54:18
ba-1m-8m,1000000,7999964,1,3,903.874810,100000,0,354.311196,22037,167304,1870901,353944,-1,2021-08-19.06:54:24
baidu,2141301,17794839,1,3,1572.694959,100000,0,259.874903,99395,133332,10046676,813253,-1,2021-08-19.06:54:56
dbpedia,3966925,13820853,1,3,1950.034365,100000,0,147.782164,101007,127396,1866990,1120288,-1,2021-08-19.06:55:17
er-1m-8m,1000000,8000000,1,3,1235.053118,100000,0,107.329452,39454,66723,664746,436832,-1,2021-08-19.06:55:29
livej,4847571,68993773,1,3,5247.384189,100000,0,479.064661,113489,159157,11394234,775182,-1,2021-08-19.06:56:47
patent,6009555,16518948,1,3,3873.909828,100000,0,267.981397,106566,182397,2429092,1022318,-1,2021-08-19.06:57:44
pokec,1632804,30622564,1,3,2288.303383,100000,0,271.963308,86002,147899,6082292,723376,-1,2021-08-19.06:58:16
rmat-1m-8m,999760,7810950,1,3,500.322004,100000,0,440.391918,100500,134270,30998196,636311,-1,2021-08-19.06:58:21
ssca2,1048577,157877986,1,3,2208.247836,100000,0,11216.153000,1594916,1685568,126380765,12007355,-1,2021-08-19.06:59:46
wiki-links,5710993,130160392,1,3,9944.789408,100000,0,5377.652969,191112,220091,57409661,777535,-1,2021-08-19.07:02:35
wikitalk,2394385,5021410,1,3,641.696723,100000,0,262.796607,100049,108393,12319831,1089446,-1,2021-08-19.07:02:39
wiki_talk_en,2987536,24981163,1,3,896.115739,100000,0,429.971712,99849,109731,21957863,934205,-1,2021-08-19.07:02:48
ba-1m-8m,1000000,7999964,1,2,760.352168,0,100000,434.016318,22104,0,155033,0,-1,2021-08-19.07:03:03
baidu,2141301,17794839,1,2,1614.583633,0,100000,434.120854,98460,0,5928395,0,-1,2021-08-19.07:03:37
dbpedia,3966925,13820853,1,2,2224.014007,0,100000,934.655102,101417,0,1252951,0,-1,2021-08-19.07:04:00
er-1m-8m,1000000,8000000,1,2,958.133551,0,100000,478.814948,38626,0,423807,0,-1,2021-08-19.07:04:21
livej,4847571,68993773,1,2,5111.672411,0,100000,426.974832,111336,0,8428900,0,-1,2021-08-19.07:05:29
patent,6009555,16518948,1,2,3704.393096,0,100000,448.556745,107079,0,1516441,0,-1,2021-08-19.07:06:15
pokec,1632804,30622564,1,2,2046.720717,0,100000,405.734413,85974,0,3373352,0,-1,2021-08-19.07:06:50
rmat-1m-8m,999760,7810950,1,2,562.116715,0,100000,407.831463,99800,0,20499242,0,-1,2021-08-19.07:06:58
ssca2,1048577,157877986,1,2,1430.192588,0,100000,2040.623893,1601421,0,121336341,0,-1,2021-08-19.07:08:20
wiki-links,5710993,130160392,1,2,9148.395251,0,100000,1345.118230,187101,0,57399211,0,-1,2021-08-19.07:11:13
wikitalk,2394385,5021410,1,2,830.903430,0,100000,474.670256,100538,0,10938086,0,-1,2021-08-19.07:11:18
wiki_talk_en,2987536,24981163,1,2,1090.499274,0,100000,786.218418,100076,0,17153871,0,-1,2021-08-19.07:12:04
ba-1m-8m,1000000,7999964,1,3,849.141245,0,100000,916.754670,21904,0,153620,21904,-1,2021-08-19.07:12:11
baidu,2141301,17794839,1,3,1768.059539,0,100000,296.035196,99133,0,6105781,99133,-1,2021-08-19.07:12:43
dbpedia,3966925,13820853,1,3,2009.614580,0,100000,2665.992772,100827,0,1063449,100827,-1,2021-08-19.07:13:06
er-1m-8m,1000000,8000000,1,3,1279.346780,0,100000,51.598425,39756,0,437247,39756,-1,2021-08-19.07:13:18
livej,4847571,68993773,1,3,5480.523192,0,100000,219063.813422,111797,0,8148444,111797,-1,2021-08-19.07:18:00
patent,6009555,16518948,1,3,3809.989487,0,100000,100.583943,106881,0,1507428,106881,-1,2021-08-19.07:18:57
pokec,1632804,30622564,1,3,2359.046602,0,100000,144.616487,85186,0,3318949,85186,-1,2021-08-19.07:19:29
rmat-1m-8m,999760,7810950,1,3,504.326247,0,100000,469.799287,100292,0,22599471,100292,-1,2021-08-19.07:19:34
ssca2,1048577,157877986,1,3,2167.852490,0,100000,1234.846488,1595303,0,120787031,1595303,-1,2021-08-19.07:20:49
wiki-links,5710993,130160392,1,3,10283.985858,0,100000,37401.199809,185191,0,49949728,185191,-1,2021-08-19.07:24:09
wikitalk,2394385,5021410,1,3,626.714972,0,100000,31211.025338,100542,0,11091184,100542,-1,2021-08-19.07:24:44
wiki_talk_en,2987536,24981163,1,3,902.005381,0,100000,835.484634,100110,0,17405191,100110,-1,2021-08-19.07:24:56
