I,T,t,l,w,Itime,Otime,Dtime,Mtime,tag#,subtag#,orepeat#,relabel#,maxtag#,morepeat#
90000000,2,22,0,32,2714.717864,14.147165,372.835861,4147.957771,56748373,179918108,0,3211361,5139,0
90000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
100000000,2,20,0,32,2011.999145,810.810370,849.768678,5376.399372,0,100000000,0,0,0,0
100000000,2,21,0,32,2012.486874,349.580097,830.196238,5337.262940,1250704,117509856,0,625352,0,0
100000000,2,22,0,32,2777.140835,16.453051,415.753477,4662.953670,63051162,199908256,0,3568152,3780,0
100000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
10000000,2,20,0,32,217.376991,37.483169,66.887956,540.088012,0,10000000,0,0,0,0
10000000,2,21,0,32,258.393747,26.756640,48.409289,497.926236,124790,11747060,0,62395,0,0
10000000,2,22,0,32,449.674615,1.325928,41.514667,434.724561,6319063,19990792,0,356814,3780,0
10000000,2,23,0,32,3509.290519,1.715985,12.330900,4393.532711,99024410,19999976,0,357142,713076,0
20000000,2,20,0,32,423.060511,70.082336,142.980416,1071.379099,0,20000000,0,0,0,0
20000000,2,21,0,32,408.143478,56.683450,113.307248,1010.813040,250732,23510248,0,125366,0,0
20000000,2,22,0,32,730.313555,3.086195,84.987518,809.215998,12593605,39981584,0,713628,3780,0
20000000,2,23,0,32,13539.343307,3.628759,27.417890,15389.058007,747282369,39999980,0,714285,1428731,0
30000000,2,20,0,32,625.333103,116.150983,220.047599,1605.284745,0,30000000,0,0,0,0
30000000,2,21,0,32,606.360634,89.939996,193.479056,1564.006328,375386,35255404,0,187693,0,0
30000000,2,22,0,32,1063.067789,4.284878,128.005821,1292.101351,18920060,59973048,0,1070466,3780,0
30000000,2,23,0,32,37562.185929,5.559863,39.525590,39567.797628,2562502848,59999984,0,1071428,2143437,0
40000000,2,20,0,32,827.047975,192.317587,301.685053,2072.610324,0,40000000,0,0,0,0
40000000,2,21,0,32,804.144242,125.514063,279.629598,2088.477869,500120,47001680,0,250060,0,0
40000000,2,22,0,32,1431.919946,5.563363,163.562918,1755.076698,25206883,79963308,0,1427261,3780,0
40000000,2,23,0,32,82547.888734,6.764556,56.331836,86472.836750,1923922989,79999988,0,1428571,2858796,0
50000000,2,20,0,32,1059.758125,295.989345,387.567584,2657.653355,0,50000000,0,0,0,0
50000000,2,21,0,32,1000.056913,162.713003,369.512113,2632.001824,627498,58784972,0,313749,0,0
50000000,2,22,0,32,1656.461374,7.085150,206.172563,2232.523389,31476424,99954352,0,1784084,3780,0
50000000,2,23,0,32,151069.236567,8.362636,70.295898,155261.979829,3250080707,99999992,0,1785714,3573982,0
60000000,2,20,0,32,1230.283969,403.425781,476.192356,3187.721329,0,60000000,0,0,0,0
60000000,2,21,0,32,1199.134925,199.793626,461.946153,3155.008228,750052,70500728,0,375026,0,0
60000000,2,22,0,32,1972.407807,8.214650,252.435911,2681.235578,37811478,119944864,0,2140888,3780,0
60000000,2,23,0,32,226548.347253,9.082218,81.668395,231829.124359,2793955190,119999996,0,2142857,4289756,0
70000000,2,20,0,32,1407.036850,506.646991,567.588647,3723.865563,0,70000000,0,0,0,0
70000000,2,21,0,32,1397.066655,237.999815,549.578229,3608.285247,874114,82237596,0,437057,0,0
70000000,2,22,0,32,2069.296242,10.445237,282.780454,3023.773071,44119199,139935824,0,2497708,3780,0
70000000,2,23,0,32,390991.416490,9.842941,99.232513,398572.352685,1562569741,139999972,0,2499999,5005673,0
80000000,2,20,0,32,1605.751772,610.734035,661.384202,4255.742427,0,80000000,0,0,0,0
80000000,2,21,0,32,1596.975618,275.369444,645.393712,4009.290499,1000774,94010836,0,500387,0,0
80000000,2,22,0,32,2449.030988,12.116321,338.462516,3696.599601,50436734,159926616,0,2854522,3780,0
80000000,2,23,0,32,589340.947692,10.699998,116.212118,533256.605914,431166820,159999976,0,2857142,5721738,0
90000000,2,20,0,32,1802.144793,710.162270,755.057445,4789.797008,0,90000000,0,0,0,0
90000000,2,21,0,32,1797.553429,312.649703,734.384921,4643.689335,1127430,105784020,0,563715,0,0
90000000,2,22,0,32,2433.616650,15.688330,375.171973,4147.622634,56638617,179915980,0,3211285,3780,0
90000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
100000000,2,20,0,32,1999.125365,812.200042,849.826410,5227.520322,0,100000000,0,0,0,0
100000000,2,21,0,32,2006.577017,350.153173,826.020626,5178.854103,1249786,117497004,0,624893,0,0
100000000,2,22,0,32,2944.852688,16.464927,424.930319,4643.315304,63016147,199908060,0,3568145,3780,0
100000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
10000000,2,20,0,32,220.677316,37.417572,66.816947,538.062669,0,10000000,0,0,0,0
10000000,2,21,0,32,283.690036,27.754905,54.234393,504.751319,125006,11750084,0,62503,0,0
10000000,2,22,0,32,434.221947,1.377471,40.054967,425.915079,6339198,19991268,0,356831,2485,0
10000000,2,23,0,32,3501.850400,2.330483,12.152346,4371.173196,99024410,19999976,0,357142,713076,0
20000000,2,20,0,32,418.059170,70.149194,142.909773,1063.788911,0,20000000,0,0,0,0
20000000,2,21,0,32,459.851071,61.727742,113.777988,1003.119722,249528,23493392,0,124764,0,0
20000000,2,22,0,32,773.708172,2.786213,82.877265,840.040737,12552021,39982200,0,713650,3780,0
20000000,2,23,0,32,13516.411102,3.555327,27.098585,15411.224233,747282369,39999980,0,714285,1428731,0
30000000,2,20,0,32,625.033901,116.024954,220.034018,1554.088601,0,30000000,0,0,0,0
30000000,2,21,0,32,610.219135,89.936774,192.546426,1523.748847,374912,35248768,0,187456,0,0
30000000,2,22,0,32,1069.826729,4.363622,120.063511,1256.275454,18929069,59972796,0,1070457,3780,0
30000000,2,23,0,32,37012.564662,4.792511,40.760756,39933.143226,2562502848,59999984,0,1071428,2143437,0
40000000,2,20,0,32,822.809873,192.152569,301.731604,2125.061889,0,40000000,0,0,0,0
40000000,2,21,0,32,805.782300,125.582819,280.153812,2095.287549,501286,47018004,0,250643,0,0
40000000,2,22,0,32,1413.230254,5.464991,157.164427,1751.055490,25204338,79963168,0,1427256,3780,0
40000000,2,23,0,32,82859.777688,5.675469,56.267595,86477.713090,1923922989,79999988,0,1428571,2858796,0
50000000,2,20,0,32,1017.186075,294.751051,387.752167,2655.600632,0,50000000,0,0,0,0
50000000,2,21,0,32,999.853220,162.362263,370.205905,2625.502850,625086,58751204,0,312543,0,0
50000000,2,22,0,32,1656.320696,7.051440,202.282787,2193.439120,31494435,99954632,0,1784094,3780,0
50000000,2,23,0,32,153300.160412,6.293836,68.221574,156744.831533,3250080707,99999992,0,1785714,3573982,0
60000000,2,20,0,32,1221.324838,403.171090,476.318578,3102.807485,0,60000000,0,0,0,0
60000000,2,21,0,32,1195.195229,199.653785,461.352201,3164.356156,750648,70509072,0,375324,0,0
60000000,2,22,0,32,1941.354376,8.698941,244.292932,2575.605484,37764571,119944864,0,2140888,3780,0
60000000,2,23,0,32,250154.554190,8.678061,80.941756,253263.156010,2793955190,119999996,0,2142857,4289756,0
70000000,2,20,0,32,1414.423634,507.888393,567.930072,3623.071838,0,70000000,0,0,0,0
70000000,2,21,0,32,1398.918374,237.525622,549.831029,3598.724029,875538,82257532,0,437769,0,0
70000000,2,22,0,32,2242.171520,10.127754,285.142267,3164.822705,44117061,139935684,0,2497703,3780,0
70000000,2,23,0,32,393546.000417,10.205760,98.281162,405611.081489,1562569741,139999972,0,2499999,5005673,0
80000000,2,20,0,32,1602.830648,608.249649,660.172142,4146.071678,0,80000000,0,0,0,0
80000000,2,21,0,32,1594.272611,275.198461,641.910656,4125.505603,999902,93998628,0,499951,0,0
80000000,2,22,0,32,2215.783307,12.989104,328.490938,3651.256298,50385980,159926756,0,2854527,3780,0
80000000,2,23,0,32,525953.835389,11.325734,114.265467,603611.230939,431166820,159999976,0,2857142,5721738,0
90000000,2,20,0,32,1794.273187,711.145176,755.531382,4669.115044,0,90000000,0,0,0,0
90000000,2,21,0,32,1803.266400,312.592575,737.464895,4765.303245,1126544,105771616,0,563272,0,0
90000000,2,22,0,32,2575.105418,14.372056,375.140082,3864.434175,56659525,179917156,0,3211327,3780,0
90000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
100000000,2,20,0,32,1995.763289,814.170349,849.110307,5328.807187,0,100000000,0,0,0,0
100000000,2,21,0,32,2086.716503,349.700581,831.664891,5302.530398,1249730,117496220,0,624865,0,0
100000000,2,22,0,32,3059.500565,15.798802,414.533533,4680.810837,63089059,199909404,0,3568193,3780,0
100000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
10000000,2,20,0,32,217.980667,37.502950,66.843226,522.051777,0,10000000,0,0,0,0
10000000,2,21,0,32,219.206381,24.525126,48.319080,494.051600,125656,11759184,0,62828,0,0
10000000,2,22,0,32,429.924422,1.363489,54.122543,416.312570,6298022,19990932,0,356819,3780,0
10000000,2,23,0,32,3549.090018,1.562988,13.205054,4387.615058,99024410,19999976,0,357142,713076,0
20000000,2,20,0,32,423.530473,70.182571,142.954444,1065.711599,0,20000000,0,0,0,0
20000000,2,21,0,32,418.003242,56.330599,113.571017,1003.886471,249978,23499692,0,124989,0,0
20000000,2,22,0,32,771.442016,3.014422,82.629881,842.517195,12600097,39981556,0,713627,2485,0
20000000,2,23,0,32,13409.776904,3.423588,26.616007,15699.521948,747282369,39999980,0,714285,1428731,0
30000000,2,20,0,32,624.276914,115.669477,220.045944,1594.336886,0,30000000,0,0,0,0
30000000,2,21,0,32,608.621982,89.938519,193.151865,1523.700564,375086,35251204,0,187543,0,0
30000000,2,22,0,32,1071.143984,4.394640,129.221977,1247.763229,18904296,59973608,0,1070486,3780,0
30000000,2,23,0,32,36949.072937,5.241208,40.355933,39727.448090,2562502848,59999984,0,1071428,2143437,0
40000000,2,20,0,32,818.950481,192.647990,301.721369,2066.754041,0,40000000,0,0,0,0
40000000,2,21,0,32,803.339081,125.271383,279.567626,2087.970951,500224,47003136,0,250112,0,0
40000000,2,22,0,32,1376.738401,5.597913,161.396862,1711.663661,25191612,79963868,0,1427281,3780,0
40000000,2,23,0,32,82813.806513,6.525023,58.063052,85050.836145,1923922989,79999988,0,1428571,2858796,0
50000000,2,20,0,32,1016.549008,293.393149,387.993887,2581.562830,0,50000000,0,0,0,0
50000000,2,21,0,32,1010.385100,162.486775,367.776428,2567.009815,625554,58757756,0,312777,0,0
50000000,2,22,0,32,1637.903384,7.096128,199.726482,2195.177448,31483542,99953624,0,1784058,3780,0
50000000,2,23,0,32,153427.608215,6.390977,70.458358,155413.843267,3250080707,99999992,0,1785714,3573982,0
60000000,2,20,0,32,1211.921328,403.507169,476.779328,3100.080679,0,60000000,0,0,0,0
60000000,2,21,0,32,1192.837220,199.922525,457.635328,3079.321016,750232,70503248,0,375116,0,0
60000000,2,22,0,32,2016.633384,8.575562,240.176152,2712.825272,37736522,119944920,0,2140890,3780,0
60000000,2,23,0,32,250414.465969,7.549358,86.476911,257896.340082,2793955190,119999996,0,2142857,4289756,0
70000000,2,20,0,32,1411.235201,507.868148,567.764746,3622.207567,0,70000000,0,0,0,0
70000000,2,21,0,32,1396.403076,237.660309,553.262956,3695.797098,873658,82231212,0,436829,0,0
70000000,2,22,0,32,2142.737246,10.388941,286.830741,3202.387436,43994907,139935096,0,2497682,3780,0
70000000,2,23,0,32,397812.767036,8.650935,96.266156,358745.927097,1562569741,139999972,0,2499999,5005673,0
80000000,2,20,0,32,1600.584699,608.597094,660.473895,4143.976171,0,80000000,0,0,0,0
80000000,2,21,0,32,1594.087598,275.254267,645.368412,4224.004065,1000348,94004872,0,500174,0,0
80000000,2,22,0,32,2501.506291,11.515526,342.188217,3423.489279,50460774,159927512,0,2854554,3780,0
80000000,2,23,0,32,580707.518620,10.217231,111.815791,598835.216471,431166820,159999976,0,2857142,5721738,0
90000000,2,20,0,32,1795.967656,711.001522,754.729276,4667.553804,0,90000000,0,0,0,0
90000000,2,21,0,32,1800.365449,312.789453,737.924849,4762.818179,1126460,105770440,0,563230,0,0
90000000,2,22,0,32,2679.256839,14.163233,383.582398,3824.829587,56638641,179918108,0,3211361,3780,0
90000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
100000000,2,20,0,32,2005.245762,811.859277,849.231660,5338.928565,0,100000000,0,0,0,0
100000000,2,21,0,32,2008.027819,350.064528,830.166077,5307.500380,1250318,117504452,0,625159,0,0
100000000,2,22,0,32,2835.410116,17.527536,427.762498,4124.863756,63085414,199909432,0,3568194,5139,0
100000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
10000000,2,20,0,32,216.911158,37.469138,66.967301,534.582506,0,10000000,0,0,0,0
10000000,2,21,0,32,222.035781,24.524036,48.074540,492.211704,124786,11747004,0,62393,0,0
10000000,2,22,0,32,435.344362,1.414211,42.284488,433.034372,6308451,19990848,0,356816,2485,0
10000000,2,23,0,32,3512.332273,1.726715,12.721933,4394.691205,99024410,19999976,0,357142,713076,0
20000000,2,20,0,32,420.769028,70.097357,142.937373,1034.946003,0,20000000,0,0,0,0
20000000,2,21,0,32,412.629635,56.429873,113.458381,961.590625,249526,23493364,0,124763,0,0
20000000,2,22,0,32,771.593607,2.754630,83.019488,810.593522,12586161,39981724,0,713633,3780,0
20000000,2,23,0,32,12795.659102,4.592377,26.025907,16101.722935,747282369,39999980,0,714285,1428731,0
30000000,2,20,0,32,625.374637,115.456360,220.067744,1552.075651,0,30000000,0,0,0,0
30000000,2,21,0,32,612.272816,89.705594,193.329037,1559.274538,374798,35247172,0,187399,0,0
30000000,2,22,0,32,1026.601003,4.477602,121.920819,1285.400126,18887325,59972348,0,1070441,3780,0
30000000,2,23,0,32,37936.329578,4.116906,40.144537,37502.499001,2562502848,59999984,0,1071428,2143437,0
40000000,2,20,0,32,820.641593,192.222502,301.864369,2123.166376,0,40000000,0,0,0,0
40000000,2,21,0,32,809.204305,125.417628,279.876585,2092.516229,499644,46995016,0,249822,0,0
40000000,2,22,0,32,1337.344551,5.518637,161.014150,1752.331757,25193806,79963588,0,1427271,3780,0
40000000,2,23,0,32,83370.956539,6.389555,53.786028,87292.583782,1923922989,79999988,0,1428571,2858796,0
50000000,2,20,0,32,1022.509459,295.241957,388.063290,2579.667067,0,50000000,0,0,0,0
50000000,2,21,0,32,997.693773,162.527152,369.996582,2481.864370,623174,58724436,0,311587,0,0
50000000,2,22,0,32,1721.030167,7.197930,205.951997,2191.459149,31554266,99954576,0,1784092,3780,0
50000000,2,23,0,32,149783.277579,7.714524,69.510013,156559.214011,3250080707,99999992,0,1785714,3573982,0
60000000,2,20,0,32,1215.784159,405.043558,476.307799,3100.706132,0,60000000,0,0,0,0
60000000,2,21,0,32,1195.246516,199.900246,457.913565,3076.334677,751842,70525788,0,375921,0,0
60000000,2,22,0,32,1882.209422,8.854833,240.971483,2673.824755,37733466,119945172,0,2140899,2485,0
60000000,2,23,0,32,226238.542802,8.548430,83.678812,253054.761768,2793955190,119999996,0,2142857,4289756,0
70000000,2,20,0,32,1412.022640,504.287737,567.689803,3717.461457,0,70000000,0,0,0,0
70000000,2,21,0,32,1396.799553,237.582092,553.405034,3694.447195,874162,82238268,0,437081,0,0
70000000,2,22,0,32,2338.072504,10.084447,301.285633,3196.144961,44187059,139935488,0,2497696,3780,0
70000000,2,23,0,32,387679.191856,8.640575,98.392485,401179.319658,1562569741,139999972,0,2499999,5005673,0
80000000,2,20,0,32,1599.740167,612.428462,660.214503,4247.829684,0,80000000,0,0,0,0
80000000,2,21,0,32,1603.635433,275.328633,645.179358,4229.151567,1000930,94013020,0,500465,0,0
80000000,2,22,0,32,2213.515767,13.098082,334.474253,3648.659026,50441674,159927036,0,2854537,3780,0
80000000,2,23,0,32,586694.649228,9.836715,113.646387,595217.746030,431166820,159999976,0,2857142,5721738,0
90000000,2,20,0,32,1793.699158,707.797804,754.326337,4781.203681,0,90000000,0,0,0,0
90000000,2,21,0,32,1795.895846,312.909960,737.313792,4761.196843,1125700,105759800,0,562850,0,0
90000000,2,22,0,32,2661.565036,13.320636,370.553204,4127.825543,56673103,179918640,0,3211380,3780,0
90000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
100000000,2,20,0,32,2001.692291,809.867302,848.772617,5334.721483,0,100000000,0,0,0,0
100000000,2,21,0,32,2007.834130,349.962670,829.538463,5305.277249,1249800,117497200,0,624900,0,0
100000000,2,22,0,32,2619.928056,16.408978,424.564592,4638.736511,63102091,199907808,0,3568136,3780,0
100000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
10000000,2,20,0,32,218.370575,37.574238,66.851719,521.646266,0,10000000,0,0,0,0
10000000,2,21,0,32,239.033954,25.980920,48.628134,504.403884,124856,11747984,0,62428,0,0
10000000,2,22,0,32,444.332237,1.244624,42.800333,437.835577,6330947,19991128,0,356826,3780,0
10000000,2,23,0,32,3488.407682,2.246737,12.306610,4504.823130,99024410,19999976,0,357142,713076,0
20000000,2,20,0,32,419.512558,70.142131,142.941987,1065.475560,0,20000000,0,0,0,0
20000000,2,21,0,32,476.961783,59.484692,116.582071,1027.282735,250402,23505628,0,125201,0,0
20000000,2,22,0,32,776.759806,3.035171,82.969644,839.889594,12615756,39981668,0,713631,2485,0
20000000,2,23,0,32,13367.737373,4.418981,27.331807,15551.025215,747282369,39999980,0,714285,1428731,0
30000000,2,20,0,32,625.702582,115.967326,220.054829,1552.489373,0,30000000,0,0,0,0
30000000,2,21,0,32,607.286349,90.060760,192.642708,1522.973942,375468,35256552,0,187734,0,0
30000000,2,22,0,32,1043.481019,4.395940,116.953127,1286.047407,18882331,59972628,0,1070451,3780,0
30000000,2,23,0,32,37265.896965,5.590891,40.021964,39375.800807,2562502848,59999984,0,1071428,2143437,0
40000000,2,20,0,32,819.150022,192.218451,301.728489,2116.757767,0,40000000,0,0,0,0
40000000,2,21,0,32,803.596961,125.689795,277.880422,2035.517677,498736,46982304,0,249368,0,0
40000000,2,22,0,32,1407.213559,5.438054,162.959942,1748.310785,25208229,79963252,0,1427259,3780,0
40000000,2,23,0,32,82739.108739,6.073962,53.575198,85942.834086,1923922989,79999988,0,1428571,2858796,0
50000000,2,20,0,32,1019.477271,296.846804,387.802800,2583.460173,0,50000000,0,0,0,0
50000000,2,21,0,32,996.479190,162.551018,369.687060,2628.296696,623702,58731828,0,311851,0,0
50000000,2,22,0,32,1675.994764,6.931685,203.991702,2225.925239,31471767,99953512,0,1784054,3780,0
50000000,2,23,0,32,153150.233931,6.486981,70.521204,154450.130794,3250080707,99999992,0,1785714,3573982,0
60000000,2,20,0,32,1216.196774,400.928095,476.517085,3097.062556,0,60000000,0,0,0,0
60000000,2,21,0,32,1196.769818,199.828679,461.567169,3149.197226,750050,70500700,0,375025,0,0
60000000,2,22,0,32,1863.512227,9.232170,252.168078,2709.660437,37828278,119944724,0,2140883,3780,0
60000000,2,23,0,32,251024.394414,9.197535,86.489395,232011.032051,2793955190,119999996,0,2142857,4289756,0
70000000,2,20,0,32,1412.301658,509.542653,567.980241,3714.505878,0,70000000,0,0,0,0
70000000,2,21,0,32,1392.504194,237.555755,549.523466,3600.172151,874840,82247760,0,437420,0,0
70000000,2,22,0,32,2022.048851,10.796242,283.395858,3010.706451,44095945,139935852,0,2497709,2485,0
70000000,2,23,0,32,392886.029663,8.548332,98.725290,399947.196768,1562569741,139999972,0,2499999,5005673,0
80000000,2,20,0,32,1599.230193,609.914127,661.926808,4244.761124,0,80000000,0,0,0,0
80000000,2,21,0,32,1597.026274,275.213110,645.594226,4224.163829,1001648,94023072,0,500824,0,0
80000000,2,22,0,32,2409.657613,12.979114,339.592487,3655.128573,50503577,159927428,0,2854551,5139,0
80000000,2,23,0,32,589304.910157,10.141335,111.157543,599080.839413,431166820,159999976,0,2857142,5721738,0
90000000,2,20,0,32,1791.446501,711.015636,753.893697,4778.385723,0,90000000,0,0,0,0
90000000,2,21,0,32,1802.542848,312.673370,737.065984,4759.870593,1125988,105763832,0,562994,0,0
90000000,2,22,0,32,2327.548123,13.712492,363.067078,4185.633951,56627414,179916848,0,3211316,3780,0
90000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
100000000,2,20,0,32,1992.739314,814.747166,850.921145,5329.277982,0,100000000,0,0,0,0
100000000,2,21,0,32,2002.039218,349.415068,829.923246,5023.609472,1252574,117536036,0,626287,0,0
100000000,2,22,0,32,2500.258715,16.504413,418.608123,4628.529687,62847588,199906604,0,3568093,3780,0
100000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
10000000,2,20,0,32,216.561847,37.420853,66.813820,533.549894,0,10000000,0,0,0,0
10000000,2,21,0,32,256.600184,26.727823,48.596735,491.058042,125644,11759016,0,62822,0,0
10000000,2,22,0,32,420.051010,1.363339,46.701613,415.264235,6242303,19990680,0,356810,2485,0
10000000,2,23,0,32,3510.103048,1.567198,12.464567,4433.996655,99024410,19999976,0,357142,713076,0
20000000,2,20,0,32,422.510027,70.091681,142.950914,1062.626556,0,20000000,0,0,0,0
20000000,2,21,0,32,462.511603,61.740001,114.024506,1001.095144,250312,23504368,0,125156,0,0
20000000,2,22,0,32,771.708303,2.913366,79.745188,836.459507,12603763,39982116,0,713647,3780,0
20000000,2,23,0,32,13433.340190,3.858486,25.176356,15269.085907,747282369,39999980,0,714285,1428731,0
30000000,2,20,0,32,626.875231,115.956820,220.119442,1551.201049,0,30000000,0,0,0,0
30000000,2,21,0,32,611.453096,89.747270,192.807885,1555.309087,376388,35269432,0,188194,0,0
30000000,2,22,0,32,1030.729017,4.321626,124.090231,1288.553736,18890624,59972656,0,1070452,3780,0
30000000,2,23,0,32,37110.789495,4.625439,41.215737,37451.152877,2562502848,59999984,0,1071428,2143437,0
40000000,2,20,0,32,819.052145,191.682528,301.950483,2118.288020,0,40000000,0,0,0,0
40000000,2,21,0,32,800.537027,125.452581,279.784737,2083.588875,501372,47019208,0,250686,0,0
40000000,2,22,0,32,1414.518009,5.427194,174.676284,1748.427561,25225262,79963420,0,1427265,3780,0
40000000,2,23,0,32,82034.125867,7.120407,53.953858,79519.393104,1923922989,79999988,0,1428571,2858796,0
50000000,2,20,0,32,1016.130608,298.315440,387.503267,2580.567221,0,50000000,0,0,0,0
50000000,2,21,0,32,999.415937,162.773393,367.438402,2559.548255,625728,58760192,0,312864,0,0
50000000,2,22,0,32,1695.015788,7.141228,209.840274,2079.720676,31521220,99954716,0,1784097,3780,0
50000000,2,23,0,32,138083.353123,10.940002,69.292300,154187.338803,3250080707,99999992,0,1785714,3573982,0
60000000,2,20,0,32,1211.200071,400.749075,476.052345,3179.445577,0,60000000,0,0,0,0
60000000,2,21,0,32,1194.592688,199.852912,461.460195,3150.494358,751360,70519040,0,375680,0,0
60000000,2,22,0,32,1855.121564,8.673901,243.361388,2707.727135,37836984,119945004,0,2140893,3780,0
60000000,2,23,0,32,254692.470426,7.683376,83.665732,255204.072698,2793955190,119999996,0,2142857,4289756,0
70000000,2,20,0,32,1410.202798,508.471046,567.190270,3710.091801,0,70000000,0,0,0,0
70000000,2,21,0,32,1393.560073,237.457886,553.505791,3688.012415,874808,82247312,0,437404,0,0
70000000,2,22,0,32,2174.361246,10.343940,286.465736,3158.142414,44073230,139935208,0,2497686,3780,0
70000000,2,23,0,32,391132.033175,8.536291,97.496497,357595.215283,1562569741,139999972,0,2499999,5005673,0
80000000,2,20,0,32,1601.255048,612.557629,661.483988,4144.066671,0,80000000,0,0,0,0
80000000,2,21,0,32,1594.432840,275.028321,644.997203,4222.877897,1000686,94009604,0,500343,0,0
80000000,2,22,0,32,2432.495590,12.427989,329.080651,3645.079690,50411557,159926532,0,2854519,3780,0
80000000,2,23,0,32,585632.901154,9.559934,113.716411,593342.063978,431166820,159999976,0,2857142,5721738,0
90000000,2,20,0,32,1792.043877,713.598671,755.021938,4664.640142,0,90000000,0,0,0,0
90000000,2,21,0,32,1799.417073,313.852742,734.425672,4637.715337,1125202,105752828,0,562601,0,0
90000000,2,22,0,32,2920.605461,14.334255,388.622283,4129.459030,56682372,179918108,0,3211361,3780,0
90000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
100000000,2,20,0,32,1996.710906,812.218084,850.734436,5197.981881,0,100000000,0,0,0,0
100000000,2,21,0,32,2003.795744,349.877062,826.431318,5165.425152,1250548,117507672,0,625274,0,0
100000000,2,22,0,32,2607.035237,16.446320,408.537802,4671.664227,62953881,199909208,0,3568186,3780,0
100000000,2,23,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11
10000000,2,20,0,32,217.631710,37.439719,66.805476,534.488274,0,10000000,0,0,0,0
10000000,2,21,0,32,239.413063,25.983208,48.469692,502.453461,125486,11756804,0,62743,0,0
10000000,2,22,0,32,426.303225,1.405952,40.774165,510.698461,6303528,19990568,0,356806,2485,0
10000000,2,23,0,32,3561.086985,1.819519,13.024671,4519.153853,99024410,19999976,0,357142,713076,0
20000000,2,20,0,32,419.197602,70.304967,142.926587,1034.916707,0,20000000,0,0,0,0
20000000,2,21,0,32,441.294009,59.892052,113.413965,1002.713114,249846,23497844,0,124923,0,0
20000000,2,22,0,32,725.230807,2.924878,85.724743,809.904602,12551389,39981640,0,713630,3780,0
20000000,2,23,0,32,12770.022200,3.203121,26.868626,15938.530258,747282369,39999980,0,714285,1428731,0
30000000,2,20,0,32,625.455449,115.693062,220.165794,1551.134441,0,30000000,0,0,0,0
30000000,2,21,0,32,604.635965,89.905723,192.520694,1516.065853,374532,35243448,0,187266,0,0
30000000,2,22,0,32,1010.964632,4.432784,127.059170,1270.806999,18841337,59972040,0,1070430,3780,0
30000000,2,23,0,32,37540.815270,5.992802,40.810665,37398.911505,2562502848,59999984,0,1071428,2143437,0
40000000,2,20,0,32,818.757833,191.828256,301.869716,2117.669955,0,40000000,0,0,0,0
40000000,2,21,0,32,801.143311,125.425133,279.755979,2081.226935,500568,47007952,0,250284,0,0
40000000,2,22,0,32,1379.658316,5.458128,159.893799,1715.674651,25207217,79963700,0,1427275,3780,0
40000000,2,23,0,32,82798.140352,5.977531,58.059766,85327.630473,1923922989,79999988,0,1428571,2858796,0
50000000,2,20,0,32,1021.636449,295.608774,387.504196,2583.552500,0,50000000,0,0,0,0
50000000,2,21,0,32,998.512216,162.480703,369.950038,2624.978481,625168,58752352,0,312584,0,0
50000000,2,22,0,32,1577.218644,7.026817,207.522318,2221.801877,31552814,99953708,0,1784061,3780,0
50000000,2,23,0,32,151333.186871,6.155059,69.454280,154705.771738,3250080707,99999992,0,1785714,3573982,0
60000000,2,20,0,32,1211.080621,401.510542,476.397376,3101.909730,0,60000000,0,0,0,0
60000000,2,21,0,32,1194.914635,199.803958,461.609360,2997.418460,750602,70508428,0,375301,0,0
60000000,2,22,0,32,2029.178185,8.629986,246.514675,2704.650865,37772041,119944332,0,2140869,3780,0
60000000,2,23,0,32,225712.846315,8.235909,84.138836,255248.066629,2793955190,119999996,0,2142857,4289756,0
70000000,2,20,0,32,1409.492223,508.283053,567.871950,3620.934754,0,70000000,0,0,0,0
70000000,2,21,0,32,1395.455271,237.614874,553.768108,3688.654753,874834,82247676,0,437417,0,0
70000000,2,22,0,32,2185.405089,10.116513,296.519749,3197.155799,44083995,139935180,0,2497685,3780,0
70000000,2,23,0,32,352762.461638,9.063760,95.847752,358221.568952,1562569741,139999972,0,2499999,5005673,0
80000000,2,20,0,32,1598.292328,608.368737,660.534944,4247.286017,0,80000000,0,0,0,0
80000000,2,21,0,32,1593.331552,275.218037,645.470405,4225.015865,999104,93987456,0,499552,0,0
