model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,relabel,tag,subtag,assert,Insert,Delete,date
roadNetCA,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10118,691,2023-01-07.18:01:28
wiki-links,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12132,13999,2023-01-07.18:50:45
wikitalk,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9931,8611,2023-01-07.18:52:19
wiki_talk_en,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26522,20333,2023-01-07.18:58:27
ba-1m-8m,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,970933,10414,2023-01-07.19:15:29
ba-1m-8m,-1,-1,1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-07.20:15:29
baidu,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14689,6177,2023-01-07.20:19:27
baidu,2141300,17014947,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,51209.277947,3196.286123,2023-01-07.20:20:32
dbpedia,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24149,35244,2023-01-07.20:38:13
dbpedia,3966924,12610983,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,109817.982909,2342.0753,2023-01-07.20:40:18
er-1m-8m,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,82492,1399,2023-01-07.20:42:20
er-1m-8m,-1,-1,1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-07.20:42:24
livej,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13212,2424,2023-01-07.20:44:45
livej,-1,-1,1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-07.20:48:20
patent,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27049,1208,2023-01-07.20:49:46
patent,-1,-1,1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-07.21:49:46
pokec,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33190,1753,2023-01-07.21:51:26
pokec,1632803,22301965,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,2258935.727579,6963.654744,2023-01-07.22:29:25
rmat-1m-8m,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7316,3693,2023-01-07.22:30:42
rmat-1m-8m,999759,7810951,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,24734.735546,1632.974065,2023-01-07.22:31:12
roadNetCA,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9916,714,2023-01-07.22:31:58
roadNetCA,-1,-1,1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-07.22:32:13
wiki-links,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31426,15544,2023-01-07.23:22:13
wiki-links,5710992,104738324,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,61258.802232,4318.764666,2023-01-07.23:24:25
wikitalk,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9992,8595,2023-01-07.23:26:29
wikitalk,2394384,4659566,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,9736.896292,1003.301755,2023-01-07.23:26:43
wiki_talk_en,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26459,20302,2023-01-07.23:33:20
wiki_talk_en,2987535,8146545,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,50868.648665,2355.368444,2023-01-07.23:34:18
ba-1m-8m,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1029750,10509,2023-01-07.23:52:18
baidu,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13462,5945,2023-01-07.23:56:14
dbpedia,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22501,35077,2023-01-08.00:13:51
er-1m-8m,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,86064,1333,2023-01-08.00:15:57
livej,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8536,1973,2023-01-08.00:18:12
patent,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20099,1066,2023-01-08.00:19:31
pokec,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29647,1559,2023-01-08.00:21:08
rmat-1m-8m,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6689,3301,2023-01-08.00:22:26
roadNetCA,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9806,668,2023-01-08.00:23:13
wiki-links,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23025,14623,2023-01-08.01:13:01
wikitalk,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9618,8345,2023-01-08.01:15:02
wiki_talk_en,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26104,19958,2023-01-08.01:21:38
ba-1m-8m,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,933772,10526,2023-01-08.01:38:01
baidu,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12845,6121,2023-01-08.01:41:56
dbpedia,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21771,34825,2023-01-08.01:59:24
er-1m-8m,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,80865,1384,2023-01-08.02:01:24
livej,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5818,1742,2023-01-08.02:03:34
patent,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16409,1027,2023-01-08.02:04:48
pokec,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27282,1446,2023-01-08.02:06:20
rmat-1m-8m,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6544,3248,2023-01-08.02:07:38
roadNetCA,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9573,689,2023-01-08.02:08:23
wiki-links,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17556,14289,2023-01-08.02:58:10
wikitalk,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9697,8464,2023-01-08.03:00:11
wiki_talk_en,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26116,20140,2023-01-08.03:06:47
ba-1m-8m,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,967841,11024,2023-01-08.03:23:43
baidu,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12359,6070,2023-01-08.03:27:35
dbpedia,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21615,34983,2023-01-08.03:45:02
er-1m-8m,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77306,1393,2023-01-08.03:46:56
livej,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4507,1670,2023-01-08.03:49:03
patent,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15309,984,2023-01-08.03:50:14
pokec,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26536,1423,2023-01-08.03:51:43
rmat-1m-8m,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6439,3151,2023-01-08.03:52:57
roadNetCA,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9560,695,2023-01-08.03:53:39
wiki-links,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13670,14450,2023-01-08.04:43:16
wikitalk,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9703,8468,2023-01-08.04:45:16
wiki_talk_en,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26120,20115,2023-01-08.04:51:50
ba-1m-8m,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,973009,10398,2023-01-08.05:08:46
baidu,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12319,6062,2023-01-08.05:12:35
dbpedia,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21664,35196,2023-01-08.05:30:00
er-1m-8m,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,76956,1390,2023-01-08.05:31:51
livej,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3876,1644,2023-01-08.05:33:54
patent,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15049,1016,2023-01-08.05:35:01
pokec,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25800,1446,2023-01-08.05:36:27
rmat-1m-8m,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6384,3109,2023-01-08.05:37:37
roadNetCA,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9900,707,2023-01-08.05:38:16
wiki-links,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12255,13973,2023-01-08.06:27:54
wikitalk,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9769,8514,2023-01-08.06:29:50
wiki_talk_en,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26178,20215,2023-01-08.06:36:19
ba-1m-8m,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,940930,10364,2023-01-08.06:52:38
baidu,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12131,5883,2023-01-08.06:56:19
dbpedia,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21902,35248,2023-01-08.07:13:36
er-1m-8m,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77248,1403,2023-01-08.07:15:21
livej,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3723,1610,2023-01-08.07:17:18
patent,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15387,1055,2023-01-08.07:18:18
pokec,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26427,1458,2023-01-08.07:19:39
rmat-1m-8m,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6475,3086,2023-01-08.07:20:43
roadNetCA,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9958,713,2023-01-08.07:21:15
wiki-links,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11835,14012,2023-01-08.08:10:42
wikitalk,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9715,8644,2023-01-08.08:12:30
wiki_talk_en,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26807,20319,2023-01-08.08:18:53
ba-1m-8m,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,986246,10430,2023-01-08.08:35:41
baidu,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12246,6094,2023-01-08.08:39:07
dbpedia,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21872,35018,2023-01-08.08:56:12
er-1m-8m,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77587,1395,2023-01-08.08:57:41
livej,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3594,1614,2023-01-08.08:59:23
patent,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15380,1056,2023-01-08.09:00:08
pokec,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26444,1457,2023-01-08.09:01:13
rmat-1m-8m,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6384,3155,2023-01-08.09:02:01
roadNetCA,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9948,723,2023-01-08.09:02:18
wiki-links,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12177,13990,2023-01-08.09:51:36
wikitalk,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10044,8589,2023-01-08.09:53:09
wiki_talk_en,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26962,20322,2023-01-08.09:59:17
ba-1m-8m,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,960640,10526,2023-01-08.10:16:10
ba-1m-8m,-1,-1,1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-08.11:16:10
baidu,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14585,6233,2023-01-08.11:20:09
baidu,2141300,17014947,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,56259.570693,3413.60918,2023-01-08.11:21:20
dbpedia,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24018,35320,2023-01-08.11:38:57
dbpedia,3966924,12610983,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,116728.158739,2506.881718,2023-01-08.11:41:09
er-1m-8m,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,83543,1398,2023-01-08.11:43:13
er-1m-8m,-1,-1,1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-08.11:43:17
livej,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13058,2427,2023-01-08.11:45:40
livej,-1,-1,1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-08.11:49:17
patent,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26396,1233,2023-01-08.11:50:43
patent,-1,-1,1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-08.12:50:43
pokec,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33472,1744,2023-01-08.12:52:24
pokec,1632803,22301965,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,2277239.348546,6532.269272,2023-01-08.13:30:41
rmat-1m-8m,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7329,3726,2023-01-08.13:32:00
rmat-1m-8m,999759,7810951,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,22150.074412,1790.384921,2023-01-08.13:32:27
roadNetCA,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9879,699,2023-01-08.13:33:12
roadNetCA,1971280,2766608,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,12803.309168,92.770885,2023-01-08.13:33:28
wiki-links,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31501,15551,2023-01-08.14:23:26
wiki-links,5710992,104738324,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,62856.747363,4357.377744,2023-01-08.14:25:41
wikitalk,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10031,8573,2023-01-08.14:27:43
wikitalk,2394384,4659566,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,10229.423129,1015.439088,2023-01-08.14:27:58
wiki_talk_en,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26803,20339,2023-01-08.14:34:36
wiki_talk_en,2987535,8146545,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,50116.095213,1907.431885,2023-01-08.14:35:33
ba-1m-8m,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1133070,10365,2023-01-08.14:55:17
baidu,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13439,5994,2023-01-08.14:59:16
dbpedia,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22454,35162,2023-01-08.15:16:51
er-1m-8m,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88588,1352,2023-01-08.15:19:01
livej,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8625,2015,2023-01-08.15:21:17
patent,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20005,1067,2023-01-08.15:22:36
pokec,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29887,1568,2023-01-08.15:24:13
rmat-1m-8m,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6756,3309,2023-01-08.15:25:32
roadNetCA,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10203,666,2023-01-08.15:26:17
wiki-links,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22964,14674,2023-01-08.16:16:10
wikitalk,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9509,8315,2023-01-08.16:18:12
wiki_talk_en,-1,-1,2,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26328,20051,2023-01-08.16:24:49
ba-1m-8m,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,976563,10304,2023-01-08.16:41:55
baidu,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12837,6133,2023-01-08.16:45:50
dbpedia,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21796,35317,2023-01-08.17:03:28
er-1m-8m,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,81515,1384,2023-01-08.17:05:29
livej,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5899,1765,2023-01-08.17:07:40
patent,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16740,1022,2023-01-08.17:08:54
pokec,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27381,1450,2023-01-08.17:10:27
rmat-1m-8m,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6591,3263,2023-01-08.17:11:43
roadNetCA,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10128,709,2023-01-08.17:12:28
wiki-links,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17593,14100,2023-01-08.18:02:08
wikitalk,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9805,8493,2023-01-08.18:04:10
wiki_talk_en,-1,-1,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26440,20155,2023-01-08.18:10:45
ba-1m-8m,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1010650,10486,2023-01-08.18:28:24
baidu,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12376,6073,2023-01-08.18:32:18
dbpedia,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21612,34827,2023-01-08.18:49:44
er-1m-8m,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77580,1389,2023-01-08.18:51:40
livej,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4339,1650,2023-01-08.18:53:48
patent,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15587,1004,2023-01-08.18:55:00
pokec,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26276,1451,2023-01-08.18:56:29
rmat-1m-8m,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5984,3132,2023-01-08.18:57:43
roadNetCA,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10042,718,2023-01-08.18:58:25
wiki-links,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13802,14113,2023-01-08.19:48:05
wikitalk,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9775,8435,2023-01-08.19:50:05
wiki_talk_en,-1,-1,8,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26405,20117,2023-01-08.19:56:39
ba-1m-8m,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,963894,10451,2023-01-08.20:13:28
baidu,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12307,6089,2023-01-08.20:17:16
dbpedia,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21684,34936,2023-01-08.20:34:39
er-1m-8m,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77593,1391,2023-01-08.20:36:30
livej,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3841,1636,2023-01-08.20:38:33
patent,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15097,1019,2023-01-08.20:39:40
pokec,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26337,1429,2023-01-08.20:41:07
rmat-1m-8m,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6394,3121,2023-01-08.20:42:17
roadNetCA,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10144,714,2023-01-08.20:42:56
wiki-links,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12175,14006,2023-01-08.21:32:22
wikitalk,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9981,8588,2023-01-08.21:34:18
wiki_talk_en,-1,-1,16,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26451,20256,2023-01-08.21:40:48
ba-1m-8m,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1014720,10414,2023-01-08.21:58:21
baidu,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12374,5856,2023-01-08.22:02:03
dbpedia,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21866,35632,2023-01-08.22:19:22
er-1m-8m,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77955,1433,2023-01-08.22:21:07
livej,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3681,1611,2023-01-08.22:23:04
patent,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15259,1049,2023-01-08.22:24:05
pokec,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26236,1458,2023-01-08.22:25:25
rmat-1m-8m,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6518,3141,2023-01-08.22:26:28
roadNetCA,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10057,721,2023-01-08.22:27:00
wiki-links,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11967,13914,2023-01-08.23:16:31
wikitalk,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10080,8634,2023-01-08.23:18:20
wiki_talk_en,-1,-1,32,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26803,20403,2023-01-08.23:24:44
ba-1m-8m,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,938841,11083,2023-01-08.23:40:45
baidu,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12294,6086,2023-01-08.23:44:13
dbpedia,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21822,34916,2023-01-09.00:01:18
er-1m-8m,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,78725,1406,2023-01-09.00:02:48
livej,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3667,1620,2023-01-09.00:04:29
patent,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15326,1064,2023-01-09.00:05:15
pokec,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26122,1449,2023-01-09.00:06:20
rmat-1m-8m,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6559,3167,2023-01-09.00:07:08
roadNetCA,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9819,702,2023-01-09.00:07:24
wiki-links,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11960,14017,2023-01-09.00:56:43
wikitalk,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10079,8697,2023-01-09.00:58:17
wiki_talk_en,-1,-1,64,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26859,20337,2023-01-09.01:04:27
ba-1m-8m,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1180190,10545,2023-01-09.01:24:59
ba-1m-8m,-1,-1,1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2023-01-09.02:24:59
baidu,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14653,6197,2023-01-09.02:28:59
baidu,2141300,17014947,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,49122.294721,3325.050689,2023-01-09.02:30:03
dbpedia,-1,-1,1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23978,36290,2023-01-09.02:47:39
dbpedia,3966924,12610983,1,43,-1,100000,-1,-1,-1,-1,-1,-1,-1,-1,-1,111676.086979,2320.784812,2023-01-09.02:49:46
