model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,batch-repeat,assert,date
roadNetCA,1971281,5533214,1,3,519.221005,0,100000,21.494228,60969,0,95332,60969,-1,-1,2021-10-09.21:03:08
ssca2,1048577,157877986,1,3,942.091341,0,100000,1068.832321,1591691,0,120507178,1591691,-1,-1,2021-10-09.21:04:04
wiki-links,5710993,130160392,1,3,9068.208867,0,100000,1006.058989,188972,0,50447201,188972,-1,-1,2021-10-09.21:06:17
wikitalk,2394385,5021410,1,3,427.030311,0,100000,307.777234,99976,0,9377446,99976,-1,-1,2021-10-09.21:06:20
wiki_talk_en,2987536,24981163,1,3,629.087940,0,100000,647.685163,100015,0,17148455,100015,-1,-1,2021-10-09.21:06:28
ba-1m-8m,1000000,7999964,1,2,642.118724,0,100000,260.618537,22361,0,313714,0,-1,-1,2021-10-09.21:06:43
baidu,2141301,17794839,1,2,1344.768889,0,100000,377.593657,98675,0,11845716,0,-1,-1,2021-10-09.21:07:09
dbpedia,3966925,13820853,1,2,1624.280375,0,100000,831.908433,100737,0,2041714,0,-1,-1,2021-10-09.21:07:29
er-1m-8m,1000000,8000000,1,2,930.928361,0,100000,385.943886,40128,0,885002,0,-1,-1,2021-10-09.21:07:48
livej,4847571,68993773,1,2,4742.830554,0,100000,346.848566,110358,0,14973074,0,-1,-1,2021-10-09.21:08:44
patent,6009555,16518948,1,2,3387.600778,0,100000,368.862202,105771,0,2944856,0,-1,-1,2021-10-09.21:09:25
pokec,1632804,30622564,1,2,1787.998916,0,100000,343.830855,86242,0,6829496,0,-1,-1,2021-10-09.21:09:53
rmat-1m-8m,999760,7810950,1,2,421.662846,0,100000,372.607920,100673,0,45317710,0,-1,-1,2021-10-09.21:09:59
roadNetCA,1971281,5533214,1,2,607.210906,0,100000,183.702122,61250,0,192766,0,-1,-1,2021-10-09.21:10:05
ssca2,1048577,157877986,1,2,1021.173717,0,100000,1769.336883,1595142,0,241756878,0,-1,-1,2021-10-09.21:11:08
wiki-links,5710993,130160392,1,2,9244.568126,0,100000,1087.840819,184731,0,98034466,0,-1,-1,2021-10-09.21:13:30
wikitalk,2394385,5021410,1,2,532.508456,0,100000,391.801450,100685,0,22420150,0,-1,-1,2021-10-09.21:13:34
wiki_talk_en,2987536,24981163,1,2,753.278857,0,100000,692.245176,100091,0,34347288,0,-1,-1,2021-10-09.21:13:42
ba-1m-8m,1000000,7999964,1,3,560.517840,100000,0,160.305096,22050,166088,1842317,377753,-1,-1,2021-10-09.21:13:49
baidu,2141301,17794839,1,3,1287.634834,100000,0,217.335464,98725,133843,10398163,818634,-1,-1,2021-10-09.21:14:13
dbpedia,3966925,13820853,1,3,1503.624827,100000,0,134.392176,100480,127532,1856839,1135203,-1,-1,2021-10-09.21:14:29
er-1m-8m,1000000,8000000,1,3,863.225269,100000,0,84.425209,39458,66695,662264,440508,-1,-1,2021-10-09.21:14:38
livej,4847571,68993773,1,3,4671.270643,100000,0,247.350007,112442,158555,11255140,769090,-1,-1,2021-10-09.21:15:29
patent,6009555,16518948,1,3,3243.037259,100000,0,201.108843,109072,185012,2462700,1021575,-1,-1,2021-10-09.21:16:02
pokec,1632804,30622564,1,3,1707.324247,100000,0,199.559048,86258,148032,6100516,720159,-1,-1,2021-10-09.21:16:26
rmat-1m-8m,999760,7810950,1,3,384.345501,100000,0,269.985316,99425,132636,28643838,638848,-1,-1,2021-10-09.21:16:31
roadNetCA,1971281,5533214,1,3,512.500418,100000,0,98.564750,60950,255457,626342,884751,-1,-1,2021-10-09.21:16:34
ssca2,1048577,157877986,1,3,959.978629,100000,0,2356.382448,1586154,1676641,125658089,11923547,-1,-1,2021-10-09.21:17:31
wiki-links,5710993,130160392,1,3,9041.244750,100000,0,776.854632,186853,215124,56343949,764394,-1,-1,2021-10-09.21:19:44
wikitalk,2394385,5021410,1,3,423.728863,100000,0,220.307440,100665,109367,14526054,1075577,-1,-1,2021-10-09.21:19:47
wiki_talk_en,2987536,24981163,1,3,626.280007,100000,0,284.959698,99932,109436,20805304,942878,-1,-1,2021-10-09.21:19:54
ba-1m-8m,1000000,7999964,1,13,565.147702,100000,0,234.261850,22037,156591,1719292,104574,4,-1,2021-10-09.21:20:01
baidu,2141301,17794839,1,13,1283.561167,100000,0,265.643239,103217,127533,12424138,116996,5,-1,2021-10-09.21:20:25
dbpedia,3966925,13820853,1,13,1498.474766,100000,0,149.877851,100682,124191,1587925,114605,4,-1,2021-10-09.21:20:42
er-1m-8m,1000000,8000000,1,13,864.434460,100000,0,119.404370,39538,62373,628038,52136,4,-1,2021-10-09.21:20:51
livej,4847571,68993773,1,13,4665.871027,100000,0,300.119154,112735,152415,10305602,135946,5,-1,2021-10-09.21:21:41
patent,6009555,16518948,1,13,3250.671817,100000,0,251.867177,106286,172312,2244230,148680,3,-1,2021-10-09.21:22:14
pokec,1632804,30622564,1,13,1694.778445,100000,0,220.410119,86580,134499,5278263,115808,4,-1,2021-10-09.21:22:39
rmat-1m-8m,999760,7810950,1,13,384.979080,100000,0,262.701145,99443,118043,23553306,109777,11,-1,2021-10-09.21:22:43
roadNetCA,1971281,5533214,1,13,513.291861,100000,0,155.332506,60372,231890,563673,187103,4,-1,2021-10-09.21:22:47
ssca2,1048577,157877986,1,13,949.669156,100000,0,1851.741303,1586265,1590030,120438615,2364162,5,-1,2021-10-09.21:23:43
wiki-links,5710993,130160392,1,13,9033.509320,100000,0,900.628205,188287,210678,53266676,200774,6,-1,2021-10-09.21:25:56
wikitalk,2394385,5021410,1,13,424.405576,100000,0,187.159742,100802,105585,12575742,103427,9,-1,2021-10-09.21:25:59
wiki_talk_en,2987536,24981163,1,13,627.357374,100000,0,313.327840,101100,106275,22835516,103945,9,-1,2021-10-09.21:26:06
ba-1m-8m,1000000,7999964,1,2,639.197342,100000,0,1239.802434,21884,111474,1844791,0,-1,-1,2021-10-09.21:26:24
baidu,2141301,17794839,1,2,1337.543652,100000,0,445.515334,102558,124025,14474372,0,-1,-1,2021-10-09.21:26:50
dbpedia,3966925,13820853,1,2,1624.128733,100000,0,332.167581,100803,117503,2068308,0,-1,-1,2021-10-09.21:27:09
er-1m-8m,1000000,8000000,1,2,934.404034,100000,0,330.170002,39612,55231,664400,0,-1,-1,2021-10-09.21:27:28
livej,4847571,68993773,1,2,4739.231486,100000,0,502.680792,111145,138617,10923288,0,-1,-1,2021-10-09.21:28:25
patent,6009555,16518948,1,2,3401.066550,100000,0,669.863081,106139,156715,2396171,0,-1,-1,2021-10-09.21:29:06
pokec,1632804,30622564,1,2,1779.070469,100000,0,520.432748,85285,125102,6003096,0,-1,-1,2021-10-09.21:29:34
rmat-1m-8m,999760,7810950,1,2,418.121496,100000,0,344.213115,99501,119517,28219320,0,-1,-1,2021-10-09.21:29:39
roadNetCA,1971281,5533214,1,2,601.390310,100000,0,457.902806,61648,204569,620404,0,-1,-1,2021-10-09.21:29:46
ssca2,1048577,157877986,1,2,1012.790979,100000,0,2176.663341,1596512,1656941,125672298,0,-1,-1,2021-10-09.21:30:49
wiki-links,5710993,130160392,1,2,9265.154252,100000,0,1049.216470,187004,204446,56633100,0,-1,-1,2021-10-09.21:33:11
wikitalk,2394385,5021410,1,2,530.953687,100000,0,303.746531,100701,105750,14569240,0,-1,-1,2021-10-09.21:33:15
wiki_talk_en,2987536,24981163,1,2,749.653727,100000,0,451.889116,101113,106864,25181800,0,-1,-1,2021-10-09.21:33:23
ba-1m-8m,1000000,7999964,1,3,555.784229,0,100000,34.944317,22062,0,154744,22062,-1,-1,2021-10-09.21:33:29
baidu,2141301,17794839,1,3,1283.129908,0,100000,237.785079,98331,0,5859787,98331,-1,-1,2021-10-09.21:33:54
dbpedia,3966925,13820853,1,3,1500.793029,0,100000,572.347288,101364,0,1134496,101364,-1,-1,2021-10-09.21:34:11
er-1m-8m,1000000,8000000,1,3,870.448115,0,100000,39.804159,39069,0,429352,39069,-1,-1,2021-10-09.21:34:20
livej,4847571,68993773,1,3,4666.630091,0,100000,189.051979,113360,0,8434394,113360,-1,-1,2021-10-09.21:35:10
patent,6009555,16518948,1,3,3264.610836,0,100000,84.801844,106947,0,1512770,106947,-1,-1,2021-10-09.21:35:43
pokec,1632804,30622564,1,3,1701.075103,0,100000,117.939020,85594,0,3367913,85594,-1,-1,2021-10-09.21:36:07
rmat-1m-8m,999760,7810950,1,3,385.899904,0,100000,394.291991,100479,0,22754602,100479,-1,-1,2021-10-09.21:36:12
roadNetCA,1971281,5533214,1,3,521.821236,0,100000,21.712330,61509,0,96688,61509,-1,-1,2021-10-09.21:36:16
ssca2,1048577,157877986,1,3,958.910442,0,100000,1069.017081,1589268,0,120296414,1589268,-1,-1,2021-10-09.21:37:11
wiki-links,5710993,130160392,1,3,9050.722766,0,100000,934.241439,179659,0,44987081,179659,-1,-1,2021-10-09.21:39:24
wikitalk,2394385,5021410,1,3,427.885369,0,100000,341.412439,100617,0,11224478,100617,-1,-1,2021-10-09.21:39:27
wiki_talk_en,2987536,24981163,1,3,629.468194,0,100000,640.869540,99994,0,16937174,99994,-1,-1,2021-10-09.21:39:35
ba-1m-8m,1000000,7999964,1,2,638.087085,0,100000,259.290705,22177,0,311054,0,-1,-1,2021-10-09.21:39:50
baidu,2141301,17794839,1,2,1348.097853,0,100000,378.263291,98659,0,11976956,0,-1,-1,2021-10-09.21:40:16
dbpedia,3966925,13820853,1,2,1627.010312,0,100000,842.096762,101082,0,2077618,0,-1,-1,2021-10-09.21:40:36
er-1m-8m,1000000,8000000,1,2,933.022319,0,100000,386.659258,39906,0,879204,0,-1,-1,2021-10-09.21:40:55
livej,4847571,68993773,1,2,4717.243284,0,100000,360.457120,113546,0,17358292,0,-1,-1,2021-10-09.21:41:51
patent,6009555,16518948,1,2,3389.487913,0,100000,371.542238,107267,0,3039034,0,-1,-1,2021-10-09.21:42:32
pokec,1632804,30622564,1,2,1780.314000,0,100000,348.063711,87359,0,7037714,0,-1,-1,2021-10-09.21:43:00
rmat-1m-8m,999760,7810950,1,2,422.595859,0,100000,376.604221,100660,0,45492582,0,-1,-1,2021-10-09.21:43:06
roadNetCA,1971281,5533214,1,2,613.316828,0,100000,184.636742,61094,0,192572,0,-1,-1,2021-10-09.21:43:12
ssca2,1048577,157877986,1,2,1019.665108,0,100000,1770.805657,1595109,0,241514784,0,-1,-1,2021-10-09.21:44:15
wiki-links,5710993,130160392,1,2,9212.071949,0,100000,1094.818411,186626,0,100593092,0,-1,-1,2021-10-09.21:46:37
wikitalk,2394385,5021410,1,2,533.396055,0,100000,389.646122,100509,0,22221616,0,-1,-1,2021-10-09.21:46:41
wiki_talk_en,2987536,24981163,1,2,755.317248,0,100000,742.461056,101180,0,42485912,0,-1,-1,2021-10-09.21:46:49
ba-1m-8m,1000000,7999964,1,3,566.140003,100000,0,160.138902,22117,166565,1867985,359925,-1,-1,2021-10-09.21:46:56
baidu,2141301,17794839,1,3,1274.647433,100000,0,217.472660,99448,133851,10517165,812671,-1,-1,2021-10-09.21:47:20
dbpedia,3966925,13820853,1,3,1494.600983,100000,0,125.456683,101223,127603,1633459,1105617,-1,-1,2021-10-09.21:47:36
er-1m-8m,1000000,8000000,1,3,865.342044,100000,0,84.228991,39975,66897,666751,438730,-1,-1,2021-10-09.21:47:45
livej,4847571,68993773,1,3,4674.533862,100000,0,248.712500,113870,160297,11451991,773009,-1,-1,2021-10-09.21:48:36
patent,6009555,16518948,1,3,3250.619375,100000,0,195.771739,104478,178966,2317185,1002049,-1,-1,2021-10-09.21:49:09
pokec,1632804,30622564,1,3,1688.914175,100000,0,195.405352,85953,147680,6015735,722353,-1,-1,2021-10-09.21:49:33
rmat-1m-8m,999760,7810950,1,3,385.445834,100000,0,284.816039,100412,133706,30800880,636857,-1,-1,2021-10-09.21:49:38
roadNetCA,1971281,5533214,1,3,512.875214,100000,0,99.820033,61640,253202,618642,925721,-1,-1,2021-10-09.21:49:42
ssca2,1048577,157877986,1,3,952.575222,100000,0,2356.293418,1587415,1675276,125445718,11963899,-1,-1,2021-10-09.21:50:38
wiki-links,5710993,130160392,1,3,9022.174325,100000,0,745.245211,180095,211141,52927042,753716,-1,-1,2021-10-09.21:52:51
wikitalk,2394385,5021410,1,3,423.972020,100000,0,216.127033,100599,109096,14338521,1074929,-1,-1,2021-10-09.21:52:54
wiki_talk_en,2987536,24981163,1,3,626.095164,100000,0,289.613132,100013,109326,21271414,933312,-1,-1,2021-10-09.21:53:01
ba-1m-8m,1000000,7999964,1,13,558.599960,100000,0,233.586365,22328,155470,1719164,104024,4,-1,2021-10-09.21:53:07
baidu,2141301,17794839,1,13,1284.460649,100000,0,215.882151,98920,123380,8188282,112806,5,-1,2021-10-09.21:53:32
dbpedia,3966925,13820853,1,13,1494.572804,100000,0,151.453962,100874,124495,1568095,114851,3,-1,2021-10-09.21:53:48
er-1m-8m,1000000,8000000,1,13,862.806901,100000,0,119.537501,39491,62944,631731,52493,4,-1,2021-10-09.21:53:57
livej,4847571,68993773,1,13,4681.570229,100000,0,301.880225,112797,152806,10496485,136171,5,-1,2021-10-09.21:54:48
patent,6009555,16518948,1,13,3246.203238,100000,0,254.602105,108418,173778,2275908,150236,3,-1,2021-10-09.21:55:21
pokec,1632804,30622564,1,13,1723.441643,100000,0,222.025727,87106,134430,5248649,115967,4,-1,2021-10-09.21:55:45
rmat-1m-8m,999760,7810950,1,13,388.771241,100000,0,264.279596,99249,117715,23176511,109419,10,-1,2021-10-09.21:55:50
roadNetCA,1971281,5533214,1,13,512.732218,100000,0,155.538681,61432,231555,562925,187214,4,-1,2021-10-09.21:55:54
ssca2,1048577,157877986,1,13,967.887629,100000,0,1912.853108,1595478,1598688,120927321,2388725,6,-1,2021-10-09.21:56:50
wiki-links,5710993,130160392,1,13,9045.166762,100000,0,884.621620,186971,209831,51819107,199872,5,-1,2021-10-09.21:59:03
wikitalk,2394385,5021410,1,13,424.425291,100000,0,173.969213,99992,104990,11143630,102771,8,-1,2021-10-09.21:59:06
wiki_talk_en,2987536,24981163,1,13,625.609312,100000,0,313.584990,101041,106266,22669997,103899,9,-1,2021-10-09.21:59:13
ba-1m-8m,1000000,7999964,1,2,638.286725,100000,0,1248.391006,22122,111631,1872326,0,-1,-1,2021-10-09.21:59:30
baidu,2141301,17794839,1,2,1342.368491,100000,0,446.746352,102833,124080,14562667,0,-1,-1,2021-10-09.21:59:57
dbpedia,3966925,13820853,1,2,1627.359690,100000,0,322.722889,100812,117016,1784732,0,-1,-1,2021-10-09.22:00:16
er-1m-8m,1000000,8000000,1,2,933.595021,100000,0,327.985668,39395,55097,661949,0,-1,-1,2021-10-09.22:00:35
livej,4847571,68993773,1,2,4708.572138,100000,0,510.374990,113942,141492,11386279,0,-1,-1,2021-10-09.22:01:32
patent,6009555,16518948,1,2,3360.955194,100000,0,677.547158,108292,158160,2435274,0,-1,-1,2021-10-09.22:02:12
pokec,1632804,30622564,1,2,1780.055737,100000,0,527.118372,86370,127290,6144595,0,-1,-1,2021-10-09.22:02:41
rmat-1m-8m,999760,7810950,1,2,417.678466,100000,0,339.384347,99385,119298,28113227,0,-1,-1,2021-10-09.22:02:46
roadNetCA,1971281,5533214,1,2,599.447933,100000,0,457.905334,61210,204116,619498,0,-1,-1,2021-10-09.22:02:53
ssca2,1048577,157877986,1,2,1032.136946,100000,0,2190.763743,1587916,1651499,125385484,0,-1,-1,2021-10-09.22:03:56
wiki-links,5710993,130160392,1,2,9311.118362,100000,0,973.840469,182742,199308,51014497,0,-1,-1,2021-10-09.22:06:18
wikitalk,2394385,5021410,1,2,533.806533,100000,0,302.809094,100702,105891,14498232,0,-1,-1,2021-10-09.22:06:22
wiki_talk_en,2987536,24981163,1,2,750.377952,100000,0,451.114305,101237,106759,25139537,0,-1,-1,2021-10-09.22:06:30
ba-1m-8m,1000000,7999964,1,3,561.804854,0,100000,35.415458,22044,0,154595,22044,-1,-1,2021-10-09.22:06:36
baidu,2141301,17794839,1,3,1285.811065,0,100000,236.304607,98545,0,5825966,98545,-1,-1,2021-10-09.22:07:01
dbpedia,3966925,13820853,1,3,1501.228647,0,100000,565.494291,100715,0,1104637,100715,-1,-1,2021-10-09.22:07:18
er-1m-8m,1000000,8000000,1,3,869.987756,0,100000,39.345168,39232,0,431421,39232,-1,-1,2021-10-09.22:07:27
livej,4847571,68993773,1,3,4696.190850,0,100000,185.643195,111348,0,8274021,111348,-1,-1,2021-10-09.22:08:17
patent,6009555,16518948,1,3,3250.638155,0,100000,84.180137,107799,0,1481774,107799,-1,-1,2021-10-09.22:08:50
pokec,1632804,30622564,1,3,1733.533961,0,100000,118.441516,86277,0,3437935,86277,-1,-1,2021-10-09.22:09:15
rmat-1m-8m,999760,7810950,1,3,389.013689,0,100000,393.928553,100416,0,22704666,100416,-1,-1,2021-10-09.22:09:19
roadNetCA,1971281,5533214,1,3,520.335608,0,100000,21.400675,61028,0,95574,61028,-1,-1,2021-10-09.22:09:23
ssca2,1048577,157877986,1,3,940.948619,0,100000,1066.863150,1589984,0,120441666,1589984,-1,-1,2021-10-09.22:10:18
wiki-links,5710993,130160392,1,3,9072.762817,0,100000,971.433041,186888,0,48009730,186888,-1,-1,2021-10-09.22:12:31
wikitalk,2394385,5021410,1,3,426.923978,0,100000,340.064427,100553,0,11111342,100553,-1,-1,2021-10-09.22:12:34
wiki_talk_en,2987536,24981163,1,3,628.593858,0,100000,650.661305,100064,0,17139587,100064,-1,-1,2021-10-09.22:12:42
ba-1m-8m,1000000,7999964,1,2,633.586525,0,100000,259.562632,22038,0,309214,0,-1,-1,2021-10-09.22:12:58
baidu,2141301,17794839,1,2,1349.189390,0,100000,429.843339,102707,0,20729134,0,-1,-1,2021-10-09.22:13:24
dbpedia,3966925,13820853,1,2,1623.037758,0,100000,832.619414,101630,0,2232268,0,-1,-1,2021-10-09.22:13:44
er-1m-8m,1000000,8000000,1,2,934.202890,0,100000,379.190565,39598,0,871814,0,-1,-1,2021-10-09.22:14:02
livej,4847571,68993773,1,2,4704.981420,0,100000,359.574355,112687,0,16689736,0,-1,-1,2021-10-09.22:14:59
patent,6009555,16518948,1,2,3405.187535,0,100000,374.760281,107495,0,3013518,0,-1,-1,2021-10-09.22:15:39
pokec,1632804,30622564,1,2,1765.319893,0,100000,344.333270,86134,0,6766354,0,-1,-1,2021-10-09.22:16:08
rmat-1m-8m,999760,7810950,1,2,422.363119,0,100000,372.093507,100545,0,45366994,0,-1,-1,2021-10-09.22:16:13
roadNetCA,1971281,5533214,1,2,608.270732,0,100000,184.579436,61415,0,192662,0,-1,-1,2021-10-09.22:16:19
ssca2,1048577,157877986,1,2,1008.961828,0,100000,1772.687229,1595294,0,241667050,0,-1,-1,2021-10-09.22:17:23
wiki-links,5710993,130160392,1,2,9262.816026,0,100000,1070.544176,184193,0,96895950,0,-1,-1,2021-10-09.22:19:45
wikitalk,2394385,5021410,1,2,533.734698,0,100000,373.370144,99916,0,18869476,0,-1,-1,2021-10-09.22:19:49
wiki_talk_en,2987536,24981163,1,2,756.522296,0,100000,689.872435,100208,0,33962346,0,-1,-1,2021-10-09.22:19:57
ba-1m-8m,1000000,7999964,1,3,558.545588,100000,0,160.321999,22088,166628,1864806,360250,-1,-1,2021-10-09.22:20:03
baidu,2141301,17794839,1,3,1293.573667,100000,0,262.166805,102987,137671,14559008,814850,-1,-1,2021-10-09.22:20:28
dbpedia,3966925,13820853,1,3,1496.485647,100000,0,132.241666,100581,127696,2170327,1104659,-1,-1,2021-10-09.22:20:44
er-1m-8m,1000000,8000000,1,3,863.074276,100000,0,85.777916,40065,67204,670368,456534,-1,-1,2021-10-09.22:20:53
livej,4847571,68993773,1,3,4659.354841,100000,0,253.869581,113153,160464,11849139,775195,-1,-1,2021-10-09.22:21:44
patent,6009555,16518948,1,3,3260.902186,100000,0,195.960744,105178,181306,2454870,988506,-1,-1,2021-10-09.22:22:17
pokec,1632804,30622564,1,3,1687.149636,100000,0,195.729003,85465,146804,5981272,727031,-1,-1,2021-10-09.22:22:41
rmat-1m-8m,999760,7810950,1,3,384.507130,100000,0,284.148578,100305,133806,30890407,633789,-1,-1,2021-10-09.22:22:46
roadNetCA,1971281,5533214,1,3,514.174443,100000,0,99.251212,62077,255104,624972,905485,-1,-1,2021-10-09.22:22:50
ssca2,1048577,157877986,1,3,969.746050,100000,0,2372.208845,1598987,1688951,126662837,12009237,-1,-1,2021-10-09.22:23:46
wiki-links,5710993,130160392,1,3,9026.225274,100000,0,794.240447,186149,216854,56002581,766830,-1,-1,2021-10-09.22:25:59
wikitalk,2394385,5021410,1,3,423.192966,100000,0,208.455469,100005,108684,13148536,1075916,-1,-1,2021-10-09.22:26:02
wiki_talk_en,2987536,24981163,1,3,625.592867,100000,0,337.343176,101342,111004,26045163,952158,-1,-1,2021-10-09.22:26:10
ba-1m-8m,1000000,7999964,1,13,564.633954,100000,0,231.990223,22012,156301,1710139,104282,4,-1,2021-10-09.22:26:16
baidu,2141301,17794839,1,13,1288.823178,100000,0,214.479543,98456,123085,8096439,112509,5,-1,2021-10-09.22:26:40
dbpedia,3966925,13820853,1,13,1497.451332,100000,0,153.212033,101244,124636,1564406,115071,4,-1,2021-10-09.22:26:57
er-1m-8m,1000000,8000000,1,13,862.027475,100000,0,121.750341,39844,63127,634478,52731,3,-1,2021-10-09.22:27:06
livej,4847571,68993773,1,13,4646.390135,100000,0,297.835187,112009,151714,10239441,135234,5,-1,2021-10-09.22:27:56
patent,6009555,16518948,1,13,3233.586587,100000,0,254.233030,108190,174249,2264595,150528,3,-1,2021-10-09.22:28:29
pokec,1632804,30622564,1,13,1713.660774,100000,0,216.288311,85297,132251,5062756,113902,5,-1,2021-10-09.22:28:53
rmat-1m-8m,999760,7810950,1,13,383.034615,100000,0,282.496178,100419,118964,25985973,110698,10,-1,2021-10-09.22:28:58
roadNetCA,1971281,5533214,1,13,513.516059,100000,0,155.092526,61539,232388,564558,187722,3,-1,2021-10-09.22:29:02
ssca2,1048577,157877986,1,13,970.166662,100000,0,1904.233389,1588137,1591089,120504379,2375288,5,-1,2021-10-09.22:29:58
wiki-links,5710993,130160392,1,13,9030.745512,100000,0,886.609792,186868,209268,53363111,199333,5,-1,2021-10-09.22:32:11
wikitalk,2394385,5021410,1,13,424.923600,100000,0,185.477669,100609,105411,12507922,103252,8,-1,2021-10-09.22:32:14
wiki_talk_en,2987536,24981163,1,13,624.341825,100000,0,274.800420,100074,105472,18945735,103063,9,-1,2021-10-09.22:32:21
ba-1m-8m,1000000,7999964,1,2,633.364578,100000,0,1238.498623,21900,111522,1855318,0,-1,-1,2021-10-09.22:32:38
baidu,2141301,17794839,1,2,1342.500648,100000,0,386.586515,98584,119576,10126314,0,-1,-1,2021-10-09.22:33:04
dbpedia,3966925,13820853,1,2,1627.531095,100000,0,323.996596,100792,117533,1768059,0,-1,-1,2021-10-09.22:33:24
er-1m-8m,1000000,8000000,1,2,925.251152,100000,0,326.883232,39560,55195,663769,0,-1,-1,2021-10-09.22:33:42
livej,4847571,68993773,1,2,4703.087916,100000,0,498.352138,110396,138149,10891092,0,-1,-1,2021-10-09.22:34:39
patent,6009555,16518948,1,2,3373.450693,100000,0,679.174870,109003,158788,2460443,0,-1,-1,2021-10-09.22:35:20
pokec,1632804,30622564,1,2,1763.867854,100000,0,518.311765,86627,125622,5924734,0,-1,-1,2021-10-09.22:35:48
rmat-1m-8m,999760,7810950,1,2,419.230181,100000,0,365.515278,100350,120231,30530988,0,-1,-1,2021-10-09.22:35:54
roadNetCA,1971281,5533214,1,2,596.230271,100000,0,459.728532,60884,203526,616979,0,-1,-1,2021-10-09.22:36:00
ssca2,1048577,157877986,1,2,1017.625216,100000,0,2172.733924,1590029,1649021,125054767,0,-1,-1,2021-10-09.22:37:04
wiki-links,5710993,130160392,1,2,9293.221487,100000,0,1014.293248,188093,205259,53758550,0,-1,-1,2021-10-09.22:39:26
wikitalk,2394385,5021410,1,2,534.505098,100000,0,284.421364,99892,105226,13138237,0,-1,-1,2021-10-09.22:39:30
wiki_talk_en,2987536,24981163,1,2,747.358772,100000,0,455.511550,101076,106884,25974112,0,-1,-1,2021-10-09.22:39:38
ba-1m-8m,1000000,7999964,1,3,553.123183,0,100000,35.015086,22033,0,154592,22033,-1,-1,2021-10-09.22:39:44
baidu,2141301,17794839,1,3,1283.935973,0,100000,242.416707,98927,0,6119453,98927,-1,-1,2021-10-09.22:40:09
dbpedia,3966925,13820853,1,3,1496.326047,0,100000,561.597243,100959,0,999949,100959,-1,-1,2021-10-09.22:40:25
er-1m-8m,1000000,8000000,1,3,865.884813,0,100000,39.670070,39405,0,433625,39405,-1,-1,2021-10-09.22:40:34
livej,4847571,68993773,1,3,4659.725776,0,100000,195.595942,114620,0,8758566,114620,-1,-1,2021-10-09.22:41:25
patent,6009555,16518948,1,3,3250.545268,0,100000,87.994080,108735,0,1541098,108735,-1,-1,2021-10-09.22:41:58
pokec,1632804,30622564,1,3,1698.469700,0,100000,117.029709,85922,0,3347981,85922,-1,-1,2021-10-09.22:42:22
rmat-1m-8m,999760,7810950,1,3,386.524794,0,100000,395.321089,100572,0,22791736,100572,-1,-1,2021-10-09.22:42:27
roadNetCA,1971281,5533214,1,3,521.250571,0,100000,21.544971,60862,0,95256,60862,-1,-1,2021-10-09.22:42:31
ssca2,1048577,157877986,1,3,939.155164,0,100000,1069.492280,1589508,0,120311579,1589508,-1,-1,2021-10-09.22:43:26
wiki-links,5710993,130160392,1,3,9069.288301,0,100000,980.170279,187270,0,49469046,187270,-1,-1,2021-10-09.22:45:39
wikitalk,2394385,5021410,1,3,426.875856,0,100000,310.235240,99965,0,9492900,99965,-1,-1,2021-10-09.22:45:42
wiki_talk_en,2987536,24981163,1,3,629.269096,0,100000,724.107940,101297,0,21151342,101297,-1,-1,2021-10-09.22:45:50
ba-1m-8m,1000000,7999964,1,2,637.891789,0,100000,259.559710,22239,0,312088,0,-1,-1,2021-10-09.22:46:05
baidu,2141301,17794839,1,2,1352.494951,0,100000,378.726196,98503,0,11924854,0,-1,-1,2021-10-09.22:46:32
dbpedia,3966925,13820853,1,2,1629.287372,0,100000,825.850749,101017,0,2205848,0,-1,-1,2021-10-09.22:46:52
er-1m-8m,1000000,8000000,1,2,940.496181,0,100000,386.483073,39234,0,861082,0,-1,-1,2021-10-09.22:47:10
livej,4847571,68993773,1,2,4753.094700,0,100000,361.587491,113231,0,17376974,0,-1,-1,2021-10-09.22:48:07
patent,6009555,16518948,1,2,3396.777440,0,100000,370.988485,106637,0,2959506,0,-1,-1,2021-10-09.22:48:47
pokec,1632804,30622564,1,2,1798.924047,0,100000,336.589828,85156,0,6658000,0,-1,-1,2021-10-09.22:49:16
rmat-1m-8m,999760,7810950,1,2,424.613384,0,100000,372.274589,100530,0,45484806,0,-1,-1,2021-10-09.22:49:21
roadNetCA,1971281,5533214,1,2,611.735710,0,100000,183.123428,61059,0,191948,0,-1,-1,2021-10-09.22:49:27
ssca2,1048577,157877986,1,2,1002.836751,0,100000,1768.388375,1594513,0,241397604,0,-1,-1,2021-10-09.22:50:30
wiki-links,5710993,130160392,1,2,9268.061576,0,100000,1094.669234,190033,0,99164210,0,-1,-1,2021-10-09.22:52:52
wikitalk,2394385,5021410,1,2,534.799043,0,100000,387.103403,100661,0,22187752,0,-1,-1,2021-10-09.22:52:57
wiki_talk_en,2987536,24981163,1,2,749.644302,0,100000,747.325969,101210,0,42774856,0,-1,-1,2021-10-09.22:53:05
ba-1m-8m,1000000,7999964,1,3,565.731119,100000,0,160.424126,21967,166397,1850096,365311,-1,-1,2021-10-09.22:53:11
baidu,2141301,17794839,1,3,1281.115117,100000,0,213.164806,99051,132838,10051204,819952,-1,-1,2021-10-09.22:53:36
