model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,relabel,tag,subtag,assert,Insert,Delete,date
rmat-1m-8m,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2796.47,1188.98,2022-09-22.18:45:52
wiki-links,5710993,130160392,16,4,8819.907865,100000,0,996.805402,187513,217058,38178471,55,63,18328,-1,-1,-1,2022-09-22.18:48:34
wiki-links,5710993,130160392,16,4,8808.851230,0,100000,480.283265,179607,0,35904637,0,0,0,-1,-1,-1,2022-09-22.18:51:08
wiki-links,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,706.204,921.526,2022-09-22.18:55:35
wikitalk,2394385,5021410,16,4,382.779112,100000,0,352.854388,100012,108705,12100895,0,0,5352,-1,-1,-1,2022-09-22.18:55:39
wikitalk,2394385,5021410,16,4,376.355184,0,100000,170.485877,99054,0,10449907,0,0,0,-1,-1,-1,2022-09-22.18:55:42
wikitalk,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,809.034,517.776,2022-09-22.18:55:50
wiki_talk_en,2987536,24981163,16,4,689.147066,100000,0,677.835177,100769,110153,21398529,0,0,5706,-1,-1,-1,2022-09-22.18:55:58
wiki_talk_en,2987536,24981163,16,4,675.364448,0,100000,346.518212,99969,0,20221101,0,0,0,-1,-1,-1,2022-09-22.18:56:05
wiki_talk_en,-1,-1,16,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2818.17,1117,2022-09-22.18:56:23
ba-1m-8m,1000000,7999964,32,4,526.141990,100000,0,75.412452,21317,161544,1125756,0,0,89252,-1,-1,-1,2022-09-22.18:56:28
ba-1m-8m,1000000,7999964,32,4,503.254959,0,100000,28.496463,21765,0,147865,0,0,0,-1,-1,-1,2022-09-22.18:56:32
ba-1m-8m,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22120.3,259.864,2022-09-22.18:57:09
baidu,2141301,17794839,32,4,1491.276029,100000,0,174.324098,97798,130465,5308222,9,10,20571,-1,-1,-1,2022-09-22.18:57:40
baidu,2141301,17794839,32,4,1490.465272,0,100000,83.147015,93624,0,3197440,0,0,0,-1,-1,-1,2022-09-22.18:58:09
baidu,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,853.922,509.848,2022-09-22.18:58:41
dbpedia,3966925,13820853,32,4,1967.510586,100000,0,138.737409,98159,124624,1181877,15,18,16532,-1,-1,-1,2022-09-22.18:59:02
dbpedia,3966925,13820853,32,4,1924.830954,0,100000,547.779454,100766,0,906750,0,0,0,-1,-1,-1,2022-09-22.18:59:22
dbpedia,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,837.778,372.014,2022-09-22.18:59:52
er-1m-8m,1000000,8000000,32,4,801.055210,100000,0,36.089598,38047,64267,462612,0,0,15246,-1,-1,-1,2022-09-22.19:00:04
er-1m-8m,1000000,8000000,32,4,791.138621,0,100000,20.116982,32599,0,269166,0,0,0,-1,-1,-1,2022-09-22.19:00:15
er-1m-8m,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2167.3,204.324,2022-09-22.19:00:32
livej,4847571,68993773,32,4,4839.201320,100000,0,208.965388,113661,159183,5203408,4,4,27996,-1,-1,-1,2022-09-22.19:01:36
livej,4847571,68993773,32,4,4844.356636,0,100000,89.233083,101227,0,2937725,0,0,0,-1,-1,-1,2022-09-22.19:02:37
livej,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,493.305,496.92,2022-09-22.19:04:14
patent,6009555,16518948,32,4,3575.847320,100000,0,131.802817,104239,177979,1498464,26,28,50964,-1,-1,-1,2022-09-22.19:04:58
patent,6009555,16518948,32,4,3584.183239,0,100000,53.461371,96367,0,852003,0,0,0,-1,-1,-1,2022-09-22.19:05:40
patent,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1248.89,281.812,2022-09-22.19:06:25
pokec,1632804,30622564,32,4,1594.633022,100000,0,110.481532,83884,143857,2860862,21,24,39495,-1,-1,-1,2022-09-22.19:06:56
pokec,1632804,30622564,32,4,1571.177844,0,100000,41.538866,73369,0,1482127,0,0,0,-1,-1,-1,2022-09-22.19:07:25
pokec,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1876.13,400.443,2022-09-22.19:08:12
rmat-1m-8m,999760,7810950,32,4,440.356128,100000,0,329.581175,99991,133511,15565840,5,5,20629,-1,-1,-1,2022-09-22.19:08:16
rmat-1m-8m,999760,7810950,32,4,438.942444,0,100000,159.759616,94543,0,13410175,0,0,0,-1,-1,-1,2022-09-22.19:08:20
rmat-1m-8m,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2860.16,1198.77,2022-09-22.19:08:34
wiki-links,5710993,130160392,32,4,8859.888720,100000,0,1105.016183,187473,216552,34678085,49,59,17932,-1,-1,-1,2022-09-22.19:11:17
wiki-links,5710993,130160392,32,4,8787.761039,0,100000,467.749420,172472,0,28256286,0,0,0,-1,-1,-1,2022-09-22.19:13:51
wiki-links,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,668.107,883.027,2022-09-22.19:18:18
wikitalk,2394385,5021410,32,4,382.336020,100000,0,400.628278,100130,108762,11563355,1,1,5393,-1,-1,-1,2022-09-22.19:18:22
wikitalk,2394385,5021410,32,4,378.297687,0,100000,160.519448,98509,0,10129619,0,0,0,-1,-1,-1,2022-09-22.19:18:25
wikitalk,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,815.893,460.822,2022-09-22.19:18:33
wiki_talk_en,2987536,24981163,32,4,698.177504,100000,0,733.780922,100790,110303,20539343,0,0,5870,-1,-1,-1,2022-09-22.19:18:41
wiki_talk_en,2987536,24981163,32,4,675.300927,0,100000,311.296979,99672,0,19511298,0,0,0,-1,-1,-1,2022-09-22.19:18:48
wiki_talk_en,-1,-1,32,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2739.93,1054.11,2022-09-22.19:19:06
ba-1m-8m,1000000,7999964,64,4,538.775115,100000,0,102.640728,21382,159216,1004139,0,0,89178,-1,-1,-1,2022-09-22.19:19:12
ba-1m-8m,1000000,7999964,64,4,501.385968,0,100000,35.866941,21805,0,148636,0,0,0,-1,-1,-1,2022-09-22.19:19:16
ba-1m-8m,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22400.4,266.557,2022-09-22.19:19:53
baidu,2141301,17794839,64,4,1496.094864,100000,0,267.811109,97866,131010,4943386,14,15,21026,-1,-1,-1,2022-09-22.19:20:24
baidu,2141301,17794839,64,4,1486.332619,0,100000,94.765429,92833,0,2359685,0,0,0,-1,-1,-1,2022-09-22.19:20:53
baidu,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,821.986,487.853,2022-09-22.19:21:26
dbpedia,3966925,13820853,64,4,1959.473969,100000,0,229.266899,98494,124991,1286333,17,17,16540,-1,-1,-1,2022-09-22.19:21:47
dbpedia,3966925,13820853,64,4,1938.251213,0,100000,601.043578,100719,0,905931,0,0,0,-1,-1,-1,2022-09-22.19:22:07
dbpedia,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,855.743,365.643,2022-09-22.19:22:37
er-1m-8m,1000000,8000000,64,4,808.617829,100000,0,56.665970,37959,63454,413121,0,0,15231,-1,-1,-1,2022-09-22.19:22:49
er-1m-8m,1000000,8000000,64,4,794.537258,0,100000,25.586437,30367,0,218391,0,0,0,-1,-1,-1,2022-09-22.19:23:00
er-1m-8m,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2145.39,204.187,2022-09-22.19:23:17
livej,4847571,68993773,64,4,4859.127658,100000,0,315.620929,113698,158989,4520091,3,3,27788,-1,-1,-1,2022-09-22.19:24:22
livej,4847571,68993773,64,4,4861.664501,0,100000,95.294189,97863,0,2726406,0,0,0,-1,-1,-1,2022-09-22.19:25:24
livej,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,483.449,448.592,2022-09-22.19:27:00
patent,6009555,16518948,64,4,3596.966426,100000,0,251.745486,104775,177368,1544125,24,26,50870,-1,-1,-1,2022-09-22.19:27:45
patent,6009555,16518948,64,4,3582.718850,0,100000,51.199187,97138,0,768292,0,0,0,-1,-1,-1,2022-09-22.19:28:27
patent,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1243.1,280.088,2022-09-22.19:29:12
pokec,1632804,30622564,64,4,1581.029376,100000,0,145.922961,84424,143814,2792153,20,21,39362,-1,-1,-1,2022-09-22.19:29:43
pokec,1632804,30622564,64,4,1620.716221,0,100000,53.794709,72426,0,1286821,0,0,0,-1,-1,-1,2022-09-22.19:30:12
pokec,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1817.17,396.29,2022-09-22.19:31:00
rmat-1m-8m,999760,7810950,64,4,434.927381,100000,0,395.981480,100116,133333,14914863,10,10,20348,-1,-1,-1,2022-09-22.19:31:04
rmat-1m-8m,999760,7810950,64,4,436.911534,0,100000,177.595855,93563,0,11805944,0,0,0,-1,-1,-1,2022-09-22.19:31:08
rmat-1m-8m,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2815.84,1106.19,2022-09-22.19:31:21
wiki-links,5710993,130160392,64,4,8741.710761,100000,0,1308.120925,187469,217587,31153316,62,73,19058,-1,-1,-1,2022-09-22.19:34:05
wiki-links,5710993,130160392,64,4,8814.434513,0,100000,516.863600,161943,0,22992904,0,0,0,-1,-1,-1,2022-09-22.19:36:40
wiki-links,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,683.223,925.234,2022-09-22.19:41:06
wikitalk,2394385,5021410,64,4,378.942136,100000,0,503.044390,100238,108647,11555989,2,2,5269,-1,-1,-1,2022-09-22.19:41:10
wikitalk,2394385,5021410,64,4,377.220995,0,100000,180.735159,98269,0,9988853,0,0,0,-1,-1,-1,2022-09-22.19:41:13
wikitalk,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,849.664,423.067,2022-09-22.19:41:22
wiki_talk_en,2987536,24981163,64,4,695.767968,100000,0,899.494766,100884,110371,20613013,0,0,5843,-1,-1,-1,2022-09-22.19:41:30
wiki_talk_en,2987536,24981163,64,4,679.584253,0,100000,312.372614,99611,0,18898344,0,0,0,-1,-1,-1,2022-09-22.19:41:37
wiki_talk_en,-1,-1,64,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2789.09,1005.99,2022-09-22.19:41:55
ba-1m-8m,1000000,7999964,0,4,535.856539,100000,0,409.273547,22035,166225,1855695,0,0,89354,-1,-1,-1,2022-09-22.19:42:01
ba-1m-8m,1000000,7999964,0,4,498.086216,0,100000,71.765581,22035,0,154493,0,0,0,-1,-1,-1,2022-09-22.19:42:04
ba-1m-8m,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19964.6,230.228,2022-09-22.19:42:39
baidu,2141301,17794839,0,4,1508.002425,100000,0,534.043194,98204,131683,9720031,4,4,20732,-1,-1,-1,2022-09-22.19:43:10
baidu,2141301,17794839,0,4,1513.445951,0,100000,436.692928,98204,0,5854018,0,0,0,-1,-1,-1,2022-09-22.19:43:39
baidu,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,986.838,351.111,2022-09-22.19:44:12
dbpedia,3966925,13820853,0,4,1928.344452,100000,0,220.651554,100897,127788,1688737,15,15,16609,-1,-1,-1,2022-09-22.19:44:32
dbpedia,3966925,13820853,0,4,1941.624174,0,100000,947.138207,100897,0,907823,0,0,0,-1,-1,-1,2022-09-22.19:44:52
dbpedia,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1273.92,341.425,2022-09-22.19:45:22
er-1m-8m,1000000,8000000,0,4,792.321091,100000,0,116.146904,39067,65652,652680,0,0,15246,-1,-1,-1,2022-09-22.19:45:34
er-1m-8m,1000000,8000000,0,4,791.244323,0,100000,85.471510,39067,0,429513,0,0,0,-1,-1,-1,2022-09-22.19:45:45
er-1m-8m,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1972.69,197.747,2022-09-22.19:46:01
livej,4847571,68993773,0,4,4844.622625,100000,0,540.013418,114343,160115,11611733,6,6,27945,-1,-1,-1,2022-09-22.19:47:05
livej,4847571,68993773,0,4,4836.870273,0,100000,300.610970,114343,0,8810609,0,0,0,-1,-1,-1,2022-09-22.19:48:06
livej,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1953.73,385.281,2022-09-22.19:49:44
patent,6009555,16518948,0,4,3563.681179,100000,0,324.340878,105994,181783,2412847,26,28,50757,-1,-1,-1,2022-09-22.19:50:28
patent,6009555,16518948,0,4,3607.883586,0,100000,151.180146,105994,0,1491313,0,0,0,-1,-1,-1,2022-09-22.19:51:09
patent,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3615.65,298.976,2022-09-22.19:51:56
pokec,1632804,30622564,0,4,1620.792644,100000,0,431.631476,85001,146159,5823693,31,33,40189,-1,-1,-1,2022-09-22.19:52:27
pokec,1632804,30622564,0,4,1591.274659,0,100000,200.831670,85001,0,3240928,0,0,0,-1,-1,-1,2022-09-22.19:52:56
pokec,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2588.83,321.009,2022-09-22.19:53:44
rmat-1m-8m,999760,7810950,0,4,430.561886,100000,0,714.806586,100572,133889,31016617,10,10,20284,-1,-1,-1,2022-09-22.19:53:48
rmat-1m-8m,999760,7810950,0,4,433.017972,0,100000,677.309872,100572,0,22740887,0,0,0,-1,-1,-1,2022-09-22.19:53:52
rmat-1m-8m,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1997.22,756.315,2022-09-22.19:54:05
wiki-links,5710993,130160392,0,4,8862.901069,100000,0,2294.338435,187714,217566,63776843,58,63,18535,-1,-1,-1,2022-09-22.19:56:48
wiki-links,5710993,130160392,0,4,8870.498272,0,100000,1901.687913,187714,0,56223559,0,0,0,-1,-1,-1,2022-09-22.19:59:23
wiki-links,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3054.46,1045.25,2022-09-22.20:03:52
wikitalk,2394385,5021410,0,4,378.161476,100000,0,627.983300,100643,109450,14645967,3,3,5363,-1,-1,-1,2022-09-22.20:03:56
wikitalk,2394385,5021410,0,4,376.416818,0,100000,737.098216,100643,0,11054790,0,0,0,-1,-1,-1,2022-09-22.20:04:00
wikitalk,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,856.738,357.251,2022-09-22.20:04:08
wiki_talk_en,2987536,24981163,0,4,671.404089,100000,0,1038.849795,101184,110831,25857504,1,1,5859,-1,-1,-1,2022-09-22.20:04:16
wiki_talk_en,2987536,24981163,0,4,669.895641,0,100000,1434.833605,101184,0,21311531,0,0,0,-1,-1,-1,2022-09-22.20:04:24
wiki_talk_en,-1,-1,0,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2245.62,791.432,2022-09-22.20:04:40
ba-1m-8m,1000000,7999964,1,4,520.447550,100000,0,401.577872,22035,166225,1855695,0,0,89354,-1,-1,-1,2022-09-22.20:04:46
ba-1m-8m,1000000,7999964,1,4,488.929032,0,100000,72.771527,22035,0,154493,0,0,0,-1,-1,-1,2022-09-22.20:04:50
ba-1m-8m,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19863.4,233.522,2022-09-22.20:05:24
baidu,2141301,17794839,1,4,1478.842099,100000,0,525.103667,98204,131683,9720031,4,4,20732,-1,-1,-1,2022-09-22.20:05:55
baidu,2141301,17794839,1,4,1478.023485,0,100000,434.187754,98204,0,5854018,0,0,0,-1,-1,-1,2022-09-22.20:06:24
baidu,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,966.562,352.555,2022-09-22.20:06:56
dbpedia,3966925,13820853,1,4,1913.448486,100000,0,218.112075,100897,127788,1688737,15,15,16609,-1,-1,-1,2022-09-22.20:07:16
dbpedia,3966925,13820853,1,4,1897.568174,0,100000,944.803949,100897,0,907823,0,0,0,-1,-1,-1,2022-09-22.20:07:36
dbpedia,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1255.04,326.415,2022-09-22.20:08:06
er-1m-8m,1000000,8000000,1,4,777.051583,100000,0,117.180427,39067,65652,652680,0,0,15246,-1,-1,-1,2022-09-22.20:08:18
er-1m-8m,1000000,8000000,1,4,794.967871,0,100000,86.888033,39067,0,429513,0,0,0,-1,-1,-1,2022-09-22.20:08:29
er-1m-8m,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1959.91,192.066,2022-09-22.20:08:45
livej,4847571,68993773,1,4,4826.855635,100000,0,535.954740,114343,160115,11611733,6,6,27945,-1,-1,-1,2022-09-22.20:09:49
livej,4847571,68993773,1,4,4811.294579,0,100000,301.201236,114343,0,8810609,0,0,0,-1,-1,-1,2022-09-22.20:10:50
livej,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1920.9,383.004,2022-09-22.20:12:28
patent,6009555,16518948,1,4,3575.211836,100000,0,324.567748,105994,181783,2412847,26,28,50757,-1,-1,-1,2022-09-22.20:13:11
patent,6009555,16518948,1,4,3585.787547,0,100000,150.176330,105994,0,1491313,0,0,0,-1,-1,-1,2022-09-22.20:13:53
patent,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3599.35,293.269,2022-09-22.20:14:40
pokec,1632804,30622564,1,4,1598.525732,100000,0,427.799636,85001,146159,5823693,31,33,40189,-1,-1,-1,2022-09-22.20:15:11
pokec,1632804,30622564,1,4,1593.435112,0,100000,201.138602,85001,0,3240928,0,0,0,-1,-1,-1,2022-09-22.20:15:40
pokec,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2570.65,316.514,2022-09-22.20:16:28
rmat-1m-8m,999760,7810950,1,4,431.796543,100000,0,715.391687,100572,133889,31016617,10,10,20284,-1,-1,-1,2022-09-22.20:16:32
rmat-1m-8m,999760,7810950,1,4,435.128143,0,100000,675.723877,100572,0,22740887,0,0,0,-1,-1,-1,2022-09-22.20:16:36
rmat-1m-8m,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1983.31,751.26,2022-09-22.20:16:49
wiki-links,5710993,130160392,1,4,8889.162813,100000,0,2289.442312,187714,217566,63776843,58,63,18535,-1,-1,-1,2022-09-22.20:19:31
wiki-links,5710993,130160392,1,4,8851.917251,0,100000,1890.585309,187714,0,56223559,0,0,0,-1,-1,-1,2022-09-22.20:22:06
wiki-links,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3099.78,1048.14,2022-09-22.20:26:34
wikitalk,2394385,5021410,1,4,381.296339,100000,0,630.764227,100643,109450,14645967,3,3,5363,-1,-1,-1,2022-09-22.20:26:38
wikitalk,2394385,5021410,1,4,378.379991,0,100000,738.376103,100643,0,11054790,0,0,0,-1,-1,-1,2022-09-22.20:26:42
wikitalk,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,812.934,336.732,2022-09-22.20:26:50
wiki_talk_en,2987536,24981163,1,4,674.455329,100000,0,1040.126425,101184,110831,25857504,1,1,5859,-1,-1,-1,2022-09-22.20:26:58
wiki_talk_en,2987536,24981163,1,4,668.353555,0,100000,1438.656573,101184,0,21311531,0,0,0,-1,-1,-1,2022-09-22.20:27:06
wiki_talk_en,-1,-1,1,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2379.49,852.245,2022-09-22.20:27:22
ba-1m-8m,1000000,7999964,2,4,521.773595,100000,0,218.870611,22046,165986,1838020,0,0,89329,-1,-1,-1,2022-09-22.20:27:28
ba-1m-8m,1000000,7999964,2,4,487.969481,0,100000,38.028433,22016,0,153567,0,0,0,-1,-1,-1,2022-09-22.20:27:32
ba-1m-8m,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20025.7,229.858,2022-09-22.20:28:06
baidu,2141301,17794839,2,4,1485.102213,100000,0,287.201851,98110,131555,9514647,4,4,20736,-1,-1,-1,2022-09-22.20:28:37
baidu,2141301,17794839,2,4,1481.245727,0,100000,229.918236,98124,0,5760545,0,0,0,-1,-1,-1,2022-09-22.20:29:06
baidu,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,814.565,311.644,2022-09-22.20:29:38
dbpedia,3966925,13820853,2,4,1913.711760,100000,0,134.187623,100622,127410,1666444,15,15,16582,-1,-1,-1,2022-09-22.20:29:58
dbpedia,3966925,13820853,2,4,1898.275389,0,100000,586.746492,100874,0,907249,0,0,0,-1,-1,-1,2022-09-22.20:30:18
dbpedia,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,918.308,280.119,2022-09-22.20:30:47
er-1m-8m,1000000,8000000,2,4,784.030352,100000,0,68.035810,39003,65512,645324,0,0,15244,-1,-1,-1,2022-09-22.20:30:59
er-1m-8m,1000000,8000000,2,4,776.486486,0,100000,46.111899,38969,0,424616,0,0,0,-1,-1,-1,2022-09-22.20:31:10
er-1m-8m,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1995.65,196.705,2022-09-22.20:31:26
livej,4847571,68993773,2,4,4832.599852,100000,0,295.177799,114238,160018,11299945,6,6,28003,-1,-1,-1,2022-09-22.20:32:30
livej,4847571,68993773,2,4,4812.333539,0,100000,165.941782,114150,0,8552690,0,0,0,-1,-1,-1,2022-09-22.20:33:31
livej,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1127.91,278.816,2022-09-22.20:35:07
patent,6009555,16518948,2,4,3580.043784,100000,0,181.399123,105847,181528,2382488,24,26,50824,-1,-1,-1,2022-09-22.20:35:51
patent,6009555,16518948,2,4,3589.033540,0,100000,86.696996,105606,0,1463659,0,0,0,-1,-1,-1,2022-09-22.20:36:32
patent,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2063.06,228.139,2022-09-22.20:37:17
pokec,1632804,30622564,2,4,1586.124381,100000,0,229.096150,84933,146000,5724424,32,34,40182,-1,-1,-1,2022-09-22.20:37:48
pokec,1632804,30622564,2,4,1580.095369,0,100000,107.049203,84807,0,3186303,0,0,0,-1,-1,-1,2022-09-22.20:38:17
pokec,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2097.34,254.959,2022-09-22.20:39:04
rmat-1m-8m,999760,7810950,2,4,428.601755,100000,0,448.462716,100504,133934,30248613,9,9,20426,-1,-1,-1,2022-09-22.20:39:08
rmat-1m-8m,999760,7810950,2,4,434.013162,0,100000,370.147837,100457,0,22339638,0,0,0,-1,-1,-1,2022-09-22.20:39:12
rmat-1m-8m,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2818.81,946.768,2022-09-22.20:39:25
wiki-links,5710993,130160392,2,4,8874.400059,100000,0,1460.874997,187658,217250,60961683,55,60,18282,-1,-1,-1,2022-09-22.20:42:08
wiki-links,5710993,130160392,2,4,8810.160674,0,100000,1074.645909,187610,0,54559279,0,0,0,-1,-1,-1,2022-09-22.20:44:42
wiki-links,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1712.91,711.44,2022-09-22.20:49:11
wikitalk,2394385,5021410,2,4,381.569342,100000,0,446.504112,100476,109331,14488193,4,4,5412,-1,-1,-1,2022-09-22.20:49:14
wikitalk,2394385,5021410,2,4,376.316817,0,100000,413.365722,100552,0,10988127,0,0,0,-1,-1,-1,2022-09-22.20:49:17
wikitalk,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,885.117,374.451,2022-09-22.20:49:26
wiki_talk_en,2987536,24981163,2,4,670.000260,100000,0,794.535592,101014,110648,25416654,1,1,5858,-1,-1,-1,2022-09-22.20:49:33
wiki_talk_en,2987536,24981163,2,4,673.814387,0,100000,812.894705,101142,0,21241713,0,0,0,-1,-1,-1,2022-09-22.20:49:41
wiki_talk_en,-1,-1,2,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2351.55,883.19,2022-09-22.20:49:57
ba-1m-8m,1000000,7999964,4,4,525.661260,100000,0,126.494734,21846,165563,1805304,0,0,89323,-1,-1,-1,2022-09-22.20:50:03
ba-1m-8m,1000000,7999964,4,4,498.093444,0,100000,23.107541,21977,0,151272,0,0,0,-1,-1,-1,2022-09-22.20:50:07
ba-1m-8m,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20294.4,247.573,2022-09-22.20:50:41
baidu,2141301,17794839,4,4,1484.926664,100000,0,172.040843,97983,131455,8910377,7,8,20801,-1,-1,-1,2022-09-22.20:51:12
baidu,2141301,17794839,4,4,1471.861842,0,100000,132.203922,97960,0,5398751,0,0,0,-1,-1,-1,2022-09-22.20:51:41
baidu,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,754.807,330.868,2022-09-22.20:52:13
dbpedia,3966925,13820853,4,4,1922.627924,100000,0,101.016784,100159,126926,1600098,15,15,16614,-1,-1,-1,2022-09-22.20:52:33
dbpedia,3966925,13820853,4,4,1900.663247,0,100000,531.636949,100851,0,906451,0,0,0,-1,-1,-1,2022-09-22.20:52:52
dbpedia,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,774.424,300.444,2022-09-22.20:53:22
er-1m-8m,1000000,8000000,4,4,780.497711,100000,0,41.527692,38772,65174,626430,0,0,15229,-1,-1,-1,2022-09-22.20:53:34
er-1m-8m,1000000,8000000,4,4,786.845445,0,100000,27.869816,38565,0,413448,0,0,0,-1,-1,-1,2022-09-22.20:53:44
er-1m-8m,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2146.97,195.419,2022-09-22.20:54:01
livej,4847571,68993773,4,4,4828.554947,100000,0,175.149922,114078,159841,10524675,6,6,28007,-1,-1,-1,2022-09-22.20:55:05
livej,4847571,68993773,4,4,4828.766554,0,100000,93.261606,113490,0,7818121,0,0,0,-1,-1,-1,2022-09-22.20:56:05
livej,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,781.606,255.392,2022-09-22.20:57:42
patent,6009555,16518948,4,4,3577.084350,100000,0,107.395368,105352,181250,2313505,28,30,51013,-1,-1,-1,2022-09-22.20:58:25
patent,6009555,16518948,4,4,3596.488007,0,100000,47.926521,104246,0,1409034,0,0,0,-1,-1,-1,2022-09-22.20:59:06
patent,-1,-1,4,41,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1396.76,208.069,2022-09-22.20:59:52
pokec,1632804,30622564,4,4,1592.434327,100000,0,130.541068,84709,145652,5478477,29,33,40119,-1,-1,-1,2022-09-22.21:00:22
pokec,1632804,30622564,4,4,1605.527547,0,100000,63.018165,84251,0,2976066,0,0,0,-1,-1,-1,2022-09-22.21:00:51
