model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,assert,date
rmat-1m-8m,999760,7810950,1,2,423.265934,0,100000,368.544170,100574,0,45463386,0,-1,2021-09-17.01:26:38
roadNetCA,1971281,5533214,1,2,606.998369,0,100000,182.508266,61186,0,192368,0,-1,2021-09-17.01:26:44
ssca2,1048577,157877986,1,2,1260.337582,0,100000,1770.731074,1585206,0,240009972,0,-1,2021-09-17.01:27:48
wiki-links,5710993,130160392,1,2,9332.458931,0,100000,1089.755829,184416,0,97490150,0,-1,2021-09-17.01:30:11
wikitalk,2394385,5021410,1,2,533.396575,0,100000,389.826365,100571,0,22253754,0,-1,2021-09-17.01:30:15
wiki_talk_en,2987536,24981163,1,2,751.089037,0,100000,697.970668,100030,0,34707526,0,-1,2021-09-17.01:30:23
ba-1m-8m,1000000,7999964,1,3,547.002972,0,100000,34.809868,22020,0,154483,22020,-1,2021-09-17.01:30:29
baidu,2141301,17794839,1,3,1300.731546,0,100000,239.933639,99049,0,6026082,99049,-1,2021-09-17.01:30:54
dbpedia,3966925,13820853,1,3,1549.609935,0,100000,549.541853,100998,0,956287,100998,-1,2021-09-17.01:31:11
er-1m-8m,1000000,8000000,1,3,1046.610874,0,100000,42.590142,39167,0,430967,39167,-1,2021-09-17.01:31:20
livej,4847571,68993773,1,3,4693.090469,0,100000,185.805606,112282,0,7967965,112282,-1,2021-09-17.01:32:11
patent,6009555,16518948,1,3,3325.037178,0,100000,83.536661,105841,0,1451993,105841,-1,2021-09-17.01:32:44
pokec,1632804,30622564,1,3,1738.851134,0,100000,119.679936,85894,0,3427132,85894,-1,2021-09-17.01:33:09
rmat-1m-8m,999760,7810950,1,3,391.683083,0,100000,396.397669,100156,0,22598498,100156,-1,2021-09-17.01:33:13
roadNetCA,1971281,5533214,1,3,542.772665,0,100000,21.265138,61373,0,96384,61373,-1,2021-09-17.01:33:17
ssca2,1048577,157877986,1,3,1155.924510,0,100000,1067.606149,1590472,0,120338349,1590472,-1,2021-09-17.01:34:12
wiki-links,5710993,130160392,1,3,9213.124212,0,100000,990.871551,179496,0,46987431,179496,-1,2021-09-17.01:36:26
wikitalk,2394385,5021410,1,3,455.459658,0,100000,340.935664,100679,0,11124624,100679,-1,2021-09-17.01:36:30
wiki_talk_en,2987536,24981163,1,3,663.694787,0,100000,718.754264,101200,0,20958420,101200,-1,2021-09-17.01:36:38
ba-1m-8m,1000000,7999964,1,2,642.040010,100000,0,1215.501361,21911,111883,1851266,0,-1,2021-09-17.01:36:54
baidu,2141301,17794839,1,2,1349.487094,100000,0,387.369005,98905,119886,9982172,0,-1,2021-09-17.01:37:20
dbpedia,3966925,13820853,1,2,1618.852879,100000,0,331.958532,101032,117617,2075439,0,-1,2021-09-17.01:37:40
er-1m-8m,1000000,8000000,1,2,1085.518563,100000,0,338.830346,39773,55580,669297,0,-1,2021-09-17.01:37:59
livej,4847571,68993773,1,2,4726.492902,100000,0,493.009954,109908,137373,10336341,0,-1,2021-09-17.01:38:56
patent,6009555,16518948,1,2,3352.927270,100000,0,670.174544,106410,156954,2444377,0,-1,2021-09-17.01:39:37
pokec,1632804,30622564,1,2,1781.134578,100000,0,518.500162,86191,125876,5993900,0,-1,2021-09-17.01:40:05
rmat-1m-8m,999760,7810950,1,2,419.179514,100000,0,351.797308,100452,120197,30371921,0,-1,2021-09-17.01:40:10
roadNetCA,1971281,5533214,1,2,597.788234,100000,0,453.851146,61269,203540,616314,0,-1,2021-09-17.01:40:16
ssca2,1048577,157877986,1,2,1219.619788,100000,0,2166.728536,1591308,1652590,125471099,0,-1,2021-09-17.01:41:20
wiki-links,5710993,130160392,1,2,9328.136625,100000,0,990.769962,183913,200882,51757433,0,-1,2021-09-17.01:43:43
wikitalk,2394385,5021410,1,2,534.000341,100000,0,300.566072,100631,105932,14708262,0,-1,2021-09-17.01:43:47
wiki_talk_en,2987536,24981163,1,2,747.728697,100000,0,406.974422,100086,105706,21523921,0,-1,2021-09-17.01:43:55
ba-1m-8m,1000000,7999964,1,3,559.426938,100000,0,159.095123,-33518,166722,1845773,361188,-1,2021-09-17.01:44:01
baidu,2141301,17794839,1,3,1298.897843,100000,0,213.055286,85744,132792,10225074,811955,-1,2021-09-17.01:44:26
dbpedia,3966925,13820853,1,3,1550.636499,100000,0,132.247793,90644,128076,1996199,1119193,-1,2021-09-17.01:44:42
er-1m-8m,1000000,8000000,1,3,1039.867022,100000,0,84.945560,27547,66591,662057,436437,-1,2021-09-17.01:44:51
livej,4847571,68993773,1,3,4696.903142,100000,0,246.937336,94415,159171,11298887,772606,-1,2021-09-17.01:45:43
patent,6009555,16518948,1,3,3308.877665,100000,0,196.287254,81775,182228,2498362,1010967,-1,2021-09-17.01:46:16
pokec,1632804,30622564,1,3,1730.921260,100000,0,196.419192,64870,147904,6081203,721418,-1,2021-09-17.01:46:40
rmat-1m-8m,999760,7810950,1,3,387.671221,100000,0,262.792632,86570,132838,28700450,632280,-1,2021-09-17.01:46:45
roadNetCA,1971281,5533214,1,3,536.345415,100000,0,99.604195,13283,255377,626717,903285,-1,2021-09-17.01:46:48
ssca2,1048577,157877986,1,3,1193.665334,100000,0,2342.509868,1531099,1681491,125864531,11843586,-1,2021-09-17.01:47:45
wiki-links,5710993,130160392,1,3,9205.550765,100000,0,763.514818,174006,215757,54937035,762278,-1,2021-09-17.01:49:59
wikitalk,2394385,5021410,1,3,452.614846,100000,0,215.683855,97110,109244,14434300,1067916,-1,2021-09-17.01:50:02
wiki_talk_en,2987536,24981163,1,3,661.495779,100000,0,294.380907,96083,109686,21538473,944915,-1,2021-09-17.01:50:10
ba-1m-8m,1000000,7999964,1,2,633.344180,0,100000,255.504059,22145,0,310814,0,-1,2021-09-17.01:50:25
baidu,2141301,17794839,1,2,1350.273314,0,100000,374.218717,98443,0,11897238,0,-1,2021-09-17.01:50:51
dbpedia,3966925,13820853,1,2,1623.505758,0,100000,829.520849,101425,0,1975616,0,-1,2021-09-17.01:51:11
er-1m-8m,1000000,8000000,1,2,1088.363384,0,100000,391.611891,39805,0,876662,0,-1,2021-09-17.01:51:29
livej,4847571,68993773,1,2,4740.780551,0,100000,357.586545,112684,0,16732650,0,-1,2021-09-17.01:52:27
patent,6009555,16518948,1,2,3358.965971,0,100000,368.825568,106363,0,2972300,0,-1,2021-09-17.01:53:07
pokec,1632804,30622564,1,2,1788.448170,0,100000,337.869239,85424,0,6837106,0,-1,2021-09-17.01:53:36
rmat-1m-8m,999760,7810950,1,2,419.115154,0,100000,368.257647,100557,0,45234618,0,-1,2021-09-17.01:53:41
roadNetCA,1971281,5533214,1,2,605.210004,0,100000,183.036365,61593,0,194378,0,-1,2021-09-17.01:53:46
ssca2,1048577,157877986,1,2,1207.944100,0,100000,1776.544036,1591845,0,240978988,0,-1,2021-09-17.01:54:50
wiki-links,5710993,130160392,1,2,9372.939832,0,100000,1093.403495,188870,0,98543284,0,-1,2021-09-17.01:57:13
wikitalk,2394385,5021410,1,2,532.826736,0,100000,388.326698,100584,0,21973218,0,-1,2021-09-17.01:57:17
wiki_talk_en,2987536,24981163,1,2,752.674050,0,100000,694.429896,99841,0,33991892,0,-1,2021-09-17.01:57:25
ba-1m-8m,1000000,7999964,1,3,548.129329,0,100000,34.812225,22049,0,154677,22049,-1,2021-09-17.01:57:31
baidu,2141301,17794839,1,3,1300.478599,0,100000,245.416105,99469,0,6246465,99469,-1,2021-09-17.01:57:56
dbpedia,3966925,13820853,1,3,1548.972947,0,100000,565.447507,101383,0,1019820,101383,-1,2021-09-17.01:58:13
er-1m-8m,1000000,8000000,1,3,1048.765668,0,100000,39.623081,39171,0,430000,39171,-1,2021-09-17.01:58:22
livej,4847571,68993773,1,3,4708.217019,0,100000,196.759663,113823,0,8649863,113823,-1,2021-09-17.01:59:13
patent,6009555,16518948,1,3,3313.254780,0,100000,83.699594,105824,0,1481713,105824,-1,2021-09-17.01:59:46
pokec,1632804,30622564,1,3,1754.025315,0,100000,121.811132,86372,0,3524465,86372,-1,2021-09-17.02:00:11
rmat-1m-8m,999760,7810950,1,3,390.781152,0,100000,399.366676,100328,0,22793323,100328,-1,2021-09-17.02:00:15
roadNetCA,1971281,5533214,1,3,542.971866,0,100000,21.226728,60822,0,95217,60822,-1,2021-09-17.02:00:19
ssca2,1048577,157877986,1,3,1201.440617,0,100000,1077.822143,1599277,0,121124627,1599277,-1,2021-09-17.02:01:15
wiki-links,5710993,130160392,1,3,9211.253615,0,100000,1026.306287,188234,0,50178481,188234,-1,2021-09-17.02:03:29
wikitalk,2394385,5021410,1,3,456.270659,0,100000,336.185489,100665,0,11133145,100665,-1,2021-09-17.02:03:32
wiki_talk_en,2987536,24981163,1,3,664.495173,0,100000,650.156530,100125,0,17223900,100125,-1,2021-09-17.02:03:40
ba-1m-8m,1000000,7999964,1,2,642.363891,100000,0,1220.641706,22028,112355,1881690,0,-1,2021-09-17.02:03:56
baidu,2141301,17794839,1,2,1346.585297,100000,0,397.221464,99585,121434,10668806,0,-1,2021-09-17.02:04:23
dbpedia,3966925,13820853,1,2,1620.549731,100000,0,320.462472,100758,117028,1678945,0,-1,2021-09-17.02:04:43
er-1m-8m,1000000,8000000,1,2,1084.695796,100000,0,340.033535,38653,54130,651345,0,-1,2021-09-17.02:05:01
livej,4847571,68993773,1,2,4729.755862,100000,0,503.100182,111970,139763,10821493,0,-1,2021-09-17.02:05:58
patent,6009555,16518948,1,2,3356.789727,100000,0,669.840175,107025,156595,2401419,0,-1,2021-09-17.02:06:39
pokec,1632804,30622564,1,2,1775.537268,100000,0,525.005414,86736,126505,6037367,0,-1,2021-09-17.02:07:08
rmat-1m-8m,999760,7810950,1,2,416.251156,100000,0,358.164776,100540,120635,30586673,0,-1,2021-09-17.02:07:13
roadNetCA,1971281,5533214,1,2,601.395435,100000,0,458.915243,61617,205821,624490,0,-1,2021-09-17.02:07:19
ssca2,1048577,157877986,1,2,1230.630381,100000,0,2180.044455,1593982,1654905,125502090,0,-1,2021-09-17.02:08:23
wiki-links,5710993,130160392,1,2,9372.931173,100000,0,1049.779012,189142,207133,56337557,0,-1,2021-09-17.02:10:45
wikitalk,2394385,5021410,1,2,530.103773,100000,0,294.384661,100569,105745,14021868,0,-1,2021-09-17.02:10:49
wiki_talk_en,2987536,24981163,1,2,746.409606,100000,0,454.539291,101327,107085,25496684,0,-1,2021-09-17.02:10:58
ba-1m-8m,1000000,7999964,1,3,552.485925,100000,0,161.466871,-33379,167989,1892073,366379,-1,2021-09-17.02:11:03
baidu,2141301,17794839,1,3,1301.029528,100000,0,215.651376,85901,133679,10404549,815376,-1,2021-09-17.02:11:28
dbpedia,3966925,13820853,1,3,1549.403158,100000,0,131.874646,90661,128938,1669510,1135423,-1,2021-09-17.02:11:45
er-1m-8m,1000000,8000000,1,3,1038.077268,100000,0,85.053436,27890,66159,657235,436929,-1,2021-09-17.02:11:54
livej,4847571,68993773,1,3,4695.806171,100000,0,242.055490,94389,158123,10897943,773653,-1,2021-09-17.02:12:45
patent,6009555,16518948,1,3,3306.951348,100000,0,200.058860,82072,184078,2526030,1024605,-1,2021-09-17.02:13:18
pokec,1632804,30622564,1,3,1729.685927,100000,0,196.330710,64774,148143,6085495,719177,-1,2021-09-17.02:13:43
rmat-1m-8m,999760,7810950,1,3,387.203815,100000,0,281.085931,87093,133731,30627367,636382,-1,2021-09-17.02:13:47
roadNetCA,1971281,5533214,1,3,535.472744,100000,0,99.282279,13009,255251,625458,894914,-1,2021-09-17.02:13:51
ssca2,1048577,157877986,1,3,1175.521174,100000,0,2358.974147,1534908,1685498,126340057,11977891,-1,2021-09-17.02:14:48
wiki-links,5710993,130160392,1,3,9170.072127,100000,0,793.983153,176156,218470,58070099,763236,-1,2021-09-17.02:17:02
wikitalk,2394385,5021410,1,3,453.272815,100000,0,217.891608,97047,109631,14715219,1078557,-1,2021-09-17.02:17:05
wiki_talk_en,2987536,24981163,1,3,662.262044,100000,0,296.562998,96305,109567,21738875,939553,-1,2021-09-17.02:17:12
ba-1m-8m,1000000,7999964,1,2,631.353405,0,100000,255.610569,22263,0,312412,0,-1,2021-09-17.02:17:27
baidu,2141301,17794839,1,2,1348.557870,0,100000,380.949364,98844,0,12123892,0,-1,2021-09-17.02:17:54
dbpedia,3966925,13820853,1,2,1630.083828,0,100000,833.634066,100872,0,2059028,0,-1,2021-09-17.02:18:14
er-1m-8m,1000000,8000000,1,2,1084.262811,0,100000,388.351404,39092,0,858788,0,-1,2021-09-17.02:18:32
livej,4847571,68993773,1,2,4750.162100,0,100000,351.567086,112142,0,16199336,0,-1,2021-09-17.02:19:29
patent,6009555,16518948,1,2,3380.609031,0,100000,368.945448,106652,0,3018208,0,-1,2021-09-17.02:20:10
pokec,1632804,30622564,1,2,1792.310416,0,100000,338.489884,85987,0,6886160,0,-1,2021-09-17.02:20:39
rmat-1m-8m,999760,7810950,1,2,417.116564,0,100000,366.237202,100397,0,45147748,0,-1,2021-09-17.02:20:44
roadNetCA,1971281,5533214,1,2,607.968458,0,100000,183.988208,61734,0,195404,0,-1,2021-09-17.02:20:49
ssca2,1048577,157877986,1,2,1227.944187,0,100000,1770.042599,1587704,0,240187790,0,-1,2021-09-17.02:21:53
wiki-links,5710993,130160392,1,2,9348.258285,0,100000,1091.703733,182647,0,95941038,0,-1,2021-09-17.02:24:15
wikitalk,2394385,5021410,1,2,532.646088,0,100000,388.807878,100666,0,22322958,0,-1,2021-09-17.02:24:20
wiki_talk_en,2987536,24981163,1,2,753.058176,0,100000,697.312842,99996,0,34675560,0,-1,2021-09-17.02:24:28
ba-1m-8m,1000000,7999964,1,3,543.477967,0,100000,34.944758,22167,0,155530,22167,-1,2021-09-17.02:24:34
baidu,2141301,17794839,1,3,1305.373233,0,100000,241.155511,98553,0,5994416,98553,-1,2021-09-17.02:24:58
dbpedia,3966925,13820853,1,3,1549.589448,0,100000,567.938903,101500,0,1113014,101500,-1,2021-09-17.02:25:15
er-1m-8m,1000000,8000000,1,3,1049.058926,0,100000,39.548643,40226,0,443856,40226,-1,2021-09-17.02:25:25
livej,4847571,68993773,1,3,4713.318437,0,100000,189.113629,112483,0,8144006,112483,-1,2021-09-17.02:26:16
patent,6009555,16518948,1,3,3316.168364,0,100000,84.332006,106475,0,1497901,106475,-1,2021-09-17.02:26:49
pokec,1632804,30622564,1,3,1736.094517,0,100000,117.714449,85823,0,3343084,85823,-1,2021-09-17.02:27:13
rmat-1m-8m,999760,7810950,1,3,392.470856,0,100000,366.081165,99396,0,20348449,99396,-1,2021-09-17.02:27:18
roadNetCA,1971281,5533214,1,3,541.213168,0,100000,21.367230,61439,0,96871,61439,-1,2021-09-17.02:27:21
ssca2,1048577,157877986,1,3,1155.650174,0,100000,1070.670878,1593146,0,120592291,1593146,-1,2021-09-17.02:28:17
wiki-links,5710993,130160392,1,3,9200.881865,0,100000,988.381310,186944,0,48801270,186944,-1,2021-09-17.02:30:31
wikitalk,2394385,5021410,1,3,454.980134,0,100000,306.610640,99743,0,9365276,99743,-1,2021-09-17.02:30:34
wiki_talk_en,2987536,24981163,1,3,664.742688,0,100000,647.314087,99921,0,17091889,99921,-1,2021-09-17.02:30:42
ba-1m-8m,1000000,7999964,1,2,634.291214,100000,0,1208.049880,22176,111913,1851182,0,-1,2021-09-17.02:30:58
baidu,2141301,17794839,1,2,1340.857186,100000,0,384.468557,98566,119141,9971659,0,-1,2021-09-17.02:31:25
dbpedia,3966925,13820853,1,2,1625.592564,100000,0,330.323367,101468,117558,2194727,0,-1,2021-09-17.02:31:44
er-1m-8m,1000000,8000000,1,2,1072.052860,100000,0,341.903860,39049,54677,657751,0,-1,2021-09-17.02:32:03
livej,4847571,68993773,1,2,4747.371633,100000,0,507.665941,112264,140082,11305388,0,-1,2021-09-17.02:33:00
patent,6009555,16518948,1,2,3366.589749,100000,0,676.976266,108365,158402,2444557,0,-1,2021-09-17.02:33:41
pokec,1632804,30622564,1,2,1778.406047,100000,0,524.974008,86108,126505,6138455,0,-1,2021-09-17.02:34:10
rmat-1m-8m,999760,7810950,1,2,415.709472,100000,0,337.719386,99575,119386,27886292,0,-1,2021-09-17.02:34:15
roadNetCA,1971281,5533214,1,2,597.144354,100000,0,458.739273,60770,205415,624699,0,-1,2021-09-17.02:34:21
ssca2,1048577,157877986,1,2,1239.359694,100000,0,2166.398165,1591124,1651740,125287921,0,-1,2021-09-17.02:35:25
wiki-links,5710993,130160392,1,2,9318.559114,100000,0,1032.693207,187706,205479,55295845,0,-1,2021-09-17.02:37:47
wikitalk,2394385,5021410,1,2,531.865178,100000,0,300.976453,100584,105935,14715118,0,-1,2021-09-17.02:37:51
wiki_talk_en,2987536,24981163,1,2,749.152921,100000,0,397.831277,100148,105773,21015767,0,-1,2021-09-17.02:38:00
ba-1m-8m,1000000,7999964,1,3,552.048591,100000,0,158.754161,-33431,166738,1856644,360724,-1,2021-09-17.02:38:05
baidu,2141301,17794839,1,3,1298.572416,100000,0,211.877902,85797,133090,10099112,810343,-1,2021-09-17.02:38:30
dbpedia,3966925,13820853,1,3,1550.086889,100000,0,131.350712,90845,128274,2008994,1113628,-1,2021-09-17.02:38:47
er-1m-8m,1000000,8000000,1,3,1041.764983,100000,0,85.904788,27781,66831,663257,441119,-1,2021-09-17.02:38:56
livej,4847571,68993773,1,3,4696.406680,100000,0,247.102045,95294,159137,11344729,782081,-1,2021-09-17.02:39:47
patent,6009555,16518948,1,3,3307.851099,100000,0,198.569752,83481,183805,2444394,1023819,-1,2021-09-17.02:40:20
pokec,1632804,30622564,1,3,1735.524526,100000,0,192.299880,64266,145562,5920224,715531,-1,2021-09-17.02:40:45
rmat-1m-8m,999760,7810950,1,3,388.521145,100000,0,268.127284,86306,132867,28556790,636123,-1,2021-09-17.02:40:49
roadNetCA,1971281,5533214,1,3,536.068132,100000,0,98.690299,12699,256308,629928,895884,-1,2021-09-17.02:40:53
ssca2,1048577,157877986,1,3,1169.244591,100000,0,2342.277524,1530229,1678587,125960164,11851514,-1,2021-09-17.02:41:50
wiki-links,5710993,130160392,1,3,9162.209904,100000,0,827.003968,176308,219657,60222615,776104,-1,2021-09-17.02:44:04
wikitalk,2394385,5021410,1,3,454.443207,100000,0,201.911760,96450,108410,12543466,1093735,-1,2021-09-17.02:44:07
wiki_talk_en,2987536,24981163,1,3,660.287516,100000,0,295.236052,96275,109473,21287317,955181,-1,2021-09-17.02:44:14
ba-1m-8m,1000000,7999964,1,2,635.620912,0,100000,253.450420,21940,0,307778,0,-1,2021-09-17.02:44:29
baidu,2141301,17794839,1,2,1347.331844,0,100000,380.760890,98826,0,12046462,0,-1,2021-09-17.02:44:56
dbpedia,3966925,13820853,1,2,1623.282589,0,100000,828.253666,101108,0,1966722,0,-1,2021-09-17.02:45:16
er-1m-8m,1000000,8000000,1,2,1086.174575,0,100000,388.929089,39339,0,865226,0,-1,2021-09-17.02:45:34
livej,4847571,68993773,1,2,4742.473688,0,100000,358.330554,113288,0,16969178,0,-1,2021-09-17.02:46:31
patent,6009555,16518948,1,2,3394.451337,0,100000,377.643163,109326,0,3108066,0,-1,2021-09-17.02:47:12
pokec,1632804,30622564,1,2,1788.306801,0,100000,338.810822,85318,0,6679256,0,-1,2021-09-17.02:47:40
rmat-1m-8m,999760,7810950,1,2,421.946015,0,100000,370.577917,100491,0,45845110,0,-1,2021-09-17.02:47:45
roadNetCA,1971281,5533214,1,2,612.716802,0,100000,182.205891,61435,0,192770,0,-1,2021-09-17.02:47:51
ssca2,1048577,157877986,1,2,1208.930865,0,100000,1776.733734,1591701,0,241016382,0,-1,2021-09-17.02:48:55
wiki-links,5710993,130160392,1,2,9347.614193,0,100000,1100.141427,187750,0,99384146,0,-1,2021-09-17.02:51:17
wikitalk,2394385,5021410,1,2,532.658950,0,100000,388.884190,100523,0,22043020,0,-1,2021-09-17.02:51:21
wiki_talk_en,2987536,24981163,1,2,753.478160,0,100000,747.879746,101279,0,42497310,0,-1,2021-09-17.02:51:30
ba-1m-8m,1000000,7999964,1,3,548.388122,0,100000,35.389042,21984,0,154238,21984,-1,2021-09-17.02:51:36
baidu,2141301,17794839,1,3,1302.750617,0,100000,247.918422,99263,0,6260221,99263,-1,2021-09-17.02:52:00
dbpedia,3966925,13820853,1,3,1550.189588,0,100000,558.906144,101240,0,1019851,101240,-1,2021-09-17.02:52:17
er-1m-8m,1000000,8000000,1,3,1047.328454,0,100000,39.573488,39564,0,435644,39564,-1,2021-09-17.02:52:26
livej,4847571,68993773,1,3,4718.359165,0,100000,190.634939,110624,0,8226773,110624,-1,2021-09-17.02:53:18
patent,6009555,16518948,1,3,3306.992096,0,100000,84.403209,106820,0,1484940,106820,-1,2021-09-17.02:53:51
pokec,1632804,30622564,1,3,1738.825136,0,100000,120.726152,86588,0,3452059,86588,-1,2021-09-17.02:54:16
rmat-1m-8m,999760,7810950,1,3,390.208130,0,100000,397.932224,100553,0,22662445,100553,-1,2021-09-17.02:54:20
roadNetCA,1971281,5533214,1,3,542.748811,0,100000,21.200952,61044,0,95857,61044,-1,2021-09-17.02:54:24
ssca2,1048577,157877986,1,3,1156.633402,0,100000,1069.790526,1591260,0,120487984,1591260,-1,2021-09-17.02:55:19
wiki-links,5710993,130160392,1,3,9220.535909,0,100000,1014.671373,186728,0,50380176,186728,-1,2021-09-17.02:57:34
wikitalk,2394385,5021410,1,3,454.760354,0,100000,336.244722,100498,0,11044269,100498,-1,2021-09-17.02:57:37
wiki_talk_en,2987536,24981163,1,3,664.609984,0,100000,726.230625,101278,0,21384699,101278,-1,2021-09-17.02:57:45
ba-1m-8m,1000000,7999964,1,2,636.793086,100000,0,1219.000605,21953,112070,1877539,0,-1,2021-09-17.02:58:01
baidu,2141301,17794839,1,2,1348.322215,100000,0,385.106487,98612,119585,10162868,0,-1,2021-09-17.02:58:27
dbpedia,3966925,13820853,1,2,1616.424380,100000,0,322.404181,100732,116997,1754299,0,-1,2021-09-17.02:58:47
er-1m-8m,1000000,8000000,1,2,1084.884376,100000,0,341.749182,39875,55249,663392,0,-1,2021-09-17.02:59:06
livej,4847571,68993773,1,2,4747.768551,100000,0,517.785271,116010,143565,12333773,0,-1,2021-09-17.03:00:03
patent,6009555,16518948,1,2,3374.470833,100000,0,665.761112,105977,156606,2407181,0,-1,2021-09-17.03:00:44
pokec,1632804,30622564,1,2,1768.869663,100000,0,516.807509,86706,125949,5996956,0,-1,2021-09-17.03:01:12
rmat-1m-8m,999760,7810950,1,2,416.522163,100000,0,333.703467,99597,119129,27997101,0,-1,2021-09-17.03:01:17
roadNetCA,1971281,5533214,1,2,593.002866,100000,0,448.991507,61657,202740,612986,0,-1,2021-09-17.03:01:23
ssca2,1048577,157877986,1,2,1227.637881,100000,0,2174.168054,1592282,1652417,125513431,0,-1,2021-09-17.03:02:27
wiki-links,5710993,130160392,1,2,9340.339291,100000,0,1024.186746,185464,202000,53882642,0,-1,2021-09-17.03:04:50
wikitalk,2394385,5021410,1,2,529.738704,100000,0,299.652903,100596,105633,14662813,0,-1,2021-09-17.03:04:54
wiki_talk_en,2987536,24981163,1,2,748.612932,100000,0,455.298653,101146,106926,25682149,0,-1,2021-09-17.03:05:02
ba-1m-8m,1000000,7999964,1,3,555.223173,100000,0,159.378105,-32619,166351,1853741,371279,-1,2021-09-17.03:05:08
baidu,2141301,17794839,1,3,1297.191441,100000,0,259.730656,89992,136995,14547144,824490,-1,2021-09-17.03:05:33
dbpedia,3966925,13820853,1,3,1548.750158,100000,0,129.755697,91165,127950,1830373,1114231,-1,2021-09-17.03:05:49
er-1m-8m,1000000,8000000,1,3,1044.722532,100000,0,85.366759,27593,66531,661900,435998,-1,2021-09-17.03:05:58
livej,4847571,68993773,1,3,4695.902679,100000,0,241.751233,93538,158618,11080730,766409,-1,2021-09-17.03:06:50
patent,6009555,16518948,1,3,3302.715916,100000,0,198.705504,82391,182111,2484616,1028075,-1,2021-09-17.03:07:23
pokec,1632804,30622564,1,3,1737.059558,100000,0,195.830513,65557,148291,6091860,714810,-1,2021-09-17.03:07:48
rmat-1m-8m,999760,7810950,1,3,387.160763,100000,0,279.486909,87302,134215,31162388,635141,-1,2021-09-17.03:07:52
roadNetCA,1971281,5533214,1,3,535.932980,100000,0,98.467592,12825,255350,625678,900239,-1,2021-09-17.03:07:56
ssca2,1048577,157877986,1,3,1204.815108,100000,0,2347.156897,1531950,1676384,125694472,11917800,-1,2021-09-17.03:08:53
wiki-links,5710993,130160392,1,3,9214.366538,100000,0,747.302705,172444,213944,53234568,768870,-1,2021-09-17.03:11:07
wikitalk,2394385,5021410,1,3,455.698661,100000,0,218.920737,97174,109198,14230739,1089133,-1,2021-09-17.03:11:10
wiki_talk_en,2987536,24981163,1,3,660.719840,100000,0,336.389492,97353,110734,25986929,936201,-1,2021-09-17.03:11:17
ba-1m-8m,1000000,7999964,1,2,639.341706,0,100000,253.334103,21928,0,307660,0,-1,2021-09-17.03:11:32
baidu,2141301,17794839,1,2,1348.052949,0,100000,376.274521,98475,0,11800296,0,-1,2021-09-17.03:11:59
dbpedia,3966925,13820853,1,2,1622.318276,0,100000,826.616234,100930,0,1923120,0,-1,2021-09-17.03:12:19
er-1m-8m,1000000,8000000,1,2,1085.771111,0,100000,378.281943,38376,0,842806,0,-1,2021-09-17.03:12:37
livej,4847571,68993773,1,2,4755.621901,0,100000,371.027359,116001,0,18867230,0,-1,2021-09-17.03:13:34
patent,6009555,16518948,1,2,3370.841291,0,100000,368.397490,106726,0,2938772,0,-1,2021-09-17.03:14:15
pokec,1632804,30622564,1,2,1788.464511,0,100000,347.891181,86285,0,6968434,0,-1,2021-09-17.03:14:43
rmat-1m-8m,999760,7810950,1,2,420.156973,0,100000,368.750226,100566,0,45670300,0,-1,2021-09-17.03:14:48
roadNetCA,1971281,5533214,1,2,605.154472,0,100000,184.785634,61210,0,192022,0,-1,2021-09-17.03:14:54
ssca2,1048577,157877986,1,2,1209.754877,0,100000,1780.437100,1594365,0,241514668,0,-1,2021-09-17.03:15:57
wiki-links,5710993,130160392,1,2,9348.009732,0,100000,1114.747870,188416,0,102259216,0,-1,2021-09-17.03:18:20
wikitalk,2394385,5021410,1,2,531.788602,0,100000,387.302008,100536,0,21975536,0,-1,2021-09-17.03:18:24
wiki_talk_en,2987536,24981163,1,2,753.482766,0,100000,695.510285,100046,0,34351180,0,-1,2021-09-17.03:18:33
ba-1m-8m,1000000,7999964,1,3,545.978553,0,100000,34.778734,21859,0,153339,21859,-1,2021-09-17.03:18:38
baidu,2141301,17794839,1,3,1308.969025,0,100000,237.610917,98105,0,5877850,98105,-1,2021-09-17.03:19:03
dbpedia,3966925,13820853,1,3,1549.130478,0,100000,558.654521,100638,0,1016565,100638,-1,2021-09-17.03:19:20
er-1m-8m,1000000,8000000,1,3,1052.561493,0,100000,39.332437,39738,0,437673,39738,-1,2021-09-17.03:19:29
livej,4847571,68993773,1,3,4708.707572,0,100000,197.888494,113142,0,8673154,113142,-1,2021-09-17.03:20:21
patent,6009555,16518948,1,3,3320.365232,0,100000,86.763555,108743,0,1564092,108743,-1,2021-09-17.03:20:54
pokec,1632804,30622564,1,3,1730.903703,0,100000,119.892243,86063,0,3414077,86063,-1,2021-09-17.03:21:18
rmat-1m-8m,999760,7810950,1,3,390.785946,0,100000,369.126860,99334,0,20540908,99334,-1,2021-09-17.03:21:23
roadNetCA,1971281,5533214,1,3,542.828854,0,100000,21.232920,61482,0,96429,61482,-1,2021-09-17.03:21:26
ssca2,1048577,157877986,1,3,1178.328090,0,100000,1072.736003,1595448,0,120901138,1595448,-1,2021-09-17.03:22:22
wiki-links,5710993,130160392,1,3,9262.266250,0,100000,1068.406663,191779,0,52277613,191779,-1,2021-09-17.03:24:36
