model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,assert,date
ssca2,1048577,157877986,1,2,1009.493345,0,100000,1767.830062,1598057,0,242143946,0,-1,2021-09-21.02:27:05
wiki-links,5710993,130160392,1,2,9307.568513,0,100000,1114.775952,190211,0,102029836,0,-1,2021-09-21.02:29:27
wikitalk,2394385,5021410,1,2,534.550438,0,100000,390.916965,100606,0,22313584,0,-1,2021-09-21.02:29:31
wiki_talk_en,2987536,24981163,1,2,754.403020,0,100000,747.593457,101223,0,42665512,0,-1,2021-09-21.02:29:39
ba-1m-8m,1000000,7999964,1,3,544.712084,0,100000,35.359346,21999,0,154392,21999,-1,2021-09-21.02:29:45
baidu,2141301,17794839,1,3,1297.712427,0,100000,243.648281,98805,0,5948871,98805,-1,2021-09-21.02:30:10
dbpedia,3966925,13820853,1,3,1515.303603,0,100000,561.805650,101695,0,1043903,101695,-1,2021-09-21.02:30:27
er-1m-8m,1000000,8000000,1,3,877.627056,0,100000,39.704253,39566,0,434716,39566,-1,2021-09-21.02:30:36
livej,4847571,68993773,1,3,4667.850480,0,100000,198.225116,113170,0,8735774,113170,-1,2021-09-21.02:31:27
patent,6009555,16518948,1,3,3281.235009,0,100000,84.040428,105565,0,1441339,105565,-1,2021-09-21.02:32:00
pokec,1632804,30622564,1,3,1734.372517,0,100000,121.201970,86182,0,3457981,86182,-1,2021-09-21.02:32:24
rmat-1m-8m,999760,7810950,1,3,390.937590,0,100000,400.736701,100804,0,22741383,100804,-1,2021-09-21.02:32:29
roadNetCA,1971281,5533214,1,3,507.018241,0,100000,23.031661,60738,0,94705,60738,-1,2021-09-21.02:32:32
ssca2,1048577,157877986,1,3,932.427271,0,100000,1065.936947,1588534,0,120332934,1588534,-1,2021-09-21.02:33:27
wiki-links,5710993,130160392,1,3,9061.813357,0,100000,1127.113953,185142,0,53987888,185142,-1,2021-09-21.02:35:41
wikitalk,2394385,5021410,1,3,426.448271,0,100000,311.061502,100173,0,9499823,100173,-1,2021-09-21.02:35:44
wiki_talk_en,2987536,24981163,1,3,632.151034,0,100000,725.666257,101070,0,21103163,101070,-1,2021-09-21.02:35:52
ba-1m-8m,1000000,7999964,1,2,638.434153,100000,0,1222.363703,22132,111199,1838762,0,-1,2021-09-21.02:36:09
baidu,2141301,17794839,1,2,1352.519272,100000,0,384.870456,98452,119308,9850023,0,-1,2021-09-21.02:36:35
dbpedia,3966925,13820853,1,2,1630.108864,100000,0,322.442713,101097,117389,1707953,0,-1,2021-09-21.02:36:55
er-1m-8m,1000000,8000000,1,2,929.744026,100000,0,332.097883,40287,56007,673978,0,-1,2021-09-21.02:37:13
livej,4847571,68993773,1,2,4748.782702,100000,0,513.165235,113239,141034,11275582,0,-1,2021-09-21.02:38:10
patent,6009555,16518948,1,2,3394.037313,100000,0,672.423232,107229,156629,2411274,0,-1,2021-09-21.02:38:51
pokec,1632804,30622564,1,2,1794.501988,100000,0,518.625805,85005,124121,5902379,0,-1,2021-09-21.02:39:20
rmat-1m-8m,999760,7810950,1,2,417.408149,100000,0,359.519069,100830,120611,30845235,0,-1,2021-09-21.02:39:25
roadNetCA,1971281,5533214,1,2,595.046367,100000,0,458.843833,61330,204233,618980,0,-1,2021-09-21.02:39:31
ssca2,1048577,157877986,1,2,1019.747378,100000,0,2190.909549,1592343,1654337,125618742,0,-1,2021-09-21.02:40:35
wiki-links,5710993,130160392,1,2,9356.719993,100000,0,1038.129256,186763,203232,56755008,0,-1,2021-09-21.02:42:57
wikitalk,2394385,5021410,1,2,531.370062,100000,0,297.970109,100616,105788,14378653,0,-1,2021-09-21.02:43:01
wiki_talk_en,2987536,24981163,1,2,748.208703,100000,0,403.790681,100023,105645,20890249,0,-1,2021-09-21.02:43:09
ba-1m-8m,1000000,7999964,1,3,561.596075,100000,0,158.181832,22210,166357,1839344,358993,-1,2021-09-21.02:43:15
baidu,2141301,17794839,1,3,1300.100071,100000,0,213.877769,98588,132354,10035788,814323,-1,2021-09-21.02:43:40
dbpedia,3966925,13820853,1,3,1513.516417,100000,0,131.230460,101352,128107,1679299,1136911,-1,2021-09-21.02:43:56
er-1m-8m,1000000,8000000,1,3,870.899904,100000,0,84.510904,39503,66938,664691,436254,-1,2021-09-21.02:44:05
livej,4847571,68993773,1,3,4645.959058,100000,0,246.339250,111949,158407,11246396,766461,-1,2021-09-21.02:44:56
patent,6009555,16518948,1,3,3272.637739,100000,0,196.414651,107039,182300,2450043,993002,-1,2021-09-21.02:45:29
pokec,1632804,30622564,1,3,1737.495931,100000,0,199.186578,86003,146810,6001202,725669,-1,2021-09-21.02:45:54
rmat-1m-8m,999760,7810950,1,3,380.259146,100000,0,285.417667,100410,133567,30945678,632916,-1,2021-09-21.02:45:58
roadNetCA,1971281,5533214,1,3,503.823216,100000,0,99.263422,61571,255449,625832,899831,-1,2021-09-21.02:46:02
ssca2,1048577,157877986,1,3,949.105312,100000,0,2376.095364,1598416,1687559,126650873,12059424,-1,2021-09-21.02:46:58
wiki-links,5710993,130160392,1,3,9142.725522,100000,0,757.884299,182555,211858,54544124,763655,-1,2021-09-21.02:49:11
wikitalk,2394385,5021410,1,3,422.863712,100000,0,219.590507,100578,109185,14735053,1068139,-1,2021-09-21.02:49:14
wiki_talk_en,2987536,24981163,1,3,625.252369,100000,0,291.767233,100199,109501,21320533,936952,-1,2021-09-21.02:49:22
ba-1m-8m,1000000,7999964,1,2,634.856595,0,100000,262.157996,22160,0,311014,0,-1,2021-09-21.02:49:37
baidu,2141301,17794839,1,2,1361.838628,0,100000,382.055094,98164,0,12138088,0,-1,2021-09-21.02:50:03
dbpedia,3966925,13820853,1,2,1629.732068,0,100000,829.579347,101295,0,2092248,0,-1,2021-09-21.02:50:24
er-1m-8m,1000000,8000000,1,2,932.157195,0,100000,383.357899,40097,0,882962,0,-1,2021-09-21.02:50:42
livej,4847571,68993773,1,2,4741.833624,0,100000,349.906324,111317,0,15351064,0,-1,2021-09-21.02:51:39
patent,6009555,16518948,1,2,3395.271991,0,100000,373.157971,107593,0,3068570,0,-1,2021-09-21.02:52:19
pokec,1632804,30622564,1,2,1783.716410,0,100000,348.988801,86713,0,6998106,0,-1,2021-09-21.02:52:47
rmat-1m-8m,999760,7810950,1,2,420.254424,0,100000,371.410668,100469,0,45301692,0,-1,2021-09-21.02:52:53
roadNetCA,1971281,5533214,1,2,608.675399,0,100000,184.156919,61301,0,192118,0,-1,2021-09-21.02:52:59
ssca2,1048577,157877986,1,2,1027.196148,0,100000,1768.977315,1596220,0,241861152,0,-1,2021-09-21.02:54:02
wiki-links,5710993,130160392,1,2,9291.787160,0,100000,1089.824752,185493,0,99010106,0,-1,2021-09-21.02:56:24
wikitalk,2394385,5021410,1,2,533.790492,0,100000,392.949946,100477,0,22363190,0,-1,2021-09-21.02:56:28
wiki_talk_en,2987536,24981163,1,2,755.179945,0,100000,702.316776,100077,0,34541004,0,-1,2021-09-21.02:56:37
ba-1m-8m,1000000,7999964,1,3,540.807847,0,100000,35.536154,22040,0,154562,22040,-1,2021-09-21.02:56:42
baidu,2141301,17794839,1,3,1300.291843,0,100000,242.308594,98834,0,5974330,98834,-1,2021-09-21.02:57:07
dbpedia,3966925,13820853,1,3,1510.507676,0,100000,561.646852,101167,0,994430,101167,-1,2021-09-21.02:57:24
er-1m-8m,1000000,8000000,1,3,874.203912,0,100000,40.879754,40089,0,442153,40089,-1,2021-09-21.02:57:33
livej,4847571,68993773,1,3,4657.412823,0,100000,200.223960,114638,0,8904539,114638,-1,2021-09-21.02:58:24
patent,6009555,16518948,1,3,3279.510477,0,100000,85.371960,107248,0,1496178,107248,-1,2021-09-21.02:58:57
pokec,1632804,30622564,1,3,1743.207746,0,100000,121.116245,85877,0,3407403,85877,-1,2021-09-21.02:59:21
rmat-1m-8m,999760,7810950,1,3,382.955664,0,100000,367.348365,99423,0,20255541,99423,-1,2021-09-21.02:59:26
roadNetCA,1971281,5533214,1,3,510.433328,0,100000,21.568110,61578,0,96896,61578,-1,2021-09-21.02:59:30
ssca2,1048577,157877986,1,3,935.680638,0,100000,1070.012010,1592059,0,120492891,1592059,-1,2021-09-21.03:00:25
wiki-links,5710993,130160392,1,3,9065.928263,0,100000,1023.839375,189577,0,49479956,189577,-1,2021-09-21.03:02:38
wikitalk,2394385,5021410,1,3,426.694031,0,100000,345.578795,100562,0,11213901,100562,-1,2021-09-21.03:02:41
wiki_talk_en,2987536,24981163,1,3,632.018803,0,100000,733.950550,101169,0,21283164,101169,-1,2021-09-21.03:02:49
ba-1m-8m,1000000,7999964,1,2,649.770796,100000,0,1252.077279,22004,111806,1872487,0,-1,2021-09-21.03:03:06
baidu,2141301,17794839,1,2,1349.736396,100000,0,386.864129,97911,118743,9953068,0,-1,2021-09-21.03:03:32
dbpedia,3966925,13820853,1,2,1629.034793,100000,0,326.657066,101267,117352,1799570,0,-1,2021-09-21.03:03:52
er-1m-8m,1000000,8000000,1,2,928.856725,100000,0,327.082546,39849,55283,664812,0,-1,2021-09-21.03:04:11
livej,4847571,68993773,1,2,4728.000581,100000,0,515.996831,113634,141317,11509873,0,-1,2021-09-21.03:05:07
patent,6009555,16518948,1,2,3371.209235,100000,0,674.129248,107511,157868,2429214,0,-1,2021-09-21.03:05:48
pokec,1632804,30622564,1,2,1779.112679,100000,0,521.508757,84828,124480,5860912,0,-1,2021-09-21.03:06:17
rmat-1m-8m,999760,7810950,1,2,418.814770,100000,0,359.167771,100540,120882,30924069,0,-1,2021-09-21.03:06:22
roadNetCA,1971281,5533214,1,2,602.848687,100000,0,457.067951,61469,202924,613752,0,-1,2021-09-21.03:06:28
ssca2,1048577,157877986,1,2,1013.601639,100000,0,2179.764953,1595088,1655854,125715923,0,-1,2021-09-21.03:07:32
wiki-links,5710993,130160392,1,2,9315.549757,100000,0,1029.743489,187531,204436,55447281,0,-1,2021-09-21.03:09:54
wikitalk,2394385,5021410,1,2,533.541203,100000,0,299.815472,100515,105750,14272316,0,-1,2021-09-21.03:09:58
wiki_talk_en,2987536,24981163,1,2,751.045634,100000,0,408.355869,100037,105687,21131629,0,-1,2021-09-21.03:10:06
ba-1m-8m,1000000,7999964,1,3,563.623876,100000,0,158.757541,22105,165993,1841258,364854,-1,2021-09-21.03:10:12
baidu,2141301,17794839,1,3,1297.164845,100000,0,214.709783,98505,132991,10165211,811015,-1,2021-09-21.03:10:37
dbpedia,3966925,13820853,1,3,1509.846040,100000,0,134.304339,100932,127874,1740287,1119660,-1,2021-09-21.03:10:53
er-1m-8m,1000000,8000000,1,3,873.516380,100000,0,85.752751,39371,66725,662014,453508,-1,2021-09-21.03:11:02
livej,4847571,68993773,1,3,4679.981582,100000,0,248.448682,112852,158678,11346003,768114,-1,2021-09-21.03:11:53
patent,6009555,16518948,1,3,3271.273855,100000,0,200.132745,107394,183771,2481403,1010762,-1,2021-09-21.03:12:26
pokec,1632804,30622564,1,3,1729.557558,100000,0,197.938852,86111,148040,6047720,726107,-1,2021-09-21.03:12:51
rmat-1m-8m,999760,7810950,1,3,381.936407,100000,0,262.988274,99351,132821,28622591,635216,-1,2021-09-21.03:12:55
roadNetCA,1971281,5533214,1,3,503.822289,100000,0,101.247066,61091,255491,627196,914094,-1,2021-09-21.03:12:59
ssca2,1048577,157877986,1,3,943.583374,100000,0,2367.633297,1592286,1682344,126065718,11989877,-1,2021-09-21.03:13:55
wiki-links,5710993,130160392,1,3,9154.378224,100000,0,811.214784,190448,218227,58191933,774963,-1,2021-09-21.03:16:08
wikitalk,2394385,5021410,1,3,421.829351,100000,0,218.705932,100522,109290,14339081,1075960,-1,2021-09-21.03:16:12
wiki_talk_en,2987536,24981163,1,3,626.018523,100000,0,297.577239,100130,109782,21748712,938944,-1,2021-09-21.03:16:19
ba-1m-8m,1000000,7999964,1,2,636.064725,0,100000,259.474273,22209,0,311652,0,-1,2021-09-21.03:16:34
baidu,2141301,17794839,1,2,1361.902092,0,100000,379.201997,98522,0,11688194,0,-1,2021-09-21.03:17:01
dbpedia,3966925,13820853,1,2,1627.126875,0,100000,837.734042,100827,0,2159786,0,-1,2021-09-21.03:17:21
er-1m-8m,1000000,8000000,1,2,941.340758,0,100000,380.096135,39483,0,868226,0,-1,2021-09-21.03:17:39
livej,4847571,68993773,1,2,4761.334749,0,100000,367.114338,114464,0,17941862,0,-1,2021-09-21.03:18:36
patent,6009555,16518948,1,2,3405.123352,0,100000,373.335829,106865,0,2932606,0,-1,2021-09-21.03:19:17
pokec,1632804,30622564,1,2,1789.269395,0,100000,349.016280,86465,0,6915922,0,-1,2021-09-21.03:19:45
rmat-1m-8m,999760,7810950,1,2,420.126129,0,100000,371.286551,100748,0,45717422,0,-1,2021-09-21.03:19:50
roadNetCA,1971281,5533214,1,2,611.915114,0,100000,183.812167,61564,0,193718,0,-1,2021-09-21.03:19:56
ssca2,1048577,157877986,1,2,1003.063916,0,100000,1762.130593,1592951,0,241478506,0,-1,2021-09-21.03:20:59
wiki-links,5710993,130160392,1,2,9330.724730,0,100000,1097.396296,186526,0,98464574,0,-1,2021-09-21.03:23:22
wikitalk,2394385,5021410,1,2,536.007845,0,100000,392.792061,100606,0,22155918,0,-1,2021-09-21.03:23:26
wiki_talk_en,2987536,24981163,1,2,755.307945,0,100000,747.577163,101107,0,42495110,0,-1,2021-09-21.03:23:34
ba-1m-8m,1000000,7999964,1,3,549.780575,0,100000,35.537457,21809,0,152996,21809,-1,2021-09-21.03:23:40
baidu,2141301,17794839,1,3,1300.295221,0,100000,243.648604,98219,0,5958379,98219,-1,2021-09-21.03:24:05
dbpedia,3966925,13820853,1,3,1510.930396,0,100000,559.529477,101139,0,1030960,101139,-1,2021-09-21.03:24:22
er-1m-8m,1000000,8000000,1,3,876.164477,0,100000,39.955718,40102,0,442147,40102,-1,2021-09-21.03:24:31
livej,4847571,68993773,1,3,4694.952776,0,100000,188.762150,111568,0,8130181,111568,-1,2021-09-21.03:25:22
patent,6009555,16518948,1,3,3278.830107,0,100000,86.724823,108589,0,1536938,108589,-1,2021-09-21.03:25:55
pokec,1632804,30622564,1,3,1750.451999,0,100000,118.011548,85232,0,3305469,85232,-1,2021-09-21.03:26:19
rmat-1m-8m,999760,7810950,1,3,384.815730,0,100000,400.483719,100504,0,22725534,100504,-1,2021-09-21.03:26:24
roadNetCA,1971281,5533214,1,3,514.036873,0,100000,21.433693,61159,0,96144,61159,-1,2021-09-21.03:26:27
ssca2,1048577,157877986,1,3,952.101424,0,100000,1065.945724,1589531,0,120202839,1589531,-1,2021-09-21.03:27:23
wiki-links,5710993,130160392,1,3,9142.098660,0,100000,977.160959,186883,0,48287435,186883,-1,2021-09-21.03:29:36
wikitalk,2394385,5021410,1,3,425.739736,0,100000,341.700380,100664,0,11159454,100664,-1,2021-09-21.03:29:39
wiki_talk_en,2987536,24981163,1,3,629.462710,0,100000,654.600077,100004,0,17110308,100004,-1,2021-09-21.03:29:47
ba-1m-8m,1000000,7999964,1,2,641.284547,100000,0,1240.325237,22138,112188,1882448,0,-1,2021-09-21.03:30:04
baidu,2141301,17794839,1,2,1347.995437,100000,0,450.737196,103789,125077,14662804,0,-1,2021-09-21.03:30:30
dbpedia,3966925,13820853,1,2,1631.283595,100000,0,325.891736,101016,117455,1814929,0,-1,2021-09-21.03:30:50
er-1m-8m,1000000,8000000,1,2,931.435197,100000,0,330.045583,39175,54607,655873,0,-1,2021-09-21.03:31:08
livej,4847571,68993773,1,2,4773.209904,100000,0,525.274285,113313,141736,11876876,0,-1,2021-09-21.03:32:05
patent,6009555,16518948,1,2,3379.778754,100000,0,669.210828,106083,156274,2358449,0,-1,2021-09-21.03:32:46
pokec,1632804,30622564,1,2,1783.884945,100000,0,538.910910,86301,127387,6204669,0,-1,2021-09-21.03:33:15
rmat-1m-8m,999760,7810950,1,2,418.404414,100000,0,337.268999,99675,119241,28258521,0,-1,2021-09-21.03:33:20
roadNetCA,1971281,5533214,1,2,592.887743,100000,0,455.640937,60899,203090,615874,0,-1,2021-09-21.03:33:26
ssca2,1048577,157877986,1,2,1017.911346,100000,0,2173.150301,1589851,1650529,125264669,0,-1,2021-09-21.03:34:30
wiki-links,5710993,130160392,1,2,9314.267192,100000,0,1016.056708,187662,203908,54526797,0,-1,2021-09-21.03:36:52
wikitalk,2394385,5021410,1,2,533.558116,100000,0,280.908652,99880,105040,12611536,0,-1,2021-09-21.03:36:56
wiki_talk_en,2987536,24981163,1,2,750.778111,100000,0,396.196234,100070,105519,20769607,0,-1,2021-09-21.03:37:04
ba-1m-8m,1000000,7999964,1,3,557.563226,100000,0,157.807042,22098,166407,1843821,355063,-1,2021-09-21.03:37:10
baidu,2141301,17794839,1,3,1299.745189,100000,0,259.650625,103184,137016,14402209,821680,-1,2021-09-21.03:37:35
dbpedia,3966925,13820853,1,3,1511.704813,100000,0,128.713350,100927,127676,1614868,1106642,-1,2021-09-21.03:37:51
er-1m-8m,1000000,8000000,1,3,879.364899,100000,0,83.860261,39432,66959,664583,430479,-1,2021-09-21.03:38:00
livej,4847571,68993773,1,3,4673.505020,100000,0,252.443619,115262,161346,11688443,787343,-1,2021-09-21.03:38:51
patent,6009555,16518948,1,3,3264.581555,100000,0,199.587275,107594,182750,2418150,1013577,-1,2021-09-21.03:39:24
pokec,1632804,30622564,1,3,1736.000941,100000,0,195.704642,86348,146202,5962828,722934,-1,2021-09-21.03:39:49
rmat-1m-8m,999760,7810950,1,3,381.105180,100000,0,280.548366,100413,134490,31287321,633209,-1,2021-09-21.03:39:53
roadNetCA,1971281,5533214,1,3,502.963443,100000,0,99.011471,60693,257456,634140,888738,-1,2021-09-21.03:39:57
ssca2,1048577,157877986,1,3,940.581411,100000,0,2354.464109,1585839,1676322,125674764,11884005,-1,2021-09-21.03:40:53
wiki-links,5710993,130160392,1,3,9097.405306,100000,0,762.460220,186791,214791,54451637,775817,-1,2021-09-21.03:43:06
wikitalk,2394385,5021410,1,3,422.852704,100000,0,223.461349,100592,109702,14808435,1092036,-1,2021-09-21.03:43:10
wiki_talk_en,2987536,24981163,1,3,624.490507,100000,0,295.219834,99916,109618,21450819,948984,-1,2021-09-21.03:43:17
ba-1m-8m,1000000,7999964,1,2,633.448778,0,100000,259.571621,22055,0,309362,0,-1,2021-09-21.03:43:32
baidu,2141301,17794839,1,2,1357.369180,0,100000,377.467352,98333,0,11730340,0,-1,2021-09-21.03:43:59
dbpedia,3966925,13820853,1,2,1630.670580,0,100000,830.047821,100876,0,2021156,0,-1,2021-09-21.03:44:19
er-1m-8m,1000000,8000000,1,2,933.979414,0,100000,382.440524,39758,0,874462,0,-1,2021-09-21.03:44:37
livej,4847571,68993773,1,2,4754.941096,0,100000,361.852949,111480,0,16835780,0,-1,2021-09-21.03:45:34
patent,6009555,16518948,1,2,3398.139188,0,100000,372.630887,106604,0,2992642,0,-1,2021-09-21.03:46:15
pokec,1632804,30622564,1,2,1788.640280,0,100000,343.595758,85185,0,6632110,0,-1,2021-09-21.03:46:43
rmat-1m-8m,999760,7810950,1,2,419.912477,0,100000,373.232638,100661,0,46057738,0,-1,2021-09-21.03:46:48
roadNetCA,1971281,5533214,1,2,611.221264,0,100000,182.846827,61605,0,193956,0,-1,2021-09-21.03:46:54
ssca2,1048577,157877986,1,2,1003.447661,0,100000,1765.897705,1596824,0,242001748,0,-1,2021-09-21.03:47:57
wiki-links,5710993,130160392,1,2,9283.282262,0,100000,1111.865482,193285,0,102927536,0,-1,2021-09-21.03:50:20
wikitalk,2394385,5021410,1,2,532.485355,0,100000,393.002993,100635,0,22145116,0,-1,2021-09-21.03:50:24
wiki_talk_en,2987536,24981163,1,2,756.152369,0,100000,753.595747,101336,0,42238370,0,-1,2021-09-21.03:50:32
ba-1m-8m,1000000,7999964,1,3,546.508852,0,100000,35.396730,21949,0,154013,21949,-1,2021-09-21.03:50:38
baidu,2141301,17794839,1,3,1301.100683,0,100000,242.924449,98643,0,5925063,98643,-1,2021-09-21.03:51:03
dbpedia,3966925,13820853,1,3,1511.497002,0,100000,570.262651,100623,0,1040809,100623,-1,2021-09-21.03:51:20
er-1m-8m,1000000,8000000,1,3,877.112236,0,100000,39.585929,38838,0,426275,38838,-1,2021-09-21.03:51:29
livej,4847571,68993773,1,3,4663.123622,0,100000,192.413584,112948,0,8306575,112948,-1,2021-09-21.03:52:20
patent,6009555,16518948,1,3,3271.293614,0,100000,85.258231,106644,0,1512008,106644,-1,2021-09-21.03:52:53
pokec,1632804,30622564,1,3,1734.922824,0,100000,119.784696,85473,0,3381963,85473,-1,2021-09-21.03:53:17
rmat-1m-8m,999760,7810950,1,3,385.972122,0,100000,403.193356,100785,0,22860289,100785,-1,2021-09-21.03:53:22
roadNetCA,1971281,5533214,1,3,510.735323,0,100000,21.598342,61401,0,96579,61401,-1,2021-09-21.03:53:25
ssca2,1048577,157877986,1,3,956.829606,0,100000,1070.094046,1594597,0,120754461,1594597,-1,2021-09-21.03:54:21
wiki-links,5710993,130160392,1,3,9083.387851,0,100000,1015.303360,185430,0,48961904,185430,-1,2021-09-21.03:56:34
wikitalk,2394385,5021410,1,3,427.091950,0,100000,342.500663,100633,0,11066964,100633,-1,2021-09-21.03:56:37
wiki_talk_en,2987536,24981163,1,3,630.967152,0,100000,735.786383,101063,0,21256886,101063,-1,2021-09-21.03:56:45
ba-1m-8m,1000000,7999964,1,2,639.440657,100000,0,1226.699248,22018,111620,1862163,0,-1,2021-09-21.03:57:01
baidu,2141301,17794839,1,2,1350.781512,100000,0,450.155016,103363,124627,14642896,0,-1,2021-09-21.03:57:28
dbpedia,3966925,13820853,1,2,1625.587328,100000,0,324.886663,101184,117788,1747057,0,-1,2021-09-21.03:57:48
er-1m-8m,1000000,8000000,1,2,936.662364,100000,0,327.531431,38953,54412,653856,0,-1,2021-09-21.03:58:06
livej,4847571,68993773,1,2,4745.486383,100000,0,512.665920,114735,142457,11172609,0,-1,2021-09-21.03:59:03
patent,6009555,16518948,1,2,3391.170555,100000,0,671.092526,106722,156062,2383968,0,-1,2021-09-21.03:59:44
pokec,1632804,30622564,1,2,1788.444727,100000,0,528.158322,86274,125849,6042967,0,-1,2021-09-21.04:00:13
rmat-1m-8m,999760,7810950,1,2,416.004664,100000,0,344.588174,99237,119024,28295109,0,-1,2021-09-21.04:00:18
roadNetCA,1971281,5533214,1,2,594.202665,100000,0,457.128040,61506,203302,615885,0,-1,2021-09-21.04:00:24
ssca2,1048577,157877986,1,2,1017.514598,100000,0,2174.741876,1586489,1646880,124906513,0,-1,2021-09-21.04:01:27
wiki-links,5710993,130160392,1,2,9368.780717,100000,0,1143.638664,187801,204718,62464483,0,-1,2021-09-21.04:03:49
wikitalk,2394385,5021410,1,2,533.714848,100000,0,300.595550,100536,105708,14737365,0,-1,2021-09-21.04:03:53
wiki_talk_en,2987536,24981163,1,2,748.483530,100000,0,460.549733,101223,107161,25693408,0,-1,2021-09-21.04:04:02
ba-1m-8m,1000000,7999964,1,3,555.252362,100000,0,159.074672,22229,166338,1865515,364228,-1,2021-09-21.04:04:08
baidu,2141301,17794839,1,3,1299.297041,100000,0,260.269041,102529,136623,14454457,812920,-1,2021-09-21.04:04:32
dbpedia,3966925,13820853,1,3,1510.415243,100000,0,127.495806,100283,127436,1754854,1089854,-1,2021-09-21.04:04:49
er-1m-8m,1000000,8000000,1,3,870.920395,100000,0,83.229853,39253,66184,657318,430259,-1,2021-09-21.04:04:58
livej,4847571,68993773,1,3,4649.341227,100000,0,247.492240,112109,157773,11298914,781032,-1,2021-09-21.04:05:49
patent,6009555,16518948,1,3,3273.147133,100000,0,199.269200,106374,181618,2410768,1011429,-1,2021-09-21.04:06:22
pokec,1632804,30622564,1,3,1728.792410,100000,0,197.077799,86017,147371,5988307,719155,-1,2021-09-21.04:06:46
rmat-1m-8m,999760,7810950,1,3,382.672016,100000,0,281.127209,100533,133633,31045804,635606,-1,2021-09-21.04:06:51
roadNetCA,1971281,5533214,1,3,503.688378,100000,0,102.864521,61309,255264,624842,927195,-1,2021-09-21.04:06:55
ssca2,1048577,157877986,1,3,948.149863,100000,0,2360.399027,1589925,1680015,125933102,11965718,-1,2021-09-21.04:07:51
wiki-links,5710993,130160392,1,3,9203.241279,100000,0,782.946516,186124,215982,56935801,748219,-1,2021-09-21.04:10:04
wikitalk,2394385,5021410,1,3,422.657468,100000,0,215.463510,100725,109545,14269862,1066794,-1,2021-09-21.04:10:08
wiki_talk_en,2987536,24981163,1,3,625.351062,100000,0,294.759113,100043,109626,21541466,933012,-1,2021-09-21.04:10:15
ba-1m-8m,1000000,7999964,1,2,628.118932,0,100000,258.292646,21912,0,307442,0,-1,2021-09-21.04:10:30
baidu,2141301,17794839,1,2,1358.843820,0,100000,385.296012,99060,0,12281950,0,-1,2021-09-21.04:10:56
dbpedia,3966925,13820853,1,2,1631.087230,0,100000,842.733685,101207,0,2060026,0,-1,2021-09-21.04:11:17
er-1m-8m,1000000,8000000,1,2,944.212430,0,100000,381.943102,39140,0,859260,0,-1,2021-09-21.04:11:35
livej,4847571,68993773,1,2,4760.515799,0,100000,355.786361,112518,0,16093572,0,-1,2021-09-21.04:12:32
patent,6009555,16518948,1,2,3390.955003,0,100000,373.331103,106596,0,2920280,0,-1,2021-09-21.04:13:13
pokec,1632804,30622564,1,2,1784.603603,0,100000,340.668862,85865,0,6757786,0,-1,2021-09-21.04:13:41
rmat-1m-8m,999760,7810950,1,2,420.080341,0,100000,352.241736,99326,0,40814618,0,-1,2021-09-21.04:13:46
roadNetCA,1971281,5533214,1,2,612.188382,0,100000,186.475828,61636,0,193558,0,-1,2021-09-21.04:13:52
ssca2,1048577,157877986,1,2,1005.373966,0,100000,1756.322901,1586825,0,240093914,0,-1,2021-09-21.04:14:55
wiki-links,5710993,130160392,1,2,9286.502988,0,100000,1185.163497,186727,0,111066848,0,-1,2021-09-21.04:17:17
wikitalk,2394385,5021410,1,2,535.168298,0,100000,380.038385,99876,0,19133526,0,-1,2021-09-21.04:17:22
wiki_talk_en,2987536,24981163,1,2,752.195982,0,100000,696.394705,100059,0,34035068,0,-1,2021-09-21.04:17:30
ba-1m-8m,1000000,7999964,1,3,551.736492,0,100000,35.207641,21906,0,153703,21906,-1,2021-09-21.04:17:36
baidu,2141301,17794839,1,3,1301.435779,0,100000,243.077623,98847,0,6018848,98847,-1,2021-09-21.04:18:01
dbpedia,3966925,13820853,1,3,1511.752878,0,100000,563.900662,101821,0,1073219,101821,-1,2021-09-21.04:18:18
er-1m-8m,1000000,8000000,1,3,886.004732,0,100000,40.039835,39740,0,437968,39740,-1,2021-09-21.04:18:27
livej,4847571,68993773,1,3,4674.034546,0,100000,198.689418,113422,0,8677218,113422,-1,2021-09-21.04:19:18
patent,6009555,16518948,1,3,3277.411837,0,100000,86.101381,107683,0,1506590,107683,-1,2021-09-21.04:19:51
pokec,1632804,30622564,1,3,1731.628974,0,100000,119.501320,85468,0,3356864,85468,-1,2021-09-21.04:20:15
rmat-1m-8m,999760,7810950,1,3,384.385745,0,100000,401.768212,100656,0,22782531,100656,-1,2021-09-21.04:20:20
roadNetCA,1971281,5533214,1,3,516.062923,0,100000,21.680836,61323,0,96004,61323,-1,2021-09-21.04:20:23
ssca2,1048577,157877986,1,3,933.533920,0,100000,1063.633905,1587284,0,120228673,1587284,-1,2021-09-21.04:21:19
wiki-links,5710993,130160392,1,3,9193.808857,0,100000,1004.904539,184964,0,47646189,184964,-1,2021-09-21.04:23:32
wikitalk,2394385,5021410,1,3,426.043395,0,100000,313.153548,100120,0,9611956,100120,-1,2021-09-21.04:23:35
wiki_talk_en,2987536,24981163,1,3,631.481307,0,100000,653.251185,100022,0,17004292,100022,-1,2021-09-21.04:23:43
