model,N,M,workers,alg,init-mstime,insert-num,remove-num,mstime,V*,V+,S,tag,batch-repeat,assert,date
pokec,1632804,30622564,1,3,1723.336751,0,100000,119.498426,86005,0,3446772,86005,-1,-1,2021-10-10.23:46:26
rmat-1m-8m,999760,7810950,1,3,383.714836,0,100000,363.496191,99503,0,20375246,99503,-1,-1,2021-10-10.23:46:31
roadNetCA,1971281,5533214,1,3,518.876178,0,100000,21.400508,61600,0,96740,61600,-1,-1,2021-10-10.23:46:35
ssca2,1048577,157877986,1,3,942.243958,0,100000,1071.198995,1590911,0,120409895,1590911,-1,-1,2021-10-10.23:47:29
wiki-links,5710993,130160392,1,3,9069.637684,0,100000,1006.642675,188706,0,49772227,188706,-1,-1,2021-10-10.23:49:39
wikitalk,2394385,5021410,1,3,423.747870,0,100000,340.797824,100598,0,11262183,100598,-1,-1,2021-10-10.23:49:42
wiki_talk_en,2987536,24981163,1,3,627.923603,0,100000,720.222896,101108,0,21074639,101108,-1,-1,2021-10-10.23:49:50
ba-1m-8m,1000000,7999964,1,2,635.412229,0,100000,259.185820,22169,0,310972,0,-1,-1,2021-10-10.23:50:05
baidu,2141301,17794839,1,2,1349.647033,0,100000,430.533333,103224,0,20888040,0,-1,-1,2021-10-10.23:50:31
dbpedia,3966925,13820853,1,2,1622.439507,0,100000,837.793776,100570,0,1878026,0,-1,-1,2021-10-10.23:50:51
er-1m-8m,1000000,8000000,1,2,936.326645,0,100000,383.073819,39510,0,870736,0,-1,-1,2021-10-10.23:51:10
livej,4847571,68993773,1,2,4722.774461,0,100000,359.751086,113227,0,17578576,0,-1,-1,2021-10-10.23:52:05
patent,6009555,16518948,1,2,3396.724844,0,100000,378.694169,108250,0,3057532,0,-1,-1,2021-10-10.23:52:46
pokec,1632804,30622564,1,2,1789.716355,0,100000,342.144445,86005,0,6893544,0,-1,-1,2021-10-10.23:53:13
rmat-1m-8m,999760,7810950,1,2,419.224554,0,100000,353.080929,99503,0,40750492,0,-1,-1,2021-10-10.23:53:19
roadNetCA,1971281,5533214,1,2,603.584576,0,100000,183.473853,61600,0,193480,0,-1,-1,2021-10-10.23:53:25
ssca2,1048577,157877986,1,2,1006.847270,0,100000,1755.195883,1590911,0,240819790,0,-1,-1,2021-10-10.23:54:27
wiki-links,5710993,130160392,1,2,9267.430567,0,100000,1100.885626,188706,0,99544454,0,-1,-1,2021-10-10.23:56:46
wikitalk,2394385,5021410,1,2,533.661854,0,100000,391.699923,100598,0,22524366,0,-1,-1,2021-10-10.23:56:51
wiki_talk_en,2987536,24981163,1,2,751.287843,0,100000,750.103867,101108,0,42149278,0,-1,-1,2021-10-10.23:56:59
ba-1m-8m,1000000,7999964,1,3,556.290454,100000,0,159.776946,22169,166722,1856147,358468,-1,-1,2021-10-10.23:57:05
baidu,2141301,17794839,1,3,1287.596787,100000,0,261.328329,103224,138015,14664754,816743,-1,-1,2021-10-10.23:57:29
dbpedia,3966925,13820853,1,3,1501.108633,100000,0,128.327288,100570,127963,1654749,1114379,-1,-1,2021-10-10.23:57:46
er-1m-8m,1000000,8000000,1,3,872.133261,100000,0,83.201656,39510,66758,664169,434218,-1,-1,2021-10-10.23:57:54
livej,4847571,68993773,1,3,4636.936588,100000,0,248.851378,113227,159538,11497181,772374,-1,-1,2021-10-10.23:58:44
patent,6009555,16518948,1,3,3243.986202,100000,0,201.370925,108250,185159,2596335,1014456,-1,-1,2021-10-10.23:59:17
pokec,1632804,30622564,1,3,1712.237247,100000,0,196.079063,86005,147800,6105186,714890,-1,-1,2021-10-10.23:59:41
rmat-1m-8m,999760,7810950,1,3,380.974808,100000,0,264.640137,99503,133417,28866258,632690,-1,-1,2021-10-10.23:59:45
roadNetCA,1971281,5533214,1,3,511.844366,100000,0,101.110456,61600,255565,626741,929651,-1,-1,2021-10-10.23:59:49
ssca2,1048577,157877986,1,3,953.991719,100000,0,2386.918698,1590911,1683819,126220656,11985262,-1,-1,2021-10-11.00:00:44
wiki-links,5710993,130160392,1,3,9086.121680,100000,0,806.581394,188706,219217,58577630,772250,-1,-1,2021-10-11.00:02:55
wikitalk,2394385,5021410,1,3,421.702158,100000,0,227.970956,100598,109792,15175491,1088243,-1,-1,2021-10-11.00:02:58
wiki_talk_en,2987536,24981163,1,3,624.332024,100000,0,337.498989,101108,111019,25759234,950867,-1,-1,2021-10-11.00:03:06
ba-1m-8m,1000000,7999964,1,13,554.802835,100000,0,233.126383,22169,156375,1711731,104530,4,-1,2021-10-11.00:03:12
baidu,2141301,17794839,1,13,1284.094593,100000,0,266.123823,103224,127719,12499728,117164,5,-1,2021-10-11.00:03:36
dbpedia,3966925,13820853,1,13,1499.253138,100000,0,148.933354,100570,124615,1495278,114833,3,-1,2021-10-11.00:03:52
er-1m-8m,1000000,8000000,1,13,858.044694,100000,0,119.756550,39510,62720,631097,53556,5,-1,2021-10-11.00:04:01
livej,4847571,68993773,1,13,4637.352646,100000,0,304.757177,113227,153761,10841714,137137,4,-1,2021-10-11.00:04:51
patent,6009555,16518948,1,13,3244.300591,100000,0,254.151905,108250,173738,2294168,150209,3,-1,2021-10-11.00:05:23
pokec,1632804,30622564,1,13,1712.032723,100000,0,221.333521,86005,133781,5233523,115131,4,-1,2021-10-11.00:05:47
rmat-1m-8m,999760,7810950,1,13,380.092901,100000,0,261.961099,99503,117942,23441922,109649,9,-1,2021-10-11.00:05:52
roadNetCA,1971281,5533214,1,13,512.388004,100000,0,154.952736,61600,231562,563492,187250,4,-1,2021-10-11.00:05:56
ssca2,1048577,157877986,1,13,949.822615,100000,0,1863.866581,1590911,1594753,120722357,2362851,5,-1,2021-10-11.00:06:51
wiki-links,5710993,130160392,1,13,9118.643045,100000,0,918.526880,188706,211804,53970970,201977,6,-1,2021-10-11.00:09:01
wikitalk,2394385,5021410,1,13,422.000450,100000,0,190.489508,100598,105590,12774986,103359,10,-1,2021-10-11.00:09:04
wiki_talk_en,2987536,24981163,1,13,624.988465,100000,0,315.178632,101108,106198,22822995,103885,9,-1,2021-10-11.00:09:11
ba-1m-8m,1000000,7999964,1,2,633.863306,100000,0,1226.192982,22169,111826,1856147,0,-1,-1,2021-10-11.00:09:28
baidu,2141301,17794839,1,2,1343.061372,100000,0,446.335750,103224,124604,14516134,0,-1,-1,2021-10-11.00:09:54
dbpedia,3966925,13820853,1,2,1623.947236,100000,0,322.025481,100570,117176,1633197,0,-1,-1,2021-10-11.00:10:14
er-1m-8m,1000000,8000000,1,2,924.423781,100000,0,330.230714,39510,55197,664169,0,-1,-1,2021-10-11.00:10:32
livej,4847571,68993773,1,2,4717.779247,100000,0,509.034602,113227,141218,11470203,0,-1,-1,2021-10-11.00:11:28
patent,6009555,16518948,1,2,3374.244234,100000,0,679.469453,108250,158743,2491086,0,-1,-1,2021-10-11.00:12:08
pokec,1632804,30622564,1,2,1761.461588,100000,0,524.018394,86005,126140,6073015,0,-1,-1,2021-10-11.00:12:36
rmat-1m-8m,999760,7810950,1,2,414.732037,100000,0,340.248432,99503,119821,28592004,0,-1,-1,2021-10-11.00:12:41
roadNetCA,1971281,5533214,1,2,597.368612,100000,0,456.213360,61600,203582,616519,0,-1,-1,2021-10-11.00:12:48
ssca2,1048577,157877986,1,2,1027.685079,100000,0,2201.814686,1590911,1652979,125454988,0,-1,-1,2021-10-11.00:13:51
wiki-links,5710993,130160392,1,2,9438.480005,100000,0,1076.313395,188706,206642,57364389,0,-1,-1,2021-10-11.00:16:12
wikitalk,2394385,5021410,1,2,537.892184,100000,0,309.988314,100598,106032,14884718,0,-1,-1,2021-10-11.00:16:17
wiki_talk_en,2987536,24981163,1,2,756.421757,100000,0,468.708394,101108,106983,25543540,0,-1,-1,2021-10-11.00:16:25
ba-1m-8m,1000000,7999964,1,3,558.701673,0,100000,35.405988,22169,0,155486,22169,-1,-1,2021-10-11.00:16:31
baidu,2141301,17794839,1,3,1310.822287,0,100000,329.491059,103224,0,10444020,103224,-1,-1,2021-10-11.00:16:55
dbpedia,3966925,13820853,1,3,1523.455876,0,100000,569.309483,100570,0,939013,100570,-1,-1,2021-10-11.00:17:12
er-1m-8m,1000000,8000000,1,3,873.544430,0,100000,39.761983,39510,0,435368,39510,-1,-1,2021-10-11.00:17:21
livej,4847571,68993773,1,3,4737.031364,0,100000,196.018637,113227,0,8789288,113227,-1,-1,2021-10-11.00:18:11
patent,6009555,16518948,1,3,3301.591385,0,100000,86.411460,108250,0,1528766,108250,-1,-1,2021-10-11.00:18:44
pokec,1632804,30622564,1,3,1739.260746,0,100000,120.704674,86005,0,3446772,86005,-1,-1,2021-10-11.00:19:08
rmat-1m-8m,999760,7810950,1,3,388.384060,0,100000,369.515536,99503,0,20375246,99503,-1,-1,2021-10-11.00:19:13
roadNetCA,1971281,5533214,1,3,524.442315,0,100000,21.604598,61600,0,96740,61600,-1,-1,2021-10-11.00:19:17
ssca2,1048577,157877986,1,3,957.591431,0,100000,1080.568970,1590911,0,120409895,1590911,-1,-1,2021-10-11.00:20:12
wiki-links,5710993,130160392,1,3,9245.352371,0,100000,1020.602506,188706,0,49772227,188706,-1,-1,2021-10-11.00:22:24
wikitalk,2394385,5021410,1,3,428.782326,0,100000,345.456429,100598,0,11262183,100598,-1,-1,2021-10-11.00:22:28
wiki_talk_en,2987536,24981163,1,3,634.775567,0,100000,729.606877,101108,0,21074639,101108,-1,-1,2021-10-11.00:22:35
ba-1m-8m,1000000,7999964,1,2,640.035358,0,100000,262.199218,22169,0,310972,0,-1,-1,2021-10-11.00:22:51
baidu,2141301,17794839,1,2,1371.701330,0,100000,436.731692,103224,0,20888040,0,-1,-1,2021-10-11.00:23:17
dbpedia,3966925,13820853,1,2,1650.646064,0,100000,845.710583,100570,0,1878026,0,-1,-1,2021-10-11.00:23:37
er-1m-8m,1000000,8000000,1,2,941.685758,0,100000,383.631500,39510,0,870736,0,-1,-1,2021-10-11.00:23:55
livej,4847571,68993773,1,2,4798.572964,0,100000,365.996712,113227,0,17578576,0,-1,-1,2021-10-11.00:24:52
patent,6009555,16518948,1,2,3448.317647,0,100000,382.818057,108250,0,3057532,0,-1,-1,2021-10-11.00:25:33
pokec,1632804,30622564,1,2,1800.331318,0,100000,347.259163,86005,0,6893544,0,-1,-1,2021-10-11.00:26:01
rmat-1m-8m,999760,7810950,1,2,425.286184,0,100000,354.698162,99503,0,40750492,0,-1,-1,2021-10-11.00:26:06
roadNetCA,1971281,5533214,1,2,613.967185,0,100000,184.664249,61600,0,193480,0,-1,-1,2021-10-11.00:26:12
ssca2,1048577,157877986,1,2,1013.133563,0,100000,1774.044193,1590911,0,240819790,0,-1,-1,2021-10-11.00:27:15
wiki-links,5710993,130160392,1,2,9437.164288,0,100000,1121.143171,188706,0,99544454,0,-1,-1,2021-10-11.00:29:37
wikitalk,2394385,5021410,1,2,540.955642,0,100000,398.302072,100598,0,22524366,0,-1,-1,2021-10-11.00:29:41
wiki_talk_en,2987536,24981163,1,2,764.695656,0,100000,755.927672,101108,0,42149278,0,-1,-1,2021-10-11.00:29:50
ba-1m-8m,1000000,7999964,1,3,565.545074,100000,0,160.866022,22169,166722,1856147,358468,-1,-1,2021-10-11.00:29:56
baidu,2141301,17794839,1,3,1303.313742,100000,0,268.577891,103224,138015,14664754,816743,-1,-1,2021-10-11.00:30:20
dbpedia,3966925,13820853,1,3,1523.793221,100000,0,130.672352,100570,127963,1654749,1114379,-1,-1,2021-10-11.00:30:37
er-1m-8m,1000000,8000000,1,3,870.334114,100000,0,85.381635,39510,66758,664169,434218,-1,-1,2021-10-11.00:30:46
livej,4847571,68993773,1,3,4730.637288,100000,0,254.404372,113227,159538,11497181,772374,-1,-1,2021-10-11.00:31:36
patent,6009555,16518948,1,3,3303.781579,100000,0,205.086207,108250,185159,2596335,1014456,-1,-1,2021-10-11.00:32:09
pokec,1632804,30622564,1,3,1734.858798,100000,0,200.952720,86005,147800,6105186,714890,-1,-1,2021-10-11.00:32:33
rmat-1m-8m,999760,7810950,1,3,383.173321,100000,0,266.396117,99503,133417,28866258,632690,-1,-1,2021-10-11.00:32:38
roadNetCA,1971281,5533214,1,3,517.036935,100000,0,103.395690,61600,255565,626741,929651,-1,-1,2021-10-11.00:32:41
ssca2,1048577,157877986,1,3,970.907262,100000,0,2406.788099,1590911,1683819,126220656,11985262,-1,-1,2021-10-11.00:33:38
wiki-links,5710993,130160392,1,3,9246.157176,100000,0,820.608962,188706,219217,58577630,772250,-1,-1,2021-10-11.00:35:50
wikitalk,2394385,5021410,1,3,429.108098,100000,0,229.633744,100598,109792,15175491,1088243,-1,-1,2021-10-11.00:35:53
wiki_talk_en,2987536,24981163,1,3,631.624789,100000,0,343.589178,101108,111019,25759234,950867,-1,-1,2021-10-11.00:36:00
ba-1m-8m,1000000,7999964,1,13,555.458126,100000,0,236.711924,22169,156375,1711731,104530,4,-1,2021-10-11.00:36:06
baidu,2141301,17794839,1,13,1306.828619,100000,0,273.418817,103224,127719,12499728,117164,5,-1,2021-10-11.00:36:31
dbpedia,3966925,13820853,1,13,1522.742065,100000,0,151.687494,100570,124615,1495278,114833,3,-1,2021-10-11.00:36:47
er-1m-8m,1000000,8000000,1,13,870.986697,100000,0,121.107458,39510,62720,631097,53556,5,-1,2021-10-11.00:36:57
livej,4847571,68993773,1,13,4715.040952,100000,0,307.711717,113227,153761,10841714,137137,4,-1,2021-10-11.00:37:47
patent,6009555,16518948,1,13,3304.954177,100000,0,257.980038,108250,173738,2294168,150209,3,-1,2021-10-11.00:38:20
pokec,1632804,30622564,1,13,1723.955881,100000,0,226.175770,86005,133781,5233523,115131,4,-1,2021-10-11.00:38:44
rmat-1m-8m,999760,7810950,1,13,383.374196,100000,0,261.684333,99503,117942,23441922,109649,9,-1,2021-10-11.00:38:49
roadNetCA,1971281,5533214,1,13,516.775286,100000,0,157.668510,61600,231562,563492,187250,4,-1,2021-10-11.00:38:53
ssca2,1048577,157877986,1,13,964.758352,100000,0,1891.454116,1590911,1594753,120722357,2362851,5,-1,2021-10-11.00:39:48
wiki-links,5710993,130160392,1,13,9266.485851,100000,0,929.195040,188706,211804,53970970,201977,6,-1,2021-10-11.00:42:00
wikitalk,2394385,5021410,1,13,428.525617,100000,0,191.460235,100598,105590,12774986,103359,10,-1,2021-10-11.00:42:04
wiki_talk_en,2987536,24981163,1,13,632.727626,100000,0,323.172694,101108,106198,22822995,103885,9,-1,2021-10-11.00:42:11
ba-1m-8m,1000000,7999964,1,2,647.633666,100000,0,1237.813659,22169,111826,1856147,0,-1,-1,2021-10-11.00:42:28
baidu,2141301,17794839,1,2,1369.168458,100000,0,455.812583,103224,124604,14516134,0,-1,-1,2021-10-11.00:42:54
dbpedia,3966925,13820853,1,2,1650.721523,100000,0,324.344721,100570,117176,1633197,0,-1,-1,2021-10-11.00:43:14
er-1m-8m,1000000,8000000,1,2,942.793054,100000,0,334.573669,39510,55197,664169,0,-1,-1,2021-10-11.00:43:33
livej,4847571,68993773,1,2,4819.686946,100000,0,517.369175,113227,141218,11470203,0,-1,-1,2021-10-11.00:44:29
patent,6009555,16518948,1,2,3436.822231,100000,0,691.542505,108250,158743,2491086,0,-1,-1,2021-10-11.00:45:10
pokec,1632804,30622564,1,2,1797.793133,100000,0,531.102451,86005,126140,6073015,0,-1,-1,2021-10-11.00:45:39
rmat-1m-8m,999760,7810950,1,2,419.255440,100000,0,341.777240,99503,119821,28592004,0,-1,-1,2021-10-11.00:45:44
roadNetCA,1971281,5533214,1,2,608.823820,100000,0,460.484171,61600,203582,616519,0,-1,-1,2021-10-11.00:45:50
ssca2,1048577,157877986,1,2,1024.516638,100000,0,2217.036099,1590911,1652979,125454988,0,-1,-1,2021-10-11.00:46:54
wiki-links,5710993,130160392,1,2,9420.410426,100000,0,1079.178043,188706,206642,57364389,0,-1,-1,2021-10-11.00:49:15
wikitalk,2394385,5021410,1,2,541.998442,100000,0,313.181706,100598,106032,14884718,0,-1,-1,2021-10-11.00:49:19
wiki_talk_en,2987536,24981163,1,2,757.665679,100000,0,466.899372,101108,106983,25543540,0,-1,-1,2021-10-11.00:49:27
ba-1m-8m,1000000,7999964,1,3,553.557148,0,100000,35.566390,22169,0,155486,22169,-1,-1,2021-10-11.00:49:33
baidu,2141301,17794839,1,3,1308.921944,0,100000,331.078904,103224,0,10444020,103224,-1,-1,2021-10-11.00:49:58
dbpedia,3966925,13820853,1,3,1523.905124,0,100000,573.441799,100570,0,939013,100570,-1,-1,2021-10-11.00:50:15
er-1m-8m,1000000,8000000,1,3,881.392483,0,100000,39.728203,39510,0,435368,39510,-1,-1,2021-10-11.00:50:24
livej,4847571,68993773,1,3,4733.263794,0,100000,196.268217,113227,0,8789288,113227,-1,-1,2021-10-11.00:51:14
patent,6009555,16518948,1,3,3303.457068,0,100000,86.501506,108250,0,1528766,108250,-1,-1,2021-10-11.00:51:47
pokec,1632804,30622564,1,3,1747.020541,0,100000,121.334340,86005,0,3446772,86005,-1,-1,2021-10-11.00:52:11
rmat-1m-8m,999760,7810950,1,3,386.318439,0,100000,369.343893,99503,0,20375246,99503,-1,-1,2021-10-11.00:52:16
roadNetCA,1971281,5533214,1,3,525.007605,0,100000,21.643137,61600,0,96740,61600,-1,-1,2021-10-11.00:52:20
ssca2,1048577,157877986,1,3,954.217031,0,100000,1079.658016,1590911,0,120409895,1590911,-1,-1,2021-10-11.00:53:15
wiki-links,5710993,130160392,1,3,9285.310801,0,100000,1024.941332,188706,0,49772227,188706,-1,-1,2021-10-11.00:55:27
wikitalk,2394385,5021410,1,3,428.587668,0,100000,344.363961,100598,0,11262183,100598,-1,-1,2021-10-11.00:55:30
wiki_talk_en,2987536,24981163,1,3,634.155008,0,100000,732.434231,101108,0,21074639,101108,-1,-1,2021-10-11.00:55:38
ba-1m-8m,1000000,7999964,1,2,642.192230,0,100000,261.634751,22169,0,310972,0,-1,-1,2021-10-11.00:55:53
baidu,2141301,17794839,1,2,1374.007006,0,100000,438.126946,103224,0,20888040,0,-1,-1,2021-10-11.00:56:20
dbpedia,3966925,13820853,1,2,1648.427996,0,100000,842.277210,100570,0,1878026,0,-1,-1,2021-10-11.00:56:40
er-1m-8m,1000000,8000000,1,2,944.451703,0,100000,385.382117,39510,0,870736,0,-1,-1,2021-10-11.00:56:58
livej,4847571,68993773,1,2,4803.604786,0,100000,365.436858,113227,0,17578576,0,-1,-1,2021-10-11.00:57:55
patent,6009555,16518948,1,2,3451.016637,0,100000,381.078371,108250,0,3057532,0,-1,-1,2021-10-11.00:58:36
pokec,1632804,30622564,1,2,1805.480997,0,100000,348.056182,86005,0,6893544,0,-1,-1,2021-10-11.00:59:04
rmat-1m-8m,999760,7810950,1,2,422.991030,0,100000,355.461031,99503,0,40750492,0,-1,-1,2021-10-11.00:59:09
roadNetCA,1971281,5533214,1,2,614.029863,0,100000,186.487915,61600,0,193480,0,-1,-1,2021-10-11.00:59:15
ssca2,1048577,157877986,1,2,1015.193928,0,100000,1771.977467,1590911,0,240819790,0,-1,-1,2021-10-11.01:00:18
wiki-links,5710993,130160392,1,2,9420.023009,0,100000,1117.792845,188706,0,99544454,0,-1,-1,2021-10-11.01:02:40
wikitalk,2394385,5021410,1,2,539.794558,0,100000,397.367360,100598,0,22524366,0,-1,-1,2021-10-11.01:02:44
wiki_talk_en,2987536,24981163,1,2,763.897568,0,100000,757.277894,101108,0,42149278,0,-1,-1,2021-10-11.01:02:53
ba-1m-8m,1000000,7999964,1,3,563.694936,100000,0,161.027981,22169,166722,1856147,358468,-1,-1,2021-10-11.01:02:59
baidu,2141301,17794839,1,3,1307.034488,100000,0,267.176899,103224,138015,14664754,816743,-1,-1,2021-10-11.01:03:23
dbpedia,3966925,13820853,1,3,1524.771397,100000,0,130.314215,100570,127963,1654749,1114379,-1,-1,2021-10-11.01:03:40
er-1m-8m,1000000,8000000,1,3,880.436502,100000,0,84.120689,39510,66758,664169,434218,-1,-1,2021-10-11.01:03:49
livej,4847571,68993773,1,3,4725.162326,100000,0,254.660436,113227,159538,11497181,772374,-1,-1,2021-10-11.01:04:39
patent,6009555,16518948,1,3,3304.462391,100000,0,204.256725,108250,185159,2596335,1014456,-1,-1,2021-10-11.01:05:12
pokec,1632804,30622564,1,3,1738.244803,100000,0,200.216895,86005,147800,6105186,714890,-1,-1,2021-10-11.01:05:36
rmat-1m-8m,999760,7810950,1,3,382.475618,100000,0,265.905370,99503,133417,28866258,632690,-1,-1,2021-10-11.01:05:41
roadNetCA,1971281,5533214,1,3,518.473500,100000,0,102.931437,61600,255565,626741,929651,-1,-1,2021-10-11.01:05:45
ssca2,1048577,157877986,1,3,964.641829,100000,0,2410.085955,1590911,1683819,126220656,11985262,-1,-1,2021-10-11.01:06:41
wiki-links,5710993,130160392,1,3,9255.986898,100000,0,822.567002,188706,219217,58577630,772250,-1,-1,2021-10-11.01:08:53
wikitalk,2394385,5021410,1,3,426.221260,100000,0,230.736201,100598,109792,15175491,1088243,-1,-1,2021-10-11.01:08:56
wiki_talk_en,2987536,24981163,1,3,631.576425,100000,0,343.778333,101108,111019,25759234,950867,-1,-1,2021-10-11.01:09:04
ba-1m-8m,1000000,7999964,1,13,561.153717,100000,0,235.640418,22169,156375,1711731,104530,4,-1,2021-10-11.01:09:10
baidu,2141301,17794839,1,13,1304.468798,100000,0,269.639782,103224,127719,12499728,117164,5,-1,2021-10-11.01:09:34
dbpedia,3966925,13820853,1,13,1524.277801,100000,0,152.732653,100570,124615,1495278,114833,3,-1,2021-10-11.01:09:51
er-1m-8m,1000000,8000000,1,13,873.464249,100000,0,120.990563,39510,62720,631097,53556,5,-1,2021-10-11.01:10:00
livej,4847571,68993773,1,13,4718.801315,100000,0,308.536343,113227,153761,10841714,137137,4,-1,2021-10-11.01:10:50
patent,6009555,16518948,1,13,3302.665206,100000,0,256.831058,108250,173738,2294168,150209,3,-1,2021-10-11.01:11:23
pokec,1632804,30622564,1,13,1735.286088,100000,0,223.111322,86005,133781,5233523,115131,4,-1,2021-10-11.01:11:48
rmat-1m-8m,999760,7810950,1,13,384.859692,100000,0,261.356245,99503,117942,23441922,109649,9,-1,2021-10-11.01:11:52
roadNetCA,1971281,5533214,1,13,517.978603,100000,0,156.674153,61600,231562,563492,187250,4,-1,2021-10-11.01:11:56
ssca2,1048577,157877986,1,13,964.020881,100000,0,1889.750113,1590911,1594753,120722357,2362851,5,-1,2021-10-11.01:12:51
wiki-links,5710993,130160392,1,13,9228.184621,100000,0,920.032936,188706,211804,53970970,201977,6,-1,2021-10-11.01:15:04
wikitalk,2394385,5021410,1,13,427.046098,100000,0,192.357764,100598,105590,12774986,103359,10,-1,2021-10-11.01:15:07
wiki_talk_en,2987536,24981163,1,13,632.992812,100000,0,323.282536,101108,106198,22822995,103885,9,-1,2021-10-11.01:15:14
ba-1m-8m,1000000,7999964,1,2,640.007553,100000,0,1237.448946,22169,111826,1856147,0,-1,-1,2021-10-11.01:15:31
baidu,2141301,17794839,1,2,1368.042607,100000,0,457.571270,103224,124604,14516134,0,-1,-1,2021-10-11.01:15:58
dbpedia,3966925,13820853,1,2,1653.853122,100000,0,324.265090,100570,117176,1633197,0,-1,-1,2021-10-11.01:16:17
er-1m-8m,1000000,8000000,1,2,937.345561,100000,0,339.078011,39510,55197,664169,0,-1,-1,2021-10-11.01:16:36
livej,4847571,68993773,1,2,4800.307353,100000,0,516.477020,113227,141218,11470203,0,-1,-1,2021-10-11.01:17:32
patent,6009555,16518948,1,2,3435.317596,100000,0,691.314577,108250,158743,2491086,0,-1,-1,2021-10-11.01:18:14
pokec,1632804,30622564,1,2,1781.994553,100000,0,533.533481,86005,126140,6073015,0,-1,-1,2021-10-11.01:18:42
rmat-1m-8m,999760,7810950,1,2,420.908780,100000,0,341.033765,99503,119821,28592004,0,-1,-1,2021-10-11.01:18:47
roadNetCA,1971281,5533214,1,2,607.646690,100000,0,459.580375,61600,203582,616519,0,-1,-1,2021-10-11.01:18:54
ssca2,1048577,157877986,1,2,1028.520209,100000,0,2209.301696,1590911,1652979,125454988,0,-1,-1,2021-10-11.01:19:57
wiki-links,5710993,130160392,1,2,9412.704140,100000,0,1076.130765,188706,206642,57364389,0,-1,-1,2021-10-11.01:22:18
wikitalk,2394385,5021410,1,2,538.445398,100000,0,312.232348,100598,106032,14884718,0,-1,-1,2021-10-11.01:22:23
wiki_talk_en,2987536,24981163,1,2,756.528269,100000,0,469.092035,101108,106983,25543540,0,-1,-1,2021-10-11.01:22:31
ba-1m-8m,1000000,7999964,1,3,551.620546,0,100000,35.508663,22169,0,155486,22169,-1,-1,2021-10-11.01:22:37
baidu,2141301,17794839,1,3,1313.010102,0,100000,329.901320,103224,0,10444020,103224,-1,-1,2021-10-11.01:23:01
dbpedia,3966925,13820853,1,3,1525.456424,0,100000,566.365446,100570,0,939013,100570,-1,-1,2021-10-11.01:23:18
er-1m-8m,1000000,8000000,1,3,877.349057,0,100000,39.815659,39510,0,435368,39510,-1,-1,2021-10-11.01:23:27
livej,4847571,68993773,1,3,4730.263397,0,100000,197.326059,113227,0,8789288,113227,-1,-1,2021-10-11.01:24:18
patent,6009555,16518948,1,3,3302.316987,0,100000,86.779847,108250,0,1528766,108250,-1,-1,2021-10-11.01:24:51
pokec,1632804,30622564,1,3,1751.932106,0,100000,121.208040,86005,0,3446772,86005,-1,-1,2021-10-11.01:25:15
rmat-1m-8m,999760,7810950,1,3,386.194435,0,100000,368.082907,99503,0,20375246,99503,-1,-1,2021-10-11.01:25:19
roadNetCA,1971281,5533214,1,3,524.174350,0,100000,21.660561,61600,0,96740,61600,-1,-1,2021-10-11.01:25:23
ssca2,1048577,157877986,1,3,956.234851,0,100000,1082.452070,1590911,0,120409895,1590911,-1,-1,2021-10-11.01:26:18
wiki-links,5710993,130160392,1,3,9250.317251,0,100000,1023.396392,188706,0,49772227,188706,-1,-1,2021-10-11.01:28:30
wikitalk,2394385,5021410,1,3,431.572270,0,100000,344.606694,100598,0,11262183,100598,-1,-1,2021-10-11.01:28:34
wiki_talk_en,2987536,24981163,1,3,635.788480,0,100000,732.646963,101108,0,21074639,101108,-1,-1,2021-10-11.01:28:41
ba-1m-8m,1000000,7999964,1,2,637.097146,0,100000,264.227571,22169,0,310972,0,-1,-1,2021-10-11.01:28:57
baidu,2141301,17794839,1,2,1368.590447,0,100000,437.285742,103224,0,20888040,0,-1,-1,2021-10-11.01:29:23
dbpedia,3966925,13820853,1,2,1648.449469,0,100000,846.178813,100570,0,1878026,0,-1,-1,2021-10-11.01:29:43
er-1m-8m,1000000,8000000,1,2,952.672531,0,100000,386.257898,39510,0,870736,0,-1,-1,2021-10-11.01:30:02
livej,4847571,68993773,1,2,4812.217329,0,100000,365.892178,113227,0,17578576,0,-1,-1,2021-10-11.01:30:58
patent,6009555,16518948,1,2,3453.972492,0,100000,381.189730,108250,0,3057532,0,-1,-1,2021-10-11.01:31:39
pokec,1632804,30622564,1,2,1799.982983,0,100000,349.055591,86005,0,6893544,0,-1,-1,2021-10-11.01:32:07
rmat-1m-8m,999760,7810950,1,2,423.713560,0,100000,354.987441,99503,0,40750492,0,-1,-1,2021-10-11.01:32:12
roadNetCA,1971281,5533214,1,2,613.673731,0,100000,185.281681,61600,0,193480,0,-1,-1,2021-10-11.01:32:18
ssca2,1048577,157877986,1,2,1013.000123,0,100000,1771.846266,1590911,0,240819790,0,-1,-1,2021-10-11.01:33:21
wiki-links,5710993,130160392,1,2,9446.253472,0,100000,1116.584800,188706,0,99544454,0,-1,-1,2021-10-11.01:35:43
wikitalk,2394385,5021410,1,2,538.105082,0,100000,395.067137,100598,0,22524366,0,-1,-1,2021-10-11.01:35:47
wiki_talk_en,2987536,24981163,1,2,761.730500,0,100000,758.197975,101108,0,42149278,0,-1,-1,2021-10-11.01:35:55
